日期,开盘,最高,最低,收盘,成交量
2026-01-30,0.0797,0.08,0.0664,0.07,23250141
2026-02-02,0.0637,0.0725,0.0496,0.0526,9294732
2026-02-03,0.0611,0.0629,0.0493,0.0549,7311979
2026-02-04,0.0528,0.0539,0.0471,0.0516,7323594
2026-02-05,0.0509,0.0511,0.0431,0.0434,14766937
2026-02-06,0.0411,0.046,0.0377,0.0392,8375592
2026-02-09,0.0445,0.0473,0.0435,0.0452,23941802
2026-02-10,0.0459,0.0459,0.0418,0.0437,7192591
2026-02-11,0.0417,0.0444,0.04,0.04,6807214
2026-02-12,0.0408,0.044,0.0406,0.0427,6311788
2026-02-13,0.0401,0.0422,0.0321,0.0321,17716814
2026-02-24,0.0345,0.0345,0.0216,0.0216,6039805
2026-02-25,0.0223,0.0299,0.0223,0.0244,13355164
2026-02-26,0.0254,0.0262,0.0229,0.0259,4612441
2026-02-27,0.0235,0.0273,0.0235,0.0262,3361440
2026-03-02,0.024,0.0302,0.0224,0.0254,10739651
2026-03-03,0.0275,0.0277,0.0214,0.0216,15083779
2026-03-04,0.0206,0.0258,0.0161,0.0161,20427432
2026-03-05,0.0179,0.0187,0.0143,0.0147,9896043
2026-03-06,0.0136,0.0168,0.0136,0.0162,6741778
2026-03-09,0.0147,0.0171,0.011,0.0154,48484600
2026-03-10,0.0164,0.0189,0.0163,0.0187,6511613
2026-03-11,0.0184,0.02,0.018,0.0186,4516075
2026-03-12,0.0188,0.0192,0.0171,0.018,8578342
2026-03-13,0.0167,0.02,0.0164,0.0172,9736720
2026-03-16,0.0167,0.0176,0.0148,0.0171,9750247
2026-03-17,0.0172,0.0203,0.015,0.015,14955649
2026-03-18,0.0146,0.0158,0.0146,0.0154,9490511
2026-03-19,0.0136,0.0154,0.013,0.0133,6431056
2026-03-20,0.0139,0.0153,0.0131,0.0131,9410524
2026-03-23,0.0115,0.0149,0.0089,0.0124,23762387
2026-03-24,0.0128,0.0151,0.0085,0.009,10027574
2026-03-25,0.0096,0.0109,0.0087,0.009,15815400
2026-03-26,0.0091,0.0094,0.007,0.0074,19968106
2026-03-27,0.0061,0.0092,0.0059,0.0068,12815782
