日期,开盘,最高,最低,收盘,成交量
2025-10-23,0.3795,0.3822,0.3704,0.3788,193107
2025-10-24,0.4312,0.4357,0.4138,0.4258,1055870
2025-10-27,0.4664,0.469,0.4544,0.4656,465599
2025-10-28,0.458,0.4781,0.4518,0.453,259697
2025-10-29,0.4674,0.4905,0.4618,0.4905,196053
2025-10-30,0.4926,0.4964,0.465,0.465,778320
2025-10-31,0.4617,0.4617,0.4298,0.4365,447696
2025-11-03,0.4271,0.4304,0.4008,0.4301,1036834
2025-11-04,0.4273,0.4273,0.3851,0.3902,78732
2025-11-05,0.3823,0.4068,0.3808,0.4068,43610
2025-11-06,0.4238,0.4514,0.4227,0.4458,272027
2025-11-07,0.4354,0.4447,0.2402,0.4345,653156
2025-11-10,0.4357,0.4429,0.4171,0.441,212328
2025-11-11,0.4449,0.4453,0.4135,0.4169,147130
2025-11-12,0.4108,0.429,0.4006,0.4122,786581
2025-11-13,0.4167,0.4422,0.4167,0.4422,214632
2025-11-14,0.4239,0.4326,0.4191,0.4191,689040
2025-11-17,0.39,0.3942,0.3653,0.3755,579991
2025-11-18,0.3741,0.3762,0.3483,0.3596,650617
2025-11-19,0.3647,0.3735,0.3538,0.3605,416677
2025-11-20,0.3697,0.3816,0.3387,0.3437,849408
2025-11-21,0.3204,0.322,0.286,0.286,1597031
2025-11-24,0.285,0.2908,0.2693,0.2773,1541615
2025-11-25,0.29,0.3059,0.2886,0.2894,503663
2025-11-26,0.2923,0.302,0.2888,0.29,52386
2025-11-27,0.3,0.316,0.29,0.29,61987
2025-11-28,0.28,0.2954,0.2776,0.2914,268341
2025-12-01,0.3,0.3154,0.3,0.3154,15852
2025-12-02,0.3089,0.3089,0.3019,0.3019,19616
2025-12-03,0.314,0.3144,0.29,0.2927,53021
2025-12-04,0.2945,0.3063,0.2929,0.2929,14746
2025-12-05,0.303,0.3333,0.303,0.3256,5376
2025-12-08,0.3461,0.3647,0.3427,0.358,19035
2025-12-09,0.3436,0.3539,0.3273,0.3327,89161
2025-12-10,0.3117,0.3175,0.3031,0.3175,110701
2025-12-11,0.33,0.33,0.3047,0.3047,51321
2025-12-12,0.3127,0.3219,0.3108,0.3182,6776
2025-12-15,0.3165,0.3265,0.305,0.3085,171332
2025-12-16,0.2963,0.2963,0.2657,0.2717,138556
2025-12-17,0.278,0.3288,0.278,0.3187,24708
2025-12-18,0.3175,0.3175,0.3038,0.3108,79003
2025-12-19,0.3122,0.3306,0.3122,0.3199,26716
2025-12-22,0.3308,0.3437,0.3308,0.3436,33383
2025-12-23,0.3444,0.3565,0.3322,0.337,33517
2025-12-24,0.3394,0.3587,0.3326,0.3519,687511
2025-12-25,0.3558,0.3681,0.3492,0.3635,65537
2025-12-26,0.3729,0.3989,0.3688,0.38,839582
2025-12-29,0.3744,0.3886,0.3573,0.3664,302392
2025-12-30,0.3555,0.3842,0.3555,0.3772,161377
2025-12-31,0.3692,0.38,0.3512,0.357,242913
2026-01-05,0.3806,0.4275,0.3099,0.4275,42059
2026-01-06,0.4386,0.4939,0.4386,0.4939,107259
2026-01-07,0.499,0.5044,0.465,0.4728,166603
2026-01-08,0.4663,0.4745,0.4418,0.453,177304
2026-01-09,0.4489,0.4888,0.4489,0.4784,69464
2026-01-12,0.4824,0.5299,0.4673,0.5143,311783
2026-01-13,0.5261,0.5582,0.3599,0.4961,58555
2026-01-14,0.5204,0.5518,0.4746,0.4809,318135
2026-01-15,0.4844,0.4908,0.4598,0.4598,124275
2026-01-16,0.5,0.5,0.4543,0.4543,270515
2026-01-19,0.4435,0.4696,0.4435,0.4609,211476
2026-01-20,0.4541,0.4541,0.4189,0.4261,64462
2026-01-21,0.4544,0.461,0.4454,0.4454,66050
2026-01-22,0.4608,0.4628,0.4353,0.4456,143969
2026-01-23,0.4726,0.4726,0.4434,0.4452,87783
2026-01-26,0.4764,0.4932,0.4526,0.4737,405281
2026-01-27,0.4599,0.4779,0.4419,0.4601,147516
2026-01-28,0.4738,0.4738,0.4684,0.4713,28319
2026-01-29,0.4729,0.5084,0.4619,0.505,234442
2026-01-30,0.4705,0.4829,0.4215,0.477,209259
2026-02-02,0.4611,0.4611,0.3797,0.3822,436651
2026-02-03,0.4066,0.4139,0.3677,0.4139,110667
2026-02-04,0.4039,0.4233,0.3995,0.4233,102296
2026-02-05,0.4164,0.4164,0.3857,0.411,132749
2026-02-06,0.4133,0.4164,0.395,0.395,24415
2026-02-09,0.425,0.4422,0.425,0.4391,143921
2026-02-10,0.4436,0.4484,0.436,0.436,37338
2026-02-11,0.4282,0.4286,0.4282,0.4286,2821
2026-02-12,0.429,0.4316,0.4249,0.4293,69677
2026-02-13,0.4103,0.4109,0.3733,0.3733,156298
2026-02-24,0.384,0.3958,0.38,0.38,9740
2026-02-25,0.395,0.4363,0.395,0.4098,115237
2026-02-26,0.4006,0.4015,0.3816,0.3915,198825
2026-02-27,0.3802,0.3953,0.3774,0.3858,262764
2026-03-02,0.348,0.3936,0.348,0.3888,368360
2026-03-03,0.3853,0.3853,0.3404,0.3404,63856
2026-03-04,0.3282,0.33,0.2925,0.305,290720
2026-03-05,0.3232,0.3389,0.3054,0.315,343403
2026-03-06,0.2997,0.3437,0.2997,0.3292,267039
2026-03-09,0.3078,0.3078,0.248,0.2902,1472024
2026-03-10,0.3223,0.341,0.3194,0.333,779693
2026-03-11,0.3419,0.358,0.3419,0.3576,161889
2026-03-12,0.347,0.347,0.3197,0.3399,1228450
2026-03-13,0.3417,0.3616,0.33,0.3356,526394
2026-03-16,0.3029,0.3358,0.3026,0.3328,745421
2026-03-17,0.3437,0.3705,0.312,0.312,1811034
2026-03-18,0.3125,0.3227,0.294,0.317,796326
2026-03-19,0.2834,0.2952,0.269,0.2719,383261
2026-03-20,0.285,0.3037,0.2685,0.2685,2936166
2026-03-23,0.2449,0.2449,0.1775,0.1796,7623333
2026-03-24,0.192,0.195,0.1701,0.1934,2713689
2026-03-25,0.2077,0.228,0.2077,0.2246,2236707
2026-03-26,0.2214,0.2246,0.1882,0.1953,1977463
2026-03-27,0.1818,0.2206,0.1774,0.21,1377937
