日期,开盘,最高,最低,收盘,成交量
2025-10-23,0.4789,0.4789,0.4471,0.4471,137031
2025-10-24,0.4266,0.4295,0.4113,0.4122,638873
2025-10-27,0.381,0.3881,0.3733,0.3756,585255
2025-10-28,0.3774,0.3799,0.3616,0.3745,185263
2025-10-29,0.3638,0.3689,0.3492,0.3509,27309
2025-10-30,0.3509,0.365,0.3465,0.365,192432
2025-10-31,0.366,0.3946,0.366,0.3916,251037
2025-11-03,0.4027,0.4249,0.3933,0.3933,393753
2025-11-04,0.3911,0.4283,0.3876,0.428,808212
2025-11-05,0.4386,0.4471,0.4158,0.416,60561
2025-11-06,0.3987,0.3987,0.3662,0.3743,255826
2025-11-07,0.3771,0.3771,0.3662,0.3725,141197
2025-11-10,0.3682,0.3737,0.3677,0.3677,86252
2025-11-11,0.3736,0.3906,0.3736,0.3906,5909
2025-11-12,0.3959,0.4068,0.389,0.4068,4743
2025-11-13,0.3668,0.3675,0.3582,0.3591,34534
2025-11-14,0.3762,0.3915,0.3672,0.3915,64840
2025-11-17,0.4089,0.4203,0.3984,0.4131,170974
2025-11-18,0.4159,0.4411,0.4063,0.4301,238247
2025-11-19,0.4169,0.4277,0.4041,0.4138,861234
2025-11-20,0.4066,0.4258,0.3981,0.4258,62366
2025-11-21,0.4529,0.4998,0.4528,0.488,338182
2025-11-24,0.4824,0.5132,0.4823,0.4876,542531
2025-11-25,0.4674,0.4746,0.438,0.455,391623
2025-11-26,0.4551,0.4551,0.4236,0.4392,160883
2025-11-27,0.4278,0.43,0.4035,0.43,283602
2025-11-28,0.4404,0.4481,0.4267,0.4321,352996
2025-12-01,0.4235,0.4235,0.3984,0.3984,263880
2025-12-02,0.4035,0.417,0.4012,0.4099,84181
2025-12-03,0.409,0.4292,0.396,0.4292,247709
2025-12-04,0.4107,0.4298,0.4102,0.416,168718
2025-12-05,0.4161,0.4218,0.3862,0.3862,285127
2025-12-08,0.3685,0.373,0.3458,0.36,50944
2025-12-09,0.3677,0.3805,0.3541,0.3796,23401
2025-12-10,0.3858,0.4088,0.3809,0.3862,504315
2025-12-11,0.3841,0.4121,0.3822,0.4121,152247
2025-12-12,0.4073,0.4097,0.381,0.381,118465
2025-12-15,0.3867,0.3998,0.3867,0.3998,1893
2025-12-16,0.4028,0.4471,0.4028,0.442,194040
2025-12-17,0.4331,0.4331,0.3785,0.3882,317066
2025-12-18,0.4044,0.4044,0.3982,0.4007,78769
2025-12-19,0.4026,0.4026,0.3758,0.3899,240091
2025-12-22,0.3652,0.3652,0.3545,0.3616,192950
2025-12-23,0.3558,0.3573,0.3397,0.3545,30568
2025-12-24,0.3533,0.3621,0.341,0.341,215944
2025-12-25,0.3404,0.3404,0.3328,0.3328,27621
2025-12-26,0.3226,0.336,0.312,0.3232,131035
2025-12-29,0.328,0.3416,0.323,0.3416,165042
2025-12-30,0.335,0.34,0.327,0.327,46089
2025-12-31,0.3315,0.355,0.3314,0.3478,92163
2026-01-05,0.3366,0.3366,0.2805,0.2859,26609
2026-01-06,0.2631,0.271,0.2467,0.2478,159181
2026-01-07,0.2445,0.2696,0.2443,0.2622,1058923
2026-01-08,0.268,0.288,0.2665,0.2816,323236
2026-01-09,0.2823,0.2829,0.2663,0.2681,400044
2026-01-12,0.2677,0.285,0.2677,0.2743,1018024
2026-01-13,0.2697,0.2917,0.2646,0.2833,1197837
2026-01-14,0.2741,0.2961,0.255,0.2844,170215
2026-01-15,0.2781,0.2788,0.2505,0.2702,176825
2026-01-16,0.2501,0.2799,0.2495,0.2791,224108
2026-01-19,0.2674,0.2674,0.2501,0.2581,258330
2026-01-20,0.2581,0.28,0.2508,0.2613,369676
2026-01-21,0.2551,0.2584,0.242,0.2561,257671
2026-01-22,0.2397,0.2623,0.2397,0.2578,133698
2026-01-23,0.2478,0.2666,0.2478,0.2641,132548
2026-01-26,0.2546,0.2704,0.2467,0.268,356101
2026-01-27,0.2716,0.275,0.2505,0.259,254536
2026-01-28,0.2533,0.2605,0.2504,0.2566,229801
2026-01-29,0.2589,0.2589,0.2241,0.2281,2923133
2026-01-30,0.2396,0.3028,0.2326,0.2523,5685116
2026-02-02,0.2741,0.3648,0.2545,0.3621,2221449
2026-02-03,0.3106,0.3377,0.2846,0.285,3749351
2026-02-04,0.29,0.295,0.2508,0.2509,799137
2026-02-05,0.2669,0.2862,0.2597,0.2631,1044604
2026-02-06,0.283,0.3045,0.2578,0.2759,749876
2026-02-09,0.2484,0.2503,0.2256,0.2292,656860
2026-02-10,0.2214,0.2259,0.2159,0.2236,726006
2026-02-11,0.2242,0.2288,0.2211,0.2267,717010
2026-02-12,0.222,0.228,0.221,0.2232,154916
2026-02-13,0.229,0.278,0.229,0.2758,1515928
2026-02-24,0.2624,0.2624,0.21,0.2202,379269
2026-02-25,0.218,0.218,0.1723,0.1899,1447004
2026-02-26,0.1936,0.2079,0.1919,0.2009,514808
2026-02-27,0.2123,0.2139,0.1989,0.2044,275361
2026-03-02,0.2188,0.2414,0.1982,0.2063,1087403
2026-03-03,0.2052,0.2547,0.2018,0.2526,2362674
2026-03-04,0.2572,0.3095,0.2572,0.2822,3644999
2026-03-05,0.2551,0.2716,0.2398,0.2678,1422366
2026-03-06,0.273,0.2759,0.2327,0.2435,1436317
2026-03-09,0.2602,0.4086,0.2602,0.287,1466568
2026-03-10,0.2442,0.2459,0.2268,0.2285,1218536
2026-03-11,0.223,0.228,0.213,0.2208,1081427
2026-03-12,0.2262,0.262,0.2262,0.2363,940678
2026-03-13,0.2279,0.2568,0.2203,0.2567,942928
2026-03-16,0.2561,0.2772,0.2407,0.2417,860058
2026-03-17,0.2325,0.2561,0.206,0.256,2693446
2026-03-18,0.2579,0.2794,0.2421,0.2421,967394
2026-03-19,0.28,0.3118,0.2738,0.3079,851325
2026-03-20,0.2796,0.307,0.2625,0.3069,1933012
2026-03-23,0.3393,0.4646,0.3393,0.4504,1327090
2026-03-24,0.4236,0.4236,0.411,0.421,79244
2026-03-25,0.3433,0.3433,0.3251,0.3345,167745
2026-03-26,0.3193,0.3772,0.3193,0.3711,235672
2026-03-27,0.4051,0.4051,0.3338,0.3514,614764
