日期,开盘,最高,最低,收盘,成交量
2026-02-03,0.8795,0.8795,0.8795,0.8795,23730
2026-02-04,0.845,0.845,0.8257,0.8257,22220
2026-02-09,0.7798,0.7798,0.7798,0.7798,151
2026-02-12,0.7865,0.7865,0.7865,0.7865,1008
2026-02-13,0.833,0.8453,0.833,0.8399,74620
2026-02-26,0.7961,0.7961,0.7961,0.7961,91
2026-02-27,0.81,0.81,0.81,0.81,663
2026-03-02,0.7871,0.7871,0.7871,0.7871,6800
2026-03-03,0.819,0.8653,0.8074,0.8653,45713
2026-03-04,0.8841,0.9212,0.8758,0.92,176759
2026-03-05,0.8688,0.8717,0.8628,0.8717,35810
2026-03-06,0.9034,0.9034,0.9034,0.9034,3297
2026-03-09,0.9721,0.9756,0.9125,0.9157,313775
2026-03-10,0.8695,0.8695,0.8618,0.8618,1974
2026-03-11,0.8409,0.8409,0.8409,0.8409,359
2026-03-12,0.841,0.8771,0.841,0.8647,6491
2026-03-13,0.8393,0.875,0.8393,0.875,6834
2026-03-16,0.91,0.91,0.865,0.865,26370
2026-03-17,0.83,0.8899,0.825,0.8899,6695
2026-03-18,0.896,0.912,0.8819,0.886,15522
2026-03-19,0.91,0.96,0.91,0.96,25799
2026-03-20,0.93,0.955,0.906,0.955,48476
2026-03-23,1.0377,1.1396,1.0377,1.1396,14710
2026-03-24,1.08,1.12,1.0666,1.0666,13602
2026-03-25,1.035,1.035,0.99,1.0024,25996
2026-03-26,1.05,1.0596,1.05,1.0596,1317
2026-03-27,1.0722,1.0722,1.0148,1.0148,17291
