日期,开盘,最高,最低,收盘,成交量
2026-01-19,0.4105,0.4106,0.3881,0.401,190812
2026-01-20,0.395,0.4294,0.395,0.4126,39320
2026-01-21,0.3961,0.3973,0.3793,0.3973,104031
2026-01-22,0.3874,0.4069,0.3874,0.4046,22309
2026-01-23,0.3948,0.4151,0.3948,0.415,19821
2026-01-26,0.4005,0.4158,0.3959,0.411,93906
2026-01-27,0.4136,0.4176,0.3921,0.4033,5683
2026-01-28,0.3995,0.401,0.3902,0.3951,56588
2026-01-29,0.3935,0.398,0.3707,0.3707,187528
2026-01-30,0.4387,0.4387,0.3945,0.3948,70886
2026-02-02,0.4099,0.5288,0.396,0.515,1318354
2026-02-03,0.4628,0.5042,0.4415,0.4415,1274723
2026-02-04,0.4434,0.4434,0.4073,0.4073,96072
2026-02-05,0.4115,0.4387,0.4115,0.4138,912379
2026-02-06,0.4687,0.4687,0.412,0.4292,877089
2026-02-09,0.3953,0.3953,0.3685,0.37,453469
2026-02-10,0.361,0.3692,0.3582,0.368,466371
2026-02-11,0.3722,0.3758,0.3683,0.3728,559558
2026-02-12,0.366,0.3754,0.366,0.3698,213760
2026-02-13,0.4,0.4331,0.3904,0.4331,3092993
2026-02-24,0.3901,0.3901,0.3605,0.3746,543129
2026-02-25,0.3538,0.3538,0.3122,0.3357,517031
2026-02-26,0.3384,0.353,0.3384,0.3516,294512
2026-02-27,0.364,0.3676,0.3544,0.3558,54872
2026-03-02,0.3755,0.4045,0.3542,0.3568,1719642
2026-03-03,0.363,0.4011,0.355,0.3874,1148546
2026-03-04,0.4296,0.47,0.4265,0.4608,1270059
2026-03-05,0.4189,0.445,0.4044,0.4423,1326690
2026-03-06,0.448,0.448,0.3959,0.4097,667342
2026-03-09,0.4371,0.5318,0.4371,0.4626,1105039
2026-03-10,0.4029,0.4126,0.3896,0.3961,348856
2026-03-11,0.3895,0.3907,0.3729,0.3845,460869
2026-03-12,0.39,0.4187,0.3876,0.4187,521105
2026-03-13,0.3855,0.424,0.3855,0.4232,952406
2026-03-16,0.4422,0.4453,0.4078,0.408,221776
2026-03-17,0.3975,0.4276,0.3649,0.4259,3435103
2026-03-18,0.4314,0.454,0.4133,0.4133,755321
2026-03-19,0.4475,0.496,0.4475,0.4827,520580
2026-03-20,0.4623,0.4736,0.4405,0.4733,482086
2026-03-23,0.5287,0.664,0.5287,0.653,1265934
2026-03-24,0.627,0.653,0.583,0.5855,1194029
2026-03-25,0.5418,0.5418,0.5118,0.53,1095077
2026-03-26,0.5487,0.5688,0.5487,0.5658,6645
2026-03-27,0.5872,0.5888,0.5658,0.5697,873611
