日期,开盘,最高,最低,收盘,成交量
2026-01-29,0.4168,0.441,0.4066,0.4405,64462
2026-01-30,0.421,0.421,0.3835,0.4053,140501
2026-02-02,0.3866,0.387,0.3259,0.3259,58653
2026-02-03,0.3535,0.3569,0.3221,0.3366,85477
2026-02-04,0.3398,0.3476,0.3374,0.3476,99653
2026-02-05,0.3485,0.3485,0.3276,0.33,126956
2026-02-06,0.3206,0.3404,0.3206,0.3231,23372
2026-02-09,0.3534,0.3658,0.3514,0.3658,24257
2026-02-10,0.3614,0.3626,0.3546,0.3546,3269
2026-02-11,0.3493,0.3493,0.3445,0.3445,1472
2026-02-12,0.3455,0.3458,0.3455,0.3458,4560
2026-02-13,0.3237,0.3237,0.3105,0.3105,29740
2026-02-24,0.3286,0.3286,0.3006,0.3006,54940
2026-02-25,0.3137,0.3355,0.3137,0.3219,74954
2026-02-26,0.3131,0.3148,0.3088,0.3148,9628
2026-02-27,0.3052,0.3118,0.3018,0.3093,48549
2026-03-02,0.2747,0.3093,0.2747,0.3071,242838
2026-03-03,0.2857,0.2967,0.2702,0.2705,409900
2026-03-04,0.2556,0.2631,0.243,0.243,406917
2026-03-05,0.2691,0.2691,0.24,0.24,97792
2026-03-06,0.2366,0.257,0.2366,0.2536,24846
2026-03-09,0.2032,0.2284,0.2017,0.22,2236777
2026-03-10,0.2361,0.25,0.236,0.2474,259208
2026-03-11,0.2507,0.2605,0.2507,0.2603,7799
2026-03-12,0.2554,0.2554,0.2453,0.255,70440
2026-03-13,0.2574,0.2641,0.2464,0.2464,9976
2026-03-16,0.241,0.25,0.2311,0.2484,267885
2026-03-17,0.2582,0.2582,0.2381,0.241,66641
2026-03-18,0.2335,0.2375,0.2252,0.2375,87531
2026-03-19,0.221,0.2239,0.2015,0.2056,223856
2026-03-20,0.21,0.2193,0.2009,0.2009,439381
2026-03-23,0.189,0.2419,0.1448,0.1546,954912
2026-03-24,0.1712,0.1712,0.1441,0.162,341472
2026-03-25,0.1699,0.1796,0.1685,0.1725,515297
2026-03-26,0.1746,0.1746,0.152,0.1568,124646
2026-03-27,0.1473,0.1737,0.1469,0.165,252662
