日期,开盘,最高,最低,收盘,成交量
2026-01-19,0.3927,0.393,0.3679,0.374,197032
2026-01-20,0.3405,0.359,0.338,0.359,11668
2026-01-21,0.3898,0.39,0.3715,0.3746,15274
2026-01-22,0.3814,0.3814,0.3571,0.3667,5336
2026-01-23,0.3751,0.3793,0.3683,0.375,81654
2026-01-26,0.3929,0.4159,0.3831,0.389,205912
2026-01-27,0.3871,0.3988,0.3766,0.3909,73749
2026-01-28,0.389,0.3982,0.385,0.3982,55540
2026-01-29,0.3921,0.435,0.385,0.4234,437462
2026-01-30,0.408,0.408,0.3513,0.3956,368717
2026-02-02,0.3583,0.3903,0.2996,0.3084,1643252
2026-02-03,0.3363,0.3965,0.2989,0.3391,4453681
2026-02-04,0.3288,0.3512,0.3218,0.3512,2015959
2026-02-05,0.34,0.34,0.3115,0.3351,2493916
2026-02-06,0.2996,0.3413,0.2982,0.3184,1997451
2026-02-09,0.3477,0.3628,0.3409,0.361,1023409
2026-02-10,0.361,0.365,0.3538,0.3545,307917
2026-02-11,0.3501,0.3501,0.343,0.343,187106
2026-02-12,0.3472,0.3488,0.341,0.3451,166153
2026-02-13,0.3258,0.3341,0.2919,0.2919,1634311
2026-02-24,0.3055,0.31,0.2961,0.2961,221046
2026-02-25,0.3073,0.3471,0.3073,0.3278,464053
2026-02-26,0.3177,0.3214,0.2977,0.3083,623005
2026-02-27,0.3006,0.3088,0.2906,0.306,201240
2026-03-02,0.2888,0.3148,0.2688,0.3046,3660370
2026-03-03,0.3101,0.3101,0.2588,0.269,4596430
2026-03-04,0.2588,0.2609,0.2249,0.2341,14344846
2026-03-05,0.2535,0.258,0.2277,0.2387,5333420
2026-03-06,0.2294,0.262,0.2249,0.25,1755026
2026-03-09,0.2334,0.2334,0.1802,0.2157,12209769
2026-03-10,0.2459,0.2595,0.2383,0.2546,2958698
2026-03-11,0.2627,0.2764,0.2548,0.2691,2432702
2026-03-12,0.2683,0.2683,0.2424,0.2573,2858954
2026-03-13,0.2443,0.277,0.2443,0.2507,3606041
2026-03-16,0.242,0.2555,0.2265,0.2555,3066929
2026-03-17,0.2646,0.286,0.2344,0.2349,2334070
2026-03-18,0.233,0.2441,0.2194,0.2384,3634115
2026-03-19,0.2222,0.2229,0.1922,0.2011,17170944
2026-03-20,0.2011,0.2264,0.1965,0.1965,8195135
2026-03-23,0.1776,0.1899,0.1294,0.1408,39367644
2026-03-24,0.1492,0.15,0.1213,0.1371,23905338
2026-03-25,0.145,0.1634,0.145,0.1578,24024884
2026-03-26,0.1525,0.1592,0.1305,0.1356,9329034
2026-03-27,0.1275,0.1576,0.1225,0.1441,18510009
