日期,开盘,最高,最低,收盘,成交量
2026-01-19,0.6026,0.6026,0.5771,0.5973,104669
2026-01-20,0.6152,0.6252,0.6067,0.6067,4954
2026-01-21,0.5861,0.5922,0.576,0.5922,60076
2026-01-22,0.5787,0.6033,0.5787,0.5993,1665
2026-01-23,0.6022,0.6057,0.5975,0.6057,4173
2026-01-26,0.59,0.5966,0.59,0.5936,2119
2026-01-27,0.6086,0.6086,0.5813,0.5864,47136
2026-01-28,0.5874,0.5874,0.5838,0.5864,2344
2026-01-29,0.5879,0.5903,0.5416,0.5538,650208
2026-01-30,0.5789,0.6515,0.5714,0.5856,287020
2026-02-02,0.5928,0.7325,0.5928,0.7301,659964
2026-02-03,0.6657,0.7095,0.6381,0.6381,505177
2026-02-04,0.6368,0.6457,0.6042,0.6042,217789
2026-02-05,0.6296,0.6407,0.6128,0.6128,156969
2026-02-06,0.6727,0.6727,0.6036,0.6114,181749
2026-02-09,0.5918,0.5922,0.5605,0.566,185695
2026-02-10,0.5553,0.5673,0.5548,0.5664,146759
2026-02-11,0.5666,0.5752,0.5666,0.5747,221082
2026-02-12,0.5719,0.5725,0.5694,0.5694,27436
2026-02-13,0.5988,0.631,0.5988,0.631,121918
2026-02-24,0.597,0.597,0.5802,0.582,8201
2026-02-25,0.555,0.555,0.5188,0.5415,100760
2026-02-26,0.5565,0.5665,0.5565,0.5635,16868
2026-02-27,0.5847,0.5847,0.5618,0.5618,9456
2026-03-02,0.5812,0.6173,0.562,0.5685,804006
2026-03-03,0.6088,0.6251,0.5888,0.6251,411136
2026-03-04,0.6659,0.6886,0.6659,0.6853,91245
2026-03-05,0.6327,0.6641,0.6264,0.6641,135735
2026-03-06,0.6228,0.6228,0.6228,0.6228,16420
2026-03-09,0.736,0.7366,0.6746,0.6816,328174
2026-03-10,0.63,0.63,0.6225,0.6225,84694
2026-03-11,0.6009,0.6086,0.6007,0.6018,39016
2026-03-12,0.6394,0.6457,0.627,0.627,41380
2026-03-13,0.6179,0.6306,0.6179,0.6306,130659
2026-03-16,0.6634,0.6722,0.6318,0.6318,343085
2026-03-17,0.6119,0.6119,0.584,0.584,104473
2026-03-18,0.6732,0.6732,0.6388,0.6388,25503
2026-03-19,0.679,0.7093,0.6753,0.7093,673691
2026-03-20,0.689,0.7094,0.6738,0.7094,79986
2026-03-23,0.7862,0.897,0.778,0.8779,475236
2026-03-24,0.8422,0.868,0.825,0.8258,20906
2026-03-25,0.776,0.776,0.759,0.759,28603
2026-03-26,0.8013,0.8179,0.8013,0.8179,1233
2026-03-27,0.8155,0.8296,0.7723,0.786,97026
