日期,开盘,最高,最低,收盘,成交量
2026-01-30,0.1261,0.1309,0.1131,0.1222,1208828
2026-02-02,0.1114,0.1226,0.0923,0.0938,3079397
2026-02-03,0.0999,0.1029,0.0863,0.0938,2160902
2026-02-04,0.0935,0.0938,0.0845,0.0882,733439
2026-02-05,0.0872,0.0872,0.0773,0.0786,270479
2026-02-06,0.0767,0.0867,0.0692,0.0789,765011
2026-02-09,0.0793,0.0863,0.0793,0.0858,342115
2026-02-10,0.0851,0.0854,0.0788,0.0821,140067
2026-02-11,0.0817,0.0818,0.0754,0.0754,83492
2026-02-12,0.0754,0.08,0.0754,0.0779,98895
2026-02-13,0.0723,0.0804,0.0668,0.0669,685226
2026-02-24,0.0708,0.0708,0.0538,0.0552,966178
2026-02-25,0.0552,0.067,0.0552,0.06,612687
2026-02-26,0.0582,0.0611,0.0572,0.0601,229957
2026-02-27,0.0577,0.0625,0.0573,0.0624,238083
2026-03-02,0.0576,0.0613,0.0537,0.0573,701778
2026-03-03,0.0586,0.0589,0.0515,0.0518,1407809
2026-03-04,0.0513,0.052,0.0453,0.0455,824494
2026-03-05,0.0475,0.0532,0.0435,0.0443,381946
2026-03-06,0.0452,0.0456,0.041,0.0437,401480
2026-03-09,0.04,0.0418,0.0349,0.0398,1326705
2026-03-10,0.0428,0.0439,0.04,0.0432,245071
2026-03-11,0.0432,0.0444,0.0416,0.0439,254392
2026-03-12,0.0433,0.0445,0.0416,0.0424,392545
2026-03-13,0.0394,0.045,0.0394,0.0434,654623
2026-03-16,0.0433,0.0454,0.0403,0.0433,1522829
2026-03-17,0.042,0.0468,0.0387,0.0387,974794
2026-03-18,0.0384,0.0414,0.0359,0.0378,707115
2026-03-19,0.0333,0.0381,0.033,0.0341,644791
2026-03-20,0.0339,0.0388,0.0339,0.0352,334303
2026-03-23,0.0314,0.0666,0.0292,0.031,774955
2026-03-24,0.0319,0.0322,0.0288,0.0295,578058
2026-03-25,0.0305,0.033,0.029,0.0291,684704
2026-03-26,0.0292,0.031,0.0259,0.0267,295487
2026-03-27,0.024,0.028,0.024,0.0268,112738
