日期,开盘,最高,最低,收盘,成交量
2026-01-29,0.5908,0.6381,0.5873,0.6325,118626
2026-01-30,0.618,0.618,0.5689,0.59,49251
2026-02-02,0.5735,0.59,0.485,0.4894,122520
2026-02-03,0.515,0.5231,0.4833,0.5231,73529
2026-02-04,0.508,0.53,0.5061,0.5285,12480
2026-02-05,0.525,0.525,0.5,0.5154,8845
2026-02-06,0.5056,0.52,0.476,0.505,11800
2026-02-09,0.5075,0.5537,0.5075,0.5537,12988
2026-02-10,0.5552,0.5552,0.5473,0.5473,773
2026-02-11,0.535,0.535,0.5343,0.5343,467
2026-02-12,0.54,0.5404,0.5321,0.5321,6704
2026-02-13,0.525,0.525,0.476,0.476,15851
2026-02-24,0.485,0.5063,0.485,0.4868,6988
2026-02-25,0.495,0.5462,0.495,0.5397,6033
2026-02-26,0.51,0.5161,0.5,0.5078,10001
2026-02-27,0.5067,0.5067,0.49,0.505,6774
2026-03-02,0.485,0.508,0.46,0.508,27074
2026-03-03,0.485,0.492,0.45,0.453,39782
2026-03-04,0.435,0.4395,0.4057,0.4117,82663
2026-03-05,0.426,0.44,0.4078,0.42,13810
2026-03-06,0.41,0.44,0.41,0.435,17108
2026-03-09,0.41,0.41,0.3462,0.3853,291070
2026-03-10,0.404,0.4328,0.404,0.4315,6023
2026-03-11,0.4349,0.455,0.4339,0.445,12709
2026-03-12,0.4492,0.4492,0.425,0.4353,30914
2026-03-13,0.4353,0.46,0.4302,0.4302,15459
2026-03-16,0.4239,0.4328,0.405,0.4328,64325
2026-03-17,0.44,0.465,0.415,0.415,34117
2026-03-18,0.4085,0.4155,0.398,0.4155,9651
2026-03-19,0.3982,0.3991,0.36,0.3669,46337
2026-03-20,0.3762,0.3854,0.3569,0.3598,75767
2026-03-23,0.3484,0.3484,0.2676,0.2688,523997
2026-03-24,0.283,0.2992,0.261,0.2969,393116
2026-03-25,0.3065,0.3277,0.3065,0.3235,124251
2026-03-26,0.3296,0.3296,0.29,0.2983,131913
2026-03-27,0.2836,0.3227,0.2805,0.3155,83203
