日期,开盘,最高,最低,收盘,成交量
2026-01-19,0.517,0.54,0.505,0.507,149024
2026-01-20,0.52,0.52,0.475,0.49,70243
2026-01-21,0.502,0.5351,0.502,0.515,17259
2026-01-22,0.52,0.532,0.502,0.508,34312
2026-01-23,0.515,0.52,0.505,0.51,88771
2026-01-26,0.518,0.563,0.518,0.5331,114632
2026-01-27,0.5264,0.542,0.5,0.525,55579
2026-01-28,0.53,0.545,0.525,0.5389,24296
2026-01-29,0.5347,0.585,0.525,0.57,249971
2026-01-30,0.5562,0.5562,0.4802,0.5301,226145
2026-02-02,0.5186,0.535,0.42,0.4288,140968
2026-02-03,0.458,0.4758,0.424,0.4754,159518
2026-02-04,0.465,0.495,0.4563,0.495,43721
2026-02-05,0.466,0.4685,0.445,0.4685,26650
2026-02-06,0.4311,0.4806,0.4298,0.4542,19133
2026-02-09,0.4858,0.5096,0.4858,0.5055,49282
2026-02-10,0.5128,0.5158,0.5027,0.506,5607
2026-02-11,0.4984,0.4995,0.4912,0.4933,11634
2026-02-12,0.4978,0.499,0.488,0.4957,93817
2026-02-13,0.467,0.4787,0.4285,0.4285,163147
2026-02-24,0.4503,0.4702,0.4448,0.449,22326
2026-02-25,0.471,0.5103,0.4702,0.4814,29920
2026-02-26,0.475,0.475,0.4511,0.4639,69490
2026-02-27,0.4453,0.46,0.4453,0.46,1872
2026-03-02,0.4264,0.4717,0.415,0.458,166199
2026-03-03,0.466,0.466,0.4088,0.4101,593867
2026-03-04,0.3911,0.398,0.355,0.373,1143144
2026-03-05,0.397,0.397,0.3703,0.3703,41836
2026-03-06,0.3587,0.4026,0.3587,0.3965,61029
2026-03-09,0.33,0.369,0.3013,0.3511,585352
2026-03-10,0.393,0.408,0.3896,0.405,69998
2026-03-11,0.4105,0.4274,0.4102,0.42,8198
2026-03-12,0.4121,0.4121,0.386,0.3902,11085
2026-03-13,0.411,0.422,0.3916,0.3916,52723
2026-03-16,0.38,0.4058,0.3644,0.4058,135326
2026-03-17,0.4267,0.4393,0.3794,0.3798,639423
2026-03-18,0.381,0.3904,0.3587,0.3902,311850
2026-03-19,0.3595,0.366,0.3212,0.3366,725488
2026-03-20,0.3494,0.3729,0.3288,0.3312,21669570
2026-03-23,0.3035,0.3035,0.2243,0.2436,8905666
2026-03-24,0.2436,0.25,0.2165,0.2459,4970524
2026-03-25,0.2527,0.2929,0.2527,0.285,4544952
2026-03-26,0.285,0.2862,0.2444,0.251,1103226
2026-03-27,0.2345,0.2791,0.2345,0.2666,2190762
