日期,开盘,最高,最低,收盘,成交量
2025-10-23,0.5209,0.5478,0.514,0.514,53705
2025-10-24,0.4915,0.494,0.4745,0.479,118759
2025-10-27,0.4342,0.4448,0.4342,0.4357,73231
2025-10-28,0.438,0.4409,0.42,0.436,183633
2025-10-29,0.4224,0.4278,0.4079,0.4079,141403
2025-10-30,0.4072,0.4229,0.404,0.4229,172537
2025-10-31,0.4296,0.4543,0.4296,0.4543,111226
2025-11-03,0.4673,0.4673,0.4673,0.4673,13480
2025-11-04,0.4622,0.4622,0.461,0.461,58797
2025-11-05,0.4674,0.468,0.4674,0.4677,21794
2025-11-06,0.4547,0.4547,0.4291,0.4311,37085
2025-11-07,0.4396,0.4396,0.2427,0.4364,20513
2025-11-10,0.4299,0.4299,0.4261,0.4261,29838
2025-11-11,0.4187,0.4431,0.4187,0.4431,10504
2025-11-12,0.4611,0.4677,0.4605,0.4605,2571
2025-11-13,0.4455,0.4494,0.4196,0.4208,75921
2025-11-14,0.4378,0.457,0.4314,0.457,12391
2025-11-17,0.4692,0.4865,0.4692,0.4805,33048
2025-11-18,0.482,0.5111,0.473,0.4992,117186
2025-11-19,0.4839,0.497,0.4714,0.487,492996
2025-11-20,0.4743,0.4975,0.4648,0.4966,182457
2025-11-21,0.5236,0.5566,0.5236,0.5566,79222
2025-11-24,0.5722,0.5881,0.5616,0.5689,384139
2025-11-25,0.5474,0.5474,0.5228,0.5282,53410
2025-11-26,0.5293,0.5293,0.4962,0.5129,67683
2025-11-27,0.4981,0.4991,0.4773,0.4991,316373
2025-11-28,0.5176,0.5221,0.5026,0.5097,234244
2025-12-01,0.486,0.4866,0.4735,0.4742,64376
2025-12-02,0.4752,0.4902,0.4736,0.4878,312564
2025-12-03,0.4777,0.4815,0.4777,0.4815,29650
2025-12-04,0.4881,0.5019,0.4862,0.4889,287551
2025-12-05,0.4897,0.496,0.4483,0.4545,235671
2025-12-08,0.4356,0.4387,0.4136,0.4289,103878
2025-12-09,0.433,0.4509,0.4262,0.4411,282744
2025-12-10,0.4619,0.4739,0.4505,0.4546,168741
2025-12-11,0.4447,0.4722,0.4447,0.4722,38039
2025-12-12,0.4727,0.4847,0.451,0.4565,105232
2025-12-15,0.468,0.474,0.451,0.474,16664
2025-12-16,0.4955,0.5295,0.4955,0.5295,71189
2025-12-17,0.511,0.511,0.4508,0.4568,202638
2025-12-18,0.4624,0.48,0.4614,0.475,162102
2025-12-19,0.4766,0.4774,0.446,0.458,268219
2025-12-22,0.4451,0.4451,0.425,0.4299,144080
2025-12-23,0.422,0.422,0.405,0.4215,64699
2025-12-24,0.4212,0.433,0.41,0.4115,342253
2025-12-25,0.4094,0.4109,0.398,0.398,36894
2025-12-26,0.3939,0.4018,0.3782,0.3915,324596
2025-12-29,0.3961,0.5555,0.3961,0.4112,55268
2025-12-31,0.4042,0.4201,0.4042,0.4152,14713
2026-01-05,0.3917,0.3917,0.346,0.346,165080
2026-01-06,0.3225,0.3283,0.3013,0.3033,78585
2026-01-07,0.31,0.3282,0.3034,0.3259,151657
2026-01-08,0.3274,0.3509,0.3274,0.341,96751
2026-01-09,0.3387,0.3399,0.3275,0.3399,80883
2026-01-12,0.3274,0.3452,0.3274,0.3344,39582
2026-01-13,0.3268,0.351,0.3234,0.344,142098
2026-01-14,0.343,0.3599,0.3121,0.3484,82824
2026-01-15,0.332,0.3387,0.329,0.3304,34448
2026-01-16,0.3051,0.3399,0.3051,0.3382,103168
2026-01-19,0.326,0.326,0.31,0.3159,24634
2026-01-20,0.3266,0.337,0.3214,0.3214,84908
2026-01-21,0.3016,0.3104,0.2991,0.3104,52388
2026-01-22,0.32,0.3228,0.3143,0.3143,10428
2026-01-23,0.309,0.3265,0.309,0.3255,11999
2026-01-26,0.3135,0.3269,0.3018,0.3231,169404
2026-01-27,0.328,0.336,0.315,0.315,39216
2026-01-28,0.3184,0.3207,0.3088,0.3089,36698
2026-01-29,0.3105,0.3161,0.2782,0.2824,2662454
2026-01-30,0.2957,0.3602,0.2957,0.3155,4288795
2026-02-02,0.3266,0.4329,0.3135,0.4209,2257360
2026-02-03,0.3726,0.3914,0.3462,0.3463,666501
2026-02-04,0.3477,0.3523,0.3102,0.3102,153439
2026-02-05,0.3219,0.3355,0.3216,0.324,131586
2026-02-06,0.3646,0.3648,0.316,0.3356,406860
2026-02-09,0.3017,0.3033,0.2829,0.2842,616480
2026-02-10,0.28,0.2832,0.274,0.2794,653007
2026-02-11,0.2805,0.288,0.2797,0.2836,158456
2026-02-12,0.2801,0.2855,0.2801,0.2815,99751
2026-02-13,0.307,0.337,0.3001,0.337,362265
2026-02-24,0.3232,0.3232,0.2696,0.2824,74893
2026-02-25,0.2658,0.2658,0.2274,0.2474,944715
2026-02-26,0.2541,0.2633,0.2504,0.2608,465233
2026-02-27,0.2671,0.2726,0.2567,0.261,103598
2026-03-02,0.267,0.3004,0.2583,0.2613,599978
2026-03-03,0.3094,0.321,0.2628,0.3132,2794556
2026-03-04,0.3263,0.3685,0.3263,0.3537,1332897
2026-03-05,0.3069,0.3434,0.3069,0.3365,344601
2026-03-06,0.3201,0.3201,0.2981,0.3096,451533
2026-03-09,0.3316,0.411,0.3316,0.3522,334180
2026-03-10,0.3051,0.3082,0.2984,0.3008,660937
2026-03-11,0.2838,0.2917,0.2789,0.2855,872527
2026-03-12,0.2908,0.3314,0.2886,0.3022,1121403
2026-03-13,0.2938,0.3134,0.2885,0.3132,302456
2026-03-16,0.3119,0.3154,0.3059,0.3095,365606
2026-03-17,0.297,0.3172,0.2724,0.3172,1713840
2026-03-18,0.3295,0.3478,0.3228,0.3228,174482
2026-03-19,0.362,0.3857,0.362,0.3857,51385
2026-03-20,0.3567,0.3794,0.3336,0.3794,1776216
2026-03-23,0.4202,0.5444,0.4202,0.5444,502967
2026-03-24,0.5055,0.5055,0.5,0.5,29391
2026-03-25,0.4174,0.4174,0.4019,0.4131,247724
2026-03-26,0.4087,0.4612,0.4087,0.4532,81415
2026-03-27,0.4722,0.4722,0.4147,0.4147,473593
