日期,开盘,最高,最低,收盘,成交量
2026-03-05,0.0151,0.0157,0.0103,0.013,2783638
2026-03-06,0.0138,0.014,0.0092,0.0098,1470611
2026-03-09,0.0123,0.0349,0.0123,0.0183,34036801
2026-03-10,0.0173,0.0173,0.0085,0.0113,3473943
2026-03-11,0.0111,0.0112,0.0081,0.0087,729508
2026-03-12,0.0088,0.0149,0.008,0.011,2929691
2026-03-13,0.0123,0.016,0.0092,0.0143,6774658
2026-03-16,0.0138,0.017,0.0109,0.0112,5714246
2026-03-17,0.011,0.0118,0.0063,0.0118,5202515
2026-03-18,0.0111,0.0143,0.0087,0.0096,3711056
2026-03-19,0.0118,0.0182,0.0098,0.016,17225412
2026-03-20,0.0153,0.0198,0.0102,0.0195,24592641
2026-03-23,0.021,0.0701,0.021,0.0598,513767871
2026-03-24,0.048,0.0495,0.0222,0.0253,511611208
2026-03-25,0.0201,0.0201,0.0119,0.0136,164450690
2026-03-26,0.0136,0.0258,0.0109,0.0226,135152197
2026-03-27,0.027,0.0322,0.0145,0.0174,208585963
