日期,开盘,最高,最低,收盘,成交量
2025-10-23,0.2768,0.303,0.2766,0.2766,143916
2025-10-24,0.2627,0.2627,0.2479,0.2479,87671
2025-10-27,0.227,0.2303,0.2215,0.2215,133190
2025-10-28,0.2215,0.2256,0.2135,0.2215,145955
2025-10-29,0.2176,0.218,0.2021,0.204,151027
2025-10-30,0.204,0.2181,0.2018,0.214,437670
2025-10-31,0.2188,0.2358,0.2162,0.235,581221
2025-11-03,0.2376,0.2582,0.2345,0.2352,125211
2025-11-04,0.2349,0.261,0.2349,0.2531,72231
2025-11-05,0.2489,0.2736,0.2408,0.2426,118496
2025-11-06,0.2382,0.2382,0.2142,0.2192,56558
2025-11-07,0.2223,0.2229,0.2157,0.2185,97506
2025-11-10,0.2109,0.2256,0.2109,0.2134,85966
2025-11-11,0.2072,0.233,0.2072,0.226,99322
2025-11-12,0.2348,0.2448,0.2274,0.2283,103608
2025-11-13,0.2218,0.2219,0.2084,0.2084,128132
2025-11-14,0.2209,0.2343,0.213,0.2343,130660
2025-11-17,0.235,0.2498,0.235,0.2413,165375
2025-11-18,0.2567,0.263,0.2425,0.263,45052
2025-11-19,0.2495,0.2546,0.2373,0.2432,260357
2025-11-20,0.2392,0.254,0.2318,0.254,368707
2025-11-21,0.2732,0.3145,0.2732,0.3124,709086
2025-11-24,0.3048,0.318,0.2962,0.2965,214224
2025-11-25,0.2861,0.2864,0.255,0.2684,325275
2025-11-26,0.2665,0.2677,0.2414,0.2528,718739
2025-11-27,0.2497,0.2531,0.226,0.2531,249407
2025-11-28,0.2516,0.2522,0.2445,0.2465,131210
2025-12-01,0.2386,0.2437,0.2214,0.2216,123683
2025-12-02,0.2203,0.2327,0.2203,0.2309,112947
2025-12-03,0.2222,0.2403,0.2222,0.2378,179837
2025-12-04,0.2308,0.245,0.2255,0.2355,279608
2025-12-05,0.2309,0.2345,0.2085,0.2135,211437
2025-12-08,0.205,0.205,0.1872,0.1932,209244
2025-12-09,0.1976,0.2085,0.193,0.2058,285018
2025-12-10,0.2192,0.2278,0.2065,0.211,1328516
2025-12-11,0.2062,0.2278,0.2041,0.2271,425882
2025-12-12,0.2292,0.2295,0.207,0.2118,96204
2025-12-15,0.2255,0.2255,0.2023,0.2193,536056
2025-12-16,0.2261,0.2571,0.2248,0.2492,546317
2025-12-17,0.2443,0.25,0.2041,0.2125,647523
2025-12-18,0.2215,0.2269,0.2119,0.2225,258153
2025-12-19,0.2206,0.2212,0.2016,0.2106,125416
2025-12-22,0.2046,0.206,0.1872,0.1922,222498
2025-12-23,0.1895,0.1902,0.178,0.1889,243681
2025-12-24,0.1866,0.1922,0.1772,0.1804,676273
2025-12-25,0.1763,0.1808,0.1682,0.1726,95787
2025-12-26,0.169,0.1715,0.1587,0.1651,623361
2025-12-29,0.1661,0.1773,0.1617,0.1745,364605
2025-12-30,0.1818,0.1825,0.1652,0.171,278586
2025-12-31,0.1761,0.1846,0.1719,0.1804,302316
2026-01-05,0.1659,0.1659,0.1424,0.1431,618026
2026-01-06,0.1387,0.1388,0.1204,0.1224,371805
2026-01-07,0.1204,0.1336,0.1184,0.1317,378020
2026-01-08,0.1377,0.143,0.1315,0.143,227583
2026-01-09,0.1402,0.142,0.1315,0.1352,493055
2026-01-12,0.1286,0.1418,0.1286,0.1378,1227101
2026-01-13,0.138,0.1485,0.1333,0.1427,1869718
2026-01-14,0.1366,0.149,0.1256,0.1443,1536950
2026-01-15,0.1385,0.1385,0.1285,0.1324,442991
2026-01-16,0.1201,0.137,0.1193,0.1338,315047
2026-01-19,0.132,0.132,0.1198,0.1275,417200
2026-01-20,0.1218,0.1374,0.1196,0.1272,601013
2026-01-21,0.1265,0.1284,0.1175,0.1255,399916
2026-01-22,0.1175,0.1293,0.1175,0.1245,122510
2026-01-23,0.1201,0.1324,0.12,0.1304,202408
2026-01-26,0.124,0.1328,0.1179,0.1314,138299
2026-01-27,0.1357,0.1358,0.1223,0.1278,105662
2026-01-28,0.1241,0.1256,0.12,0.1224,26943
2026-01-29,0.1257,0.1257,0.1041,0.1075,2900559
2026-01-30,0.1131,0.154,0.1094,0.1255,4191383
2026-02-02,0.1279,0.2052,0.1255,0.194,4166800
2026-02-03,0.1612,0.1775,0.1443,0.1448,1743225
2026-02-04,0.1473,0.1501,0.1185,0.1191,853275
2026-02-05,0.1233,0.1409,0.1233,0.1273,723443
2026-02-06,0.1492,0.15,0.1233,0.1338,410962
2026-02-09,0.1193,0.1193,0.1048,0.1053,2110277
2026-02-10,0.1016,0.1021,0.0978,0.1004,969784
2026-02-11,0.0995,0.102,0.0984,0.0994,688954
2026-02-12,0.0986,0.1002,0.0973,0.098,467430
2026-02-13,0.1144,0.1327,0.1043,0.1303,1890030
2026-02-24,0.116,0.116,0.0858,0.0905,645116
2026-02-25,0.0856,0.0856,0.0665,0.073,1776602
2026-02-26,0.0736,0.0796,0.0723,0.0765,1380706
