日期,开盘,最高,最低,收盘,成交量
2025-10-23,0.1906,0.1906,0.1679,0.1905,247457
2025-10-24,0.191,0.2096,0.191,0.2096,43005
2025-10-27,0.2143,0.23,0.2125,0.2246,429198
2025-10-28,0.2263,0.233,0.2121,0.2121,52888
2025-10-29,0.2222,0.24,0.219,0.24,157820
2025-10-30,0.2422,0.2422,0.225,0.225,241475
2025-10-31,0.2228,0.2228,0.2057,0.2075,99676
2025-11-03,0.1971,0.203,0.1888,0.203,28512
2025-11-04,0.2025,0.2025,0.1779,0.1845,58710
2025-11-05,0.173,0.1941,0.173,0.1915,52914
2025-11-06,0.1981,0.2119,0.1981,0.2079,54444
2025-11-07,0.1982,0.1982,0.1973,0.1973,1801
2025-11-10,0.19,0.2054,0.1874,0.2054,137621
2025-11-11,0.2048,0.2063,0.1899,0.1908,539219
2025-11-12,0.1882,0.1966,0.1799,0.1906,803374
2025-11-13,0.1888,0.202,0.1886,0.202,585132
2025-11-14,0.1912,0.1958,0.18,0.18,1174398
2025-11-17,0.1741,0.175,0.16,0.1643,1180472
2025-11-18,0.1617,0.1618,0.146,0.1513,907328
2025-11-19,0.1557,0.1586,0.1463,0.149,1091650
2025-11-20,0.1573,0.1573,0.1378,0.1388,1074384
2025-11-21,0.13,0.13,0.1087,0.1109,1266381
2025-11-24,0.1118,0.1118,0.1041,0.1051,575167
2025-11-25,0.1122,0.115,0.1026,0.1026,581161
2025-11-26,0.108,0.1089,0.1043,0.1051,234053
2025-11-27,0.1064,0.1175,0.1032,0.1032,723194
2025-11-28,0.1052,0.1083,0.1008,0.1072,374626
2025-12-01,0.11,0.1163,0.1069,0.1163,392508
2025-12-02,0.1175,0.1175,0.1068,0.1075,564996
2025-12-03,0.1105,0.1125,0.1025,0.1044,719424
2025-12-04,0.1075,0.1136,0.1015,0.1081,193121
2025-12-05,0.1077,0.123,0.105,0.1185,418978
2025-12-08,0.1233,0.137,0.1233,0.1323,559053
2025-12-09,0.1296,0.1337,0.1193,0.1204,298390
2025-12-10,0.114,0.1201,0.1078,0.118,1296611
2025-12-11,0.1208,0.1218,0.1081,0.1085,441466
2025-12-12,0.1124,0.1186,0.1065,0.1142,170728
2025-12-15,0.113,0.12,0.1073,0.1081,437608
2025-12-16,0.1076,0.1076,0.0964,0.0984,1309551
