日期,开盘,最高,最低,收盘,成交量
2026-01-29,0.3875,0.3876,0.3568,0.3568,81341
2026-01-30,0.3768,0.4198,0.3768,0.4198,44756
2026-02-02,0.3994,0.5028,0.3961,0.5028,368180
2026-02-03,0.4575,0.473,0.4431,0.4431,19948
2026-02-04,0.433,0.433,0.433,0.433,1023
2026-02-05,0.4232,0.4333,0.4232,0.4306,73725
2026-02-06,0.4574,0.4574,0.4115,0.4121,13742
2026-02-09,0.3949,0.3949,0.3745,0.3745,4984
2026-02-10,0.3734,0.3734,0.3724,0.3724,26608
2026-02-11,0.3776,0.3792,0.3744,0.3792,2189
2026-02-13,0.3891,0.4226,0.3891,0.4226,19762
2026-02-24,0.3793,0.3793,0.3571,0.3688,14521
2026-02-25,0.3538,0.3538,0.3256,0.3368,34135
2026-02-26,0.3395,0.3543,0.3395,0.3462,21067
2026-02-27,0.3555,0.364,0.3525,0.364,2129
2026-03-02,0.3619,0.3935,0.3488,0.353,185635
2026-03-03,0.3558,0.4085,0.3558,0.4048,29437
2026-03-04,0.429,0.4616,0.4181,0.4524,356653
2026-03-05,0.4085,0.4369,0.401,0.4296,103122
2026-03-06,0.4334,0.436,0.3966,0.4053,37937
2026-03-09,0.5026,0.51,0.445,0.4496,261035
2026-03-10,0.4093,0.4098,0.3958,0.396,1995
2026-03-11,0.3918,0.3918,0.3797,0.3867,6737
2026-03-12,0.3942,0.4138,0.3942,0.4047,2715
2026-03-13,0.394,0.4029,0.3874,0.4029,27058
2026-03-16,0.4336,0.4336,0.4124,0.4125,5067
2026-03-17,0.3865,0.4226,0.3865,0.4226,12851
2026-03-18,0.4318,0.4506,0.4167,0.418,62921
2026-03-19,0.4407,0.4781,0.4407,0.4781,12502
2026-03-20,0.4537,0.462,0.4537,0.462,26446
2026-03-23,0.511,0.6341,0.511,0.6341,100404
2026-03-24,0.6299,0.6299,0.5712,0.5712,2958
2026-03-25,0.5118,0.5124,0.5118,0.5123,32348
2026-03-26,0.5069,0.5569,0.5069,0.5569,92784
2026-03-27,0.5515,0.5515,0.5515,0.5515,12160
