日期,开盘,最高,最低,收盘,成交量
2026-01-19,0.4402,0.4607,0.4341,0.4412,246359
2026-01-20,0.445,0.445,0.4026,0.4258,104227
2026-01-21,0.43,0.46,0.43,0.4351,59270
2026-01-22,0.441,0.455,0.4279,0.433,9515
2026-01-23,0.44,0.4483,0.4332,0.4405,155678
2026-01-26,0.445,0.485,0.445,0.4548,160797
2026-01-27,0.4664,0.4705,0.4294,0.4528,415739
2026-01-28,0.458,0.468,0.452,0.4613,41691
2026-01-29,0.455,0.5062,0.453,0.4941,365065
2026-01-30,0.4607,0.4738,0.4123,0.4569,834428
2026-02-02,0.4243,0.4614,0.3559,0.3698,1270930
2026-02-03,0.3923,0.4069,0.3585,0.4047,1460361
2026-02-04,0.3905,0.4175,0.3854,0.4168,290877
2026-02-05,0.4056,0.4056,0.3736,0.4024,268898
2026-02-06,0.3581,0.4072,0.355,0.3842,1070170
2026-02-09,0.418,0.4352,0.4055,0.4328,235863
2026-02-10,0.435,0.4391,0.4239,0.4267,68939
2026-02-11,0.4214,0.423,0.413,0.4145,73274
2026-02-12,0.4189,0.4216,0.4109,0.4171,43739
2026-02-13,0.3885,0.4017,0.3566,0.3566,671677
2026-02-24,0.3738,0.3835,0.3627,0.3673,87374
2026-02-25,0.3856,0.4241,0.3856,0.3987,288907
2026-02-26,0.395,0.395,0.3705,0.3801,470090
2026-02-27,0.3695,0.3882,0.3603,0.3747,118046
2026-03-02,0.3724,0.388,0.3408,0.3845,704946
2026-03-03,0.3753,0.3765,0.3293,0.3356,1323340
2026-03-04,0.3186,0.3193,0.2851,0.2926,2453868
2026-03-05,0.3236,0.327,0.296,0.2991,341439
2026-03-06,0.2907,0.333,0.2901,0.319,399359
2026-03-09,0.2981,0.2981,0.2388,0.2803,4525020
2026-03-10,0.3172,0.328,0.3092,0.3234,1246706
2026-03-11,0.3304,0.3472,0.3304,0.3453,649379
2026-03-12,0.3362,0.3404,0.3104,0.3283,1681735
2026-03-13,0.3234,0.3484,0.3216,0.3216,421120
2026-03-16,0.3038,0.3249,0.3038,0.3223,109562
2026-03-17,0.3391,0.363,0.3009,0.3009,2044399
2026-03-18,0.3039,0.3128,0.2828,0.3128,965744
2026-03-19,0.2791,0.2813,0.252,0.265,3350996
2026-03-20,0.265,0.2924,0.2585,0.2585,3623113
2026-03-23,0.2356,0.2356,0.1704,0.1877,13336245
2026-03-24,0.1973,0.1973,0.1639,0.1863,28547436
2026-03-25,0.197,0.22,0.1966,0.2162,8598176
2026-03-26,0.2162,0.2165,0.1805,0.1891,6604512
2026-03-27,0.1788,0.2137,0.1728,0.1979,2505876
