日期,开盘,最高,最低,收盘,成交量
2025-10-23,0.306,0.3558,0.306,0.3278,584431
2025-10-24,0.2915,0.3129,0.2915,0.2959,194859
2025-10-27,0.28,0.28,0.266,0.266,78218
2025-10-28,0.266,0.2714,0.2558,0.2638,124230
2025-10-29,0.26,0.2601,0.2451,0.2451,16653
2025-10-30,0.2522,0.2591,0.2432,0.2559,145464
2025-10-31,0.2608,0.2839,0.2608,0.2839,127292
2025-11-03,0.2886,0.3086,0.2809,0.2809,180324
2025-11-04,0.2822,0.3155,0.2802,0.3001,106862
2025-11-05,0.2997,0.325,0.2893,0.3002,68172
2025-11-06,0.2862,0.2862,0.26,0.265,143458
2025-11-07,0.2677,0.2725,0.2636,0.2666,178419
2025-11-10,0.259,0.2705,0.259,0.259,189120
2025-11-11,0.2638,0.2811,0.2638,0.2735,60460
2025-11-12,0.282,0.2877,0.2715,0.281,51874
2025-11-13,0.271,0.271,0.2533,0.2533,9838
2025-11-14,0.2674,0.284,0.2636,0.284,29257
2025-11-17,0.2853,0.301,0.2842,0.2934,61684
2025-11-18,0.3038,0.316,0.2908,0.3079,80644
2025-11-19,0.2981,0.3045,0.2881,0.2881,252119
2025-11-20,0.289,0.3073,0.285,0.3017,211828
2025-11-21,0.3198,0.3692,0.3198,0.3685,259044
2025-11-24,0.3574,0.3711,0.352,0.3547,52348
2025-11-25,0.3434,0.3434,0.3105,0.3225,226487
2025-11-26,0.3228,0.3235,0.2968,0.3075,139634
2025-11-27,0.2907,0.3092,0.2774,0.3092,107187
2025-11-28,0.3076,0.3135,0.2983,0.302,96692
2025-12-01,0.2855,0.2859,0.2733,0.2733,105934
2025-12-02,0.2769,0.2867,0.274,0.2867,48206
2025-12-03,0.2732,0.2977,0.2716,0.2933,272229
2025-12-04,0.288,0.3,0.278,0.2888,269049
2025-12-05,0.2849,0.29,0.2556,0.2618,210257
2025-12-08,0.2458,0.2518,0.232,0.2394,855825
2025-12-09,0.2475,0.2585,0.2416,0.2574,111021
2025-12-10,0.2656,0.2793,0.258,0.259,270393
2025-12-11,0.2525,0.2811,0.2525,0.2811,66652
2025-12-12,0.2841,0.2842,0.2561,0.263,64930
2025-12-15,0.271,0.2738,0.2504,0.2738,194276
2025-12-16,0.2766,0.316,0.2766,0.3068,62749
2025-12-17,0.301,0.309,0.2561,0.2604,198468
2025-12-18,0.2753,0.2813,0.2653,0.2785,375854
2025-12-19,0.2736,0.2736,0.2525,0.2614,298268
2025-12-22,0.25,0.25,0.2356,0.24,197302
2025-12-23,0.2386,0.2386,0.2204,0.2355,112793
2025-12-24,0.2423,0.2423,0.2235,0.2285,505107
2025-12-25,0.2283,0.2285,0.2132,0.2188,56363
2025-12-26,0.215,0.2188,0.2019,0.2115,841149
2025-12-29,0.2121,0.2258,0.2072,0.2217,764234
2025-12-30,0.229,0.229,0.2101,0.2167,289565
2025-12-31,0.2196,0.2368,0.2153,0.2333,697206
2026-01-05,0.2116,0.2116,0.18,0.183,600006
2026-01-06,0.173,0.173,0.1544,0.1563,573024
2026-01-07,0.154,0.1704,0.154,0.1659,721850
2026-01-08,0.174,0.185,0.1698,0.1775,629674
2026-01-09,0.1805,0.1829,0.1694,0.1704,959831
2026-01-12,0.176,0.1826,0.17,0.1761,1288710
2026-01-13,0.175,0.1879,0.1713,0.1828,478388
2026-01-14,0.1747,0.19,0.162,0.1854,1358098
2026-01-15,0.1798,0.18,0.1675,0.1707,477141
2026-01-16,0.1581,0.1784,0.155,0.1672,361821
2026-01-19,0.1705,0.1705,0.1569,0.1644,261749
2026-01-20,0.1568,0.1774,0.1568,0.1655,597841
2026-01-21,0.1579,0.1598,0.1531,0.1598,185356
2026-01-22,0.148,0.1656,0.148,0.1634,121881
2026-01-23,0.1564,0.171,0.1564,0.1688,128720
2026-01-26,0.1635,0.1733,0.1549,0.1672,474069
2026-01-27,0.1745,0.1756,0.158,0.1648,164433
2026-01-28,0.1646,0.1646,0.1504,0.1504,185916
2026-01-29,0.1548,0.161,0.137,0.1419,3270251
2026-01-30,0.1456,0.1962,0.1442,0.1627,2287302
2026-02-02,0.17,0.2501,0.1625,0.2399,3384760
2026-02-03,0.2002,0.2275,0.1823,0.183,4009569
2026-02-04,0.1883,0.1918,0.1551,0.1564,375271
2026-02-05,0.1614,0.1827,0.1614,0.1651,1509256
2026-02-06,0.1781,0.2009,0.16,0.174,1754162
2026-02-09,0.1618,0.1618,0.1374,0.1381,1476934
2026-02-10,0.1368,0.1368,0.1285,0.133,398315
