日期,开盘,最高,最低,收盘,成交量
2026-02-26,0.2588,0.2633,0.2412,0.2524,703526
2026-02-27,0.2486,0.2568,0.2307,0.2546,908389
2026-03-02,0.2387,0.2623,0.2071,0.2516,5494625
2026-03-03,0.2614,0.2614,0.1982,0.2078,10536293
2026-03-04,0.195,0.1956,0.1595,0.17,15826857
2026-03-05,0.1863,0.2019,0.172,0.1803,4886345
2026-03-06,0.1788,0.2099,0.168,0.1942,5679042
2026-03-09,0.1691,0.1999,0.121,0.1592,34504952
2026-03-10,0.1729,0.2089,0.1729,0.2055,4813143
2026-03-11,0.2112,0.2316,0.2032,0.2183,3710059
2026-03-12,0.2173,0.2182,0.1878,0.2046,6694190
2026-03-13,0.1883,0.2295,0.1883,0.2053,7250455
2026-03-16,0.2052,0.2073,0.17,0.2053,11415567
2026-03-17,0.2085,0.24,0.1793,0.1793,8336210
2026-03-18,0.178,0.1925,0.162,0.1865,12218221
2026-03-19,0.162,0.17,0.1335,0.143,41845798
2026-03-20,0.1448,0.167,0.1325,0.1336,58120392
2026-03-23,0.1261,0.134,0.0752,0.0857,802272434
2026-03-24,0.0895,0.0908,0.0607,0.0738,725672832
2026-03-25,0.0795,0.0999,0.0795,0.094,1241105506
2026-03-26,0.093,0.0972,0.0662,0.0706,882003618
2026-03-27,0.0581,0.0907,0.0558,0.0772,1014303248
