日期,开盘,最高,最低,收盘,成交量
2025-10-23,0.1975,0.2203,0.1975,0.2203,371754
2025-10-24,0.2364,0.244,0.2318,0.2387,116072
2025-10-27,0.2716,0.2716,0.2518,0.2627,661685
2025-10-28,0.2634,0.2701,0.2488,0.255,200119
2025-10-29,0.261,0.277,0.26,0.277,78866
2025-10-30,0.2771,0.285,0.2587,0.2587,788721
2025-10-31,0.2595,0.2595,0.2334,0.241,213639
2025-11-03,0.2589,0.2589,0.2205,0.2384,142530
2025-11-04,0.237,0.2396,0.2108,0.2207,915918
2025-11-05,0.205,0.2298,0.2022,0.2226,323476
2025-11-06,0.2299,0.246,0.2299,0.2425,381680
2025-11-07,0.2354,0.2434,0.2316,0.2394,88640
2025-11-10,0.2285,0.2305,0.2285,0.2305,23250
2025-11-11,0.2441,0.2441,0.2249,0.2249,474371
2025-11-12,0.2185,0.2278,0.2124,0.2238,242543
2025-11-13,0.2234,0.239,0.2234,0.2386,75417
2025-11-14,0.2339,0.2339,0.2112,0.2112,756283
2025-11-17,0.2065,0.2067,0.19,0.1941,771346
2025-11-18,0.193,0.1931,0.176,0.1805,361911
2025-11-19,0.1805,0.194,0.178,0.1848,774541
2025-11-20,0.2058,0.2058,0.1676,0.1686,364077
2025-11-21,0.156,0.1565,0.1347,0.1362,943021
2025-11-24,0.14,0.14,0.1266,0.1288,1135444
2025-11-25,0.135,0.1403,0.1282,0.1282,494029
2025-11-26,0.128,0.1355,0.128,0.1307,409370
2025-11-27,0.1337,0.144,0.1276,0.1276,1320447
2025-11-28,0.1275,0.135,0.125,0.1334,414382
2025-12-01,0.135,0.143,0.135,0.141,381273
2025-12-02,0.1389,0.1415,0.1331,0.1359,378306
2025-12-03,0.139,0.14,0.129,0.1313,415312
2025-12-04,0.1329,0.1391,0.1264,0.1342,857684
2025-12-05,0.1344,0.1532,0.13,0.147,662036
2025-12-08,0.1525,0.1709,0.1525,0.1628,377441
2025-12-09,0.16,0.1625,0.1474,0.1474,245700
2025-12-10,0.145,0.149,0.134,0.1463,1410983
2025-12-11,0.15,0.153,0.1339,0.1371,491015
2025-12-12,0.1397,0.146,0.1325,0.1431,683089
2025-12-15,0.14,0.1489,0.1337,0.1338,892985
2025-12-16,0.1325,0.1332,0.1191,0.1229,1231431
2025-12-17,0.125,0.15,0.1217,0.1461,650285
2025-12-18,0.1425,0.145,0.137,0.14,604026
2025-12-19,0.1423,0.1544,0.1395,0.1446,289848
2025-12-22,0.1475,0.157,0.1475,0.1531,107113
2025-12-23,0.1575,0.159,0.1485,0.1503,175357
2025-12-24,0.1501,0.1659,0.1475,0.1632,390180
2025-12-25,0.1598,0.1726,0.1575,0.1712,943854
2025-12-26,0.173,0.1944,0.1715,0.1827,1080696
2025-12-29,0.1832,0.1889,0.17,0.175,289767
2025-12-30,0.1675,0.1838,0.1663,0.179,472813
2025-12-31,0.1786,0.1825,0.1636,0.1696,865792
2026-01-05,0.1836,0.2072,0.1823,0.206,695840
2026-01-06,0.2098,0.2539,0.2098,0.2539,2638111
2026-01-07,0.2637,0.2637,0.235,0.2443,740395
2026-01-08,0.2387,0.2427,0.2222,0.2311,717622
2026-01-09,0.2311,0.26,0.2265,0.2512,1268002
2026-01-12,0.2545,0.3016,0.2518,0.2893,991262
2026-01-13,0.2843,0.3273,0.2676,0.2754,3154121
2026-01-14,0.2845,0.3198,0.247,0.2588,1454349
2026-01-15,0.2576,0.2701,0.2393,0.246,871750
2026-01-16,0.2699,0.2782,0.2368,0.2391,451281
2026-01-19,0.2252,0.2451,0.223,0.2242,693861
2026-01-20,0.2275,0.2275,0.1998,0.2136,1441406
2026-01-21,0.2154,0.236,0.2154,0.2222,528507
2026-01-22,0.2323,0.233,0.2122,0.2176,301686
2026-01-23,0.2285,0.2363,0.2254,0.2331,228399
2026-01-26,0.2314,0.2666,0.2304,0.2487,1460295
2026-01-27,0.2445,0.2497,0.2264,0.2497,193977
2026-01-28,0.245,0.2537,0.2379,0.2451,298163
2026-01-29,0.2456,0.277,0.2394,0.2689,3959465
2026-01-30,0.276,0.276,0.1626,0.2482,4830776
2026-02-02,0.2241,0.2454,0.181,0.1869,3474433
2026-02-03,0.2031,0.2074,0.1775,0.2022,6072844
2026-02-04,0.1958,0.2056,0.1851,0.2052,4113503
2026-02-05,0.198,0.1981,0.1777,0.1911,2175183
2026-02-06,0.1673,0.1958,0.1666,0.1785,1907646
2026-02-09,0.1916,0.2067,0.1912,0.2067,2440812
2026-02-10,0.2054,0.2074,0.195,0.1978,1011405
2026-02-11,0.195,0.1962,0.189,0.1917,820786
2026-02-12,0.1927,0.197,0.188,0.1924,571458
2026-02-13,0.1875,0.1875,0.1575,0.1588,2701023
2026-02-24,0.1675,0.1711,0.1475,0.1479,1828972
2026-02-25,0.1525,0.1825,0.1525,0.1645,2348772
