日期,开盘,最高,最低,收盘,成交量
2026-01-19,0.3164,0.3316,0.306,0.3147,36500
2026-01-20,0.295,0.3056,0.2879,0.2982,108673
2026-01-21,0.318,0.318,0.318,0.318,17760
2026-01-22,0.3086,0.3086,0.3041,0.3042,1912
2026-01-23,0.3155,0.3207,0.308,0.3167,82014
2026-01-26,0.3138,0.3385,0.3138,0.3334,136340
2026-01-27,0.3281,0.3403,0.3087,0.3372,299710
2026-01-28,0.3321,0.3364,0.3295,0.3364,12520
2026-01-29,0.3369,0.355,0.3245,0.355,1244746
2026-01-30,0.3348,0.3461,0.2977,0.3297,1287218
2026-02-02,0.301,0.3304,0.2476,0.2609,8018038
2026-02-03,0.2768,0.29,0.248,0.282,6712558
2026-02-04,0.2753,0.2914,0.2651,0.2906,8676403
2026-02-05,0.2776,0.2783,0.255,0.2756,3313018
2026-02-06,0.2432,0.2804,0.2396,0.258,8614775
2026-02-09,0.2898,0.3003,0.2801,0.2978,1707270
2026-02-10,0.3008,0.3008,0.2868,0.29,1262650
2026-02-11,0.2876,0.2878,0.2789,0.28,3426068
2026-02-12,0.2834,0.2851,0.2769,0.2845,294980
2026-02-13,0.2635,0.2718,0.2335,0.2335,3999441
2026-02-24,0.2583,0.2596,0.2324,0.2335,1281890
2026-02-25,0.2413,0.281,0.2391,0.2561,1480369
2026-02-26,0.2632,0.2632,0.2339,0.2435,538864
2026-02-27,0.2456,0.2456,0.2289,0.2428,593502
2026-03-02,0.2201,0.2476,0.2089,0.2392,2981885
2026-03-03,0.2415,0.2415,0.2012,0.2075,4076556
2026-03-04,0.1976,0.199,0.174,0.1822,19991033
2026-03-05,0.1985,0.1989,0.1734,0.1839,11248737
2026-03-06,0.1689,0.2006,0.1689,0.19,3346544
2026-03-09,0.1727,0.1727,0.0919,0.1615,20526848
2026-03-10,0.1774,0.203,0.1774,0.1928,7411364
2026-03-11,0.1965,0.2115,0.1916,0.2043,4719786
2026-03-12,0.2078,0.2078,0.1851,0.1975,10208743
2026-03-13,0.1861,0.2118,0.1861,0.1934,3841168
2026-03-16,0.1765,0.1955,0.1702,0.1945,6382451
2026-03-17,0.2025,0.2174,0.176,0.176,7836904
2026-03-18,0.176,0.1847,0.1637,0.1798,14492496
2026-03-19,0.1643,0.1656,0.1415,0.1508,12706676
2026-03-20,0.1508,0.1695,0.1446,0.1446,18674595
2026-03-23,0.1294,0.1358,0.0964,0.105,39465997
2026-03-24,0.1125,0.1136,0.0879,0.0988,31540135
2026-03-25,0.105,0.116,0.105,0.1119,26063799
2026-03-26,0.1089,0.112,0.0917,0.0951,14772145
2026-03-27,0.0879,0.1112,0.0863,0.0973,32544910
