日期,开盘,最高,最低,收盘,成交量
2026-01-19,0.1019,0.1029,0.0908,0.0926,1085271
2026-01-20,0.0962,0.0962,0.0808,0.0852,1103902
2026-01-21,0.0886,0.0953,0.0858,0.0873,947335
2026-01-22,0.096,0.096,0.0859,0.0882,686727
2026-01-23,0.0882,0.1034,0.0875,0.1013,812174
2026-01-26,0.1013,0.12,0.1013,0.1093,759799
2026-01-27,0.109,0.1093,0.0919,0.1023,1770516
2026-01-28,0.103,0.1109,0.1013,0.1085,331772
2026-01-29,0.1065,0.1259,0.105,0.1214,2718999
2026-01-30,0.1133,0.121,0.0986,0.1057,7417612
2026-02-02,0.0987,0.1082,0.0748,0.0788,9195250
2026-02-03,0.0874,0.09,0.0745,0.0832,9449507
2026-02-04,0.081,0.0815,0.0728,0.081,4419185
2026-02-05,0.0789,0.0789,0.0675,0.0701,19483944
2026-02-06,0.0654,0.0736,0.0606,0.0642,13735583
2026-02-09,0.0721,0.0764,0.0704,0.0733,9293383
2026-02-10,0.0739,0.074,0.0683,0.0699,4688885
2026-02-11,0.0671,0.0709,0.0663,0.0672,3487592
2026-02-12,0.067,0.0701,0.0663,0.0686,2332744
2026-02-13,0.0612,0.0669,0.0531,0.0537,12198821
2026-02-24,0.0568,0.0568,0.0392,0.0392,14341715
2026-02-25,0.0394,0.052,0.0394,0.0444,21328974
2026-02-26,0.0465,0.0465,0.0409,0.0436,11673280
2026-02-27,0.0418,0.0467,0.0414,0.0437,8038691
2026-03-02,0.04,0.05,0.0385,0.0436,16543867
2026-03-03,0.0436,0.047,0.0368,0.0381,19091670
2026-03-04,0.0358,0.0466,0.029,0.0291,25808915
2026-03-05,0.0324,0.0326,0.0261,0.0267,7519273
2026-03-06,0.0256,0.0303,0.0251,0.028,7055483
2026-03-09,0.026,0.028,0.0223,0.0259,14283157
2026-03-10,0.0276,0.0306,0.0274,0.0306,4245326
2026-03-11,0.0302,0.0336,0.0302,0.0313,3070142
2026-03-12,0.0312,0.0325,0.0291,0.0291,12558397
2026-03-13,0.0286,0.0338,0.0273,0.0276,16803922
2026-03-16,0.0284,0.0301,0.0256,0.0273,15537892
2026-03-17,0.0297,0.0345,0.025,0.025,11683815
2026-03-18,0.0248,0.0269,0.0248,0.0253,15169652
2026-03-19,0.0233,0.0257,0.0218,0.0225,7440297
2026-03-20,0.0231,0.0251,0.0214,0.0214,7733007
2026-03-23,0.0196,0.0237,0.0139,0.0196,16896995
2026-03-24,0.0211,0.0219,0.0138,0.0151,8685107
2026-03-25,0.0157,0.0169,0.0143,0.0151,5248801
2026-03-26,0.0151,0.0154,0.0119,0.012,7695328
2026-03-27,0.0106,0.0147,0.0078,0.0121,6831887
