日期,开盘,最高,最低,收盘,成交量
2026-02-26,0.1977,0.1977,0.1667,0.1768,4781482
2026-02-27,0.1697,0.1818,0.1575,0.1779,3569612
2026-03-02,0.164,0.1842,0.1393,0.1747,21255288
2026-03-03,0.1775,0.1825,0.1326,0.1427,41288146
2026-03-04,0.1313,0.1313,0.1031,0.1122,68996669
2026-03-05,0.1234,0.1318,0.108,0.119,49100637
2026-03-06,0.1138,0.1366,0.1051,0.1236,39166756
2026-03-09,0.104,0.107,0.0737,0.0975,177580528
2026-03-10,0.105,0.1349,0.105,0.13,52755934
2026-03-11,0.1328,0.1546,0.129,0.1453,33148285
2026-03-12,0.141,0.1435,0.1186,0.1315,40245793
2026-03-13,0.1215,0.1539,0.1215,0.1326,46798499
2026-03-16,0.1331,0.135,0.106,0.1313,114554838
2026-03-17,0.1326,0.162,0.111,0.1124,126381102
2026-03-18,0.1136,0.12,0.0987,0.1152,199041694
2026-03-19,0.1021,0.105,0.0768,0.0829,495744723
2026-03-20,0.0829,0.0998,0.0763,0.0768,589133177
2026-03-23,0.0642,0.0661,0.0426,0.0503,761062032
2026-03-24,0.0509,0.0522,0.0297,0.0368,536940256
2026-03-25,0.0401,0.0492,0.04,0.0457,987741475
2026-03-26,0.0455,0.0471,0.0305,0.0325,653702553
2026-03-27,0.028,0.042,0.026,0.0351,743734167
