日期,开盘,最高,最低,收盘,成交量
2026-01-29,0.1552,0.1552,0.1287,0.1287,458031
2026-01-30,0.1338,0.1699,0.132,0.1453,405213
2026-02-02,0.1553,0.224,0.1553,0.2216,277808
2026-02-03,0.1921,0.2039,0.1765,0.1765,529612
2026-02-04,0.1769,0.1774,0.1536,0.1555,99453
2026-02-05,0.1601,0.1718,0.16,0.1637,185104
2026-02-06,0.1819,0.1819,0.1581,0.1635,66759
2026-02-09,0.1514,0.1519,0.1449,0.1471,5662
2026-02-10,0.1391,0.14,0.1357,0.1375,9492
2026-02-11,0.1372,0.1377,0.1346,0.1365,8385
2026-02-12,0.1336,0.1353,0.1336,0.1348,886
2026-02-13,0.1436,0.1619,0.143,0.1588,64742
2026-02-24,0.1308,0.1315,0.1202,0.1272,522305
2026-02-25,0.1228,0.1228,0.1071,0.1108,40442
2026-02-26,0.1092,0.1136,0.1078,0.1097,34389
2026-02-27,0.1145,0.1169,0.1076,0.1081,61605
2026-03-02,0.1166,0.1316,0.1099,0.1129,347666
2026-03-03,0.1116,0.1444,0.1116,0.141,1738520
2026-03-04,0.15,0.1755,0.145,0.1705,1342859
2026-03-05,0.1428,0.1528,0.1367,0.1528,266975
2026-03-06,0.158,0.1582,0.1376,0.1376,107431
2026-03-09,0.155,0.2345,0.155,0.1581,437874
2026-03-10,0.1556,0.1556,0.131,0.1328,139515
2026-03-11,0.1328,0.1336,0.1251,0.1299,15816
2026-03-12,0.1304,0.15,0.13,0.1367,53475
2026-03-13,0.1416,0.1509,0.131,0.1509,173189
2026-03-16,0.1565,0.1606,0.1416,0.1418,223251
2026-03-17,0.1366,0.1532,0.1242,0.1532,337717
2026-03-18,0.1477,0.1658,0.1477,0.1479,342946
2026-03-19,0.156,0.1862,0.156,0.1816,324947
2026-03-20,0.169,0.1862,0.1629,0.1862,234742
2026-03-23,0.2047,0.2906,0.2047,0.2755,1176688
2026-03-24,0.2682,0.2755,0.2275,0.2294,785236
2026-03-25,0.2065,0.2065,0.1848,0.189,609185
2026-03-26,0.1841,0.22,0.1832,0.2143,151837
2026-03-27,0.2328,0.2385,0.195,0.2035,225671
