日期,开盘,最高,最低,收盘,成交量
2025-10-30,0.0748,0.0769,0.067,0.0706,476378
2025-10-31,0.0732,0.0732,0.063,0.0643,159858
2025-11-03,0.0644,0.0644,0.0582,0.06,53010
2025-11-04,0.0597,0.0597,0.053,0.0558,301374
2025-11-05,0.0511,0.0588,0.0511,0.0558,158568
2025-11-06,0.0583,0.0612,0.0559,0.0591,119276
2025-11-07,0.0573,0.0594,0.0532,0.0544,245385
2025-11-10,0.0549,0.0595,0.05,0.0591,1692223
2025-11-11,0.0626,0.0626,0.0535,0.0542,1081853
2025-11-12,0.0535,0.0551,0.0511,0.0529,3108116
2025-11-13,0.0517,0.0552,0.0508,0.055,669809
2025-11-14,0.0511,0.054,0.0481,0.0482,1972930
2025-11-17,0.0472,0.048,0.0414,0.0436,5828456
2025-11-18,0.0422,0.0434,0.0349,0.0368,4144148
2025-11-19,0.0362,0.0376,0.0347,0.0357,1055590
2025-11-20,0.0363,0.0389,0.0302,0.0302,2260565
2025-11-21,0.029,0.0293,0.0216,0.0239,8778971
2025-11-24,0.0237,0.0248,0.022,0.022,2771471
2025-11-25,0.0226,0.0257,0.0208,0.0208,1694009
2025-11-26,0.0208,0.0234,0.0202,0.0226,389997
2025-11-27,0.0227,0.0256,0.0218,0.0226,717421
2025-11-28,0.0226,0.0233,0.022,0.0233,86874
2025-12-01,0.0232,0.0257,0.0232,0.0244,131111
2025-12-02,0.0244,0.0248,0.0227,0.0232,137632
2025-12-03,0.023,0.0233,0.0214,0.0221,77168
2025-12-04,0.0218,0.025,0.0211,0.0239,144529
2025-12-05,0.0236,0.0275,0.0232,0.0262,283764
2025-12-08,0.027,0.03,0.027,0.0277,773697
2025-12-09,0.0273,0.0286,0.0235,0.0239,850981
2025-12-10,0.024,0.0263,0.0208,0.0247,1660012
2025-12-11,0.0255,0.0273,0.0226,0.0233,1109226
2025-12-12,0.0233,0.0259,0.0226,0.0237,548276
2025-12-15,0.0226,0.0255,0.0219,0.0221,1250823
2025-12-16,0.0222,0.0249,0.0216,0.0232,1387314
2025-12-17,0.0234,0.0273,0.0228,0.026,880967
2025-12-18,0.0247,0.0268,0.0234,0.0255,1906150
2025-12-19,0.0254,0.0295,0.0249,0.0264,1773326
2025-12-22,0.026,0.0295,0.026,0.0273,940252
2025-12-23,0.0276,0.0297,0.025,0.0261,493412
2025-12-24,0.0261,0.0348,0.0254,0.0332,2448346
2025-12-25,0.0332,0.0374,0.0323,0.0361,511646
2025-12-26,0.038,0.0472,0.0377,0.042,1912718
2025-12-29,0.0411,0.0436,0.0397,0.0405,398767
2025-12-30,0.0391,0.0413,0.0387,0.0406,454291
2025-12-31,0.0406,0.0414,0.0363,0.039,615897
2026-01-05,0.0391,0.044,0.0386,0.0434,1401837
2026-01-06,0.0434,0.059,0.0434,0.059,2509650
2026-01-07,0.0608,0.0645,0.0542,0.0571,3191713
2026-01-08,0.0565,0.06,0.0526,0.0563,1638034
2026-01-09,0.0555,0.0689,0.0535,0.0656,5954278
2026-01-12,0.0656,0.0996,0.065,0.0938,13610551
2026-01-13,0.0943,0.1143,0.0805,0.0827,12184023
2026-01-14,0.085,0.1068,0.0715,0.078,12713974
2026-01-15,0.0771,0.0778,0.06,0.0638,3475549
2026-01-16,0.0685,0.08,0.061,0.0623,3101763
2026-01-19,0.0607,0.0607,0.0482,0.0492,9018470
2026-01-20,0.0494,0.0505,0.0429,0.0447,4038329
2026-01-21,0.0432,0.05,0.0423,0.0443,5217559
2026-01-22,0.0443,0.0488,0.0443,0.047,2471949
2026-01-23,0.0471,0.06,0.0471,0.0567,2763857
2026-01-26,0.0543,0.0708,0.0543,0.0618,16882546
2026-01-27,0.0604,0.0618,0.0482,0.0541,8608416
2026-01-28,0.057,0.0628,0.054,0.0598,2355138
2026-01-29,0.0577,0.0738,0.0577,0.0703,30607682
2026-01-30,0.0652,0.0706,0.0561,0.0598,60991369
2026-02-02,0.0545,0.0618,0.0418,0.0449,33134189
2026-02-03,0.0466,0.0558,0.0418,0.0463,29751933
2026-02-04,0.0462,0.0462,0.0395,0.044,11764320
2026-02-05,0.0422,0.0429,0.0356,0.0357,23745108
2026-02-06,0.032,0.0387,0.03,0.0326,32068692
2026-02-09,0.0367,0.0395,0.0358,0.0376,52876403
2026-02-10,0.0379,0.0379,0.0344,0.0356,13837789
2026-02-11,0.0343,0.0369,0.0335,0.0338,11863270
2026-02-12,0.0325,0.0365,0.0325,0.0351,8064818
2026-02-13,0.033,0.0353,0.0263,0.0264,46619795
2026-02-24,0.028,0.0286,0.0171,0.0172,8888702
2026-02-25,0.0176,0.0241,0.0169,0.0192,6432015
2026-02-26,0.0204,0.0213,0.0182,0.0212,2675208
2026-02-27,0.0203,0.0223,0.0188,0.0214,4999079
2026-03-02,0.0194,0.0251,0.0182,0.0207,7477059
2026-03-03,0.0213,0.0226,0.0173,0.018,17440181
2026-03-04,0.0166,0.0215,0.013,0.0131,18830595
2026-03-05,0.0146,0.0152,0.0114,0.0119,60581518
2026-03-06,0.0112,0.0137,0.0112,0.0132,42328630
2026-03-09,0.0116,0.0142,0.0098,0.0132,104442721
2026-03-10,0.0135,0.0158,0.0135,0.0158,19838654
2026-03-11,0.0158,0.0166,0.0149,0.0157,41074532
2026-03-12,0.0156,0.0157,0.0141,0.0148,19863390
2026-03-13,0.0139,0.0163,0.0135,0.0141,112892162
2026-03-16,0.0134,0.0142,0.012,0.0139,27283830
2026-03-17,0.0146,0.0166,0.012,0.0121,105062832
2026-03-18,0.0121,0.0128,0.0118,0.0122,99432313
2026-03-19,0.0111,0.0125,0.0108,0.0114,25141353
2026-03-20,0.0111,0.013,0.0109,0.0109,165077812
2026-03-23,0.0095,0.0126,0.0078,0.0107,56275075
2026-03-24,0.0114,0.0133,0.0075,0.0078,55407288
2026-03-25,0.0081,0.0094,0.0075,0.008,45281290
2026-03-26,0.0079,0.008,0.0059,0.0059,146022025
2026-03-27,0.0055,0.0077,0.005,0.006,38866868
