日期,开盘,最高,最低,收盘,成交量
2025-10-27,0.0998,0.1093,0.0945,0.1013,319583
2025-10-28,0.1035,0.1075,0.0925,0.0942,351202
2025-10-29,0.0975,0.1138,0.0975,0.112,176527
2025-10-30,0.1075,0.1143,0.0984,0.1038,204046
2025-10-31,0.1001,0.1022,0.0945,0.0945,105660
2025-11-03,0.0925,0.0925,0.085,0.09,79691
2025-11-04,0.0898,0.0901,0.0801,0.0814,160535
2025-11-05,0.0783,0.0863,0.0773,0.0818,170034
2025-11-06,0.0875,0.0925,0.0849,0.0914,252663
2025-11-07,0.0902,0.0902,0.0828,0.0828,354309
2025-11-10,0.0825,0.0899,0.0777,0.0887,990295
2025-11-11,0.09,0.09,0.0815,0.082,210497
2025-11-12,0.0814,0.0848,0.0773,0.0812,639178
2025-11-13,0.0814,0.086,0.079,0.0845,70947
2025-11-14,0.0803,0.0827,0.074,0.074,716747
2025-11-17,0.0723,0.0723,0.065,0.067,1072478
2025-11-18,0.0655,0.067,0.0554,0.0575,1154523
2025-11-19,0.0597,0.0608,0.0554,0.0574,627910
2025-11-20,0.0605,0.0616,0.0493,0.0502,2378188
2025-11-21,0.0484,0.0491,0.0373,0.0387,7009756
2025-11-24,0.0416,0.0416,0.0368,0.0368,2318304
2025-11-25,0.0405,0.0464,0.0348,0.0359,1434456
2025-11-26,0.0359,0.0392,0.0352,0.0388,773944
2025-11-27,0.039,0.042,0.0374,0.0384,2812529
2025-11-28,0.0385,0.0397,0.0369,0.0395,408683
2025-12-01,0.0409,0.0419,0.039,0.0401,668053
2025-12-02,0.0418,0.0418,0.038,0.0395,56696
2025-12-03,0.0381,0.0392,0.037,0.0375,138292
2025-12-04,0.0384,0.0424,0.0361,0.0392,773816
2025-12-05,0.0404,0.0452,0.0385,0.0424,261663
2025-12-08,0.046,0.0485,0.0456,0.0472,984336
2025-12-09,0.0446,0.0464,0.04,0.0419,798334
2025-12-10,0.0407,0.043,0.0356,0.0411,1563455
2025-12-11,0.0436,0.0438,0.0382,0.0386,345007
2025-12-12,0.0409,0.0422,0.0381,0.0397,1107269
2025-12-15,0.0396,0.0415,0.0374,0.038,58982
2025-12-16,0.038,0.0391,0.0365,0.0388,350276
2025-12-17,0.0388,0.0445,0.0372,0.0424,1066473
2025-12-18,0.0412,0.0432,0.0404,0.0411,669152
2025-12-19,0.0421,0.0469,0.0418,0.043,248448
2025-12-22,0.0458,0.0471,0.0443,0.0445,483581
2025-12-23,0.0472,0.0472,0.0423,0.0432,100842
2025-12-24,0.0445,0.0525,0.0419,0.051,332633
2025-12-25,0.0516,0.0568,0.0504,0.0557,1267163
2025-12-26,0.0584,0.0686,0.0578,0.063,884252
2025-12-29,0.0616,0.065,0.0586,0.0609,151504
2025-12-30,0.0583,0.062,0.0575,0.0602,600072
2025-12-31,0.0617,0.062,0.0547,0.0581,263164
2026-01-05,0.0591,0.068,0.0591,0.0674,797790
2026-01-06,0.0738,0.088,0.0709,0.088,1096875
2026-01-07,0.088,0.0938,0.0813,0.0861,425256
2026-01-08,0.0821,0.0872,0.0796,0.0821,611666
2026-01-09,0.0821,0.0992,0.0811,0.0935,2894843
2026-01-12,0.098,0.1372,0.0936,0.1252,7373308
2026-01-13,0.1291,0.1513,0.1128,0.1145,7340039
2026-01-14,0.1212,0.1443,0.0999,0.1083,6720206
2026-01-15,0.1069,0.1071,0.0875,0.0925,2065776
2026-01-16,0.1002,0.1119,0.088,0.0893,3719094
2026-01-19,0.0868,0.0868,0.0748,0.076,2962161
2026-01-20,0.0802,0.0802,0.0674,0.0699,5324944
2026-01-21,0.0704,0.0782,0.0704,0.0714,4048577
2026-01-22,0.0714,0.0769,0.0708,0.0714,1233054
2026-01-23,0.0717,0.0878,0.0717,0.0832,2266633
2026-01-26,0.0814,0.1026,0.0814,0.0916,6510961
2026-01-27,0.0903,0.0952,0.0745,0.0836,6903634
2026-01-28,0.0851,0.1,0.0824,0.0893,2241970
2026-01-29,0.0845,0.1064,0.0845,0.1022,33418489
2026-01-30,0.0941,0.1032,0.0832,0.089,31370856
2026-02-02,0.0887,0.0903,0.0625,0.0668,30818249
2026-02-03,0.0752,0.0846,0.0625,0.0696,38479127
2026-02-04,0.067,0.0687,0.0608,0.0669,14876980
2026-02-05,0.0669,0.0673,0.0571,0.0573,17417254
2026-02-06,0.0546,0.0599,0.0505,0.0525,23252083
2026-02-09,0.0614,0.0618,0.0578,0.0596,13516928
2026-02-10,0.0602,0.0602,0.0553,0.0566,9004406
2026-02-11,0.0555,0.058,0.054,0.0548,5749752
2026-02-12,0.0548,0.0577,0.054,0.0562,6609588
2026-02-13,0.0531,0.0553,0.0431,0.0438,20852920
2026-02-24,0.0449,0.0481,0.0308,0.0308,18927252
2026-02-25,0.031,0.0428,0.031,0.0351,9268209
2026-02-26,0.0352,0.0363,0.0326,0.0362,5569171
2026-02-27,0.035,0.0372,0.0328,0.0364,5665017
2026-03-02,0.0321,0.0398,0.0305,0.0348,16394731
2026-03-03,0.036,0.037,0.0291,0.0296,15511977
2026-03-04,0.0282,0.031,0.0228,0.0229,14221670
2026-03-05,0.025,0.0258,0.0204,0.021,11977490
2026-03-06,0.0195,0.0235,0.0195,0.0223,6267493
2026-03-09,0.0191,0.0229,0.0191,0.0209,15948773
2026-03-10,0.0223,0.0248,0.0223,0.0245,3607411
2026-03-11,0.0242,0.0266,0.0241,0.0249,4631906
2026-03-12,0.0247,0.0261,0.0228,0.024,4810433
2026-03-13,0.0226,0.0267,0.0224,0.0233,13849704
2026-03-16,0.023,0.0237,0.0205,0.0231,6590093
2026-03-17,0.023,0.027,0.0204,0.0206,10795776
2026-03-18,0.021,0.0213,0.0198,0.0207,5637688
2026-03-19,0.0183,0.02,0.0173,0.018,8657145
2026-03-20,0.0182,0.0201,0.017,0.017,9724890
2026-03-23,0.0151,0.0192,0.0116,0.0158,37107053
2026-03-24,0.0169,0.0178,0.011,0.0121,12510717
2026-03-25,0.0125,0.0135,0.0114,0.0121,6918291
2026-03-26,0.0119,0.0122,0.0094,0.0098,11090429
2026-03-27,0.0085,0.0119,0.0069,0.0094,13739952
