日期,开盘,最高,最低,收盘,成交量
2026-02-26,0.292,0.3096,0.2899,0.3029,134766
2026-02-27,0.3039,0.3219,0.2929,0.3008,456461
2026-03-02,0.3258,0.3507,0.2907,0.3009,1018025
2026-03-03,0.2926,0.3691,0.2906,0.3585,2535360
2026-03-04,0.373,0.4283,0.373,0.4264,922407
2026-03-05,0.3861,0.3924,0.3688,0.3924,475970
2026-03-06,0.3864,0.3885,0.3628,0.3628,53204
2026-03-09,0.3885,0.4955,0.3885,0.4058,824135
2026-03-10,0.3873,0.3873,0.3462,0.3462,45658
2026-03-11,0.3222,0.336,0.3152,0.3317,90002
2026-03-12,0.3367,0.3648,0.3303,0.353,143590
2026-03-13,0.3678,0.3678,0.32,0.3544,219042
2026-03-16,0.39,0.3922,0.3413,0.3493,505400
2026-03-17,0.3364,0.37,0.3047,0.37,2205261
2026-03-18,0.3705,0.3944,0.357,0.357,563821
2026-03-19,0.3969,0.4371,0.3969,0.4271,246293
2026-03-20,0.415,0.4364,0.3852,0.4342,1163569
2026-03-23,0.4764,0.609,0.4756,0.5988,973129
2026-03-24,0.5863,0.607,0.5396,0.5419,177930
2026-03-25,0.5152,0.5152,0.4701,0.4771,1260214
2026-03-26,0.4886,0.5375,0.4886,0.5332,1615088
2026-03-27,0.5616,0.5739,0.4852,0.505,1631693
