日期,开盘,最高,最低,收盘,成交量
2026-01-19,0.1512,0.1627,0.1452,0.1466,995062
2026-01-20,0.1496,0.1518,0.13,0.1392,754219
2026-01-21,0.139,0.1538,0.139,0.1426,1378268
2026-01-22,0.149,0.1512,0.1374,0.1407,346879
2026-01-23,0.1471,0.1574,0.1439,0.1545,487607
2026-01-26,0.1637,0.1807,0.1596,0.1668,820960
2026-01-27,0.1674,0.1674,0.1473,0.1566,1040457
2026-01-28,0.1589,0.17,0.1585,0.1653,442632
2026-01-29,0.1579,0.1899,0.1579,0.1818,5957134
2026-01-30,0.1769,0.1769,0.1503,0.1639,6410564
2026-02-02,0.1469,0.1647,0.1177,0.12,11894755
2026-02-03,0.1266,0.1381,0.1152,0.1315,18735291
2026-02-04,0.1259,0.1301,0.117,0.13,11621537
2026-02-05,0.1203,0.1282,0.1101,0.1177,5523254
2026-02-06,0.1022,0.1207,0.1002,0.108,4822234
2026-02-09,0.1202,0.1261,0.1166,0.125,4216870
2026-02-10,0.1228,0.1244,0.1168,0.1191,2580493
2026-02-11,0.1179,0.1188,0.1123,0.1149,5549536
2026-02-12,0.1149,0.118,0.1123,0.1158,838614
2026-02-13,0.1126,0.1126,0.0927,0.0931,8730789
2026-02-24,0.0999,0.0999,0.0763,0.0769,9233280
2026-02-25,0.0804,0.0998,0.0799,0.0867,21229872
2026-02-26,0.0865,0.0865,0.0787,0.0845,8590175
2026-02-27,0.0786,0.0853,0.078,0.0838,2525410
2026-03-02,0.0742,0.0879,0.0708,0.081,13894377
2026-03-03,0.0834,0.0851,0.068,0.0699,16959696
2026-03-04,0.0663,0.0696,0.056,0.056,41919198
2026-03-05,0.059,0.0615,0.0518,0.0543,11047418
2026-03-06,0.0502,0.0595,0.0502,0.0546,5406305
2026-03-09,0.0503,0.0516,0.0404,0.048,27240699
2026-03-10,0.0526,0.0566,0.0509,0.0543,4410464
2026-03-11,0.0562,0.0629,0.0559,0.06,7121313
2026-03-12,0.058,0.0609,0.0551,0.0568,5168515
2026-03-13,0.0529,0.0645,0.0529,0.0563,7031084
2026-03-16,0.0588,0.0588,0.0502,0.0566,15699587
2026-03-17,0.0586,0.0654,0.05,0.05,14874256
2026-03-18,0.0514,0.052,0.0475,0.0499,16846194
2026-03-19,0.0435,0.0477,0.0405,0.0415,41190073
2026-03-20,0.0425,0.0468,0.0401,0.0401,34284376
2026-03-23,0.0365,0.0413,0.0264,0.0316,48012717
2026-03-24,0.0359,0.0382,0.0244,0.0271,12006075
2026-03-25,0.029,0.0303,0.0265,0.0274,18757357
2026-03-26,0.0283,0.0283,0.0222,0.0222,13396096
2026-03-27,0.0203,0.0273,0.0185,0.024,13038001
