date,baseline,raw_subc,actual_scale,cc_delta_0.10_overlay,cc_delta_0.10,cc_delta_0.15_overlay,cc_delta_0.15,cc_delta_0.20_overlay,cc_delta_0.20
2010-01-27,0.000554225710789704,0.0005940280898350733,1.1700401047368363,0.0,0.000554225710789704,0.0,0.000554225710789704,0.0,0.000554225710789704
2010-01-28,-0.012065746334671938,-0.010338171509828653,1.1700401047368363,0.0,-0.012065746334671938,0.0,-0.012065746334671938,0.0,-0.012065746334671938
2010-01-29,-0.011079650890439958,-0.00943200029786955,1.1700401047368363,0.0,-0.011079650890439958,0.0,-0.011079650890439958,0.0,-0.011079650890439958
2010-02-01,0.015419928718840273,0.013153053228740672,1.1700401047368363,0.0,0.015419928718840273,0.0,0.015419928718840273,0.0,0.015419928718840273
2010-02-02,0.010533281543861947,0.010306542699171948,1.0296573843065713,0.0,0.010533281543861947,0.0,0.010533281543861947,0.0,0.010533281543861947
2010-02-03,-0.005413057152678736,-0.005243422890776037,1.0296573843065713,0.0,-0.005413057152678736,0.0,-0.005413057152678736,0.0,-0.005413057152678736
2010-02-04,-0.027414085869667704,-0.02662333064099711,1.0296573843065713,0.0,-0.027414085869667704,0.0,-0.027414085869667704,0.0,-0.027414085869667704
2010-02-05,0.000704529640318897,0.0009468249120163406,0.8548634435807889,0.0,0.000704529640318897,0.0,0.000704529640318897,0.0,0.000704529640318897
2010-02-08,-0.005443097366657517,-0.006367212690553093,0.8548634435807889,0.0,-0.005443097366657517,0.0,-0.005443097366657517,0.0,-0.005443097366657517
2010-02-09,0.011281374274401327,0.013196697506617828,0.8548634435807889,0.0,0.011281374274401327,0.0,0.011281374274401327,0.0,0.011281374274401327
2010-02-10,-0.0026470980798071124,-0.003096515706320466,0.8548634435807889,0.0,-0.0026470980798071124,0.0,-0.0026470980798071124,0.0,-0.0026470980798071124
2010-02-11,0.008319884929773697,0.009732413980558083,0.8548634435807889,0.0,0.008319884929773697,0.0,0.008319884929773697,0.0,0.008319884929773697
2010-02-12,0.00010778569779450834,0.000126085281343911,0.8548634435807889,0.0,0.00010778569779450834,0.0,0.00010778569779450834,0.0,0.00010778569779450834
2010-02-16,0.012034070504011613,0.014077184601091593,0.8548634435807889,0.0,0.012034070504011613,0.0,0.012034070504011613,0.0,0.012034070504011613
2010-02-17,0.0009293385567078772,0.0011981597864566013,0.8548634435807889,0.0,0.0009293385567078772,0.0,0.0009293385567078772,0.0,0.0009293385567078772
2010-02-18,0.004271308669579565,0.004922411046256973,0.8548634435807889,0.0,0.004271308669579565,0.0,0.004271308669579565,0.0,0.004271308669579565
2010-02-19,-0.001436517445284011,-0.001606368428024395,0.8548634435807889,0.0,-0.001436517445284011,0.0,-0.001436517445284011,0.0,-0.001436517445284011
2010-02-22,-0.0007652741017804352,-0.0009692700276969369,0.8548634435807889,0.0,-0.0007652741017804352,0.0,-0.0007652741017804352,0.0,-0.0007652741017804352
2010-02-23,-0.006947550417884492,-0.00805305066012017,0.8548634435807889,0.0,-0.006947550417884492,0.0,-0.006947550417884492,0.0,-0.006947550417884492
2010-02-24,0.003203827849307805,0.0036736960283350753,0.8548634435807889,0.0,0.003203827849307805,0.0,0.003203827849307805,0.0,0.003203827849307805
2010-02-25,0.001014071148076308,0.0011228922149163665,0.9584252119875049,0.0,0.001014071148076308,0.0,0.001014071148076308,0.0,0.001014071148076308
2010-02-26,0.0036656123533740054,0.0038246201242688035,0.9584252119875049,0.0,0.0036656123533740054,0.0,0.0036656123533740054,0.0,0.0036656123533740054
2010-03-01,0.010839658415556893,0.0074033265346194616,1.480751012683588,0.0032135990036231852,0.014053257419180079,0.005265308963066068,0.01610496737862296,0.0075550709571203635,0.018394729372677256
2010-03-02,0.00678784546209032,0.0046676115387205164,1.480751012683588,0.0,0.00678784546209032,0.0,0.00678784546209032,0.0,0.00678784546209032
2010-03-03,0.007117237905939396,0.004748732509078059,1.480751012683588,0.0,0.007117237905939396,0.0,0.007117237905939396,0.0,0.007117237905939396
2010-03-04,-0.0015868491897378192,-0.0010587679867652322,1.480751012683588,0.0,-0.0015868491897378192,0.0,-0.0015868491897378192,0.0,-0.0015868491897378192
2010-03-05,0.015687946542231043,0.010607471363401736,1.480751012683588,0.0,0.015687946542231043,0.0,0.015687946542231043,0.0,0.015687946542231043
2010-03-08,-0.0035655051359938447,-0.0023950196113176115,1.480751012683588,0.0,-0.0035655051359938447,0.0,-0.0035655051359938447,0.0,-0.0035655051359938447
2010-03-09,0.0016547629510546861,0.001130399613341744,1.480751012683588,0.0,0.0016547629510546861,0.0,0.0016547629510546861,0.0,0.0016547629510546861
2010-03-10,0.002725325678250673,0.0019240579304220632,1.480751012683588,0.0,0.002725325678250673,0.0,0.002725325678250673,0.0,0.002725325678250673
2010-03-11,0.0024173151273959434,0.001574719634337079,1.480751012683588,0.0,0.0024173151273959434,0.0,0.0024173151273959434,0.0,0.0024173151273959434
2010-03-12,0.0012729940379534131,0.0008725784740474427,1.480751012683588,0.0,0.0012729940379534131,0.0,0.0012729940379534131,0.0,0.0012729940379534131
2010-03-15,-0.0029932783005618877,-0.002008575955003711,1.480751012683588,0.0,-0.0029932783005618877,0.0,-0.0029932783005618877,0.0,-0.0029932783005618877
2010-03-16,0.014506314974953107,0.009809476591048721,1.480751012683588,0.0,0.014506314974953107,0.0,0.014506314974953107,0.0,0.014506314974953107
2010-03-17,0.0031765770423042745,0.00215813086472315,1.480751012683588,0.0,0.0031765770423042745,0.0,0.0031765770423042745,0.0,0.0031765770423042745
2010-03-18,-0.00011693286043570459,-6.608500582425537e-05,1.480751012683588,0.0,-0.00011693286043570459,0.0,-0.00011693286043570459,0.0,-0.00011693286043570459
2010-03-19,-0.011733097851208813,-0.007910864372019624,1.480751012683588,0.0,-0.011733097851208813,0.0,-0.011733097851208813,0.0,-0.011733097851208813
2010-03-22,0.0038868767165048915,0.0027084916591886042,1.480751012683588,0.0,0.0038868767165048915,0.0,0.0038868767165048915,0.0,0.0038868767165048915
2010-03-23,0.009061549416576966,0.00613244681917066,1.480751012683588,0.0,0.009061549416576966,0.0,0.009061549416576966,0.0,0.009061549416576966
2010-03-24,-0.0151484731779931,-0.010288036598768101,1.480751012683588,0.0,-0.0151484731779931,0.0,-0.0151484731779931,0.0,-0.0151484731779931
2010-03-25,-0.0014708130420393387,-0.0008387609343954,1.480751012683588,0.0,-0.0014708130420393387,0.0,-0.0014708130420393387,0.0,-0.0014708130420393387
2010-03-26,0.006688873320661742,0.004530100391181267,1.480751012683588,0.0,0.006688873320661742,0.0,0.006688873320661742,0.0,0.006688873320661742
2010-03-29,0.007122092203417533,0.00468108514627718,1.480751012683588,0.0,0.007122092203417533,0.0,0.007122092203417533,0.0,0.007122092203417533
2010-03-30,-0.0004636487662846866,-0.00030023369313166666,1.480751012683588,0.0,-0.0004636487662846866,0.0,-0.0004636487662846866,0.0,-0.0004636487662846866
2010-03-31,0.000612505256773048,0.0005681726290243923,1.480751012683588,0.0,0.000612505256773048,-0.00313646758207522,-0.002523962325302172,-0.008862446992129775,-0.008249941735356727
2010-04-01,0.010287657143832849,0.0069604778093597455,1.480751012683588,0.0029592475722918276,0.013246904716124677,0.004849287356051631,0.01513694449988448,0.0069590344979118856,0.017246691641744735
2010-04-05,0.005064921883158367,0.003291810175240068,1.480751012683588,0.0,0.005064921883158367,0.0,0.005064921883158367,0.0,0.005064921883158367
2010-04-06,0.00249820595719058,0.0017000044955341317,1.480751012683588,0.0,0.00249820595719058,0.0,0.00249820595719058,0.0,0.00249820595719058
2010-04-07,-0.0024060498573029642,-0.0016120012181107877,1.480751012683588,0.0,-0.0024060498573029642,0.0,-0.0024060498573029642,0.0,-0.0024060498573029642
2010-04-08,0.0029659712442066653,0.0020159018226400217,1.480751012683588,0.0,0.0029659712442066653,0.0,0.0029659712442066653,0.0,0.0029659712442066653
2010-04-09,0.010539377214423556,0.007130472675771831,1.480751012683588,0.0,0.010539377214423556,0.0,0.010539377214423556,0.0,0.010539377214423556
2010-04-12,0.0021195729522163445,0.0014443011384329043,1.480751012683588,0.0,0.0021195729522163445,0.0,0.0021195729522163445,0.0,0.0021195729522163445
2010-04-13,0.00011518367312177243,9.067094542565031e-05,1.480751012683588,0.0,0.00011518367312177243,0.0,0.00011518367312177243,0.0,0.00011518367312177243
2010-04-14,0.012558523707940313,0.00849406890243078,1.480751012683588,0.0,0.012558523707940313,0.0,0.012558523707940313,0.0,0.012558523707940313
2010-04-15,0.0029198303231638295,0.0019847413367463035,1.480751012683588,0.0,0.0029198303231638295,0.0,0.0029198303231638295,0.0,0.0029198303231638295
2010-04-16,-0.02009276555873857,-0.013556423710438985,1.480751012683588,0.0,-0.02009276555873857,0.0,-0.02009276555873857,0.0,-0.02009276555873857
2010-04-19,-0.00037785034644180124,-0.00017161919430165384,1.480751012683588,0.0,-0.00037785034644180124,0.0,-0.00037785034644180124,0.0,-0.00037785034644180124
2010-04-20,0.008101043598530207,0.005413128943160413,1.480751012683588,0.0,0.008101043598530207,0.0,0.008101043598530207,0.0,0.008101043598530207
2010-04-21,-0.00012558594868185662,-7.1928721730598e-05,1.480751012683588,0.0,-0.00012558594868185662,0.0,-0.00012558594868185662,0.0,-0.00012558594868185662
2010-04-22,-0.0006753767562114035,-0.0004432205883713997,1.480751012683588,0.0,-0.0006753767562114035,0.0,-0.0006753767562114035,0.0,-0.0006753767562114035
2010-04-23,0.007854374865716334,0.005317202027493732,1.480751012683588,0.0,0.007854374865716334,0.0,0.007854374865716334,0.0,0.007854374865716334
2010-04-26,-0.002915969829975694,-0.0018856949989394772,1.480751012683588,0.0,-0.002915969829975694,0.0,-0.002915969829975694,0.0,-0.002915969829975694
2010-04-27,-0.02165015002924676,-0.014678833427919393,1.480751012683588,0.0,-0.02165015002924676,0.0,-0.02165015002924676,0.0,-0.02165015002924676
2010-04-28,0.0023270637151543076,0.001655098490458832,1.480751012683588,0.0,0.0023270637151543076,0.0,0.0023270637151543076,0.0,0.0023270637151543076
2010-04-29,0.01524143268801321,0.010305925829822387,1.480751012683588,0.0,0.01524143268801321,0.0,0.01524143268801321,0.0,0.01524143268801321
2010-04-30,-0.011326059161194701,-0.00840316781400269,1.3454903475120406,0.0,-0.011326059161194701,0.0,-0.011326059161194701,0.0,-0.011326059161194701
2010-05-03,0.009671888761214805,0.0072544581497261925,1.3454903475120406,0.002333079964124199,0.012004968725339004,0.00382396295639174,0.013495851717606545,0.0054885959989772444,0.01516048476019205
2010-05-04,-0.026087054511105042,-0.019434203284794463,1.3454903475120406,0.0,-0.026087054511105042,0.0,-0.026087054511105042,0.0,-0.026087054511105042
2010-05-05,-0.006202604004886536,-0.005703904503200246,1.0543538580218377,0.0,-0.006202604004886536,0.0,-0.006202604004886536,0.0,-0.006202604004886536
2010-05-06,-0.017527656783759827,-0.016610761762583588,1.0543538580218377,0.0,-0.017527656783759827,0.0,-0.017527656783759827,0.0,-0.017527656783759827
2010-05-07,-0.011035571477605092,-0.010464622000035133,1.0543538580218377,0.0,-0.011035571477605092,0.0,-0.011035571477605092,0.0,-0.011035571477605092
2010-05-10,0.0330147580619409,0.03131483297553876,1.0543538580218377,0.0,0.0330147580619409,0.0,0.0330147580619409,0.0,0.0330147580619409
2010-05-11,0.0005576578270084575,0.0010030249795512512,0.7425150306483451,0.0,0.0005576578270084575,0.0,0.0005576578270084575,0.0,0.0005576578270084575
2010-05-12,0.006855930088865367,0.009233388963020646,0.7425150306483451,0.0,0.006855930088865367,0.0,0.006855930088865367,0.0,0.006855930088865367
2010-05-13,-0.00618258793300916,-0.008250777644758869,0.7425150306483451,0.0,-0.00618258793300916,0.0,-0.00618258793300916,0.0,-0.00618258793300916
2010-05-14,-0.009582085928652808,-0.012980693109381445,0.7425150306483451,0.0,-0.009582085928652808,0.0,-0.009582085928652808,0.0,-0.009582085928652808
2010-05-17,-0.0009772692537822303,-0.0013161609037448088,0.7425150306483451,0.0,-0.0009772692537822303,0.0,-0.0009772692537822303,0.0,-0.0009772692537822303
2010-05-18,-0.007116563858675252,-0.009508632216201776,0.7425150306483451,0.0,-0.007116563858675252,0.0,-0.007116563858675252,0.0,-0.007116563858675252
2010-05-19,-0.0038793510626788106,-0.005300397585943332,0.7425150306483451,0.0,-0.0038793510626788106,0.0,-0.0038793510626788106,0.0,-0.0038793510626788106
2010-05-20,-0.0190807237446169,-0.025697424236592357,0.7425150306483451,0.0,-0.0190807237446169,0.0,-0.0190807237446169,0.0,-0.0190807237446169
2010-05-21,0.008866778196595523,0.011941547080674285,0.7425150306483451,0.0,0.008866778196595523,0.0,0.008866778196595523,0.0,0.008866778196595523
2010-05-24,-0.005208127529159475,-0.007014171180631685,0.7425150306483451,0.0,-0.005208127529159475,0.0,-0.005208127529159475,0.0,-0.005208127529159475
2010-05-25,-8.778941877832878e-06,-1.1823251402961273e-05,0.7425150306483451,0.0,-8.778941877832878e-06,0.0,-8.778941877832878e-06,0.0,-8.778941877832878e-06
2010-05-26,-0.002742472412878727,-0.0037691199632890037,0.7425150306483451,0.0,-0.002742472412878727,0.0,-0.002742472412878727,0.0,-0.002742472412878727
2010-05-27,0.01847094677237638,0.025027560147057665,0.7425150306483451,0.0,0.01847094677237638,0.0,0.01847094677237638,0.0,0.01847094677237638
2010-05-28,-0.005459991783925436,-0.007429163544884865,0.7425150306483451,0.0,-0.005459991783925436,0.0,-0.005459991783925436,0.0,-0.005459991783925436
2010-06-01,-0.005592291320760162,-0.00753155301903736,0.7425150306483451,0.0019134203571826143,-0.0036788709635775475,0.003133834779972192,-0.0024584565407879694,0.004495160393095482,-0.0010971309276646794
2010-06-02,0.0121766744087499,0.016323600326294374,0.7425150306483451,0.0,0.0121766744087499,0.0,0.0121766744087499,0.0,0.0121766744087499
2010-06-03,-0.000931768088614011,-0.0011035133802330037,0.7425150306483451,0.0,-0.000931768088614011,0.0,-0.000931768088614011,0.0,-0.000931768088614011
2010-06-04,-0.014561512858635831,-0.019762501971516067,0.7425150306483451,0.0,-0.014561512858635831,0.0,-0.014561512858635831,0.0,-0.014561512858635831
2010-06-07,-0.0054051768994734725,-0.007203939463922947,0.7425150306483451,0.0,-0.0054051768994734725,0.0,-0.0054051768994734725,0.0,-0.0054051768994734725
2010-06-08,0.004070905278764992,0.005406960533956219,0.7425150306483451,0.0,0.004070905278764992,0.0,0.004070905278764992,0.0,0.004070905278764992
2010-06-09,-0.002542116827090023,-0.003423657060343023,0.7425150306483451,0.0,-0.002542116827090023,0.0,-0.002542116827090023,0.0,-0.002542116827090023
2010-06-10,0.013575120088974239,0.018282619918307635,0.7425150306483451,0.0,0.013575120088974239,0.0,0.013575120088974239,0.0,0.013575120088974239
2010-06-11,0.004206608010424852,0.005665350648527275,0.7425150306483451,0.0,0.004206608010424852,0.0,0.004206608010424852,0.0,0.004206608010424852
2010-06-14,0.00018792945604621206,0.00040446625444527586,0.7425150306483451,0.0,0.00018792945604621206,0.0,0.00018792945604621206,0.0,0.00018792945604621206
2010-06-15,0.013370869280092384,0.01800754022234039,0.7425150306483451,0.0,0.013370869280092384,0.0,0.013370869280092384,0.0,0.013370869280092384
2010-06-16,-0.0010945394288523252,-0.001474097336314662,0.7425150306483451,0.0,-0.0010945394288523252,0.0,-0.0010945394288523252,0.0,-0.0010945394288523252
2010-06-17,0.0033630297709931352,0.004529241338127019,0.7425150306483451,0.0,0.0033630297709931352,0.0,0.0033630297709931352,0.0,0.0033630297709931352
2010-06-18,0.000775897995621977,0.0009691711987261755,0.7425150306483451,0.0,0.000775897995621977,0.0,0.000775897995621977,0.0,0.000775897995621977
2010-06-21,-0.004711196786016443,-0.005110597050592463,0.8991475108844814,0.0,-0.004711196786016443,0.0,-0.004711196786016443,0.0,-0.004711196786016443
2010-06-22,-0.0060418046550440386,-0.00674399481564169,0.8991475108844814,0.0,-0.0060418046550440386,0.0,-0.0060418046550440386,0.0,-0.0060418046550440386
2010-06-23,-0.0005211453817510613,-0.0005795994266151238,0.8991475108844814,0.0,-0.0005211453817510613,0.0,-0.0005211453817510613,0.0,-0.0005211453817510613
2010-06-24,-0.008845653161282496,-0.009837821997172773,0.8991475108844814,0.0,-0.008845653161282496,0.0,-0.008845653161282496,0.0,-0.008845653161282496
2010-06-25,0.004541675472092583,0.0050510905242066315,0.8991475108844814,0.0,0.004541675472092583,0.0,0.004541675472092583,0.0,0.004541675472092583
2010-06-28,-0.00513959253546856,-0.004380545224385941,1.1391442481181777,0.0,-0.00513959253546856,0.0,-0.00513959253546856,0.0,-0.00513959253546856
2010-06-29,-0.023630659165983982,-0.020739373093323563,1.1391442481181777,0.0,-0.023630659165983982,0.0,-0.023630659165983982,0.0,-0.023630659165983982
2010-06-30,-0.00515137638805187,-0.005287037041863431,0.9553228607516103,0.0,-0.00515137638805187,0.0,-0.00515137638805187,0.0,-0.00515137638805187
2010-07-01,-0.004960968500519634,-0.005182778547892374,0.9553228607516103,0.0027951372503515937,-0.0021658312501680404,0.004576568439105623,-0.00038440006141401105,0.006562908294814887,0.001601939794295253
2010-07-02,-0.0008015688025321742,-0.0006491319220944462,1.0974776436908364,0.0,-0.0008015688025321742,0.0,-0.0008015688025321742,0.0,-0.0008015688025321742
2010-07-06,0.0035642751168335255,0.0032318143649603505,1.0974776436908364,0.0,0.0035642751168335255,0.0,0.0035642751168335255,0.0,0.0035642751168335255
2010-07-07,0.02403683995293925,0.021905419442125353,1.0974776436908364,0.0,0.02403683995293925,0.0,0.02403683995293925,0.0,0.02403683995293925
2010-07-08,0.005698932086984097,0.005215690905908051,1.0974776436908364,0.0,0.005698932086984097,0.0,0.005698932086984097,0.0,0.005698932086984097
2010-07-09,0.0051878673370906415,0.004711199598537361,1.0974776436908364,0.0,0.0051878673370906415,0.0,0.0051878673370906415,0.0,0.0051878673370906415
2010-07-12,-0.0015675344791528547,-0.0014053702226810454,1.0974776436908364,0.0,-0.0015675344791528547,0.0,-0.0015675344791528547,0.0,-0.0015675344791528547
2010-07-13,0.011948880782280088,0.01089110927357637,1.0974776436908364,0.0,0.011948880782280088,0.0,0.011948880782280088,0.0,0.011948880782280088
2010-07-14,0.00142260684749486,0.001548252677917986,0.9687377351375106,0.0,0.00142260684749486,0.0,0.00142260684749486,0.0,0.00142260684749486
2010-07-15,0.0023044573227577318,0.002378824772868601,0.9687377351375106,0.0,0.0023044573227577318,0.0,0.0023044573227577318,0.0,0.0023044573227577318
2010-07-16,-0.01971448809071757,-0.020350696969514803,0.9687377351375106,0.0,-0.01971448809071757,0.0,-0.01971448809071757,0.0,-0.01971448809071757
2010-07-19,0.0026620085286139235,0.0027549659359211486,0.9687377351375106,0.0,0.0026620085286139235,0.0,0.0026620085286139235,0.0,0.0026620085286139235
2010-07-20,0.007053750124124058,0.007281382636676986,0.9687377351375106,0.0,0.007053750124124058,0.0,0.007053750124124058,0.0,0.007053750124124058
2010-07-21,-0.008944693777565522,-0.009233349185366294,0.9687377351375106,0.0,-0.008944693777565522,0.0,-0.008944693777565522,0.0,-0.008944693777565522
2010-07-22,0.017266520953875323,0.017823731158180155,0.9687377351375106,0.0,0.017266520953875323,0.0,0.017266520953875323,0.0,0.017266520953875323
2010-07-23,0.00451400181046962,0.0046526208503539475,0.9687377351375106,0.0,0.00451400181046962,0.0,0.00451400181046962,0.0,0.00451400181046962
2010-07-26,0.005107925458756838,0.0052868369439951325,0.9687377351375106,0.0,0.005107925458756838,0.0,0.005107925458756838,0.0,0.005107925458756838
2010-07-27,-0.002850170565469171,-0.0029421488005363953,0.9687377351375106,0.0,-0.002850170565469171,0.0,-0.002850170565469171,0.0,-0.002850170565469171
2010-07-28,-0.0031127868494470173,-0.003220264638961634,0.9687377351375106,0.0,-0.0031127868494470173,0.0,-0.0031127868494470173,0.0,-0.0031127868494470173
2010-07-29,-0.00020710827973320444,-0.0001456902805475318,1.075140511493949,0.0,-0.00020710827973320444,0.0,-0.00020710827973320444,0.0,-0.00020710827973320444
2010-07-30,0.0026991386321672467,0.0025284849786285702,1.075140511493949,0.0,0.0026991386321672467,0.0,0.0026991386321672467,-0.00650068213304459,-0.003801543500877343
2010-08-02,0.016896427863187947,0.01570311673113318,1.075140511493949,0.003292072841621128,0.020188500704809074,0.005389550742357855,0.022285978605545802,0.007727908870006894,0.024624336733194842
2010-08-03,-0.0013006913944663822,-0.0012070139802787638,1.075140511493949,0.0,-0.0013006913944663822,0.0,-0.0013006913944663822,0.0,-0.0013006913944663822
2010-08-04,0.004140262238237214,0.003853676761569651,1.075140511493949,0.0,0.004140262238237214,0.0,0.004140262238237214,0.0,0.004140262238237214
2010-08-05,0.00018342343177345054,0.00017337752238873254,1.075140511493949,0.0,0.00018342343177345054,0.0,0.00018342343177345054,0.0,0.00018342343177345054
2010-08-06,0.0014102890751076132,0.0013144987341914445,1.075140511493949,0.0,0.0014102890751076132,0.0,0.0014102890751076132,0.0,0.0014102890751076132
2010-08-09,0.002741023479801607,0.00214565504152827,1.3654011814309592,0.0,0.002741023479801607,0.0,0.002741023479801607,0.0,0.002741023479801607
2010-08-10,-0.0045143700715215606,-0.0032373863933938462,1.3654011814309592,0.0,-0.0045143700715215606,0.0,-0.0045143700715215606,0.0,-0.0045143700715215606
2010-08-11,-0.03010995663839581,-0.021982987784048943,1.3654011814309592,0.0,-0.03010995663839581,0.0,-0.03010995663839581,0.0,-0.03010995663839581
