candidate,CN_TARGET_VOL,CN_MAX_LEV,CN_VOL_WINDOW,segment,start,end,rows,ann_return,ann_vol,sharpe_repo,max_dd,final_nav,avg_weight,held_day_avg_weight,holding_day_ratio,avg_scale_raw_held,cap_hit_ratio_held,avg_turnover,turnover_sum,cost_total
tv22_lev1p2,0.225,1.2,80,last_1y,2025-05-29,2026-05-28,242,0.9595118977280044,0.19606073840122845,3.5322965468369016,-0.0855109858315315,1.9487370842355705,0.6107742182223527,1.1824588864784742,0.5165289256198347,1.1824588864784742,0.88,0.17546871796128127,42.46342974663007,0.042463429746630074
tv22_lev1p25,0.225,1.25,80,full,2014-10-17,2026-05-28,2823,0.36331451429428796,0.18903749012889143,1.7323857224954524,-0.2131839810154601,36.077153610823565,0.4394752438099042,1.1940698876567466,0.36804817569961035,1.1940698876567466,0.7921077959576516,0.16285101786081416,459.7284234210784,0.45972842342107845
tv22_lev1p25,0.225,1.25,80,last_10y,2016-05-30,2026-05-28,2427,0.29821264872214637,0.18225544617654796,1.5209675425187974,-0.21318398101546054,13.40971181886397,0.4405995701219499,1.2082883126395167,0.3646477132262052,1.2082883126395167,0.8587570621468926,0.162143722181274,393.52281373395203,0.39352281373395204
tv22_lev1p25,0.225,1.25,80,last_5y,2021-05-31,2026-05-28,1210,0.41113951840165996,0.20131788606046253,1.8071094284920974,-0.1261939985926499,5.517214325949574,0.4447738091675865,1.188027172390242,0.3743801652892562,1.188027172390242,0.8653421633554084,0.14038174206312595,169.8619078963824,0.1698619078963824
tv22_lev1p25,0.225,1.25,80,last_3y,2023-05-29,2026-05-28,726,0.6126814849584836,0.23125916160919505,2.1762714908249854,-0.08789584376510651,4.145168083451856,0.38833675539593293,1.1368245339413199,0.3415977961432507,1.1368245339413199,0.7620967741935484,0.13583758019428377,98.61808322105001,0.09861808322105002
tv22_lev1p25,0.225,1.25,80,last_1y,2025-05-29,2026-05-28,242,1.0093151535940499,0.20310016160700503,3.54057195658493,-0.08789584376510662,1.9978554333198164,0.633197898611081,1.2258711317110529,0.5165289256198347,1.2258711317110529,0.856,0.18145356224253845,43.9117620626943,0.0439117620626943
tv22_lev1p3,0.225,1.3,80,full,2014-10-17,2026-05-28,2823,0.3728629774979879,0.1944644195716243,1.7251692281792896,-0.2216872373228802,39.11123268275087,0.4538065196065521,1.2330084743496599,0.36804817569961035,1.2330084743496599,0.7680461982675649,0.16823768214434315,474.93497669348073,0.47493497669348084
tv22_lev1p3,0.225,1.3,80,last_10y,2016-05-30,2026-05-28,2427,0.30638785336084706,0.18778230892990677,1.514940466149873,-0.22168723732287965,14.273719771559419,0.456001456377936,1.2505260278296617,0.3646477132262052,1.2505260278296617,0.8327683615819209,0.16793178188761554,407.5704346412429,0.4075704346412429
tv22_lev1p3,0.225,1.3,80,last_5y,2021-05-31,2026-05-28,1210,0.42468269396323266,0.2071088250278509,1.808137783582792,-0.1309601549222713,5.784832920470017,0.46084638700821196,1.2309583405738114,0.3743801652892562,1.2309583405738114,0.847682119205298,0.14532169919076174,175.8392560208217,0.1758392560208217
tv22_lev1p3,0.225,1.3,80,last_3y,2023-05-29,2026-05-28,726,0.634099234768084,0.23723989259008593,2.182551531895103,-0.08839801461760632,4.311126122516535,0.4011939162375632,1.1744628354373825,0.3415977961432507,1.1744628354373825,0.7419354838709677,0.14025680000265847,101.82643680193006,0.10182643680193006
tv22_lev1p3,0.225,1.3,80,last_1y,2025-05-29,2026-05-28,242,1.0596736421539705,0.2090486542991476,3.5643285986657833,-0.08839801461760644,2.0475112336670658,0.6548272323756411,1.2677455218792415,0.5165289256198347,1.2677455218792415,0.816,0.18727320513873694,45.32011564357434,0.04532011564357434
tv22_lev1p4,0.225,1.4,80,full,2014-10-17,2026-05-28,2823,0.3894168194418699,0.20484417754663203,1.7061335461256046,-0.23848044814236724,44.92890093501829,0.48055878824574483,1.305695340921788,0.36804817569961035,1.305695340921788,0.6891241578440809,0.17853476345580627,504.00363723574105,0.504003637235741
tv22_lev1p4,0.225,1.4,80,last_10y,2016-05-30,2026-05-28,2427,0.3204310434282114,0.19837699641029716,1.4979472316956215,-0.2384804481423668,15.875436864389505,0.4847789443706838,1.3294446304945196,0.3646477132262052,1.3294446304945196,0.7468926553672316,0.17904735123370072,434.5479214441916,0.43454792144419163
tv22_lev1p4,0.225,1.4,80,last_5y,2021-05-31,2026-05-28,1210,0.45132148087567936,0.21832512654615896,1.8104390635569512,-0.13520185941470342,6.341448351004849,0.49081752083517177,1.311013686999024,0.3743801652892562,1.311013686999024,0.7571743929359823,0.15480283524387206,187.3114306450852,0.1873114306450852
tv22_lev1p4,0.225,1.4,80,last_3y,2023-05-29,2026-05-28,726,0.6761542801697065,0.24922124671923443,2.1904650582676783,-0.08839801461760655,4.6497119953583494,0.42641696270378376,1.2483012698505926,0.3415977961432507,1.2483012698505926,0.7258064516129032,0.14907222699990363,108.22643680193003,0.10822643680193005
tv22_lev1p4,0.225,1.4,80,last_1y,2025-05-29,2026-05-28,242,1.1584844776831686,0.22041324180877692,3.6046355953246167,-0.08839801461760644,2.1449145941768846,0.6966120742536418,1.3486409757550502,0.5165289256198347,1.3486409757550502,0.784,0.19884345307262122,48.12011564357434,0.04812011564357434
tv22_lev1p5,0.225,1.5,80,full,2014-10-17,2026-05-28,2823,0.403504648730985,0.2145073913686879,1.685485621835118,-0.25499179998647425,50.49124049415006,0.5052155786466019,1.3726887184979377,0.36804817569961035,1.3726887184979377,0.6487006737247353,0.18807194580904502,530.9271030189341,0.5309271030189342
tv22_lev1p5,0.225,1.5,80,last_10y,2016-05-30,2026-05-28,2427,0.33299235566873064,0.20850582707387752,1.4801499859778506,-0.2549917999864749,17.44319093711834,0.511430346632372,1.4025327133070815,0.3646477132262052,1.4025327133070815,0.7152542372881356,0.1893807481411715,459.62707573862326,0.45962707573862327
tv22_lev1p5,0.225,1.5,80,last_5y,2021-05-31,2026-05-28,1210,0.4767899720365303,0.22905647502963014,1.811394838207676,-0.1363331114366485,6.912806188767326,0.5183593780160983,1.384580237084943,0.3743801652892562,1.384580237084943,0.717439293598234,0.16374722724576066,198.1341449673704,0.19813414496737036
tv22_lev1p5,0.225,1.5,80,last_3y,2023-05-29,2026-05-28,726,0.7149579353021642,0.26110108146769856,2.1891562199894783,-0.08839801461760632,4.977371823537479,0.4506661915982118,1.3192889318560557,0.3415977961432507,1.3192889318560557,0.6935483870967742,0.15803222724180022,114.73139697754695,0.11473139697754695
tv22_lev1p5,0.225,1.5,80,last_1y,2025-05-29,2026-05-28,242,1.2496581531954867,0.2308478909433112,3.6314960344187095,-0.08839801461760655,2.234757115963396,0.7361870063302735,1.4252580442554095,0.5165289256198347,1.4252580442554095,0.752,0.21062004289462274,50.970050380498705,0.050970050380498705
tv25_lev1p0,0.25,1.0,80,full,2014-10-17,2026-05-28,2823,0.30262984259675174,0.15623185571113918,1.7694935918833843,-0.16958594617989242,21.30304058438823,0.3620943477019055,0.9838232373074872,0.36804817569961035,0.9838232373074872,0.9499518768046198,0.13374815590805123,377.57104412842864,0.3775710441284287
tv25_lev1p0,0.25,1.0,80,last_10y,2016-05-30,2026-05-28,2427,0.24835350238556986,0.14851010394252925,1.5665610242566357,-0.1695859461798932,9.08328833630418,0.35853823824942954,0.9832455415043678,0.3646477132262052,0.9832455415043678,0.9638418079096045,0.13161714392260965,319.4348083001736,0.31943480830017357
tv25_lev1p0,0.25,1.0,80,last_5y,2021-05-31,2026-05-28,1210,0.3379170231630386,0.16426810782603288,1.8515597687056202,-0.10125398757896176,4.236082153597915,0.3621258712655913,0.9672677797601887,0.3743801652892562,0.9672677797601887,0.9293598233995585,0.1144089324794823,138.4348083001736,0.13843480830017357
tv25_lev1p0,0.25,1.0,80,last_3y,2023-05-29,2026-05-28,726,0.4967288393943676,0.18962807825526998,2.217785920572674,-0.07146965939664596,3.319881500686984,0.32117397277047594,0.9402109041587319,0.3415977961432507,0.9402109041587319,0.8709677419354839,0.11216915743825563,81.43480830017359,0.08143480830017359
tv25_lev1p0,0.25,1.0,80,last_1y,2025-05-29,2026-05-28,242,0.7698021754862061,0.16363510993439803,3.573442294288268,-0.07146965939664585,1.7615401841844678,0.5165289256198347,1.0,0.5165289256198347,1.0,1.0,0.1487603305785124,36.0,0.036000000000000004
tv25_lev1p05,0.25,1.05,80,full,2014-10-17,2026-05-28,2823,0.317191074846791,0.1637094206980114,1.7636935538816116,-0.17845105603551836,24.226860998903454,0.37954002387760966,1.0312237607377213,0.36804817569961035,1.0312237607377213,0.9451395572666025,0.1402129097160569,395.82104412842864,0.39582104412842867
tv25_lev1p05,0.25,1.05,80,last_10y,2016-05-30,2026-05-28,2427,0.2592299268479623,0.15581642017551736,1.5556747738998324,-0.1784510560355177,9.90186271430115,0.37611137380773196,1.0314376318998482,0.3646477132262052,1.0314376318998482,0.9638418079096045,0.13808603555837395,335.1348083001736,0.3351348083001736
tv25_lev1p05,0.25,1.05,80,last_5y,2021-05-31,2026-05-28,1210,0.3535916974840181,0.17226843955454121,1.840537799156366,-0.10628415432739846,4.487966122181824,0.37952256548046737,1.013735770930167,0.3743801652892562,1.013735770930167,0.9293598233995585,0.11990480024807733,145.08480830017356,0.14508480830017362
tv25_lev1p05,0.25,1.05,80,last_3y,2023-05-29,2026-05-28,726,0.5216783623313508,0.19880569814322901,2.206887269451351,-0.07499013705659563,3.4872673714965705,0.33605000582832717,0.9837592912555063,0.3415977961432507,0.9837592912555063,0.8709677419354839,0.11740331721786995,85.23480830017358,0.0852348083001736
tv25_lev1p05,0.25,1.05,80,last_1y,2025-05-29,2026-05-28,242,0.817047290018029,0.1718145123607815,3.5648635840503298,-0.07499013705659563,1.8081742390636957,0.5423553719008265,1.0500000000000007,0.5165289256198347,1.0500000000000007,1.0,0.15619834710743802,37.8,0.0378
tv25_lev1p1,0.25,1.1,80,full,2014-10-17,2026-05-28,2823,0.33158277844329787,0.171118493528895,1.7578833515996835,-0.18724303396046482,27.472548406645785,0.3967082646060633,1.0778704821779754,0.36804817569961035,1.0778704821779754,0.9249278152069298,0.14663283438384692,413.94449146559987,0.41394449146559986
tv25_lev1p1,0.25,1.1,80,last_10y,2016-05-30,2026-05-28,2427,0.27007769903509926,0.16309237756930325,1.5457286705070363,-0.18724303396046482,10.783778593225747,0.39345487861829803,1.0789999891600104,0.3646477132262052,1.0789999891600104,0.9457627118644067,0.1445193414575915,350.74844171757456,0.3507484417175746
tv25_lev1p1,0.25,1.1,80,last_5y,2021-05-31,2026-05-28,1210,0.36937102322235105,0.18027781750832242,1.8304012545270714,-0.11129417279661868,4.753467620569893,0.3969192596953434,1.0602037621001443,0.3743801652892562,1.0602037621001443,0.9293598233995585,0.1254006680166724,151.7348083001736,0.1517348083001736
tv25_lev1p1,0.25,1.1,80,last_3y,2023-05-29,2026-05-28,726,0.5469287773541112,0.2079963652428067,2.1968094647573166,-0.07850384943188449,3.6622825681073006,0.3509260388861784,1.02730767835228,0.3415977961432507,1.02730767835228,0.8709677419354839,0.12263747699748427,89.03480830017358,0.08903480830017357
tv25_lev1p1,0.25,1.1,80,last_1y,2025-05-29,2026-05-28,242,0.8654271427777513,0.17999369080101466,3.5570666902180967,-0.07850384943188449,1.8559180580048802,0.5681818181818182,1.0999999999999996,0.5165289256198347,1.0999999999999996,1.0,0.16363636363636364,39.6,0.039599999999999996
tv25_lev1p15,0.25,1.15,80,full,2014-10-17,2026-05-28,2823,0.3454760072969856,0.1783973554790671,1.7512584699853686,-0.19596226030828556,30.977943050056965,0.41347424029185886,1.1234242351722017,0.36804817569961035,1.1234242351722017,0.8970163618864293,0.15292056720111263,431.69476120874094,0.43169476120874095
tv25_lev1p15,0.25,1.15,80,last_10y,2016-05-30,2026-05-28,2427,0.2809651694105699,0.1703288964484435,1.536988956498817,-0.195962260308285,11.739342217333432,0.41058748247914834,1.1259839773750207,0.3646477132262052,1.1259839773750207,0.9322033898305084,0.15085566164075664,366.1266908021164,0.36612669080211646
tv25_lev1p15,0.25,1.15,80,last_5y,2021-05-31,2026-05-28,1210,0.3852241532218086,0.18829367846911207,1.8209441610328225,-0.1162840829464512,5.032691101866089,0.4142187048679295,1.106411993135088,0.3743801652892562,1.106411993135088,0.9139072847682119,0.13083966251797377,158.31599164674827,0.15831599164674826
tv25_lev1p15,0.25,1.15,80,last_3y,2023-05-29,2026-05-28,726,0.5724240791920643,0.21719648811491463,2.187314009509178,-0.08201079839832115,3.844814367909336,0.36563999020687976,1.0703815842346562,0.3415977961432507,1.0703815842346562,0.842741935483871,0.12777684799827585,92.76599164674826,0.09276599164674829
tv25_lev1p15,0.25,1.15,80,last_1y,2025-05-29,2026-05-28,242,0.9147533026105401,0.18816655528629028,3.549467942982785,-0.08201079839832104,1.9045852957265033,0.5935220192513605,1.1490586292706342,0.5165289256198347,1.1490586292706342,0.944,0.170790013828821,41.33118334657468,0.041331183346574686
tv25_lev1p2,0.25,1.2,80,full,2014-10-17,2026-05-28,2823,0.35899105309937407,0.18557251114431186,1.74421432366676,-0.2046091157041412,34.775417791714055,0.4298178659970804,1.167830448228833,0.36804817569961035,1.167830448228833,0.8806544754571703,0.15910166535449521,449.14400129574,0.44914400129574006
tv25_lev1p2,0.25,1.2,80,last_10y,2016-05-30,2026-05-28,2427,0.291837682811942,0.17755268210757474,1.528857618535624,-0.20460911570414209,12.768929044380265,0.4275185725950115,1.1724153397605568,0.3646477132262052,1.1724153397605568,0.9254237288135593,0.15715254841437934,381.4092350016987,0.38140923500169865
tv25_lev1p2,0.25,1.2,80,last_5y,2021-05-31,2026-05-28,1210,0.40102348046635483,0.1963080535987807,1.811690493834541,-0.12125392485831599,5.3238426158491094,0.4311953624804915,1.151758032232659,0.3743801652892562,1.151758032232659,0.9006622516556292,0.13623845937713266,164.84853584633052,0.16484853584633052
tv25_lev1p2,0.25,1.2,80,last_3y,2023-05-29,2026-05-28,726,0.5979232232451055,0.22639493893273416,2.17776285319899,-0.0855109858315316,4.033316031030795,0.37981596226087433,1.111880599199172,0.3415977961432507,1.111880599199172,0.8185483870967742,0.13284922292882992,96.44853584633053,0.09644853584633052
tv25_lev1p2,0.25,1.2,80,last_1y,2025-05-29,2026-05-28,242,0.9641470573340616,0.19630141974128837,3.5402770663332532,-0.0855109858315315,1.9533089278970062,0.6172482825207819,1.1949926749602333,0.5165289256198347,1.1949926749602333,0.896,0.17774267581056588,43.01372754615694,0.04301372754615695
tv25_lev1p25,0.25,1.25,80,full,2014-10-17,2026-05-28,2823,0.3721491041811311,0.1926800173142525,1.7366188656272277,-0.2131839810154591,38.8765811549009,0.44590302973229146,1.2115344109088153,0.36804817569961035,1.2115344109088153,0.865255052935515,0.16514013067819816,466.1905889045534,0.46619058890455345
tv25_lev1p25,0.25,1.25,80,last_10y,2016-05-30,2026-05-28,2427,0.30252241735361474,0.1847628695100135,1.52055540263194,-0.21318398101546054,13.859145694378329,0.4443575912771556,1.2185942079431147,0.3646477132262052,1.2185942079431147,0.9209039548022598,0.16338388764843104,396.53269532274214,0.3965326953227421
tv25_lev1p25,0.25,1.25,80,last_5y,2021-05-31,2026-05-28,1210,0.41671870560297863,0.20432426858871278,1.8024350030739404,-0.12620373873391533,5.626236605149405,0.4480548666127229,1.196791144815441,0.3743801652892562,1.196791144815441,0.9006622516556292,0.14156903788952938,171.29853584633054,0.17129853584633054
tv25_lev1p25,0.25,1.25,80,last_3y,2023-05-29,2026-05-28,726,0.6233282629267833,0.2355966576560946,2.167897481237891,-0.0890044136069601,4.227125319587308,0.3937966785143178,1.152808018554011,0.3415977961432507,1.152808018554011,0.8185483870967742,0.13780790061478035,100.04853584633054,0.10004853584633054
tv25_lev1p25,0.25,1.25,80,last_1y,2025-05-29,2026-05-28,242,1.013229335838382,0.2044203586146922,3.5285393834642007,-0.08900441360695999,2.001715360545839,0.6403887783885506,1.239792674960234,0.5165289256198347,1.239792674960234,0.896,0.1843542460584998,44.61372754615695,0.044613727546156945
tv25_lev1p3,0.25,1.3,80,full,2014-10-17,2026-05-28,2823,0.38435840800259635,0.19956194175354375,1.727630703910568,-0.2216872373228791,43.07242553511161,0.4616654745209061,1.2543615347184969,0.36804817569961035,1.2543615347184969,0.8460057747834456,0.17104673759113534,482.86494021977506,0.48286494021977505
