variant,window,start,end,days,annual,vol,sharpe,max_dd,calmar,total_return,monthly_win_rate
baseline_no_overlay,1Y,2025-04-17,2026-04-17,251,63.741743694282874,20.214644080814622,2.5507512459139514,-9.898951453169493,6.439241973842971,63.68648650920727,69.23076923076923
baseline_no_overlay,3Y,2023-04-17,2026-04-17,754,41.66333773328779,21.945785862337676,1.7021031826718167,-15.154357141887386,2.7492646070830866,184.3648679148362,62.16216216216216
baseline_no_overlay,5Y,2021-04-19,2026-04-17,1256,30.662631616065326,19.86623105380793,1.4488548930448857,-16.474133152989328,1.8612591831881249,280.2257214677008,65.57377049180327
combo_decay30_rec60_x0p00,1Y,2025-04-17,2026-04-17,251,63.741743694282874,20.214644080814626,2.5507512459139514,-9.898951453169493,6.439241973842971,63.68648650920727,69.23076923076923
combo_decay30_rec60_x0p00,3Y,2023-04-17,2026-04-17,754,41.66333773328779,21.945785862337676,1.702103182671818,-15.154357141887386,2.7492646070830866,184.3648679148362,62.16216216216216
combo_decay30_rec60_x0p00,5Y,2021-04-19,2026-04-17,1256,28.883478254073715,19.808925615079225,1.3830540169476366,-18.218935117387268,1.5853549105901763,255.06462638193977,63.934426229508205
combo_decay30_rec60_x0p50,1Y,2025-04-17,2026-04-17,251,63.741743694282874,20.214644080814626,2.5507512459139514,-9.898951453169493,6.439241973842971,63.68648650920727,69.23076923076923
combo_decay30_rec60_x0p50,3Y,2023-04-17,2026-04-17,754,41.66333773328779,21.945785862337676,1.702103182671818,-15.154357141887386,2.7492646070830866,184.3648679148362,62.16216216216216
combo_decay30_rec60_x0p50,5Y,2021-04-19,2026-04-17,1256,29.774498271051186,19.820489578173568,1.4172276534609203,-17.343904509974596,1.7167125345926386,267.4933862016045,65.57377049180327
combo_decay30_rec70_x0p00,1Y,2025-04-17,2026-04-17,251,63.741743694282874,20.214644080814626,2.5507512459139514,-9.898951453169493,6.439241973842971,63.68648650920727,69.23076923076923
combo_decay30_rec70_x0p00,3Y,2023-04-17,2026-04-17,754,41.66333773328779,21.945785862337676,1.702103182671818,-15.154357141887386,2.7492646070830866,184.3648679148362,62.16216216216216
combo_decay30_rec70_x0p00,5Y,2021-04-19,2026-04-17,1256,29.097311101763303,19.80656181288919,1.3915905224614957,-17.539100285589253,1.6589967916239516,258.0162301657768,63.934426229508205
combo_decay30_rec70_x0p50,1Y,2025-04-17,2026-04-17,251,63.741743694282874,20.214644080814626,2.5507512459139514,-9.898951453169493,6.439241973842971,63.68648650920727,69.23076923076923
combo_decay30_rec70_x0p50,3Y,2023-04-17,2026-04-17,754,41.66333773328779,21.945785862337676,1.702103182671818,-15.154357141887386,2.7492646070830866,184.3648679148362,62.16216216216216
combo_decay30_rec70_x0p50,5Y,2021-04-19,2026-04-17,1256,29.882187237851632,19.818862556673224,1.4215257980292788,-17.000812182552263,1.7576917453696346,269.01879289347306,65.57377049180327
combo_decay30_rec80_x0p00,1Y,2025-04-17,2026-04-17,251,63.741743694282874,20.214644080814626,2.5507512459139514,-9.898951453169493,6.439241973842971,63.68648650920727,69.23076923076923
combo_decay30_rec80_x0p00,3Y,2023-04-17,2026-04-17,754,41.66333773328779,21.945785862337676,1.702103182671818,-15.154357141887386,2.7492646070830866,184.3648679148362,62.16216216216216
combo_decay30_rec80_x0p00,5Y,2021-04-19,2026-04-17,1256,29.097311101763303,19.80656181288919,1.3915905224614957,-17.539100285589253,1.6589967916239516,258.0162301657768,63.934426229508205
combo_decay30_rec80_x0p50,1Y,2025-04-17,2026-04-17,251,63.741743694282874,20.214644080814626,2.5507512459139514,-9.898951453169493,6.439241973842971,63.68648650920727,69.23076923076923
combo_decay30_rec80_x0p50,3Y,2023-04-17,2026-04-17,754,41.66333773328779,21.945785862337676,1.702103182671818,-15.154357141887386,2.7492646070830866,184.3648679148362,62.16216216216216
combo_decay30_rec80_x0p50,5Y,2021-04-19,2026-04-17,1256,29.882187237851632,19.818862556673224,1.4215257980292788,-17.000812182552263,1.7576917453696346,269.01879289347306,65.57377049180327
combo_decay30_rec90_x0p00,1Y,2025-04-17,2026-04-17,251,63.741743694282874,20.214644080814626,2.5507512459139514,-9.898951453169493,6.439241973842971,63.68648650920727,69.23076923076923
combo_decay30_rec90_x0p00,3Y,2023-04-17,2026-04-17,754,41.66333773328779,21.945785862337676,1.702103182671818,-15.154357141887386,2.7492646070830866,184.3648679148362,62.16216216216216
combo_decay30_rec90_x0p00,5Y,2021-04-19,2026-04-17,1256,29.097311101763303,19.80656181288919,1.3915905224614957,-17.539100285589253,1.6589967916239516,258.0162301657768,63.934426229508205
combo_decay30_rec90_x0p50,1Y,2025-04-17,2026-04-17,251,63.741743694282874,20.214644080814626,2.5507512459139514,-9.898951453169493,6.439241973842971,63.68648650920727,69.23076923076923
combo_decay30_rec90_x0p50,3Y,2023-04-17,2026-04-17,754,41.66333773328779,21.945785862337676,1.702103182671818,-15.154357141887386,2.7492646070830866,184.3648679148362,62.16216216216216
combo_decay30_rec90_x0p50,5Y,2021-04-19,2026-04-17,1256,29.882187237851632,19.818862556673224,1.4215257980292788,-17.000812182552263,1.7576917453696346,269.01879289347306,65.57377049180327
combo_decay40_rec60_x0p00,1Y,2025-04-17,2026-04-17,251,63.741743694282874,20.214644080814626,2.5507512459139514,-9.898951453169493,6.439241973842971,63.68648650920727,69.23076923076923
combo_decay40_rec60_x0p00,3Y,2023-04-17,2026-04-17,754,41.66333773328779,21.945785862337676,1.702103182671818,-15.154357141887386,2.7492646070830866,184.3648679148362,62.16216216216216
combo_decay40_rec60_x0p00,5Y,2021-04-19,2026-04-17,1256,29.41354994435079,19.794816091597585,1.4046957696455948,-17.770150718786457,1.6552223112691458,262.417315280606,63.934426229508205
combo_decay40_rec60_x0p50,1Y,2025-04-17,2026-04-17,251,63.741743694282874,20.214644080814626,2.5507512459139514,-9.898951453169493,6.439241973842971,63.68648650920727,69.23076923076923
combo_decay40_rec60_x0p50,3Y,2023-04-17,2026-04-17,754,41.66333773328779,21.945785862337676,1.702103182671818,-15.154357141887386,2.7492646070830866,184.3648679148362,62.16216216216216
combo_decay40_rec60_x0p50,5Y,2021-04-19,2026-04-17,1256,30.04188990722323,19.80964307110819,1.4283169165776128,-17.115792959556572,1.755214612504961,271.2902892423047,65.57377049180327
combo_decay40_rec70_x0p00,1Y,2025-04-17,2026-04-17,251,63.741743694282874,20.214644080814626,2.5507512459139514,-9.898951453169493,6.439241973842971,63.68648650920727,69.23076923076923
combo_decay40_rec70_x0p00,3Y,2023-04-17,2026-04-17,754,41.66333773328779,21.945785862337676,1.702103182671818,-15.154357141887386,2.7492646070830866,184.3648679148362,62.16216216216216
combo_decay40_rec70_x0p00,5Y,2021-04-19,2026-04-17,1256,29.62826224331334,19.79243700078255,1.413242036929857,-17.08658520352791,1.7340072279156118,265.4300409638444,63.934426229508205
combo_decay40_rec70_x0p50,1Y,2025-04-17,2026-04-17,251,63.741743694282874,20.214644080814626,2.5507512459139514,-9.898951453169493,6.439241973842971,63.68648650920727,69.23076923076923
combo_decay40_rec70_x0p50,3Y,2023-04-17,2026-04-17,754,41.66333773328779,21.945785862337676,1.702103182671818,-15.154357141887386,2.7492646070830866,184.3648679148362,62.16216216216216
