date,return,nav,w_QQQ,w_EMXC,w_EFA,w_GLD,w_TLT,w_DBC,w_BTC-USD,w_DBMF,w_BIL,sel_130,sel_260,sel_390
2016-04-21,0.005759483355213409,1.0130488172172587,0.22505880156056535,0.07738155172212786,0.0,0.4090354389211563,0.2750364167266717,0.0,0.2194238001992285,0.0,0.0,"EMXC,GLD,TLT","BTC-USD,GLD,TLT","BTC-USD,QQQ"
2016-04-28,0.007481257336187335,1.0140080541893073,0.0,0.11012199738779334,0.0,0.7067057753583027,0.17057487331119947,0.11007659923951348,0.1447625312712312,0.0,0.0,"DBC,EMXC,GLD","BTC-USD,GLD,TLT","BTC-USD,GLD"
2016-05-05,-0.0003841304344152376,1.0048691201335074,0.0,0.0,0.0,0.7690603543162414,0.15571397783974972,0.10144025137092243,0.13609337140898503,0.0,0.0,"DBC,GLD","BTC-USD,GLD,TLT","BTC-USD,GLD"
2016-05-12,-0.006002835689231206,1.004262633296622,0.0,0.0,0.0,0.6958040569258138,0.33056630285324734,0.07478275784027656,0.13563779973245813,0.0,0.0,"DBC,GLD,TLT","BTC-USD,GLD,TLT","BTC-USD,GLD"
2016-05-19,-0.004852255120697656,0.9885092542962695,0.0,0.10038129689810692,0.0,0.816495094546998,0.13907538822903895,0.09116912486248446,0.1500155316257597,0.0,0.0,"DBC,EMXC,GLD","BTC-USD,GLD,TLT","BTC-USD,GLD"
2016-05-26,-0.0001987328466662346,0.9743285832199562,0.0,0.12091056290120543,0.0,0.21128061718890134,0.3031680100464818,0.10951189265898846,0.24965811468776247,0.0,0.11111111111111109,"BTC-USD,DBC,EMXC","BTC-USD,GLD,TLT","BTC-USD,TLT"
2016-06-02,0.0033653865901836126,1.0122866537830546,0.0,0.13935707524885163,0.0,0.2818503718042212,0.3569429700436333,0.16436925110380193,0.08729440659049137,0.0,0.11111111111111112,"BTC-USD,DBC,EMXC","BTC-USD,GLD,TLT","BTC-USD,TLT"
2016-06-09,0.0008499327372023292,1.057374432866227,0.0,0.0,0.0,0.41724876760060964,0.38842179158201384,0.17370321014149048,0.09581867611861879,0.0,0.11111111111111109,"BTC-USD,DBC,GLD","BTC-USD,GLD,TLT","BTC-USD,TLT"
2016-06-16,0.004463061207794881,1.0871293161513238,0.0,0.14021165561841,0.0,0.4107609370413878,0.4000873773241635,0.16239813585057097,0.07137124719037037,0.0,0.0,"BTC-USD,DBC,EMXC","BTC-USD,GLD,TLT","BTC-USD,GLD,TLT"
2016-06-23,0.0007449088595695846,1.0627080322273372,0.0,0.1434029501537993,0.0,0.46906462433996293,0.3730014812583768,0.16025100682708454,0.06664775234841015,0.0,7.401486830834377e-17,"BTC-USD,DBC,EMXC","BTC-USD,GLD,TLT","BTC-USD,GLD,TLT"
2016-06-30,0.0,1.1040454855859756,0.0,0.1066255494686771,0.0,0.4520125162334763,0.3532464131133015,0.19191548239803838,0.09352536132431377,0.0,0.0,"BTC-USD,DBC,EMXC","BTC-USD,GLD,TLT","BTC-USD,GLD,TLT"
2016-07-07,-0.012529326092369241,1.0938048688914974,0.0,0.11313913660852933,0.0,0.46390489487411396,0.33912297834449173,0.17605474228927412,0.11337124341694109,0.0,0.0,"BTC-USD,DBC,EMXC","BTC-USD,GLD,TLT","BTC-USD,GLD,TLT"
2016-07-14,-0.0055407225735670885,1.0896175233112781,0.0,0.1414092354508234,0.0,0.6644280479752986,0.2598757919481243,0.14004035782033655,0.12646059079306643,0.0,0.0,"BTC-USD,DBC,EMXC","BTC-USD,GLD,TLT","BTC-USD,GLD,TLT"
2016-07-21,0.009321314415478291,1.0843213752937562,0.0,0.1293376762495664,0.0,0.5771898277820167,0.4597351142565637,0.0,0.12197905613555714,0.0,0.0,"BTC-USD,EMXC,TLT","BTC-USD,GLD,TLT","BTC-USD,GLD,TLT"
2016-07-28,-0.0023547089020444093,1.0900030211240077,0.344805439944542,0.0,0.0,0.45825676297705614,0.3775312704785499,0.0,0.2050984437357545,0.0,0.0,"BTC-USD,QQQ,TLT","BTC-USD,GLD,TLT","BTC-USD,GLD,TLT"
2016-08-04,0.008922589819887975,1.0733006050234326,0.0,0.1716677438399653,0.0,0.7595969958923132,0.3412316044725834,0.0,0.10007061813732937,0.0,0.0,"BTC-USD,EMXC,GLD","BTC-USD,GLD,TLT","BTC-USD,GLD,TLT"
2016-08-11,-0.006587329190797744,1.0723297797110392,0.0,0.1785179298251308,0.0,0.5733181093052738,0.30752243526619677,0.11885288634128217,0.10844769391475341,0.0,0.0,"BTC-USD,DBC,EMXC","BTC-USD,GLD,TLT","BTC-USD,GLD,TLT"
2016-08-18,0.0065913199191185235,1.0834637883268508,0.0,0.17551024866860307,0.0,0.6522807353008425,0.2774150327039317,0.12081058486438606,0.100123766112658,0.0,0.0,"BTC-USD,DBC,EMXC","BTC-USD,GLD,TLT","BTC-USD,GLD,TLT"
2016-08-25,-0.0014084873568849638,1.0624344753270198,0.0,0.13855913038155626,0.0,0.5963631889165056,0.24553263078449183,0.11071395181030202,0.207012692565397,0.0,0.0,"BTC-USD,DBC,EMXC","BTC-USD,GLD,TLT","BTC-USD,GLD,TLT"
2016-09-01,0.0013994101801349766,1.049459998121054,0.0,0.11291667001008553,0.0,0.5684609631684073,0.39535917466981507,0.0,0.20749367373589575,0.0,0.0,"BTC-USD,EMXC,TLT","BTC-USD,GLD,TLT","BTC-USD,GLD,TLT"
2016-09-08,-0.004293896635498313,1.0814929844435512,0.41907550651867337,0.07347640454157858,0.0,0.5181000451025177,0.2767318078605912,0.0,0.18120401178723464,0.0,0.0,"BTC-USD,EMXC,QQQ","BTC-USD,GLD,TLT","BTC-USD,GLD,TLT"
2016-09-15,0.0022039170970458684,1.0625494876720645,0.5774921590793727,0.2759712277219459,0.0,0.346672142454805,0.0,0.0,0.2619466215109653,0.0,0.0,"BTC-USD,EMXC,QQQ","BTC-USD,EMXC,GLD","BTC-USD,EMXC,QQQ"
2016-09-22,0.007007064111305989,1.0866197673190332,0.28625696718753485,0.2510568394642671,0.0,0.7041994115287259,0.0,0.0,0.2537149711776025,0.0,0.0,"BTC-USD,EMXC,QQQ","BTC-USD,EMXC,GLD","BTC-USD,EMXC,GLD"
2016-09-29,-0.006872229350920934,1.0696668595225929,0.26999331867149795,0.23156110568647162,0.0,0.35162986852176187,0.0,0.12730442537834494,0.3303228753385535,0.0,0.0,"BTC-USD,EMXC,QQQ","BTC-USD,DBC,EMXC","BTC-USD,EMXC,GLD"
2016-10-06,-0.0026869697958210956,1.0600731676922561,0.5867162487324559,0.2231501026175889,0.0,0.0,0.0,0.11830311810239902,0.36518865491378416,0.0,0.0,"BTC-USD,EMXC,QQQ","BTC-USD,DBC,EMXC","BTC-USD,EMXC,QQQ"
2016-10-13,-0.0029590573442556424,1.0596315410239892,0.556612306713539,0.1791902340380435,0.0,0.0,0.14004955247152698,0.1321230757197866,0.27033098441387354,0.0,0.0,"BTC-USD,EMXC,QQQ","BTC-USD,DBC,EMXC","BTC-USD,QQQ,TLT"
2016-10-20,-0.0020921350711493054,1.0668496642576983,0.6374717664827572,0.24803001582773201,0.0,0.0,0.0,0.1568986884864529,0.16522430133332536,0.0,0.0,"EMXC,QQQ","BTC-USD,DBC,EMXC","BTC-USD,EMXC,QQQ"
2016-10-27,-0.0016614017112365305,1.079176982784097,0.5501708280467901,0.2891597730161985,0.14325437520755652,0.0,0.0,0.1676245899472624,0.12487584780558758,0.0,0.0,"EFA,EMXC,QQQ","BTC-USD,DBC,EMXC","BTC-USD,EMXC,QQQ"
2016-11-03,-0.01569371989405029,1.046312232403226,0.3268335222712753,0.27018025309063054,0.0,0.3343166315804221,0.14071687185005308,0.15995517072192167,0.09857262741154597,0.0,3.700743415417188e-17,"BTC-USD,EMXC,QQQ","BTC-USD,DBC,EMXC","BTC-USD,GLD,TLT"
2016-11-10,-0.022362347401097386,1.0198319937379439,0.584491311496834,0.08139784072467611,0.0,0.3272586083807614,0.0,0.2068439410837977,0.14477214714161743,0.0,0.0,"BTC-USD,QQQ","BTC-USD,DBC,EMXC","BTC-USD,GLD,QQQ"
2016-11-17,0.0024860428768118635,1.0175781919403943,0.8819389564217449,0.0,0.0,0.29678401148872113,0.0,0.14328190139333363,0.1562455035403222,0.0,0.0,"BTC-USD,QQQ","BTC-USD,DBC,QQQ","BTC-USD,GLD,QQQ"
2016-11-24,-0.0009033590838201268,1.0208283784910777,0.8500779221951212,0.0,0.0,0.0,0.0,0.11668240619971064,0.23053343496976667,0.0,0.0,"BTC-USD,QQQ","BTC-USD,DBC,QQQ","BTC-USD,QQQ"
2016-12-01,-0.009112275396822564,1.0050588396347895,0.3233332453208032,0.0,0.0,0.3052132452033547,0.0,0.21525692147956618,0.24824761103613277,0.0,0.11111111111111109,"BTC-USD,DBC","BTC-USD,DBC,QQQ","BTC-USD,GLD"
2016-12-08,0.0011463943475030342,1.0162636959398423,0.5871615757650264,0.12929177498108993,0.0,0.0,0.0,0.20841490193770992,0.2576014240875759,0.0,0.11111111111111109,"BTC-USD,DBC","BTC-USD,DBC,QQQ","BTC-USD,EMXC,QQQ"
2016-12-15,-0.0002375328074111843,1.0194392598852056,0.5608601094362972,0.0,0.0,0.0,0.0,0.307206198920112,0.30125263525062834,0.0,0.11111111111111109,"BTC-USD,DBC","BTC-USD,DBC,QQQ","BTC-USD,DBC,QQQ"
2016-12-22,0.008923235372349514,1.0499287470682641,0.5468197566815632,0.0,0.0,0.0,0.0,0.4632501107437636,0.15222889980434373,0.0,0.11111111111111109,"BTC-USD,DBC","BTC-USD,DBC,QQQ","BTC-USD,DBC,QQQ"
2016-12-29,-0.0005425357917651569,1.0870630310374017,0.33060101006271553,0.10136813100006474,0.0,0.0,0.0,0.5044303275863843,0.11778992527108219,0.0,0.11111111111111109,"BTC-USD,DBC","BTC-USD,DBC,QQQ","BTC-USD,DBC,EMXC"
2017-01-05,-0.008906268841822317,1.0987677733381056,0.6949797079403428,0.13731212722946076,0.0,0.0,0.0,0.4584806856399903,0.05671733316037749,0.0,3.700743415417188e-17,"BTC-USD,DBC,QQQ","BTC-USD,DBC,QQQ","BTC-USD,DBC,EMXC"
2017-01-12,0.008222430591475014,1.0908829094296175,0.7771734565841851,0.17329490337890988,0.0,0.0,0.0,0.3894425606740433,0.04867580765495418,0.0,3.700743415417188e-17,"BTC-USD,DBC,QQQ","BTC-USD,DBC,QQQ","BTC-USD,DBC,EMXC"
2017-01-19,-0.001455040719215405,1.090221958776948,0.834512890156053,0.30690588203980684,0.0,0.0,0.0,0.23878791639428187,0.03704975648788484,0.0,3.700743415417188e-17,"BTC-USD,DBC,QQQ","BTC-USD,EMXC,QQQ","BTC-USD,DBC,EMXC"
2017-01-26,0.0012754316925566713,1.1245919239129358,0.8602065853389869,0.2850261905150615,0.0,0.0,0.0,0.23330109649976535,0.05156942031567976,0.0,0.0,"BTC-USD,DBC,QQQ","BTC-USD,EMXC,QQQ","BTC-USD,DBC,EMXC"
2017-02-02,0.0016538973764020832,1.1296617268243405,0.7111749567748417,0.29013654381991605,0.0,0.0,0.0,0.274378144553644,0.07989783323901913,0.0,0.0,"BTC-USD,DBC,QQQ","BTC-USD,EMXC,QQQ","BTC-USD,DBC,EMXC"
2017-02-09,0.00012119995787099238,1.1407902552835394,0.6982639870409665,0.27255910590915805,0.0,0.0,0.0,0.2940113883231621,0.0842975122471966,0.0,0.0,"BTC-USD,DBC,QQQ","BTC-USD,EMXC,QQQ","BTC-USD,DBC,EMXC"
2017-02-16,-0.0013801775156663469,1.1624765377959592,0.6483264575917574,0.3115441361649102,0.15722889267560097,0.0,0.0,0.1288044203333427,0.07825932203026734,0.0,0.0,"BTC-USD,EFA,QQQ","BTC-USD,EMXC,QQQ","BTC-USD,DBC,EMXC"
2017-02-23,0.0018440975714392389,1.1824118503867973,1.113711283952939,0.2274208210795736,0.15387864631578385,0.0,0.0,0.0,0.06184489062817305,0.0,0.0,"BTC-USD,EFA,QQQ","BTC-USD,EMXC,QQQ","BTC-USD,EMXC,QQQ"
2017-03-02,-0.009168034604694147,1.1840061587434123,1.0773329869896724,0.19490751796759262,0.1495170860897318,0.0,0.0,0.0,0.11690890244783947,0.0,0.0,"BTC-USD,EFA,QQQ","BTC-USD,EMXC,QQQ","BTC-USD,EMXC,QQQ"
2017-03-09,0.003763590252137689,1.1749885042601649,1.196534298902763,0.18527811143027204,0.1409590462773543,0.0,0.0,0.0,0.07549569284099217,0.0,0.0,"BTC-USD,EFA,QQQ","BTC-USD,EMXC,QQQ","BTC-USD,EMXC,QQQ"
2017-03-16,-0.002733591056113161,1.1999283252646318,1.3054859340531941,0.15875498438992644,0.11995810767550459,0.0,0.0,0.0,0.06854394090797195,0.0,0.0,"BTC-USD,EFA,QQQ","BTC-USD,EMXC,QQQ","BTC-USD,EMXC,QQQ"
2017-03-23,-0.0036743143142442076,1.173751435363668,1.2581795350036826,0.3157467170914696,0.0,0.0,0.0,0.0,0.05516351540668901,0.0,0.0,"BTC-USD,EMXC,QQQ","BTC-USD,EMXC,QQQ","BTC-USD,EMXC,QQQ"
2017-03-30,-0.0002880603516296565,1.195187452369475,1.2048312228048215,0.3469831179856803,0.0,0.0,0.0,0.0,0.05060127061190905,0.0,0.0,"BTC-USD,EMXC,QQQ","BTC-USD,EMXC,QQQ","BTC-USD,EMXC,QQQ"
2017-04-06,0.002629100491467056,1.1972129298129892,0.989919885266056,0.46226210868882206,0.0,0.0,0.0,0.0,0.04277794867814994,0.0,0.0,"BTC-USD,EMXC,QQQ","BTC-USD,EMXC,QQQ","BTC-USD,EMXC,QQQ"
2017-04-13,-0.007038996220962253,1.1774425387840477,1.0316570262564875,0.4323652911528883,0.0,0.0,0.0,0.0,0.05180619571886789,0.0,0.0,"BTC-USD,EMXC,QQQ","BTC-USD,EMXC,QQQ","BTC-USD,EMXC,QQQ"
2017-04-20,0.014782319183116068,1.202818177268845,1.0825441650187035,0.22536167416290162,0.0,0.2510425547143634,0.0,0.0,0.10784496597056499,0.0,0.0,"BTC-USD,GLD,QQQ","BTC-USD,EMXC,QQQ","BTC-USD,EMXC,QQQ"
2017-04-27,0.008367466817437462,1.2430913446347363,0.9970008971979509,0.2302886639308647,0.11316016278378212,0.0,0.0,0.0,0.15805072468637774,0.0,0.0,"BTC-USD,EMXC,QQQ","BTC-USD,EFA,QQQ","BTC-USD,EMXC,QQQ"
2017-05-04,0.003913710416521117,1.288223454274923,1.0689255255419472,0.21345221457012045,0.1128882459311605,0.0,0.0,0.0,0.13919677672774536,0.0,0.0,"BTC-USD,EMXC,QQQ","BTC-USD,EFA,QQQ","BTC-USD,EMXC,QQQ"
2017-05-11,0.0041269492090758204,1.3435920704150626,1.1155563859170712,0.34010644778300964,0.0,0.0,0.0,0.0,0.10211535925845468,0.0,0.0,"BTC-USD,EMXC,QQQ","BTC-USD,EMXC,QQQ","BTC-USD,EMXC,QQQ"
2017-05-18,0.006862829607689462,1.3241195190880388,0.9083525774425679,0.27454812976074366,0.1715682813174008,0.0,0.0,0.0,0.0961777371639098,0.0,0.0,"BTC-USD,EMXC,QQQ","BTC-USD,EFA,QQQ","BTC-USD,EMXC,QQQ"
2017-05-25,0.0036020936969177724,1.3994471285155876,0.8843161419647393,0.27762770667402564,0.1854299285863041,0.0,0.0,0.0,0.07707770107002027,0.0,0.0,"BTC-USD,EMXC,QQQ","BTC-USD,EFA,QQQ","BTC-USD,EMXC,QQQ"
2017-06-01,0.011103359333128886,1.4122256854389057,0.9161918177525102,0.28008525763551845,0.1929936148644451,0.0,0.0,0.0,0.06832345776918534,0.0,0.0,"BTC-USD,EMXC,QQQ","BTC-USD,EFA,QQQ","BTC-USD,EMXC,QQQ"
2017-06-08,0.0041282835415746705,1.4472289456706133,0.9442232293905245,0.3222355006190948,0.168951892565926,0.0,0.0,0.0,0.03670099211971699,0.0,0.0,"BTC-USD,EMXC,QQQ","BTC-USD,EFA,QQQ","BTC-USD,EMXC,QQQ"
2017-06-15,-0.009885755586339532,1.3889970273583627,0.6601460411358002,0.1877243208365289,0.38092744515284266,0.0,0.0,0.0,0.05223232195412735,0.0,0.0,"BTC-USD,EFA,QQQ","BTC-USD,EFA,QQQ","BTC-USD,EMXC,QQQ"
2017-06-22,0.001030401716984008,1.4073811830760037,0.581358671463149,0.18981059794042157,0.40365871951944116,0.0,0.0,0.0,0.06168154129414224,0.0,0.0,"BTC-USD,EFA,QQQ","BTC-USD,EFA,QQQ","BTC-USD,EMXC,QQQ"
2017-06-29,-0.017336421417844132,1.3850673482766427,0.48030992449073845,0.30575893299653734,0.3696164721595001,0.0,0.0,0.0,0.07526687546874727,0.0,3.700743415417188e-17,"BTC-USD,EFA,EMXC","BTC-USD,EFA,QQQ","BTC-USD,EMXC,QQQ"
2017-07-06,-0.009465992170300466,1.3770336141991255,0.42161948789638487,0.27503411567126973,0.4118448633673724,0.0,0.0,0.0,0.0956406448420094,0.0,0.0,"BTC-USD,EFA,EMXC","BTC-USD,EFA,QQQ","BTC-USD,EMXC,QQQ"
2017-07-13,0.0018418957765360033,1.4115451225810505,0.4498190400413562,0.2525016931414874,0.4157894703587888,0.0,0.0,0.0,0.10394033195848729,0.0,0.0,"BTC-USD,EFA,EMXC","BTC-USD,EFA,QQQ","BTC-USD,EMXC,QQQ"
2017-07-20,0.026871222206116076,1.4743616493318776,0.6874189987926419,0.3950316469442572,0.2256498852922546,0.0,0.0,0.0,0.03560896836716734,0.0,0.0,"BTC-USD,EFA,EMXC","BTC-USD,EMXC,QQQ","BTC-USD,EMXC,QQQ"
2017-07-27,-0.0028205282853064695,1.5538971497214253,1.0350802401351136,0.09981041242593884,0.0,0.0,0.0,0.0,0.044633395687845086,0.0,0.0,"BTC-USD,EMXC,QQQ","BTC-USD,EMXC,QQQ","BTC-USD,EMXC,QQQ"
2017-08-03,-0.0032310614934630594,1.5469428812934065,1.0843732724202346,0.080762858477768,0.0,0.0,0.0,0.0,0.0368497604254467,0.0,0.0,"BTC-USD,EMXC,QQQ","BTC-USD,EMXC,QQQ","BTC-USD,EMXC,QQQ"
2017-08-10,-0.022821676696916843,1.5298547954127482,0.6730420822038651,0.11404369051828805,0.27608236848554607,0.0,0.0,0.0,0.09145397138959112,0.0,0.0,"BTC-USD,EFA,EMXC","BTC-USD,EMXC,QQQ","BTC-USD,EMXC,QQQ"
2017-08-17,-0.017801825938704885,1.5656073564952702,0.25190187557178456,0.6035527782414443,0.13761151015184991,0.0,0.0,0.0,0.052871650042817686,0.0,0.0,"BTC-USD,EFA,EMXC","BTC-USD,EMXC,QQQ","BTC-USD,EMXC,QQQ"
2017-08-24,0.004236062073035311,1.5859786205992574,0.26803387188704175,0.5544144572672735,0.15645416279868518,0.0,0.0,0.0,0.06318763275655644,0.0,0.0,"BTC-USD,EFA,EMXC","BTC-USD,EMXC,QQQ","BTC-USD,EMXC,QQQ"
2017-08-31,0.005985252459050089,1.60925691960132,0.43849777705098764,0.5788641165088951,0.0,0.0,0.0,0.0,0.08178180605147983,0.0,0.0,"BTC-USD,EMXC,QQQ","BTC-USD,EMXC,QQQ","BTC-USD,EMXC,QQQ"
2017-09-07,0.0010763884985155597,1.6045767371973259,0.8507949267845557,0.5039131993797185,0.0,0.0,0.0,0.0,0.07068933722800369,0.0,0.0,"BTC-USD,EMXC,QQQ","BTC-USD,EMXC,QQQ","BTC-USD,EMXC,QQQ"
2017-09-14,-0.01707533096760014,1.5742401478802266,0.5102654313854919,0.5940732046358862,0.0,0.22343094770607,0.0,0.0,0.03907860581833296,0.0,0.0,"BTC-USD,EMXC,GLD","BTC-USD,EMXC,QQQ","BTC-USD,EMXC,QQQ"
2017-09-21,-0.007573840018677862,1.5880867570142239,0.5571092282644141,0.540524068635659,0.1556169573105689,0.0,0.0,0.0,0.025304359921565,0.0,0.0,"BTC-USD,EFA,EMXC","BTC-USD,EMXC,QQQ","BTC-USD,EMXC,QQQ"
2017-09-28,0.0002773985638990998,1.563399320037863,0.9883868093054214,0.4732562283791739,0.0,0.0,0.0,0.0,0.032550366968115314,0.0,0.0,"BTC-USD,EMXC,QQQ","BTC-USD,EMXC,QQQ","BTC-USD,EMXC,QQQ"
2017-10-05,0.010441407351680861,1.6107130720127494,0.6628514864597111,0.4134487145163937,0.20957161121391812,0.0,0.0,0.0,0.04555393103983263,0.0,0.0,"BTC-USD,EFA,EMXC","BTC-USD,EMXC,QQQ","BTC-USD,EMXC,QQQ"
2017-10-12,0.004465517828324235,1.6393481981102573,0.6931274712575424,0.4611990934837828,0.0,0.0,0.0,0.1295179811324865,0.06271918975495956,0.0,0.0,"BTC-USD,DBC,EMXC","BTC-USD,EMXC,QQQ","BTC-USD,EMXC,QQQ"
2017-10-19,-0.0044310657940970465,1.653046205675824,0.8681772938888943,0.3514660802429043,0.0,0.0,0.0,0.152181311006697,0.06226396180595154,0.0,0.0,"BTC-USD,DBC,EMXC","BTC-USD,EMXC,QQQ","BTC-USD,EMXC,QQQ"
2017-10-26,-0.003631080126308841,1.6437951133612874,0.8935973562749191,0.3158641499170613,0.0,0.0,0.0,0.1865801493454654,0.050757022600013836,0.0,0.0,"BTC-USD,DBC,EMXC","BTC-USD,EMXC,QQQ","BTC-USD,EMXC,QQQ"
2017-11-02,0.0017954571602251852,1.7221718227095193,0.44968314624659583,0.5373697229750463,0.0,0.0,0.0,0.1750829010284096,0.06270580287324624,0.0,3.700743415417188e-17,"BTC-USD,DBC,EMXC","BTC-USD,EMXC,QQQ","BTC-USD,EMXC,QQQ"
