date,return_no_overlay,nav_no_overlay,return_amount_ma20_zz3_cyb4_or_recwait0_scale0,nav_amount_ma20_zz3_cyb4_or_recwait0_scale0,raw_amount_ma20_zz3_cyb4_or_recwait0_scale0,effective_amount_ma20_zz3_cyb4_or_recwait0_scale0,return_amount_ma20_zz3_cyb4_or_recwait1_scale0,nav_amount_ma20_zz3_cyb4_or_recwait1_scale0,raw_amount_ma20_zz3_cyb4_or_recwait1_scale0,effective_amount_ma20_zz3_cyb4_or_recwait1_scale0,return_amount_ma20_zz3_cyb4_or_recwait2_scale0,nav_amount_ma20_zz3_cyb4_or_recwait2_scale0,raw_amount_ma20_zz3_cyb4_or_recwait2_scale0,effective_amount_ma20_zz3_cyb4_or_recwait2_scale0,return_amount_ma20_zz3_cyb4_or_recwait3_scale0,nav_amount_ma20_zz3_cyb4_or_recwait3_scale0,raw_amount_ma20_zz3_cyb4_or_recwait3_scale0,effective_amount_ma20_zz3_cyb4_or_recwait3_scale0,return_amount_ma20_zz3_cyb4_and_recwait0_scale0,nav_amount_ma20_zz3_cyb4_and_recwait0_scale0,raw_amount_ma20_zz3_cyb4_and_recwait0_scale0,effective_amount_ma20_zz3_cyb4_and_recwait0_scale0,return_amount_ma20_zz3_cyb4_and_recwait1_scale0,nav_amount_ma20_zz3_cyb4_and_recwait1_scale0,raw_amount_ma20_zz3_cyb4_and_recwait1_scale0,effective_amount_ma20_zz3_cyb4_and_recwait1_scale0,return_amount_ma20_zz3_cyb4_and_recwait2_scale0,nav_amount_ma20_zz3_cyb4_and_recwait2_scale0,raw_amount_ma20_zz3_cyb4_and_recwait2_scale0,effective_amount_ma20_zz3_cyb4_and_recwait2_scale0,return_amount_ma20_zz3_cyb4_and_recwait3_scale0,nav_amount_ma20_zz3_cyb4_and_recwait3_scale0,raw_amount_ma20_zz3_cyb4_and_recwait3_scale0,effective_amount_ma20_zz3_cyb4_and_recwait3_scale0
2010-09-29,0.0001211499702025165,1.0001211499702025,0.0001211499702025165,1.0001211499702025,True,True,0.0001211499702025165,1.0001211499702025,True,True,0.0001211499702025165,1.0001211499702025,True,True,0.0001211499702025165,1.0001211499702025,True,True,0.0001211499702025165,1.0001211499702025,False,False,0.0001211499702025165,1.0001211499702025,False,False,0.0001211499702025165,1.0001211499702025,False,False,0.0001211499702025165,1.0001211499702025,False,False
2010-09-30,0.0001211499702025165,1.0002423146177204,0.0001211499702025165,1.0002423146177204,True,True,0.0001211499702025165,1.0002423146177204,True,True,0.0001211499702025165,1.0002423146177204,True,True,0.0001211499702025165,1.0002423146177204,True,True,0.0001211499702025165,1.0002423146177204,False,False,0.0001211499702025165,1.0002423146177204,False,False,0.0001211499702025165,1.0002423146177204,False,False,0.0001211499702025165,1.0002423146177204,False,False
2010-10-08,0.0001211499702025165,1.0003634939443315,0.0001211499702025165,1.0003634939443315,True,True,0.0001211499702025165,1.0003634939443315,True,True,0.0001211499702025165,1.0003634939443315,True,True,0.0001211499702025165,1.0003634939443315,True,True,0.0001211499702025165,1.0003634939443315,False,False,0.0001211499702025165,1.0003634939443315,False,False,0.0001211499702025165,1.0003634939443315,False,False,0.0001211499702025165,1.0003634939443315,False,False
2010-10-11,0.0001211499702025165,1.0004846879518146,0.0001211499702025165,1.0004846879518146,False,False,0.0001211499702025165,1.0004846879518146,False,True,0.0001211499702025165,1.0004846879518146,False,True,0.0001211499702025165,1.0004846879518146,False,True,0.0001211499702025165,1.0004846879518146,False,False,0.0001211499702025165,1.0004846879518146,False,False,0.0001211499702025165,1.0004846879518146,False,False,0.0001211499702025165,1.0004846879518146,False,False
2010-10-12,0.0001211499702025165,1.000605896641948,0.0001211499702025165,1.000605896641948,False,False,0.0001211499702025165,1.000605896641948,False,False,0.0001211499702025165,1.000605896641948,False,True,0.0001211499702025165,1.000605896641948,False,True,0.0001211499702025165,1.000605896641948,False,False,0.0001211499702025165,1.000605896641948,False,False,0.0001211499702025165,1.000605896641948,False,False,0.0001211499702025165,1.000605896641948,False,False
2010-10-13,0.0001211499702025165,1.0007271200165107,0.0001211499702025165,1.0007271200165107,False,False,0.0001211499702025165,1.0007271200165107,False,False,0.0001211499702025165,1.0007271200165107,False,False,0.0001211499702025165,1.0007271200165107,False,True,0.0001211499702025165,1.0007271200165107,False,False,0.0001211499702025165,1.0007271200165107,False,False,0.0001211499702025165,1.0007271200165107,False,False,0.0001211499702025165,1.0007271200165107,False,False
2010-10-14,-0.0008789711797676514,0.9998475097192042,-0.0008789711797676514,0.9998475097192042,False,False,-0.0008789711797676514,0.9998475097192042,False,False,-0.0008789711797676514,0.9998475097192042,False,False,-0.0008789711797676514,0.9998475097192042,False,False,-0.0008789711797676514,0.9998475097192042,False,False,-0.0008789711797676514,0.9998475097192042,False,False,-0.0008789711797676514,0.9998475097192042,False,False,-0.0008789711797676514,0.9998475097192042,False,False
2010-10-15,0.04329755804443258,1.0431384653068527,0.04329755804443258,1.0431384653068527,False,False,0.04329755804443258,1.0431384653068527,False,False,0.04329755804443258,1.0431384653068527,False,False,0.04329755804443258,1.0431384653068527,False,False,0.04329755804443258,1.0431384653068527,False,False,0.04329755804443258,1.0431384653068527,False,False,0.04329755804443258,1.0431384653068527,False,False,0.04329755804443258,1.0431384653068527,False,False
2010-10-18,-0.005623550115990694,1.037272323869282,-0.005623550115990694,1.037272323869282,False,False,-0.005623550115990694,1.037272323869282,False,False,-0.005623550115990694,1.037272323869282,False,False,-0.005623550115990694,1.037272323869282,False,False,-0.005623550115990694,1.037272323869282,False,False,-0.005623550115990694,1.037272323869282,False,False,-0.005623550115990694,1.037272323869282,False,False,-0.005623550115990694,1.037272323869282,False,False
2010-10-19,0.01634260339321192,1.054224054069033,0.01634260339321192,1.054224054069033,False,False,0.01634260339321192,1.054224054069033,False,False,0.01634260339321192,1.054224054069033,False,False,0.01634260339321192,1.054224054069033,False,False,0.01634260339321192,1.054224054069033,False,False,0.01634260339321192,1.054224054069033,False,False,0.01634260339321192,1.054224054069033,False,False,0.01634260339321192,1.054224054069033,False,False
2010-10-20,0.0030117501790825063,1.0573991135526686,0.0030117501790825063,1.0573991135526686,False,False,0.0030117501790825063,1.0573991135526686,False,False,0.0030117501790825063,1.0573991135526686,False,False,0.0030117501790825063,1.0573991135526686,False,False,0.0030117501790825063,1.0573991135526686,False,False,0.0030117501790825063,1.0573991135526686,False,False,0.0030117501790825063,1.0573991135526686,False,False,0.0030117501790825063,1.0573991135526686,False,False
