field,ma,zz_days,cyb_days,mode,recovery_wait_days,scale,raw_trigger_days,effective_trigger_days,episode_count,latest_raw_signal,latest_effective_signal,candidate,ann_return_full,max_dd_full,ann_vol_full,sharpe_full,ann_return_last_10y,max_dd_last_10y,ann_vol_last_10y,sharpe_last_10y,ann_return_last_5y,max_dd_last_5y,ann_vol_last_5y,sharpe_last_5y,ann_return_last_3y,max_dd_last_3y,ann_vol_last_3y,sharpe_last_3y,ann_return_last_1y,max_dd_last_1y,ann_vol_last_1y,sharpe_last_1y,avg_episode_days,avg_ann_full_10_5_3,worst_dd_full_10_5_3
amount,20,3,4,and,0,0.0,545,545,125,False,False,amount_ma20_zz3_cyb4_and_recwait0_scale0,0.3147714040467493,-0.28808896268865514,0.24911954646314907,1.2177031394144013,0.2538279766658409,-0.28808896268865625,0.24047294898045882,1.0541948175503968,0.3814593485146651,-0.2025742993396955,0.259377173671352,1.367652910485883,0.6399820271458612,-0.11185084463410011,0.2900755490555175,1.8397371177372575,0.9293718772915205,-0.11185084463409978,0.2633301193129536,2.61681785973655,4.36,0.3975101890932791,-0.28808896268865625
amount,20,3,4,and,1,0.0,545,670,124,False,False,amount_ma20_zz3_cyb4_and_recwait1_scale0,0.3151776564331521,-0.278816930021345,0.24819812366081478,1.2225433448039944,0.26271682389813833,-0.27881693002134567,0.239364727896654,1.0873972700591246,0.39259151485426624,-0.1934748865175605,0.25804671676057106,1.4044777208035522,0.6579215123418829,-0.10636936140127962,0.2892144424546102,1.8820184090785244,0.9866144295606383,-0.10636936140127973,0.26155943763465617,2.7443052445830514,5.403225806451613,0.4071018768818599,-0.27881693002134567
amount,20,3,4,and,2,0.0,545,794,124,False,False,amount_ma20_zz3_cyb4_and_recwait2_scale0,0.31690260386296454,-0.2669631080698299,0.24702772974162912,1.2324539681700524,0.27100489589150767,-0.2669631080698287,0.23781398996367883,1.1203521927890103,0.3813765154481896,-0.20525495469924737,0.25699653475088857,1.3776919483043621,0.6459483516836946,-0.10636936140127984,0.2884942284779989,1.860834337627657,0.9136943549904193,-0.10636936140127973,0.26084240038302337,2.6080514365933896,6.403225806451613,0.4038080917215891,-0.2669631080698299
amount,20,3,4,and,3,0.0,545,918,118,False,False,amount_ma20_zz3_cyb4_and_recwait3_scale0,0.3101009838161719,-0.29456655689601186,0.2454909445853597,1.2175917143744317,0.2647045012597973,-0.2945665568960103,0.23545456080738372,1.1081796716661187,0.3498524563460934,-0.1905404506645757,0.2545441344620755,1.2978504110035016,0.5965905524128916,-0.10636936140127973,0.28600495157581324,1.7680264529297225,0.8884094079570393,-0.10636936140127973,0.2606979849016613,2.5584374963771164,7.779661016949152,0.38031212345873855,-0.29456655689601186
none,0,0,0,none,0,1.0,0,0,0,False,False,no_overlay,0.3533787493380638,-0.32007873723728986,0.25753508527132557,1.2983901514170535,0.2799894826002409,-0.32007873723729086,0.2505013845027772,1.1041334303447403,0.40635760338648796,-0.1856762069789658,0.2723789102443777,1.3807995029422837,0.6579051216542093,-0.16712425847172718,0.30534868009050703,1.7985225176339672,1.1153672584882215,-0.12654519327726677,0.2822528574204426,2.7850370624319396,,0.4244077392447505,-0.32007873723729086
amount,20,3,4,or,0,0.0,1533,1533,191,False,False,amount_ma20_zz3_cyb4_or_recwait0_scale0,0.3256519571746195,-0.2477551272494073,0.23236734612648655,1.3235150694883089,0.3156780704974609,-0.2477551272494083,0.22068210818117281,1.3455203036339352,0.4148308804610461,-0.1498922490335075,0.24495318888577933,1.5307876670784404,0.668840862795093,-0.10636936140127962,0.28407805908833883,1.9340090685713545,1.0531002299401377,-0.10636936140127973,0.2517736059326248,2.9715306441347265,8.026178010471204,0.4312504427320549,-0.2477551272494083
amount,20,3,4,or,1,0.0,1533,1724,188,False,False,amount_ma20_zz3_cyb4_or_recwait1_scale0,0.31772026145211063,-0.2350116014803354,0.22998041309972134,1.3088284505601144,0.3114092705277365,-0.2248866743216117,0.2183838836995702,1.342535649174652,0.41394017846502673,-0.1498922490335075,0.24317305240680667,1.5376239601698887,0.6779853285552324,-0.10636936140127984,0.283367449575968,1.9574612021187474,1.0445609779785392,-0.10636936140127973,0.2504131756659005,2.9697021322376798,9.170212765957446,0.43026375975002656,-0.2350116014803354
amount,20,3,4,or,2,0.0,1533,1911,188,False,False,amount_ma20_zz3_cyb4_or_recwait2_scale0,0.29753600073405173,-0.23244972041690526,0.22548015611612762,1.2621396327999528,0.299013770233163,-0.18836069506373632,0.21323326867698036,1.3253311344160292,0.3765182700995853,-0.15698846079149142,0.23835903110624063,1.4512425978225294,0.6142653779169622,-0.10636936140127984,0.28078081359229756,1.8349142633085405,0.9608304962001193,-0.10636936140127973,0.25005735338125246,2.806660279754705,10.164893617021276,0.39683335474594056,-0.23244972041690526
amount,20,3,4,or,3,0.0,1533,2098,164,False,False,amount_ma20_zz3_cyb4_or_recwait3_scale0,0.2864495707186261,-0.18626503396195881,0.21951065114189727,1.2516910342021055,0.28469734044306927,-0.18295947844725002,0.20515875423961505,1.3158512725200706,0.3214226401128861,-0.1498922490335075,0.22718003938234196,1.3322184856837949,0.5289686689503317,-0.10636936140127973,0.26763841885525924,1.70968380475805,0.9203618541742138,-0.10636936140127973,0.24992584132317844,2.7247276724125844,12.792682926829269,0.3553845550562283,-0.18626503396195881
