candidate,dynamic_sleeve,boost_dd,cut_dd,execution,step,cost_bps,avg_dynamic_sleeve,latest_dynamic_sleeve,rebalance_count,allocation_turnover,ann_return_full,ann_vol_full,sharpe_repo_full,max_dd_full,rows_full,ann_return_last_10y,ann_vol_last_10y,sharpe_repo_last_10y,max_dd_last_10y,rows_last_10y,ann_return_last_5y,ann_vol_last_5y,sharpe_repo_last_5y,max_dd_last_5y,rows_last_5y,ann_return_last_3y,ann_vol_last_3y,sharpe_repo_last_3y,max_dd_last_3y,rows_last_3y,ann_return_last_1y,ann_vol_last_1y,sharpe_repo_last_1y,max_dd_last_1y,rows_last_1y
fixed_10_15_15_20_40,fixed,,,fixed,0.0,0,,,0,0.0,0.3038349758618464,0.092796125308073,3.274220500620553,-0.0787442479346159,3743,0.3382186311124451,0.0961947455193938,3.5159782302688947,-0.0677577766159619,2597,0.3824083819078685,0.0990604468767081,3.860353894666138,-0.0677577766159619,1300,0.5142080719608388,0.1071114960796491,4.800680513121289,-0.0677577766159619,781,0.5900741116497621,0.1133015278823347,5.207997832673205,-0.0570659174012889,260
advisory_suba_dd_3_8_daily_step5_cost0bps,Sub-A,0.03,0.08,daily,0.05,0,0.0997862676997061,0.15,218,22.10000000000001,0.3119526375075625,0.0942245739345524,3.3107354534098725,-0.0703686274643123,3743,0.3449625872430653,0.0974737120877431,3.539032010318221,-0.0677577766159623,2597,0.3898097776013896,0.1000718352452999,3.895299578006865,-0.0677577766159621,1300,0.5267519376770979,0.1083370944061579,4.862156776166569,-0.0677577766159622,781,0.6005356052550805,0.1115357829038544,5.384241627395503,-0.0523660072307715,260
advisory_suba_dd_3_8_daily_step5_cost5bps,Sub-A,0.03,0.08,daily,0.05,5,0.0997862676997061,0.15,218,22.10000000000001,0.310949354192984,0.0942150256680261,3.300422114075919,-0.0705549959239585,3743,0.3441172699997301,0.0974651541235096,3.530669736218323,-0.0677577766159621,2597,0.3888376428002005,0.1000691003829868,3.885691400362668,-0.0677577766159621,1300,0.5260180088393,0.1083223749039969,4.856042062459348,-0.0677577766159621,781,0.5994976743593368,0.1115308093139427,5.375175505737067,-0.0523660072307717,260
advisory_suba_dd_3_8_daily_step5_cost10bps,Sub-A,0.03,0.08,daily,0.05,10,0.0997862676997061,0.15,218,22.10000000000001,0.309946786780066,0.0942058588917856,3.2901009600273623,-0.0707413363604703,3743,0.3432724412745833,0.0974568990341767,3.5223000595802096,-0.0677577766159623,2597,0.3878661395001217,0.1000666866771919,3.8760765683323792,-0.0677577766159622,1300,0.5252843963177807,0.1083078618921714,4.849919360800792,-0.0677577766159625,781,0.5984603648403712,0.1115261058504573,5.36610114983152,-0.0523660072307715,260
advisory_suba_dd_3_8_daily_step5_cost20bps,Sub-A,0.03,0.08,daily,0.05,20,0.0997862676997061,0.15,218,22.10000000000001,0.3079437977621835,0.0941886702510617,3.269435665047116,-0.0711139331753161,3743,0.3415842483483364,0.0974412977852983,3.5055387819339323,-0.067757776615962,2597,0.3859250258885904,0.1000628228250281,3.856827291025228,-0.067757776615962,1300,0.523818119741218,0.1082794556704631,4.837650101746002,-0.067757776615962,781,0.5963876085687989,0.1115175094375198,5.347927976305267,-0.0523660072307716,260
advisory_suba_dd_3_8_weekly_step5_cost0bps,Sub-A,0.03,0.08,weekly,0.05,0,0.0995725353994122,0.1,107,11.200000000000005,0.3144217805104747,0.0942511844660683,3.3359981870962137,-0.0699395472753326,3743,0.3468567036461807,0.0974678871626821,3.558676747216728,-0.0677577766159616,2597,0.3912651088184478,0.0996922505662611,3.924729420752628,-0.0677577766159615,1300,0.5286710360242584,0.1077965567715788,4.90434065667342,-0.0677577766159615,781,0.6085563256347273,0.1119207345344538,5.437386809209944,-0.0523660072307717,260
advisory_suba_dd_3_8_weekly_step5_cost5bps,Sub-A,0.03,0.08,weekly,0.05,5,0.0995725353994122,0.1,107,11.200000000000005,0.3139125180141866,0.0942445280265591,3.3308301774902267,-0.0700325615461753,3743,0.3464198744724027,0.0974640772403015,3.554333907233236,-0.0677577766159618,2597,0.3907235731725063,0.099685668982625,3.919556112329529,-0.0677577766159618,1300,0.5282647780691454,0.1077931104204828,4.900728590245454,-0.0677577766159618,781,0.6080747954412755,0.1119184696509887,5.433194336355043,-0.0523660072307717,260
advisory_suba_dd_3_8_weekly_step5_cost10bps,Sub-A,0.03,0.08,weekly,0.05,10,0.0995725353994122,0.1,107,11.200000000000005,0.3134034251831195,0.0942380831416016,3.3256557724354505,-0.0701255711656707,3743,0.34598316385158,0.0974604349944461,3.5499858365222385,-0.067757776615962,2597,0.3901822199437608,0.0996792809019558,3.914376351967693,-0.0677577766159621,1300,0.5278586078359317,0.1077897815421805,4.897111769628822,-0.0677577766159622,781,0.6075933853933331,0.1119163326008055,5.428996566216643,-0.0523660072307721,260
advisory_suba_dd_3_8_weekly_step5_cost20bps,Sub-A,0.03,0.08,weekly,0.05,20,0.0995725353994122,0.1,107,11.200000000000005,0.3123857483265839,0.0942258282075563,3.315287902150088,-0.0703115764506235,3743,0.3451100981647113,0.0974536536066469,3.541274086630781,-0.0677577766159619,2597,0.389100060529788,0.0996670853972197,3.903997583345026,-0.0677577766159619,1300,0.5270465304769392,0.1077834762471097,4.889863908903868,-0.0677577766159619,781,0.6066309256380431,0.111912442029139,5.420585188196432,-0.052366007230772,260
advisory_suba_dd_3_8_month_end_step5_cost0bps,Sub-A,0.03,0.08,month_end,0.05,0,0.0991584290675928,0.15,49,5.900000000000002,0.3104275216079049,0.0939920155716167,3.302700976460881,-0.0728891102073207,3743,0.3450797762681068,0.09759480066634,3.5358418062441204,-0.0677577766159615,2597,0.3870930460933184,0.100212302333703,3.862729795432836,-0.0677577766159617,1300,0.5348492850307676,0.1087191724560817,4.919548897843436,-0.0677577766159617,781,0.6134385352797114,0.1123483450494683,5.460147499365541,-0.0523660072307718,260
advisory_suba_dd_3_8_month_end_step5_cost5bps,Sub-A,0.03,0.08,month_end,0.05,5,0.0991584290675928,0.15,49,5.900000000000002,0.3101595369591146,0.093992397004247,3.299836442569923,-0.0729814762787802,3743,0.3448512202077549,0.0975952731180669,3.5334828131539453,-0.067757776615962,2597,0.3867882034385148,0.1002101877602145,3.8597692718032977,-0.0677577766159621,1300,0.534645687369947,0.1087151255878444,4.917859262719981,-0.067757776615962,781,0.6133572474727629,0.1123521676905906,5.459238215696045,-0.0523660072307717,260
advisory_suba_dd_3_8_month_end_step5_cost10bps,Sub-A,0.03,0.08,month_end,0.05,10,0.0991584290675928,0.15,49,5.900000000000002,0.3098915891886924,0.0939929183105591,3.296967417957903,-0.0730738423502411,3743,0.344622688884306,0.0975958489369595,3.531120356429395,-0.0677577766159622,2597,0.3864834084202264,0.100208206956538,3.856803950078167,-0.0677577766159623,1300,0.534442104053892,0.1087111523510565,4.916166303968884,-0.0677577766159622,781,0.6132759596686157,0.1123560118509892,5.4583279485032365,-0.052366007230772,260
advisory_suba_dd_3_8_month_end_step5_cost20bps,Sub-A,0.03,0.08,month_end,0.05,20,0.0991584290675928,0.15,49,5.900000000000002,0.3093558042713211,0.093994380534295,3.29121594836671,-0.0732585744931617,3743,0.3441657004426992,0.0975973106685954,3.5263850825906404,-0.0677577766159618,2597,0.3858739612743149,0.1002046466898186,3.8508589573573313,-0.0677577766159616,1300,0.5340349804548554,0.1087034268039748,4.912770426436344,-0.0677577766159617,781,0.6131133840687337,0.112363764720769,5.456504466474213,-0.0523660072307717,260
advisory_suba_dd_3_10_daily_step5_cost0bps,Sub-A,0.03,0.1,daily,0.05,0,0.1029121025915041,0.15,204,20.500000000000007,0.3121466774206949,0.094284978282899,3.3106724221127672,-0.0718017328687149,3743,0.34423871193616,0.0974493208227287,3.5324895959241096,-0.0677577766159615,2597,0.3888797565746653,0.1000016010707585,3.888735304342819,-0.0677577766159615,1300,0.5245767905800174,0.1081078865185669,4.852345258733037,-0.0677577766159615,781,0.6005356052550805,0.1115357829038544,5.384241627395503,-0.0523660072307716,260
advisory_suba_dd_3_10_daily_step5_cost5bps,Sub-A,0.03,0.1,daily,0.05,5,0.1029121025915041,0.15,204,20.500000000000007,0.3112157097339743,0.0942773450963632,3.301065695219492,-0.0718949102549981,3743,0.3433937324470759,0.0974416087358359,3.5240975277616338,-0.0677577766159622,2597,0.3878807883077704,0.0999969398710965,3.878926583231223,-0.0677577766159622,1300,0.5237424379579307,0.1080935257190896,4.845271115672716,-0.0677577766159622,781,0.599497674359335,0.1115308093139428,5.375175505737049,-0.0523660072307717,260
advisory_suba_dd_3_10_daily_step5_cost10bps,Sub-A,0.03,0.1,daily,0.05,10,0.1029121025915041,0.15,204,20.500000000000007,0.3102853557255429,0.0942700610150905,3.291451733290733,-0.0719880829642471,3743,0.3425492413488338,0.0974341997356542,3.515698207387074,-0.0677577766159619,2597,0.3868824887559396,0.0999926085701571,3.869110870174907,-0.0677577766159619,1300,0.5229085004486829,0.1080793994948078,4.838188432697606,-0.0677577766159619,781,0.5984603648403706,0.1115261058504576,5.366101149831504,-0.0523660072307717,260
advisory_suba_dd_3_10_daily_step5_cost20bps,Sub-A,0.03,0.1,daily,0.05,20,0.1029121025915041,0.15,204,20.500000000000007,0.3084264872490145,0.0942565404881989,3.2722024981134337,-0.0721744143516465,3743,0.3408617232944797,0.097420291269199,3.4988780966850657,-0.0677577766159618,2597,0.3848878941405089,0.0999849358326738,3.84945883032444,-0.0677577766159616,1300,0.5212418700252555,0.1080518511383111,4.823997594988381,-0.0677577766159617,781,0.5963876085687998,0.1115175094375199,5.347927976305272,-0.0523660072307717,260
advisory_suba_dd_3_10_weekly_step5_cost0bps,Sub-A,0.03,0.1,weekly,0.05,0,0.1028319529788939,0.1,103,10.400000000000004,0.3134960947931322,0.0943328136053953,3.32329846647553,-0.0722181826865445,3743,0.3458247917184771,0.0974238351748214,3.5496938823842714,-0.0677577766159617,2597,0.3896292795458156,0.0996031037455599,3.9118186571890257,-0.0677577766159619,1300,0.5257128771997761,0.1075913745269283,4.886199098313395,-0.0677577766159617,781,0.6085563256347266,0.1119207345344537,5.437386809209945,-0.0523660072307715,260
advisory_suba_dd_3_10_weekly_step5_cost5bps,Sub-A,0.03,0.1,weekly,0.05,5,0.1028319529788939,0.1,103,10.400000000000004,0.3130231286591476,0.0943297873187825,3.3183911207315915,-0.0723108213300527,3743,0.3454014778130476,0.0974219178654422,3.545418581166828,-0.0677577766159619,2597,0.3891159576771343,0.0995979359170824,3.90686768851397,-0.0677577766159619,1300,0.5253072080659078,0.1075890785569631,4.882532828718142,-0.0677577766159619,781,0.6080747954412757,0.1119184696509885,5.433194336355052,-0.0523660072307716,260
advisory_suba_dd_3_10_weekly_step5_cost10bps,Sub-A,0.03,0.1,weekly,0.05,10,0.1028319529788939,0.1,103,10.400000000000004,0.3125503087833758,0.0943269450192541,3.313478547615187,-0.0724034553484106,3743,0.3449782752639307,0.0974201586907625,3.541138506651211,-0.0677577766159616,2597,0.3886027984556826,0.0995929527494138,3.901910604392333,-0.0677577766159616,1300,0.5249016265694464,0.1075869003427154,4.878861877211677,-0.0677577766159617,781,0.6075933853933337,0.1119163326008054,5.428996566216652,-0.0523660072307717,260
advisory_suba_dd_3_10_weekly_step5_cost20bps,Sub-A,0.03,0.1,weekly,0.05,20,0.1028319529788939,0.1,103,10.400000000000004,0.3116051076551323,0.0943218124469045,3.303637828530282,-0.072588709509679,3743,0.3441322041401335,0.097417114778998,3.5325641179256544,-0.0677577766159622,2597,0.3875769677819909,0.0995835405063619,3.891978190484503,-0.0677577766159622,1300,0.5240907264304822,0.1075828972095959,4.871505973755608,-0.0677577766159621,781,0.606630925638042,0.1119124420291392,5.420585188196412,-0.0523660072307722,260
advisory_suba_dd_3_10_month_end_step5_cost0bps,Sub-A,0.03,0.1,month_end,0.05,0,0.102364413572001,0.15,47,5.3000000000000025,0.3092992444385896,0.0941192927994962,3.2862470088624067,-0.0748941728702644,3743,0.3442262991320928,0.097514650281397,3.529995730269888,-0.0677577766159619,2597,0.3852777739228956,0.1001060966665247,3.848694402762902,-0.067757776615962,1300,0.5308952834577707,0.1085663187898002,4.890055123685819,-0.067757776615962,781,0.6134385352797107,0.1123483450494684,5.460147499365529,-0.052366007230772,260
advisory_suba_dd_3_10_month_end_step5_cost5bps,Sub-A,0.03,0.1,month_end,0.05,5,0.102364413572001,0.15,47,5.3000000000000025,0.3090586151221604,0.0941204267925246,3.283650804128172,-0.074986279898922,3743,0.3440247961558724,0.0975147648240245,3.527925199601317,-0.0677577766159621,2597,0.3850010981731766,0.100103485071216,3.846030913901524,-0.0677577766159622,1300,0.5307178360642169,0.1085613073637281,4.8886463230041866,-0.0677577766159621,781,0.6133572474727595,0.1123521676905906,5.459238215696014,-0.0523660072307715,260
advisory_suba_dd_3_10_month_end_step5_cost10bps,Sub-A,0.03,0.1,month_end,0.05,10,0.102364413572001,0.15,47,5.3000000000000025,0.3088180152719066,0.0941216757280038,3.281050968156793,-0.0750783823420903,3743,0.3438233113103108,0.0975149681295212,3.525851650319345,-0.0677577766159616,2597,0.3847244597382024,0.1001009979816056,3.843362878449012,-0.0677577766159616,1300,0.5305403978957048,0.108556362287017,4.887234490162678,-0.0677577766159616,781,0.6132759596686146,0.1123560118509893,5.458327948503222,-0.0523660072307718,260
advisory_suba_dd_3_10_month_end_step5_cost20bps,Sub-A,0.03,0.1,month_end,0.05,20,0.102364413572001,0.15,47,5.3000000000000025,0.3083369039618666,0.0941245184075913,3.2758404417716367,-0.0752625734719594,3743,0.3434203960083364,0.0975156410266598,3.521695518716311,-0.0677577766159621,2597,0.3841712948008726,0.100096397356138,3.838013204751116,-0.0677577766159623,1300,0.5301855492335239,0.1085466712178292,4.884401735080006,-0.0677577766159622,781,0.613113384068734,0.1123637647207689,5.456504466474216,-0.052366007230772,260
