candidate,CN_TARGET_VOL,CN_MAX_LEV,CN_VOL_WINDOW,ann_return_full,ann_vol_full,sharpe_repo_full,max_dd_full,final_nav_full,avg_weight_full,held_day_avg_weight_full,holding_day_ratio_full,avg_scale_raw_held_full,cap_hit_ratio_held_full,turnover_sum_full,cost_total_full,ann_return_last_10y,ann_vol_last_10y,sharpe_repo_last_10y,max_dd_last_10y,final_nav_last_10y,avg_weight_last_10y,held_day_avg_weight_last_10y,holding_day_ratio_last_10y,avg_scale_raw_held_last_10y,cap_hit_ratio_held_last_10y,turnover_sum_last_10y,cost_total_last_10y,ann_return_last_5y,ann_vol_last_5y,sharpe_repo_last_5y,max_dd_last_5y,final_nav_last_5y,avg_weight_last_5y,held_day_avg_weight_last_5y,holding_day_ratio_last_5y,avg_scale_raw_held_last_5y,cap_hit_ratio_held_last_5y,turnover_sum_last_5y,cost_total_last_5y,ann_return_last_3y,ann_vol_last_3y,sharpe_repo_last_3y,max_dd_last_3y,final_nav_last_3y,avg_weight_last_3y,held_day_avg_weight_last_3y,holding_day_ratio_last_3y,avg_scale_raw_held_last_3y,cap_hit_ratio_held_last_3y,turnover_sum_last_3y,cost_total_last_3y,ann_return_last_1y,ann_vol_last_1y,sharpe_repo_last_1y,max_dd_last_1y,final_nav_last_1y,avg_weight_last_1y,held_day_avg_weight_last_1y,holding_day_ratio_last_1y,avg_scale_raw_held_last_1y,cap_hit_ratio_held_last_1y,turnover_sum_last_1y,cost_total_last_1y
tv15_lev1p0,0.15,1.0,80,0.2722031681077084,0.14302472254607432,1.7541577174730554,-0.16958507078791274,16.20630876335216,0.3368104612837756,0.9151260175207878,0.36804817569961035,0.9151260175207878,0.6487006737247353,353.9514308385059,0.35395143083850594,0.22883431697395662,0.1390250218008241,1.5507486527918872,-0.1695850707879124,7.765424905328387,0.34095345889200285,0.9350215194699332,0.3646477132262052,0.9350215194699332,0.7152542372881356,306.4178669003161,0.30641786690031614,0.3166972939761188,0.1527259040880551,1.8757457410752618,-0.09132124151631171,3.9132063557480077,0.3455735245564635,0.9230551097424301,0.3743801652892562,0.9230551097424301,0.717439293598234,132.0896466574544,0.1320896466574544,0.4568843262015503,0.17409256370083792,2.245753948962025,-0.05927709258814551,3.0637728528834596,0.3004441440807861,0.8795260024300432,0.3415977961432507,0.8795260024300432,0.6935483870967742,76.48756022179603,0.07648756022179602,0.7444549983046165,0.15391432535455238,3.6953671481446073,-0.05927709258814562,1.736516653575084,0.4907914900557672,0.9501723247479654,0.5165289256198347,0.9501723247479654,0.752,33.98001047114703,0.033980010471147036
tv15_lev1p2,0.15,1.2,80,0.2953092829543096,0.15927142893934357,1.7032215319354553,-0.19918182266795992,19.95833445468364,0.3773563962530985,1.025290766720401,0.36804817569961035,1.025290766720401,0.4735322425409047,398.30626253155503,0.39830626253155504,0.24977552879751252,0.15680427578511766,1.4989571008271965,-0.19918182266795992,9.186732787970712,0.3864386753470263,1.0597589435787942,0.3646477132262052,1.0597589435787942,0.5491525423728814,348.54082395948114,0.3485408239594811,0.3579584397376041,0.17264532313456865,1.8558125992365506,-0.10259873678066178,4.560224523500346,0.39367451980842383,1.0515367968392775,0.3743801652892562,1.0515367968392775,0.5452538631346578,150.75129403917475,0.15075129403917475,0.5158904674167171,0.19615894666234177,2.2149327247269603,-0.0592770925881454,3.4479488496533577,0.33986908715418157,0.9949393438465152,0.3415977961432507,0.9949393438465152,0.45161290322580644,87.02489063905894,0.08702489063905894,0.846743450363318,0.16967929542793253,3.703457978984639,-0.05927709258814551,1.8374812114409116,0.5525256360331673,1.0696896313602116,0.5165289256198347,1.0696896313602116,0.464,38.03228916270528,0.03803228916270529
tv15_lev1p5,0.15,1.5,80,0.32163649938627614,0.17773613755568798,1.6560507501254256,-0.22972449786764615,25.18989797355901,0.41804643978065387,1.135847064004606,0.36804817569961035,1.135847064004606,0.2685274302213667,449.0625676555975,0.4490625676555975,0.27609817707381135,0.17742437216670234,1.4605667705159486,-0.2297244978676457,11.303150686315025,0.4330727128331798,1.1876468633289574,0.3646477132262052,1.1876468633289574,0.3129943502824859,397.5000158573573,0.3975000158573574,0.4050285366032491,0.19795109884214274,1.8123424314283552,-0.1268464494462357,5.399742564612624,0.4373382345167592,1.1681661451772154,0.3743801652892562,1.1681661451772154,0.24061810154525387,170.6289701916951,0.1706289701916951,0.5831285152298167,0.22509535020950303,2.1471504258189182,-0.05927709258814551,3.9232174392652484,0.3701098714802571,1.083466801188172,0.3415977961432507,1.083466801188172,0.1814516129032258,97.15824231286673,0.09715824231286674,0.9277553682178299,0.18138773002962763,3.7127867585586034,-0.05927709258814573,1.9174119513146592,0.5968347442452318,1.1554720648587686,0.5165289256198347,1.1554720648587686,0.112,41.9212776058754,0.04192127760587541
tv20_lev1p0,0.2,1.0,80,0.29935147595815437,0.15415583479967507,1.7748630115237787,-0.1695850707879113,20.690928723009215,0.35672247195325013,0.9692276595996391,0.36804817569961035,0.9692276595996391,0.865255052935515,372.95248218332813,0.3729524821833281,0.24600426528268082,0.1478228854382713,1.5604097506149148,-0.16958507078791296,8.914687722885253,0.35548597147455674,0.9748750878742928,0.3646477132262052,0.9748750878742928,0.9209039548022598,317.22602020747735,0.31722602020747737,0.333276124052591,0.1634736193369593,1.8384982563787402,-0.10125352310373581,4.163713450664903,0.35844393111846096,0.9574330168947852,0.3743801652892562,0.9574330168947852,0.9006622516556292,137.03883697737848,0.13703883697737848,0.48808471777330475,0.18849475387496523,2.1992297490205854,-0.07146907350345955,3.2631574359982447,0.3150374058585919,0.92224659940862,0.3415977961432507,0.92224659940862,0.8185483870967742,80.03883697737848,0.08003883697737847,0.7667106343951964,0.1635473270187442,3.564557468126604,-0.07146907350345966,1.7584882757179618,0.5123111230221042,0.991834334170794,0.5165289256198347,0.991834334170794,0.896,35.69098265564776,0.03569098265564777
tv20_lev1p2,0.2,1.2,80,0.3396649159411729,0.1775396506139767,1.7345652415899186,-0.20460810750730074,29.46484832670119,0.41561885317240743,1.1292512247408142,0.36804817569961035,1.1292512247408142,0.7333974975938402,435.5045134844106,0.4355045134844106,0.2809270434053954,0.1717095882990175,1.5259695814497949,-0.20460810750730063,11.735867256836068,0.41850696194106696,1.147702143085841,0.3646477132262052,1.147702143085841,0.7966101694915254,374.6654932500615,0.3746654932500615,0.3888512065805294,0.18915319038098924,1.8276071179833038,-0.11870160266218777,5.098378292132811,0.42338550179459555,1.13089725644914,0.3743801652892562,1.13089725644914,0.8057395143487859,161.52282284169576,0.16152282284169572,0.5745070149736402,0.216215765486733,2.2027388926579694,-0.07874186158994367,3.859988241444179,0.367880976673193,1.0769418913900728,0.3415977961432507,1.0769418913900728,0.7419354838709677,93.35681357667698,0.093356813576677,0.9529079774853308,0.19096381013733296,3.6038091013766596,-0.07874186158994345,1.9422232198955214,0.6008016048554459,1.1631519070001424,0.5165289256198347,1.1631519070001424,0.816,41.52898994934078,0.041528989949340775
tv20_lev1p5,0.2,1.5,80,0.3803627625029464,0.20467897649078398,1.67536775026014,-0.2512718999340321,41.6558335586125,0.48480290572141543,1.3172267592411508,0.36804817569961035,1.3172267592411508,0.5235803657362849,511.20931687507357,0.5112093168750735,0.31654900052029,0.2005369774299248,1.469271422037777,-0.25127189993403276,15.417246950590128,0.49429941922629256,1.3555533225561718,0.3646477132262052,1.3555533225561718,0.6,445.5579371783111,0.4455579371783111,0.4597519070023497,0.22057469828291648,1.8203902507065646,-0.12873909705552744,6.526232000116957,0.5031510576492267,1.3439575712043363,0.3743801652892562,1.3439575712043363,0.6269315673289183,192.72472906501292,0.19272472906501292,0.6816056662354009,0.2508875642268054,2.1904153851537167,-0.07874186158994356,4.694851847151825,0.4364565488710992,1.277691348711363,0.3415977961432507,1.277691348711363,0.5524193548387096,111.79341764000876,0.11179341764000876,1.17955797437754,0.21987636833042445,3.6573265715010095,-0.07874186158994345,2.1656831307920488,0.7118020029097,1.3780486776331793,0.5165289256198347,1.3780486776331793,0.528,49.49232251354474,0.04949232251354474
tv25_lev1p0,0.25,1.0,80,0.30263184141359534,0.15623195486648855,1.769502409028634,-0.1695850707879113,21.303418781445647,0.362094330169448,0.9838231896711758,0.36804817569961035,0.9838231896711758,0.9499518768046198,377.5710240163891,0.3775710240163891,0.24835457369603486,0.1485103400282269,1.566564572514917,-0.16958507078791296,9.083365872141448,0.35853824932117245,0.9832455718672154,0.3646477132262052,0.9832455718672154,0.9638418079096045,319.4348179021634,0.3194348179021634,0.33791643400108584,0.16426817039777541,1.8515564762395325,-0.10125352310373581,4.236072903101208,0.36212589347312857,0.9672678390783347,0.3743801652892562,0.9672678390783347,0.9293598233995585,138.4348179021634,0.1384348179021634,0.4967265662022424,0.1896281672064638,2.217777000959692,-0.07146907350345966,3.3198664982524173,0.321174009783038,0.9402110125100226,0.3415977961432507,0.9402110125100226,0.8709677419354839,81.43481790216339,0.08143481790216339,0.7697971970941311,0.16363494044182697,3.573428623752832,-0.07146907350345966,1.7615352696490258,0.5165289256198347,1.0,0.5165289256198347,1.0,1.0,36.0,0.036000000000000004
tv25_lev1p2,0.25,1.2,80,0.35899380062384245,0.1855726520028048,1.744224061370206,-0.20460810750730118,34.776231227022194,0.42981792683765147,1.1678306135348313,0.36804817569961035,1.1678306135348313,0.8806544754571703,449.1440741288262,0.4491440741288262,0.29183898401731234,0.17755294304597533,1.528861338316208,-0.2046081075073024,12.769056974933726,0.4275184898165957,1.1724151127512739,0.3646477132262052,1.1724151127512739,0.9254237288135593,381.4091689934202,0.38140916899342026,0.4010227441877152,0.19630811749252394,1.8116873358754129,-0.12125336724037361,5.3238287413572065,0.43119540976584475,1.1517581585356997,0.3743801652892562,1.1517581585356997,0.9006622516556292,164.8485462217231,0.16484854622172307,0.5979203184641531,0.2263950294914304,2.1777541050103717,-0.08551028820155104,4.03329421550189,0.37981604106979644,1.111880829905936,0.3415977961432507,1.111880829905936,0.8185483870967742,96.44854622172309,0.09644854622172308,0.9641404940198361,0.1963012251798506,3.540263351010161,-0.08551028820155093,1.9533024542997492,0.6172484079098618,1.1949929177134917,0.5165289256198347,1.1949929177134917,0.896,43.0137283195597,0.0430137283195597
tv25_lev1p5,0.25,1.5,80,0.42394297670192604,0.22190565178738958,1.7014014372364725,-0.2549906165341621,59.684152572049804,0.5195235664655092,1.4115640309260178,0.36804817569961035,1.4115640309260178,0.7333974975938402,544.3806418555132,0.5443806418555133,0.3468129886053253,0.21461690864458763,1.4917065073354239,-0.25499061653416255,19.327854045825816,0.5231337024263336,1.4346276788573014,0.3646477132262052,1.4346276788573014,0.7966101694915254,468.3318665625769,0.46833186656257697,0.489039120942963,0.23641992612504423,1.7964569364526226,-0.14754896823410046,7.201852523993577,0.5292318772432444,1.4136215705614252,0.3743801652892562,1.4136215705614252,0.8057395143487859,201.90352855211967,0.20190352855211968,0.739384146804563,0.270244009564351,2.1754018530915418,-0.09799944810491024,5.1912884108408335,0.4598512208414912,1.3461773642375912,0.3415977961432507,1.3461773642375912,0.7419354838709677,116.69601697084624,0.11669601697084625,1.2783368844033416,0.23868784112522762,3.5729593346445996,-0.09799944810491024,2.2630109036906942,0.7510020060693073,1.453939883750179,0.5165289256198347,1.453939883750179,0.816,51.911237436675975,0.05191123743667597
tv30_lev1p0,0.3,1.0,80,0.30335931394966953,0.15699814468456558,1.7651921063966398,-0.16958507078791352,21.441472284932168,0.36401232636308284,0.9890344536313598,0.36804817569961035,0.9890344536313598,0.9692011549566891,379.52178148259605,0.3795217814825961,0.2502839855419843,0.1490358053363878,1.5719233133480353,-0.16958507078791296,9.223976550625848,0.35995335695219727,0.9871263246587375,0.3646477132262052,0.9871263246587375,0.9638418079096045,320.52178148259605,0.3205217814825961,0.3420672913139833,0.1652145177900576,1.8606404598235289,-0.10125352310373581,4.301647393152445,0.3649642953082502,0.97484944221409,0.3743801652892562,0.97484944221409,0.9293598233995585,139.52178148259605,0.13952178148259609,0.5044738377106122,0.19098056281437306,2.230460966138528,-0.07146907350345988,3.3712580955267923,0.3259046795082407,0.9540596666249305,0.3415977961432507,0.9540596666249305,0.8709677419354839,82.52178148259607,0.08252178148259608,0.7697971970941311,0.16363494044182697,3.573428623752832,-0.07146907350345966,1.7615352696490258,0.5165289256198347,1.0,0.5165289256198347,1.0,1.0,36.0,0.036000000000000004
