date,return,is_signal,rebalanced,w_QQQ,w_EMXC,w_EFA,w_GLD,w_TLT,w_DBC,w_BTC-USD,w_BIL,sel_130,sel_260,sel_390,nav,volreg_ratio,volreg_cash
2009-01-20,0.0011916443569569347,False,False,0.0,0.0,0.0,0.10144553096750446,0.34299891347694006,0.0,0.0,0.5555555555555555,TLT,TLT,"GLD,TLT",0.9811791360437695,0.7882707435478722,False
2009-01-21,-0.0103089715506404,False,False,0.0,0.0,0.0,0.10144553096750446,0.34299891347694006,0.0,0.0,0.5555555555555555,TLT,TLT,"GLD,TLT",0.9710641882442124,1.0196840058035934,False
2009-01-22,-0.0059615714924635774,True,True,0.0,0.0,0.0,0.0965415141939533,0.3479029302504912,0.0,0.0,0.5555555555555555,TLT,TLT,"GLD,TLT",0.9652751196622233,0.9896508738755551,False
2009-01-23,0.0017407085663170285,False,False,0.0,0.0,0.0,0.0965415141939533,0.3479029302504912,0.0,0.0,0.5555555555555555,TLT,TLT,"GLD,TLT",0.9669553823318721,0.9910257649466202,False
2009-01-26,-0.0027000076986991124,False,False,0.0,0.0,0.0,0.0965415141939533,0.3479029302504912,0.0,0.0,0.5555555555555555,TLT,TLT,"GLD,TLT",0.9643445953552774,0.9912361911690526,False
2009-01-27,0.007319644529731953,False,False,0.0,0.0,0.0,0.0965415141939533,0.3479029302504912,0.0,0.0,0.5555555555555555,TLT,TLT,"GLD,TLT",0.9714032549974462,0.9761280332353848,False
2009-01-28,-0.009983712210803639,False,False,0.0,0.0,0.0,0.0965415141939533,0.3479029302504912,0.0,0.0,0.5555555555555555,TLT,TLT,"GLD,TLT",0.9617050444589138,1.0659371510268747,False
2009-01-29,-0.0057039777467693936,True,True,0.0,0.0,0.0,0.09643581132835148,0.348008633116093,0.0,0.0,0.5555555555555555,TLT,TLT,"GLD,TLT",0.9562195002863644,1.06894432160523,False
2009-01-30,0.0013308367958659861,False,False,0.0,0.0,0.0,0.09643581132835148,0.348008633116093,0.0,0.0,0.5555555555555555,TLT,TLT,"GLD,TLT",0.9574920723822701,1.096691544422953,False
2009-02-02,0.0042055526748157055,False,False,0.0,0.0,0.0,0.09643581132835148,0.348008633116093,0.0,0.0,0.5555555555555555,TLT,TLT,"GLD,TLT",0.9615188557283921,1.091797389224189,False
2009-02-03,-0.009174260941398097,False,False,0.0,0.0,0.0,0.09643581132835148,0.348008633116093,0.0,0.0,0.5555555555555555,TLT,TLT,"GLD,TLT",0.9526976308458653,0.8774657529500934,False
2009-02-04,-8.012732666826269e-05,False,False,0.0,0.0,0.0,0.09643581132835148,0.348008633116093,0.0,0.0,0.5555555555555555,TLT,TLT,"GLD,TLT",0.9526212937315824,0.7126782994270515,False
2009-02-05,0.0010797028965296432,True,True,0.0,0.0,0.0,0.09684191707251806,0.3476025273719265,0.0,0.0,0.5555555555555555,TLT,TLT,"GLD,TLT",0.9536498417017203,0.7047511660683918,False
2009-02-06,-0.002495294564957784,False,False,0.0,0.0,0.0,0.09684191707251806,0.3476025273719265,0.0,0.0,0.5555555555555555,TLT,TLT,"GLD,TLT",0.9512702044348491,0.7687397858394559,False
2009-02-09,0.00047599039333325553,False,False,0.0,0.0,0.0,0.09684191707251806,0.3476025273719265,0.0,0.0,0.5555555555555555,TLT,TLT,"GLD,TLT",0.9517229999136243,0.7693626203865366,False
2009-02-10,0.009505200594399008,False,False,0.0,0.0,0.0,0.09684191707251806,0.3476025273719265,0.0,0.0,0.5555555555555555,TLT,TLT,"GLD,TLT",0.9607693179381065,0.9576877282816697,False
2009-02-11,0.006620407573530341,False,False,0.0,0.0,0.0,0.09684191707251806,0.3476025273719265,0.0,0.0,0.5555555555555555,TLT,TLT,"GLD,TLT",0.9671300024069995,0.8499084695521716,False
2009-02-12,-0.00234934980013542,True,True,0.0,0.0,0.0,0.6342008251438805,0.34956625409472647,0.0,0.0,0.016232920761392933,"GLD,TLT","GLD,TLT","GLD,TLT",0.9648578757291396,0.7653130175130346,False
2009-02-13,-0.010191935421133835,False,False,0.0,0.0,0.0,0.6342008251438805,0.34956625409472647,0.0,0.0,0.016232920761392933,"GLD,TLT","GLD,TLT","GLD,TLT",0.9550241065691358,0.7353690704305952,False
2009-02-17,0.03076080154207685,False,False,0.0,0.0,0.0,0.6342008251438805,0.34956625409472647,0.0,0.0,0.016232920761392933,"GLD,TLT","GLD,TLT","GLD,TLT",0.9844014135792083,0.8889891066679694,False
2009-02-18,0.006725254243235797,False,False,0.0,0.0,0.0,0.6342008251438805,0.34956625409472647,0.0,0.0,0.016232920761392933,"GLD,TLT","GLD,TLT","GLD,TLT",0.9910217633629292,0.8588923053608809,False
2009-02-19,-0.013403508599020432,True,True,0.0,0.0,0.0,0.6552670940487888,0.3390331196422723,0.0,0.0,0.00569978630893897,"GLD,TLT","GLD,TLT","GLD,TLT",0.9777385946358779,0.8609291767190966,False
2009-02-20,0.01679056420790559,False,False,0.0,0.0,0.0,0.6552670940487888,0.3390331196422723,0.0,0.0,0.00569978630893897,"GLD,TLT","GLD,TLT","GLD,TLT",0.9941553772876589,0.8168904514458633,False
2009-02-23,0.002661813645350608,False,False,0.0,0.0,0.0,0.6552670940487888,0.3390331196422723,0.0,0.0,0.00569978630893897,"GLD,TLT","GLD,TLT","GLD,TLT",0.996801633636522,0.7103650897110189,False
2009-02-24,-0.02047412248498125,False,False,0.0,0.0,0.0,0.6552670940487888,0.3390331196422723,0.0,0.0,0.00569978630893897,"GLD,TLT","GLD,TLT","GLD,TLT",0.9763929948962184,0.927794855330206,False
2009-02-25,-0.014847389090441084,False,False,0.0,0.0,0.0,0.6552670940487888,0.3390331196422723,0.0,0.0,0.00569978630893897,"GLD,TLT","GLD,TLT","GLD,TLT",0.9618961081958133,0.813936733842625,False
2009-02-26,-0.004200057925989114,True,True,0.0,0.0,0.0,0.3631129021475503,0.3484392951390571,0.0,0.0,0.28844780271339265,"GLD,TLT",TLT,"GLD,TLT",0.9578560888226074,0.8000274176184909,False
2009-02-27,4.188256791159972e-06,False,False,0.0,0.0,0.0,0.3631129021475503,0.3484392951390571,0.0,0.0,0.28844780271339265,"GLD,TLT",TLT,"GLD,TLT",0.9578601005698764,0.7986494897555045,False
2009-03-02,-0.0007260241128186308,False,False,0.0,0.0,0.0,0.3631129021475503,0.3484392951390571,0.0,0.0,0.28844780271339265,"GLD,TLT",TLT,"GLD,TLT",0.9571646710401558,0.8805602166998147,False
2009-03-03,-0.005944365434026282,False,False,0.0,0.0,0.0,0.3631129021475503,0.3484392951390571,0.0,0.0,0.28844780271339265,"GLD,TLT",TLT,"GLD,TLT",0.9514749344549535,0.80990818860978,False
2009-03-04,-0.005830829086456228,False,False,0.0,0.0,0.0,0.3631129021475503,0.3484392951390571,0.0,0.0,0.28844780271339265,"GLD,TLT",TLT,"GLD,TLT",0.9459270467320995,0.9055597022103473,False
2009-03-05,0.021994091663342104,True,True,0.0,0.0,0.0,0.36902847800789534,0.3530275968656658,0.0,0.0,0.2779439251264388,"GLD,TLT",TLT,"GLD,TLT",0.9667318529047597,0.9727013919441254,False
2009-03-06,-0.001189339034328385,False,False,0.0,0.0,0.0,0.36902847800789534,0.3530275968656658,0.0,0.0,0.2779439251264388,"GLD,TLT",TLT,"GLD,TLT",0.9655820809763714,0.9864736910990483,False
2009-03-09,-0.008943000046967787,False,False,0.0,0.0,0.0,0.36902847800789534,0.3530275968656658,0.0,0.0,0.2779439251264388,"GLD,TLT",TLT,"GLD,TLT",0.9569468803808485,0.9392414879125461,False
2009-03-10,-0.016679050566566045,False,False,0.0,0.0,0.0,0.36902847800789534,0.3530275968656658,0.0,0.0,0.2779439251264388,"GLD,TLT",TLT,"GLD,TLT",0.9409859149734587,1.1053441077578916,False
2009-03-11,0.008341660581403783,False,False,0.0,0.0,0.0,0.36902847800789534,0.3530275968656658,0.0,0.0,0.2779439251264388,"GLD,TLT",TLT,"GLD,TLT",0.948835300088049,1.1151067085521296,False
2009-03-12,0.009338335395727183,True,True,0.0,0.0,0.0,0.3161314436134103,0.35717851253122185,0.0,0.0,0.3266900438553678,"GLD,TLT",TLT,"GLD,TLT",0.9576958423555767,1.20769645075154,False
2009-03-13,-0.0007524838816103108,False,False,0.0,0.0,0.0,0.3161314436134103,0.35717851253122185,0.0,0.0,0.3266900438553678,"GLD,TLT",TLT,"GLD,TLT",0.9569751916707189,1.174295738360931,False
2009-03-16,-0.007435085875531505,False,False,0.0,0.0,0.0,0.3161314436134103,0.35717851253122185,0.0,0.0,0.3266900438553678,"GLD,TLT",TLT,"GLD,TLT",0.9498599989398938,1.0154491124405283,False
2009-03-17,-0.0043752338669828875,False,False,0.0,0.0,0.0,0.3161314436134103,0.35717851253122185,0.0,0.0,0.3266900438553678,"GLD,TLT",TLT,"GLD,TLT",0.9457041393036396,1.0253507141434615,False
2009-03-18,0.02431248778914061,False,False,0.0,0.0,0.0,0.3161314436134103,0.35717851253122185,0.0,0.0,0.3266900438553678,"GLD,TLT",TLT,"GLD,TLT",0.968696559642599,1.022717821468464,False
2009-03-19,0.004510033654795854,True,True,0.0,0.0,0.0,0.28264978602357377,0.3618384305794098,0.0,0.0,0.3555117833970165,"GLD,TLT",TLT,"GLD,TLT",0.9730654137278721,0.8499494757006232,False
2009-03-20,-0.004490094580143045,False,False,0.0,0.0,0.0,0.28264978602357377,0.3618384305794098,0.0,0.0,0.3555117833970165,"GLD,TLT",TLT,"GLD,TLT",0.968696257987568,0.9343387471881357,False
2009-03-23,-0.0076159747526720525,False,False,0.0,0.0,0.0,0.28264978602357377,0.3618384305794098,0.0,0.0,0.3555117833970165,"GLD,TLT",TLT,"GLD,TLT",0.9613186917437267,1.0872292841494313,False
2009-03-24,-0.00010434498685057709,False,False,0.0,0.0,0.0,0.28264978602357377,0.3618384305794098,0.0,0.0,0.3555117833970165,"GLD,TLT",TLT,"GLD,TLT",0.9612183829574776,1.0466595801898957,False
2009-03-25,-0.0015150112644792936,False,False,0.0,0.0,0.0,0.28264978602357377,0.3618384305794098,0.0,0.0,0.3555117833970165,"GLD,TLT",TLT,"GLD,TLT",0.9597621262796725,1.0443376530742807,False
2009-03-26,0.003965566532170161,True,True,0.0,0.0,0.0,0.30236321964284857,0.3507257311103282,0.0,0.0,0.3469110492468232,"GLD,TLT",TLT,"GLD,TLT",0.9635681268464915,0.9953798502681774,False
2009-03-27,-0.0011697171641650295,False,False,0.0,0.0,0.0,0.30236321964284857,0.3507257311103282,0.0,0.0,0.3469110492468232,"GLD,TLT",TLT,"GLD,TLT",0.9624410246696768,1.0500411346280587,False
2009-03-30,-0.0011008903955691182,False,False,0.0,0.0,0.0,0.30236321964284857,0.3507257311103282,0.0,0.0,0.3469110492468232,"GLD,TLT",TLT,"GLD,TLT",0.9613814825893162,1.1495313556917135,False
2009-03-31,0.003362745046467381,False,False,0.0,0.0,0.0,0.30236321964284857,0.3507257311103282,0.0,0.0,0.3469110492468232,"GLD,TLT",TLT,"GLD,TLT",0.9646143634076588,1.1066539104784276,False
2009-04-01,0.005773330424128682,False,False,0.0,0.0,0.0,0.30236321964284857,0.3507257311103282,0.0,0.0,0.3469110492468232,"GLD,TLT",TLT,"GLD,TLT",0.9701834008594719,1.0984273120789272,False
2009-04-02,-0.011920027489699836,True,True,0.0,0.0,0.0,0.1523765700019177,0.3433438243972995,0.0,0.0,0.5042796056007828,TLT,TLT,"GLD,TLT",0.9586187880511765,1.11581104675504,False
2009-04-03,-0.008675134343928748,False,False,0.0,0.0,0.0,0.1523765700019177,0.3433438243972995,0.0,0.0,0.5042796056007828,TLT,TLT,"GLD,TLT",0.9503026412802184,1.059559085417445,False
2009-04-06,-0.005613360703976632,False,False,0.0,0.0,0.0,0.1523765700019177,0.3433438243972995,0.0,0.0,0.5042796056007828,TLT,TLT,"GLD,TLT",0.9449682497767707,0.7355331865320813,False
2009-04-07,0.0034977951639120555,False,False,0.0,0.0,0.0,0.1523765700019177,0.3433438243972995,0.0,0.0,0.5042796056007828,TLT,TLT,"GLD,TLT",0.9482735551508904,0.7504178639292595,False
2009-04-08,0.003032376280219263,False,False,0.0,0.0,0.0,0.1523765700019177,0.3433438243972995,0.0,0.0,0.5042796056007828,TLT,TLT,"GLD,TLT",0.9511490773866892,0.7511341928227712,False
2009-04-09,-0.005163657599147768,True,True,0.0,0.0,0.0,0.3113193551857273,0.3446513778665244,0.0,0.0,0.34402926694774827,"GLD,TLT",TLT,"GLD,TLT",0.946237669225319,0.8408436007848641,False
2009-04-13,0.005724864291804632,False,False,0.0,0.0,0.0,0.3113193551857273,0.3446513778665244,0.0,0.0,0.34402926694774827,"GLD,TLT",TLT,"GLD,TLT",0.9516547514694275,0.7999699564726586,False
2009-04-14,-0.00015465893487004532,False,False,0.0,0.0,0.0,0.3113193551857273,0.3446513778665244,0.0,0.0,0.34402926694774827,"GLD,TLT",TLT,"GLD,TLT",0.9515075695592011,0.6985278168316595,False
2009-04-15,-0.0001343390228997881,False,False,0.0,0.0,0.0,0.3113193551857273,0.3446513778665244,0.0,0.0,0.34402926694774827,"GLD,TLT",TLT,"GLD,TLT",0.9513797449620247,0.6990884826473651,False
2009-04-16,-0.008514562094603408,True,True,0.0,0.049408995321123826,0.0,0.157214754958626,0.41328763423369846,0.0,0.0,0.3800886154865517,"EMXC,TLT",TLT,"GLD,TLT",0.9432791630479975,0.6894172683505488,False
2009-04-17,-0.006179435612271189,False,False,0.0,0.049408995321123826,0.0,0.157214754958626,0.41328763423369846,0.0,0.0,0.3800886154865517,"EMXC,TLT",TLT,"GLD,TLT",0.9374502301955454,0.6306825037341658,False
2009-04-20,0.007207528851874971,False,False,0.0,0.049408995321123826,0.0,0.157214754958626,0.41328763423369846,0.0,0.0,0.3800886154865517,"EMXC,TLT",TLT,"GLD,TLT",0.9442069297768766,0.8051675509885464,False
2009-04-21,-0.00322139354344176,False,False,0.0,0.049408995321123826,0.0,0.157214754958626,0.41328763423369846,0.0,0.0,0.3800886154865517,"EMXC,TLT",TLT,"GLD,TLT",0.9411652676696204,0.8283321823787335,False
2009-04-22,-0.0017878316060407672,False,False,0.0,0.049408995321123826,0.0,0.157214754958626,0.41328763423369846,0.0,0.0,0.3800886154865517,"EMXC,TLT",TLT,"GLD,TLT",0.9394826226575728,0.7767665283805427,False
2009-04-23,0.003446507214883852,True,True,0.17367864775973033,0.06256060471578152,0.0,0.17854429691332122,0.4211686555355203,0.0,0.0,0.24752129904389222,"EMXC,QQQ,TLT",TLT,"GLD,TLT",0.9427205562948202,0.7756181544958533,False
2009-04-24,7.858488438272637e-05,False,False,0.17367864775973033,0.06256060471578152,0.0,0.17854429691332122,0.4211686555355203,0.0,0.0,0.24752129904389222,"EMXC,QQQ,TLT",TLT,"GLD,TLT",0.9427946398807419,0.6572705440352472,False
2009-04-27,-0.001558586851085829,False,False,0.17367864775973033,0.06256060471578152,0.0,0.17854429691332122,0.4211686555355203,0.0,0.0,0.24752129904389222,"EMXC,QQQ,TLT",TLT,"GLD,TLT",0.9413252125517496,0.6677338953859208,False
2009-04-28,-0.010848755839114661,False,False,0.17367864775973033,0.06256060471578152,0.0,0.17854429691332122,0.4211686555355203,0.0,0.0,0.24752129904389222,"EMXC,QQQ,TLT",TLT,"GLD,TLT",0.9311130051555729,0.6349849071737856,False
2009-04-29,0.003072874849959295,False,False,0.17367864775973033,0.06256060471578152,0.0,0.17854429691332122,0.4211686555355203,0.0,0.0,0.24752129904389222,"EMXC,QQQ,TLT",TLT,"GLD,TLT",0.9339741988915855,0.6658121438787185,False
2009-04-30,-0.0014979853402791858,True,True,0.2294772468008098,0.0752504427389252,0.0,0.45163439895738094,0.2448766250126042,0.0,0.0,0.24793142817584288,"EMXC,GLD,QQQ",TLT,"GLD,TLT",0.9325751192334468,0.6492423394359649,False
2009-05-01,-0.0018102199434503197,False,False,0.2294772468008098,0.0752504427389252,0.0,0.45163439895738094,0.2448766250126042,0.0,0.0,0.24793142817584288,"EMXC,GLD,QQQ",TLT,"GLD,TLT",0.9308869531538448,0.6478182355935742,False
2009-05-04,0.019000832453102717,False,False,0.2294772468008098,0.0752504427389252,0.0,0.45163439895738094,0.2448766250126042,0.0,0.0,0.24793142817584288,"EMXC,GLD,QQQ",TLT,"GLD,TLT",0.9485745801835004,0.4848521319003203,False
2009-05-05,-0.003108561576961297,False,False,0.2294772468008098,0.0752504427389252,0.0,0.45163439895738094,0.2448766250126042,0.0,0.0,0.24793142817584288,"EMXC,GLD,QQQ",TLT,"GLD,TLT",0.9456258776906598,0.48171358648023743,False
2009-05-06,0.007328587566291478,False,False,0.2294772468008098,0.0752504427389252,0.0,0.45163439895738094,0.2448766250126042,0.0,0.0,0.24793142817584288,"EMXC,GLD,QQQ",TLT,"GLD,TLT",0.952555979740267,0.46827374195782223,False
2009-05-07,-0.013726453818928185,True,True,0.23399593923560383,0.06385973163446144,0.0,0.4992287763865702,0.23619457722111825,0.0,0.0,0.23619457722111814,"EMXC,GLD,QQQ",TLT,"GLD,TLT",0.9394807640744183,0.5298750927061191,False
2009-05-08,0.0060733633776814955,False,False,0.23399593923560383,0.06385973163446144,0.0,0.4992287763865702,0.23619457722111825,0.0,0.0,0.23619457722111814,"EMXC,GLD,QQQ",TLT,"GLD,TLT",0.9451865721409841,0.554890315479301,False
2009-05-11,0.0010228664938553215,False,False,0.23399593923560383,0.06385973163446144,0.0,0.4992287763865702,0.23619457722111825,0.0,0.0,0.23619457722111814,"EMXC,GLD,QQQ",TLT,"GLD,TLT",0.9461533718160692,0.5995924745446247,False
2009-05-12,0.004280545673100474,False,False,0.23399593923560383,0.06385973163446144,0.0,0.4992287763865702,0.23619457722111825,0.0,0.0,0.23619457722111814,"EMXC,GLD,QQQ",TLT,"GLD,TLT",0.950203424537886,0.599211373241022,False
2009-05-13,-0.004060467161867629,False,False,0.23399593923560383,0.06385973163446144,0.0,0.4992287763865702,0.23619457722111825,0.0,0.0,0.23619457722111814,"EMXC,GLD,QQQ",TLT,"GLD,TLT",0.9463451547354558,0.6575640492144248,False
2009-05-14,0.004180896228436713,True,True,0.22909887637104712,0.056007526321773464,0.0,0.7662457607197352,0.22409793291061322,0.0,0.0,0.0018757106883908747,"EMXC,GLD,QQQ","GLD,TLT","GLD,TLT",0.9503017256236885,0.661488042173338,False
2009-05-15,0.0030185693458173457,False,False,0.22909887637104712,0.056007526321773464,0.0,0.7662457607197352,0.22409793291061322,0.0,0.0,0.0018757106883908747,"EMXC,GLD,QQQ","GLD,TLT","GLD,TLT",0.9531702772819335,0.6701239833114709,False
2009-05-18,-0.004350705295823685,False,False,0.22909887637104712,0.056007526321773464,0.0,0.7662457607197352,0.22409793291061322,0.0,0.0,0.0018757106883908747,"EMXC,GLD,QQQ","GLD,TLT","GLD,TLT",0.9490233143087412,0.6335457485710757,False
2009-05-19,0.005608815840154491,False,False,0.22909887637104712,0.056007526321773464,0.0,0.7662457607197352,0.22409793291061322,0.0,0.0,0.0018757106883908747,"EMXC,GLD,QQQ","GLD,TLT","GLD,TLT",0.954346211306712,0.6325422012074401,False
2009-05-20,0.012598012141702628,False,False,0.22909887637104712,0.056007526321773464,0.0,0.7662457607197352,0.22409793291061322,0.0,0.0,0.0018757106883908747,"EMXC,GLD,QQQ","GLD,TLT","GLD,TLT",0.9663690764641419,0.6022982575645569,False
2009-05-21,0.0024016274408432438,True,True,0.23505400646260025,0.05579863940590149,0.0,0.7810629468650475,0.21392066170805246,0.0,0.0,0.0,"EMXC,GLD,QQQ","GLD,TLT","GLD,TLT",0.9686899349561605,0.6035711877400322,False
2009-05-22,-0.0006007724677028481,False,False,0.23505400646260025,0.05579863940590149,0.0,0.7810629468650475,0.21392066170805246,0.0,0.0,0.0,"EMXC,GLD,QQQ","GLD,TLT","GLD,TLT",0.968107972713498,0.5209832002110902,False
2009-05-26,0.0029676289033646196,False,False,0.23505400646260025,0.05579863940590149,0.0,0.7810629468650475,0.21392066170805246,0.0,0.0,0.0,"EMXC,GLD,QQQ","GLD,TLT","GLD,TLT",0.9709809579149004,0.5793353668563335,False
2009-05-27,-0.00863152444807241,False,False,0.23505400646260025,0.05579863940590149,0.0,0.7810629468650475,0.21392066170805246,0.0,0.0,0.0,"EMXC,GLD,QQQ","GLD,TLT","GLD,TLT",0.9625999120380452,0.6120135880848594,False
2009-05-28,0.014142825583562476,True,True,0.20234046406644482,0.06013264609369542,0.0,0.8172950160399024,0.09671628051979768,0.0,0.0,0.11111111111111109,"EMXC,GLD,QQQ",GLD,"GLD,TLT",0.9762137947007519,0.5554189474832512,False
2009-05-29,0.022050302014712697,False,False,0.20234046406644482,0.06013264609369542,0.0,0.8172950160399024,0.09671628051979768,0.0,0.0,0.11111111111111109,"EMXC,GLD,QQQ",GLD,"GLD,TLT",0.9977396037048322,0.576786939172645,False
2009-06-01,0.0013694804407661395,False,False,0.20234046406644482,0.06013264609369542,0.0,0.8172950160399024,0.09671628051979768,0.0,0.0,0.11111111111111109,"EMXC,GLD,QQQ",GLD,"GLD,TLT",0.9991059885770838,0.5971055888834891,False
2009-06-02,0.005308812753294182,False,False,0.20234046406644482,0.06013264609369542,0.0,0.8172950160399024,0.09671628051979768,0.0,0.0,0.11111111111111109,"EMXC,GLD,QQQ",GLD,"GLD,TLT",1.0044100551911344,0.5372531809554869,False
2009-06-03,-0.018324733558613387,False,False,0.20234046406644482,0.06013264609369542,0.0,0.8172950160399024,0.09671628051979768,0.0,0.0,0.11111111111111109,"EMXC,GLD,QQQ",GLD,"GLD,TLT",0.9860045085461646,0.566331363342597,False
2009-06-04,0.017154714844131794,True,True,0.20639675024572848,0.06681939470988249,0.0,0.816129406554932,0.0884907603131352,0.0,0.0,0.11115171476528767,"EMXC,GLD,QQQ",GLD,"GLD,TLT",1.0029191347253024,0.5586194072169537,False
2009-06-05,-0.0218422475961223,False,False,0.20639675024572848,0.06681939470988249,0.0,0.816129406554932,0.0884907603131352,0.0,0.0,0.11115171476528767,"EMXC,GLD,QQQ",GLD,"GLD,TLT",0.9810131266657436,0.513925098847951,False
2009-06-08,-0.0031598070017383527,False,False,0.20639675024572848,0.06681939470988249,0.0,0.816129406554932,0.0884907603131352,0.0,0.0,0.11115171476528767,"EMXC,GLD,QQQ",GLD,"GLD,TLT",0.977913314519308,0.5185713081028447,False
2009-06-09,0.004018387884077154,False,False,0.20639675024572848,0.06681939470988249,0.0,0.816129406554932,0.0884907603131352,0.0,0.0,0.11115171476528767,"EMXC,GLD,QQQ",GLD,"GLD,TLT",0.98184294953405,0.4588068081574507,False
2009-06-10,-0.0009870870439321311,False,False,0.20639675024572848,0.06681939470988249,0.0,0.816129406554932,0.0884907603131352,0.0,0.0,0.11115171476528767,"EMXC,GLD,QQQ",GLD,"GLD,TLT",0.9808737850793888,0.3877820257063587,False
