case_id,family,volume_enabled,old_enabled,clear_enabled,zz_ma,zz_days,cyb_ma,cyb_days,old_scale,ratio_ma,ratio_days,clear_scale,segment,start,end,rows,old_signal_days,clear_signal_days,overlay_days,avg_weight,avg_turnover,cagr,vol,sharpe,max_dd,calmar,final_nav
zz_ma15_d4,zz_scan,True,True,True,15.0,4.0,10.0,3.0,0.25,30.0,15.0,0.0,last_1y,2025-05-06,2026-04-30,242,88,36,103,0.6973140495867769,0.1875,0.9337049998017111,0.1985821717343299,3.39276904034484,-0.06534502466942926,14.28884608315913,1.9120076896926403
zz_ma15_d4,zz_scan,True,True,True,15.0,4.0,10.0,3.0,0.25,30.0,15.0,0.0,last_3y,2023-05-04,2026-04-30,726,305,100,356,0.6043477376993545,0.1951467133769913,0.4440328865819312,0.19358430869897483,2.0021060479353223,-0.10714462316458828,4.14423863248684,2.9998040259735514
zz_ma15_d4,zz_scan,True,True,True,15.0,4.0,10.0,3.0,0.25,30.0,15.0,0.0,last_5y,2021-05-06,2026-04-30,1210,496,111,555,0.6906561632807697,0.22431943298487247,0.31247889952633323,0.18395245989841466,1.5759449685125526,-0.16368867988213298,1.908982953197126,3.876509971647786
zz_ma15_d4,zz_scan,True,True,True,15.0,4.0,10.0,3.0,0.25,30.0,15.0,0.0,last_10y,2016-05-04,2026-04-30,2428,1042,183,1126,0.6967109484841412,0.24289041064189668,0.2940961439165275,0.18674180893781903,1.4786719559854102,-0.1842749488448009,1.595963779993881,13.130642178578158
zz_ma15_d4,zz_scan,True,True,True,15.0,4.0,10.0,3.0,0.25,30.0,15.0,0.0,full_common,2010-09-29,2026-04-30,3785,1498,240,1613,0.7087029122790003,0.24412246137088994,0.3041444896500405,0.21005365987276006,1.375280348405671,-0.34352386163320614,0.8853664144436856,62.69287609377165
zz_ma18_d2,zz_scan,True,True,True,18.0,2.0,10.0,3.0,0.25,30.0,15.0,0.0,last_1y,2025-05-06,2026-04-30,242,106,36,112,0.6787190082644629,0.19369834710743802,0.9164221563580937,0.19062732486483625,3.4796085342446728,-0.06866702407834724,13.34588426771605,1.895209899824515
zz_ma18_d2,zz_scan,True,True,True,18.0,2.0,10.0,3.0,0.25,30.0,15.0,0.0,last_3y,2023-05-04,2026-04-30,726,365,100,403,0.5773056031921435,0.1863760814684959,0.4407404625445557,0.18899626757179142,2.0339709601530322,-0.10995074143942074,4.008526516279922,2.97940175629264
zz_ma18_d2,zz_scan,True,True,True,18.0,2.0,10.0,3.0,0.25,30.0,15.0,0.0,last_5y,2021-05-06,2026-04-30,1210,587,111,632,0.6600197255516498,0.22432564888109757,0.31935940423232645,0.17806990469947592,1.6515875616535343,-0.15917200151173272,2.0063792702184884,3.978835493730681
zz_ma18_d2,zz_scan,True,True,True,18.0,2.0,10.0,3.0,0.25,30.0,15.0,0.0,last_10y,2016-05-04,2026-04-30,2428,1242,183,1306,0.6592838326291028,0.2464525919153183,0.27503795345473625,0.18060916510048575,1.44017455132343,-0.18744323939831764,1.467313274875065,11.322205798879978
zz_ma18_d2,zz_scan,True,True,True,18.0,2.0,10.0,3.0,0.25,30.0,15.0,0.0,full_common,2010-09-29,2026-04-30,3785,1739,240,1828,0.6824245503103998,0.2466523062961927,0.2904167973326566,0.2063460115255583,1.3447163083375215,-0.32626018281188796,0.890138645879759,53.161773612476715
zz_ma18_d3,zz_scan,True,True,True,18.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,last_1y,2025-05-06,2026-04-30,242,95,36,104,0.6996384297520661,0.1890495867768595,1.032419031967354,0.19924750666993774,3.6303522945277296,-0.06840735485143201,15.092222674149223,2.0079026991477726
zz_ma18_d3,zz_scan,True,True,True,18.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,last_3y,2023-05-04,2026-04-30,726,338,100,381,0.5896266633191892,0.18946489519517312,0.4638048997680324,0.19268776967167853,2.08153229895582,-0.10075761211984413,4.603174787591918,3.1242845664534067
zz_ma18_d3,zz_scan,True,True,True,18.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,last_5y,2021-05-06,2026-04-30,1210,547,111,597,0.6762450062559764,0.22648885447247577,0.331586340391695,0.18258102999165485,1.66602306481156,-0.15772519845714472,2.10230415707348,4.165992685121878
zz_ma18_d3,zz_scan,True,True,True,18.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,last_10y,2016-05-04,2026-04-30,2428,1136,183,1209,0.6826601740984538,0.24670096030400732,0.3010911581757081,0.1854952072537754,1.5165504964297347,-0.19160178344553125,1.5714423569616855,13.856991376761046
zz_ma18_d3,zz_scan,True,True,True,18.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,full_common,2010-09-29,2026-04-30,3785,1616,240,1716,0.6991045128447931,0.2465762302585055,0.3081424691548589,0.20928247487695054,1.394280184197303,-0.3435238616332058,0.8970045565098909,65.75584172349876
zz_ma18_d4,zz_scan,True,True,True,18.0,4.0,10.0,3.0,0.25,30.0,15.0,0.0,last_1y,2025-05-06,2026-04-30,242,91,36,101,0.7066115702479339,0.184400826446281,0.9784832593266952,0.2015923985122542,3.4578828935018167,-0.07449691539112602,13.134547305608992,1.955517326969032
zz_ma18_d4,zz_scan,True,True,True,18.0,4.0,10.0,3.0,0.25,30.0,15.0,0.0,last_3y,2023-05-04,2026-04-30,726,327,100,373,0.5950502170381975,0.1910144819720326,0.4504611188632899,0.19351329940943446,2.0258612150657145,-0.09946763411104309,4.528720552058238,3.039905627191257
zz_ma18_d4,zz_scan,True,True,True,18.0,4.0,10.0,3.0,0.25,30.0,15.0,0.0,last_5y,2021-05-06,2026-04-30,1210,526,111,579,0.6850776508840756,0.22184009414189726,0.3051235925600593,0.18511305089657912,1.536727148113895,-0.15649787046722274,1.949698047961394,3.7694607133728835
zz_ma18_d4,zz_scan,True,True,True,18.0,4.0,10.0,3.0,0.25,30.0,15.0,0.0,last_10y,2016-05-04,2026-04-30,2428,1075,183,1153,0.6959509546539027,0.24450208964564527,0.2902778789689071,0.1873355847245713,1.4587464303852553,-0.18427494884480067,1.5752433024056016,12.74878691132263
zz_ma18_d4,zz_scan,True,True,True,18.0,4.0,10.0,3.0,0.25,30.0,15.0,0.0,full_common,2010-09-29,2026-04-30,3785,1549,240,1656,0.7083885443404466,0.24512640312961473,0.2997431836828903,0.21051958280507344,1.3565643808866086,-0.3574467929584296,0.8385672765505827,59.47556542230967
cyb_ma10_d3,cyb_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,last_1y,2025-05-06,2026-04-30,242,93,36,107,0.6903409090909091,0.1890495867768595,0.9879376761573204,0.19620500195838675,3.571552337153125,-0.062068609892664384,15.916864867213345,1.9647017214835085
cyb_ma10_d3,cyb_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,last_3y,2023-05-04,2026-04-30,726,318,100,366,0.5966899408946666,0.1941267310726942,0.45636253744479527,0.19262554046519376,2.0555154824680004,-0.11042852267079417,4.1326509348068345,3.0770334571631106
cyb_ma10_d3,cyb_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,last_5y,2021-05-06,2026-04-30,1210,520,111,576,0.6814127248673785,0.2264966998006413,0.33632021295755554,0.18190633223826314,1.691134021900562,-0.1667834505756216,2.0165083034126576,4.240315398072471
cyb_ma10_d3,cyb_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,last_10y,2016-05-04,2026-04-30,2428,1107,183,1186,0.6825946478720907,0.24509656385207917,0.30252248067925946,0.1851277135810656,1.5251547846816644,-0.19160178344553136,1.578912655399477,14.009998378143933
cyb_ma10_d3,cyb_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,full_common,2010-09-29,2026-04-30,3785,1572,240,1680,0.6988305507337653,0.24610133053130195,0.30709559705262257,0.20904280984729176,1.3917841487265656,-0.3539139576637862,0.86771259059627,64.94054623460774
cyb_ma10_d5,cyb_scan,True,True,True,15.0,3.0,10.0,5.0,0.25,30.0,15.0,0.0,last_1y,2025-05-06,2026-04-30,242,80,36,96,0.7275309917355371,0.184400826446281,1.059820343212838,0.2008744848100075,3.668823262280869,-0.06206860989266427,17.074981138543194,2.0345071996128476
cyb_ma10_d5,cyb_scan,True,True,True,15.0,3.0,10.0,5.0,0.25,30.0,15.0,0.0,last_3y,2023-05-04,2026-04-30,726,278,100,334,0.6229479253958763,0.19099837996762334,0.4667867356528377,0.19583447152737463,2.0616420440443246,-0.12648484870811094,3.690455737746434,3.143350732592643
cyb_ma10_d5,cyb_scan,True,True,True,15.0,3.0,10.0,5.0,0.25,30.0,15.0,0.0,last_5y,2021-05-06,2026-04-30,1210,439,111,503,0.7227356973862861,0.22276018500536737,0.35637275195226126,0.1877852816948728,1.7237467986141701,-0.17409490657398097,2.04700274675079,4.56699010136647
cyb_ma10_d5,cyb_scan,True,True,True,15.0,3.0,10.0,5.0,0.25,30.0,15.0,0.0,last_10y,2016-05-04,2026-04-30,2428,955,183,1045,0.7210775780034828,0.24135449738850734,0.3165387746214934,0.19192368394953693,1.5338369750729428,-0.17409490657398186,1.8181966425708143,15.590680893553408
cyb_ma10_d5,cyb_scan,True,True,True,15.0,3.0,10.0,5.0,0.25,30.0,15.0,0.0,full_common,2010-09-29,2026-04-30,3785,1285,240,1405,0.7365972781987484,0.24100093421830301,0.31988698529092763,0.21564295257228747,1.4010452965394709,-0.306745959719947,1.0428400934212079,75.5833570606903
cyb_ma15_d3,cyb_scan,True,True,True,15.0,3.0,15.0,3.0,0.25,30.0,15.0,0.0,last_1y,2025-05-06,2026-04-30,242,93,36,105,0.7182334710743802,0.17510330578512398,1.0347764387224738,0.20068518139852576,3.611504040264745,-0.062068609892664384,16.67149369885871,2.010191794322365
cyb_ma15_d3,cyb_scan,True,True,True,15.0,3.0,15.0,3.0,0.25,30.0,15.0,0.0,last_3y,2023-05-04,2026-04-30,726,319,100,366,0.6013387012252452,0.1770812765272397,0.47017346805075766,0.192631881597976,2.104747557922346,-0.11293047130181821,4.163388876631632,3.1650995873697085
cyb_ma15_d3,cyb_scan,True,True,True,15.0,3.0,15.0,3.0,0.25,30.0,15.0,0.0,last_5y,2021-05-06,2026-04-30,1210,517,111,572,0.6851317331318414,0.21812893120559998,0.34921008329270053,0.18238621252374537,1.7400979486589385,-0.16912689914418078,2.0647814455286544,4.448074224194864
cyb_ma15_d3,cyb_scan,True,True,True,15.0,3.0,15.0,3.0,0.25,30.0,15.0,0.0,last_10y,2016-05-04,2026-04-30,2428,1101,183,1181,0.6881694164740806,0.2383691780982278,0.3119484475661283,0.1854500364545783,1.5618778102153081,-0.17913347741371477,1.741430200931526,15.056184441171574
cyb_ma15_d3,cyb_scan,True,True,True,15.0,3.0,15.0,3.0,0.25,30.0,15.0,0.0,full_common,2010-09-29,2026-04-30,3785,1577,240,1686,0.7068714706812376,0.2395357527617958,0.31666419158199166,0.21031788031692888,1.4194697954390596,-0.2933370437902957,1.0795233615580184,72.75795169456262
cyb_ma15_d5,cyb_scan,True,True,True,15.0,3.0,15.0,5.0,0.25,30.0,15.0,0.0,last_1y,2025-05-06,2026-04-30,242,85,36,99,0.7321797520661157,0.184400826446281,1.0764770773968322,0.20094483281654932,3.7074436364047325,-0.062068609892664495,17.343341171300413,2.0506766031913064
cyb_ma15_d5,cyb_scan,True,True,True,15.0,3.0,15.0,5.0,0.25,30.0,15.0,0.0,last_3y,2023-05-04,2026-04-30,726,290,100,344,0.6136504047347192,0.1786016857527473,0.4788534172397729,0.19397024039584018,2.1220966103338306,-0.12648484870811094,3.785855951370293,3.221297061678185
cyb_ma15_d5,cyb_scan,True,True,True,15.0,3.0,15.0,5.0,0.25,30.0,15.0,0.0,last_5y,2021-05-06,2026-04-30,1210,453,111,515,0.7162274329234761,0.21346266434421035,0.36050421366433083,0.1863656456700639,1.751872431970887,-0.17409490657398063,2.0707338356917218,4.636728226271286
cyb_ma15_d5,cyb_scan,True,True,True,15.0,3.0,15.0,5.0,0.25,30.0,15.0,0.0,last_10y,2016-05-04,2026-04-30,2428,976,183,1065,0.719178358875326,0.23692857613109827,0.3345875750782723,0.19072795839182494,1.613987550132077,-0.17409490657398008,1.9218688338598366,17.861850727992643
cyb_ma15_d5,cyb_scan,True,True,True,15.0,3.0,15.0,5.0,0.25,30.0,15.0,0.0,full_common,2010-09-29,2026-04-30,3785,1328,240,1447,0.7377475303697123,0.23762565464086804,0.33622231076989073,0.2155759729217447,1.4588005401530832,-0.2978644927637738,1.1287760674332445,91.55343744590162
cyb_ma20_d3,cyb_scan,True,True,True,15.0,3.0,20.0,3.0,0.25,30.0,15.0,0.0,last_1y,2025-05-06,2026-04-30,242,87,36,96,0.7414772727272727,0.17510330578512398,0.998738303474006,0.20330909966805608,3.4801513090330407,-0.06448907137571891,15.486938828057708,1.9751929637116334
cyb_ma20_d3,cyb_scan,True,True,True,15.0,3.0,20.0,3.0,0.25,30.0,15.0,0.0,last_3y,2023-05-04,2026-04-30,726,316,100,356,0.6175220119984203,0.18015024588484094,0.4501335605812047,0.19564973932259885,2.004683952010994,-0.12579488417212026,3.5783137251058985,3.0378536268385146
cyb_ma20_d3,cyb_scan,True,True,True,15.0,3.0,20.0,3.0,0.25,30.0,15.0,0.0,last_5y,2021-05-06,2026-04-30,1210,530,111,578,0.6887983311659943,0.21625130455569797,0.3353272631458539,0.18420692773457945,1.668226433325821,-0.18117634314652864,1.850833598482854,4.224638741592444
cyb_ma20_d3,cyb_scan,True,True,True,15.0,3.0,20.0,3.0,0.25,30.0,15.0,0.0,last_10y,2016-05-04,2026-04-30,2428,1128,183,1202,0.6907149660064947,0.23333487234718053,0.3180486667383382,0.1867298709203691,1.5774069299503364,-0.18117634314652953,1.7554646551239352,15.770187854681845
cyb_ma20_d3,cyb_scan,True,True,True,15.0,3.0,20.0,3.0,0.25,30.0,15.0,0.0,full_common,2010-09-29,2026-04-30,3785,1627,240,1726,0.7109211214355861,0.23184901058045584,0.32364247562271253,0.21181027166134322,1.4360847357462143,-0.30125190163662097,1.0743250876241761,79.00523044170359
cyb_ma20_d5,cyb_scan,True,True,True,15.0,3.0,20.0,5.0,0.25,30.0,15.0,0.0,last_1y,2025-05-06,2026-04-30,242,76,36,89,0.7461260330578512,0.17510330578512398,0.9813477209184684,0.20369511208163799,3.431303850806298,-0.07249006102704703,13.537686505082597,1.9583000574093261
cyb_ma20_d5,cyb_scan,True,True,True,15.0,3.0,20.0,5.0,0.25,30.0,15.0,0.0,last_3y,2023-05-04,2026-04-30,726,288,100,338,0.6229479253958762,0.1817008593064663,0.44535853958355553,0.19571882076225,1.987084253611233,-0.12648484870811094,3.5210425923132447,3.0080449262135236
cyb_ma20_d5,cyb_scan,True,True,True,15.0,3.0,20.0,5.0,0.25,30.0,15.0,0.0,last_5y,2021-05-06,2026-04-30,1210,465,111,523,0.7148328048243026,0.21532216847644176,0.34103225991847386,0.18802220671767594,1.6609286936584633,-0.17409490657398108,1.9588870612567477,4.315344204215542
cyb_ma20_d5,cyb_scan,True,True,True,15.0,3.0,20.0,5.0,0.25,30.0,15.0,0.0,last_10y,2016-05-04,2026-04-30,2428,1013,183,1098,0.7175965864862156,0.23481915796894334,0.3176607229889643,0.191519585835143,1.5411265996820502,-0.17409490657397986,1.8246411066252395,15.723889621073706
cyb_ma20_d5,cyb_scan,True,True,True,15.0,3.0,20.0,5.0,0.25,30.0,15.0,0.0,full_common,2010-09-29,2026-04-30,3785,1408,240,1519,0.7346560078130164,0.2330578698218036,0.32705046676309135,0.2160629174680282,1.4239495690318433,-0.2978644927637729,1.0979840656014845,82.23543794245343
old_scale_0.25,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,last_1y,2025-05-06,2026-04-30,242,93,36,107,0.6903409090909091,0.1890495867768595,0.9879376761573204,0.19620500195838675,3.571552337153125,-0.062068609892664384,15.916864867213345,1.9647017214835085
old_scale_0.25,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,last_3y,2023-05-04,2026-04-30,726,318,100,366,0.5966899408946666,0.1941267310726942,0.45636253744479527,0.19262554046519376,2.0555154824680004,-0.11042852267079417,4.1326509348068345,3.0770334571631106
old_scale_0.25,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,last_5y,2021-05-06,2026-04-30,1210,520,111,576,0.6814127248673785,0.2264966998006413,0.33632021295755554,0.18190633223826314,1.691134021900562,-0.1667834505756216,2.0165083034126576,4.240315398072471
old_scale_0.25,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,last_10y,2016-05-04,2026-04-30,2428,1107,183,1186,0.6825946478720907,0.24509656385207917,0.30252248067925946,0.1851277135810656,1.5251547846816644,-0.19160178344553136,1.578912655399477,14.009998378143933
old_scale_0.25,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,full_common,2010-09-29,2026-04-30,3785,1572,240,1680,0.6988305507337653,0.24610133053130195,0.30709559705262257,0.20904280984729176,1.3917841487265656,-0.3539139576637862,0.86771259059627,64.94054623460774
old_scale_0.50,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.5,30.0,15.0,0.0,last_1y,2025-05-06,2026-04-30,242,93,36,107,0.7453512396694215,0.1797520661157025,1.0060191879161202,0.20094975016241928,3.536662432012475,-0.07182683506434306,14.006174530938472,1.982264738766127
old_scale_0.50,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.5,30.0,15.0,0.0,last_3y,2023-05-04,2026-04-30,726,318,100,366,0.6495710297989733,0.1943569850211254,0.4424401871499848,0.19785028876973884,1.9575712420279834,-0.12791996863451904,3.458726513716427,2.9899229234973443
old_scale_0.50,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.5,30.0,15.0,0.0,last_5y,2021-05-06,2026-04-30,1210,520,111,576,0.7433583203587228,0.2213662571283777,0.32392383643638567,0.18886767476163804,1.5860210474650547,-0.1879177336176957,1.7237534223107651,4.047899675352265
old_scale_0.50,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.5,30.0,15.0,0.0,last_10y,2016-05-04,2026-04-30,2428,1107,183,1186,0.751570443624103,0.24003735783817493,0.3017601615539196,0.19186525898655088,1.4751599552268262,-0.20191423544715748,1.4944967148336235,13.928319018117524
old_scale_0.50,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.5,30.0,15.0,0.0,full_common,2010-09-29,2026-04-30,3785,1572,240,1680,0.7550659611903228,0.24019712221714726,0.3180939250943251,0.214462840857466,1.4012402999394258,-0.329202554410318,0.9662559443504588,73.9989674327198
old_scale_0.75,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.75,30.0,15.0,0.0,last_1y,2025-05-06,2026-04-30,242,93,36,107,0.8003615702479339,0.17045454545454544,1.0229998390534605,0.20866807934268566,3.4535088282443245,-0.08505175256586517,12.027968950566143,1.9987559962332404
old_scale_0.75,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.75,30.0,15.0,0.0,last_3y,2023-05-04,2026-04-30,726,318,100,366,0.7022990312685222,0.19456681371047338,0.42762970851669735,0.20619250240078046,1.8362876407470714,-0.14635979026830792,2.921770437992315,2.8990740051105086
old_scale_0.75,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.75,30.0,15.0,0.0,last_5y,2021-05-06,2026-04-30,1210,520,111,576,0.8052120633892126,0.21684339401140798,0.310293983400705,0.19990800728692745,1.457167452064999,-0.20904304499469706,1.484354494590224,3.8444602154577763
old_scale_0.75,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.75,30.0,15.0,0.0,last_10y,2016-05-04,2026-04-30,2428,1107,183,1186,0.8197445802904485,0.23546664109585633,0.2998048514767564,0.20251182403392845,1.400548569403662,-0.21259473365309467,1.41021767719782,13.720771125014545
old_scale_0.75,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.75,30.0,15.0,0.0,full_common,2010-09-29,2026-04-30,3785,1572,240,1680,0.8095438491083603,0.23423869621189775,0.3273303161639407,0.2228742104917489,1.388083583056511,-0.3017692795922571,1.0847039056004013,82.50610697394985
clear_scale_0.00,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,last_1y,2025-05-06,2026-04-30,242,93,36,107,0.6903409090909091,0.1890495867768595,0.9879376761573204,0.19620500195838675,3.571552337153125,-0.062068609892664384,15.916864867213345,1.9647017214835085
clear_scale_0.00,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,last_3y,2023-05-04,2026-04-30,726,318,100,366,0.5966899408946666,0.1941267310726942,0.45636253744479527,0.19262554046519376,2.0555154824680004,-0.11042852267079417,4.1326509348068345,3.0770334571631106
clear_scale_0.00,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,last_5y,2021-05-06,2026-04-30,1210,520,111,576,0.6814127248673785,0.2264966998006413,0.33632021295755554,0.18190633223826314,1.691134021900562,-0.1667834505756216,2.0165083034126576,4.240315398072471
clear_scale_0.00,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,last_10y,2016-05-04,2026-04-30,2428,1107,183,1186,0.6825946478720907,0.24509656385207917,0.30252248067925946,0.1851277135810656,1.5251547846816644,-0.19160178344553136,1.578912655399477,14.009998378143933
clear_scale_0.00,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,full_common,2010-09-29,2026-04-30,3785,1572,240,1680,0.6988305507337653,0.24610133053130195,0.30709559705262257,0.20904280984729176,1.3917841487265656,-0.3539139576637862,0.86771259059627,64.94054623460774
clear_scale_0.25,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,15.0,0.25,last_1y,2025-05-06,2026-04-30,242,93,36,107,0.7128099173553719,0.1875,0.9956652915064765,0.19916597615150372,3.5407324978395787,-0.062068609892664384,16.041366050057935,1.9722080774584132
clear_scale_0.25,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,15.0,0.25,last_3y,2023-05-04,2026-04-30,726,318,100,366,0.6142122924198737,0.1955787074387022,0.4493595327329478,0.1942867562693463,2.014640551910559,-0.12250526326036115,3.668083482894293,3.0330083655760136
clear_scale_0.25,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,15.0,0.25,last_5y,2021-05-06,2026-04-30,1210,520,111,576,0.6931658052039903,0.22581829884338667,0.33307465139116066,0.1829881663795837,1.668854357455701,-0.16475811789125294,2.021597816570128,4.18924631156732
clear_scale_0.25,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,15.0,0.25,last_10y,2016-05-04,2026-04-30,2428,1107,183,1186,0.6946297496872885,0.2459940658461985,0.29364846365792685,0.18613332642874875,1.4810190099758243,-0.19160178344553103,1.5325977575851004,13.085344398950225
clear_scale_0.25,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,15.0,0.25,full_common,2010-09-29,2026-04-30,3785,1572,240,1680,0.7114832633362183,0.24661715772938414,0.3106474976635494,0.21016304927027074,1.3984739727563973,-0.3539139576637865,0.8777486474796236,67.74578731186513
