candidate,dynamic_sleeve,boost_dd,cut_dd,execution,step,cost_bps,avg_dynamic_sleeve,latest_dynamic_sleeve,rebalance_count,allocation_turnover,ann_return_full,ann_vol_full,sharpe_repo_full,max_dd_full,rows_full,ann_return_last_10y,ann_vol_last_10y,sharpe_repo_last_10y,max_dd_last_10y,rows_last_10y,ann_return_last_5y,ann_vol_last_5y,sharpe_repo_last_5y,max_dd_last_5y,rows_last_5y,ann_return_last_3y,ann_vol_last_3y,sharpe_repo_last_3y,max_dd_last_3y,rows_last_3y,ann_return_last_1y,ann_vol_last_1y,sharpe_repo_last_1y,max_dd_last_1y,rows_last_1y
fixed_10_15_15_20_40,fixed,,,fixed,0.0,0,,,0,0.0,0.3038349758618464,0.092796125308073,3.274220500620553,-0.07874424793461599,3743,0.3382186311124451,0.09619474551939386,3.5159782302688947,-0.06775777661596194,2597,0.3824083819078685,0.09906044687670819,3.860353894666138,-0.06775777661596194,1300,0.5142080719608388,0.10711149607964911,4.800680513121289,-0.06775777661596194,781,0.5900741116497621,0.11330152788233476,5.207997832673205,-0.05706591740128897,260
advisory_subadk_dd_2_8_daily_step2_cost0bps,Sub-A-DK,0.02,0.08,daily,0.025,0,0.14827010419449638,0.125,431,21.550000000000008,0.3054431679253884,0.09305416664056237,3.282423334198616,-0.08160288821003236,3743,0.3388892424740948,0.09652882496866008,3.5107569431630568,-0.06698446819982984,2597,0.38101226460357895,0.09900865625713066,3.848272252216717,-0.06698446819982962,1300,0.5133569783536811,0.10709689440811462,4.793388092071366,-0.06698446819982973,781,0.5946483695276519,0.11385546049388316,5.22283575111972,-0.06087901356103509,260
advisory_subadk_dd_2_8_daily_step2_cost5bps,Sub-A-DK,0.02,0.08,daily,0.025,5,0.14827010419449638,0.125,431,21.550000000000008,0.3044689228638091,0.09305090501306129,3.272068367535723,-0.08222326777126521,3743,0.33779317876848314,0.09652417547704482,3.4995707251476746,-0.06705471256767381,2597,0.3797220719010528,0.09900532905204638,3.835370030449933,-0.06705471256767381,1300,0.5121499233134064,0.1070910057380921,4.782380366899808,-0.0670547125676737,781,0.5934150286807471,0.11385178963859614,5.212171284829566,-0.06092598420533324,260
advisory_subadk_dd_2_8_daily_step2_cost10bps,Sub-A-DK,0.02,0.08,daily,0.025,10,0.14827010419449638,0.125,431,21.550000000000008,0.30349538058033554,0.09304781582312588,3.2617141831383596,-0.08284324377583252,3743,0.33669798501658343,0.09651970595524528,3.4883859382321902,-0.06712495340985625,2597,0.37843305238346603,0.09900219793500749,3.8224712206076275,-0.06712495340985603,1300,0.5109438009504594,0.10708527568907457,4.771373073119788,-0.06712495340985603,781,0.5921826110023256,0.11384826499431475,5.201507559486282,-0.06097295367497213,260
advisory_subadk_dd_2_8_daily_step2_cost20bps,Sub-A-DK,0.02,0.08,daily,0.025,20,0.14827010419449638,0.125,431,21.550000000000008,0.30155040239032727,0.09304215482369728,3.2410083683221425,-0.08408198612451678,3743,0.3345102046992181,0.09651130692010138,3.466020877493125,-0.06726542451759154,2597,0.37585852875383274,0.09899652403832397,3.7966840998208053,-0.06726542451759165,1300,0.5085343514673306,0.10707429155521184,4.749359945147148,-0.06726542451759154,781,0.5897205424793954,0.11384165439252557,5.180182470346411,-0.06106688909027014,260
advisory_subadk_dd_2_8_daily_step5_cost0bps,Sub-A-DK,0.02,0.08,daily,0.05,0,0.1465402083889928,0.09999999999999999,431,43.100000000000016,0.30702693062104003,0.093522286661913,3.2829279691476674,-0.08445998825197354,3743,0.33953051573568693,0.09708451973966385,3.4972672949935997,-0.06621404810509635,2597,0.3795848933743968,0.09918971413474066,3.826857418489618,-0.06621404810509646,1300,0.5124642985883885,0.10733606917377372,4.774390403273711,-0.06621404810509646,781,0.5991889263171908,0.11465625277204654,5.2259594381517624,-0.06468395608617361,260
advisory_subadk_dd_2_8_daily_step5_cost5bps,Sub-A-DK,0.02,0.08,daily,0.05,5,0.1465402083889928,0.09999999999999999,431,43.100000000000016,0.3050767634275813,0.09351617987606145,3.2622885561825195,-0.08569641294384356,3743,0.33733816551328766,0.097075815301538,3.4749969852475,-0.06635464829588622,2597,0.3770083487840181,0.09918318657045734,3.801131641563064,-0.06635464829588611,1300,0.5100525318434623,0.10732452366717002,4.752432290547259,-0.06635464829588622,781,0.5967161537732386,0.11464920963061627,5.2047123193938685,-0.06477749792019682,260
advisory_subadk_dd_2_8_daily_step5_cost10bps,Sub-A-DK,0.02,0.08,daily,0.05,10,0.1465402083889928,0.09999999999999999,431,43.100000000000016,0.3031294088456935,0.09351075948386055,3.241652730860474,-0.08693122962500777,3743,0.33514929423370954,0.09706782678991886,3.4527330560213696,-0.06649523437300087,2597,0.3744364879314843,0.09917744199159914,3.775419898036905,-0.06649523437300109,1300,0.5076444908591953,0.10731361134635233,4.730476260096996,-0.06649523437300087,781,0.5942470817177019,0.1146427473187577,5.183468606744318,-0.06487103507638847,260
advisory_subadk_dd_2_8_daily_step5_cost20bps,Sub-A-DK,0.02,0.08,daily,0.05,20,0.1465402083889928,0.09999999999999999,431,43.100000000000016,0.29924312185660984,0.09350197834278454,3.2003934800134863,-0.08939604699654036,3743,0.33078196712172936,0.09705399823749163,3.4082260713495205,-0.06677636418903588,2597,0.3693067843299269,0.09916830231588927,3.7240406027476647,-0.06677636418903588,1300,0.5028395638998413,0.10729368702364345,4.686571762502994,-0.06677636418903588,781,0.5893200176651281,0.11463156556785618,5.140992489684527,-0.06505809535527296,260
advisory_subadk_dd_2_8_weekly_step2_cost0bps,Sub-A-DK,0.02,0.08,weekly,0.025,0,0.1478292813251402,0.125,201,10.150000000000004,0.30528320543108545,0.09310792812104829,3.2788099960101262,-0.08407184806243684,3743,0.33913801768408347,0.09658457352286696,3.511306260557133,-0.06716003353559485,2597,0.38040590971705335,0.09908047296886267,3.8393630785008552,-0.06716003353559508,1300,0.5122215340928973,0.10720465090248052,4.777978658396484,-0.06716003353559497,781,0.5961772893606603,0.11376696593710377,5.240337425279125,-0.06041533290125023,260
