config_id,fold,equity_lb,real_lb,bond_lb,btc_lb,btc_thr,cagr,max_dd,sharpe,beat_base_sharpe,beat_base_cagr,better_dd_than_base
eq180_ra140_bd80_btc60_thr05,F3,180,140,80,60,0.05,0.0930153355466643,-0.10893774875167934,0.6302204895823509,True,True,True
eq180_ra140_bd80_btc120_thr00,F1,180,140,80,120,0.0,0.14310069733101627,-0.09007078238647245,1.0502692634196271,True,True,True
eq180_ra140_bd80_btc120_thr00,F2,180,140,80,120,0.0,0.052726505560086956,-0.09026169504601597,0.6448768506027294,False,False,True
eq180_ra140_bd80_btc120_thr00,F3,180,140,80,120,0.0,0.0956330944781072,-0.1195053031726439,0.6203158341800347,True,True,True
eq180_ra140_bd80_btc120_thr05,F1,180,140,80,120,0.05,0.14310069733101627,-0.09007078238647245,1.0502692634196271,True,True,True
eq180_ra140_bd80_btc120_thr05,F2,180,140,80,120,0.05,0.052726505560086956,-0.09026169504601597,0.6448768506027294,False,False,True
eq180_ra140_bd80_btc120_thr05,F3,180,140,80,120,0.05,0.08935864922046854,-0.11950530317264389,0.5876266921469008,True,True,True
eq180_ra140_bd100_btc60_thr00,F1,180,140,100,60,0.0,0.12934224173358833,-0.10390831238715958,0.9594535901389719,True,True,True
eq180_ra140_bd100_btc60_thr00,F2,180,140,100,60,0.0,0.053492447416542355,-0.09035610659825491,0.6195164127733795,False,False,True
eq180_ra140_bd100_btc60_thr00,F3,180,140,100,60,0.0,0.07245760704578297,-0.11371030319039332,0.495178377277143,True,False,True
eq180_ra140_bd100_btc60_thr05,F1,180,140,100,60,0.05,0.12934224173358833,-0.10390831238715958,0.9594535901389719,True,True,True
eq180_ra140_bd100_btc60_thr05,F2,180,140,100,60,0.05,0.053492447416542355,-0.09035610659825491,0.6195164127733795,False,False,True
eq180_ra140_bd100_btc60_thr05,F3,180,140,100,60,0.05,0.07986342888200637,-0.10893774875167933,0.5485455114601235,True,False,True
eq180_ra140_bd100_btc120_thr00,F1,180,140,100,120,0.0,0.12934224173358833,-0.10390831238715958,0.9594535901389719,True,True,True
eq180_ra140_bd100_btc120_thr00,F2,180,140,100,120,0.0,0.053492447416542355,-0.09035610659825491,0.6195164127733795,False,False,True
eq180_ra140_bd100_btc120_thr00,F3,180,140,100,120,0.0,0.0826669767906707,-0.11950530317264417,0.5444741849294606,True,False,True
eq180_ra140_bd100_btc120_thr05,F1,180,140,100,120,0.05,0.12934224173358833,-0.10390831238715958,0.9594535901389719,True,True,True
eq180_ra140_bd100_btc120_thr05,F2,180,140,100,120,0.05,0.053492447416542355,-0.09035610659825491,0.6195164127733795,False,False,True
eq180_ra140_bd100_btc120_thr05,F3,180,140,100,120,0.05,0.07598729513174107,-0.11950530317264428,0.5085308187675731,True,False,True
eq180_ra140_bd120_btc60_thr00,F1,180,140,120,60,0.0,0.13013867562110493,-0.09895656156232963,0.9592114786679382,True,True,True
eq180_ra140_bd120_btc60_thr00,F2,180,140,120,60,0.0,0.044476074009861755,-0.09417272899113785,0.5297392024217674,False,False,True
eq180_ra140_bd120_btc60_thr00,F3,180,140,120,60,0.0,0.08195225977448906,-0.11371030319039271,0.5479962708572816,True,False,True
eq180_ra140_bd120_btc60_thr05,F1,180,140,120,60,0.05,0.13013867562110493,-0.09895656156232963,0.9592114786679382,True,True,True
eq180_ra140_bd120_btc60_thr05,F2,180,140,120,60,0.05,0.044476074009861755,-0.09417272899113785,0.5297392024217674,False,False,True
eq180_ra140_bd120_btc60_thr05,F3,180,140,120,60,0.05,0.08942364663262525,-0.10893774875167944,0.6021977197638853,True,True,True
eq180_ra140_bd120_btc120_thr00,F1,180,140,120,120,0.0,0.13013867562110493,-0.09895656156232963,0.9592114786679382,True,True,True
eq180_ra140_bd120_btc120_thr00,F2,180,140,120,120,0.0,0.044476074009861755,-0.09417272899113785,0.5297392024217674,False,False,True
eq180_ra140_bd120_btc120_thr00,F3,180,140,120,120,0.0,0.09242661725394963,-0.11950530317264402,0.5969038390637375,True,True,True
eq180_ra140_bd120_btc120_thr05,F1,180,140,120,120,0.05,0.13013867562110493,-0.09895656156232963,0.9592114786679382,True,True,True
eq180_ra140_bd120_btc120_thr05,F2,180,140,120,120,0.05,0.044476074009861755,-0.09417272899113785,0.5297392024217674,False,False,True
eq180_ra140_bd120_btc120_thr05,F3,180,140,120,120,0.05,0.08567871251642578,-0.11950530317264423,0.5613504501109217,True,False,True
eq180_ra160_bd80_btc60_thr00,F1,180,160,80,60,0.0,0.13568402650903533,-0.09496157056940904,1.005341103686527,True,True,True
eq180_ra160_bd80_btc60_thr00,F2,180,160,80,60,0.0,0.06093019638344588,-0.09094928438784863,0.7296593038158066,False,False,True
eq180_ra160_bd80_btc60_thr00,F3,180,160,80,60,0.0,0.08047116163564483,-0.13132907649416603,0.544427685978533,True,False,True
eq180_ra160_bd80_btc60_thr05,F1,180,160,80,60,0.05,0.13568402650903533,-0.09496157056940904,1.005341103686527,True,True,True
eq180_ra160_bd80_btc60_thr05,F2,180,160,80,60,0.05,0.06093019638344588,-0.09094928438784863,0.7296593038158066,False,False,True
eq180_ra160_bd80_btc60_thr05,F3,180,160,80,60,0.05,0.08782695734351709,-0.11915889175345692,0.5985616588642182,True,False,True
eq180_ra160_bd80_btc120_thr00,F1,180,160,80,120,0.0,0.13568402650903533,-0.09496157056940904,1.005341103686527,True,True,True
eq180_ra160_bd80_btc120_thr00,F2,180,160,80,120,0.0,0.06093019638344588,-0.09094928438784863,0.7296593038158066,False,False,True
eq180_ra160_bd80_btc120_thr00,F3,180,160,80,120,0.0,0.09204960539667217,-0.11602785181626206,0.600921333119829,True,True,True
eq180_ra160_bd80_btc120_thr05,F1,180,160,80,120,0.05,0.13568402650903533,-0.09496157056940904,1.005341103686527,True,True,True
eq180_ra160_bd80_btc120_thr05,F2,180,160,80,120,0.05,0.06093019638344588,-0.09094928438784863,0.7296593038158066,False,False,True
eq180_ra160_bd80_btc120_thr05,F3,180,160,80,120,0.05,0.08668540684191384,-0.11547603859047775,0.5737823999069986,True,False,True
eq180_ra160_bd100_btc60_thr00,F1,180,160,100,60,0.0,0.12335032330324669,-0.11579320422839566,0.9228925459027265,True,True,True
eq180_ra160_bd100_btc60_thr00,F2,180,160,100,60,0.0,0.05956541957870387,-0.09206717707199882,0.678097195162286,False,False,True
eq180_ra160_bd100_btc60_thr00,F3,180,160,100,60,0.0,0.06692724521663806,-0.13132907649416525,0.4623258565573398,False,False,True
eq180_ra160_bd100_btc60_thr05,F1,180,160,100,60,0.05,0.12335032330324669,-0.11579320422839566,0.9228925459027265,True,True,True
eq180_ra160_bd100_btc60_thr05,F2,180,160,100,60,0.05,0.05956541957870387,-0.09206717707199882,0.678097195162286,False,False,True
eq180_ra160_bd100_btc60_thr05,F3,180,160,100,60,0.05,0.07419083459286435,-0.11915889175345672,0.5140908494082004,True,False,True
eq180_ra160_bd100_btc120_thr00,F1,180,160,100,120,0.0,0.12335032330324669,-0.11579320422839566,0.9228925459027265,True,True,True
eq180_ra160_bd100_btc120_thr00,F2,180,160,100,120,0.0,0.05956541957870387,-0.09206717707199882,0.678097195162286,False,False,True
eq180_ra160_bd100_btc120_thr00,F3,180,160,100,120,0.0,0.07824323787135112,-0.11754125419076908,0.5200850884411014,True,False,True
eq180_ra160_bd100_btc120_thr05,F1,180,160,100,120,0.05,0.12335032330324669,-0.11579320422839566,0.9228925459027265,True,True,True
eq180_ra160_bd100_btc120_thr05,F2,180,160,100,120,0.05,0.05956541957870387,-0.09206717707199882,0.678097195162286,False,False,True
eq180_ra160_bd100_btc120_thr05,F3,180,160,100,120,0.05,0.07299877918949549,-0.11547603859047798,0.49248647917437516,True,False,True
eq180_ra160_bd120_btc60_thr00,F1,180,160,120,60,0.0,0.12456811171501059,-0.11065974987032115,0.9250792379999625,True,True,True
eq180_ra160_bd120_btc60_thr00,F2,180,160,120,60,0.0,0.049558790184802914,-0.09631732084666918,0.5798025203555667,False,False,True
eq180_ra160_bd120_btc60_thr00,F3,180,160,120,60,0.0,0.07599590269376533,-0.1203600701811398,0.512890464606989,True,False,True
eq180_ra160_bd120_btc60_thr05,F1,180,160,120,60,0.05,0.12456811171501059,-0.11065974987032115,0.9250792379999625,True,True,True
eq180_ra160_bd120_btc60_thr05,F2,180,160,120,60,0.05,0.049558790184802914,-0.09631732084666918,0.5798025203555667,False,False,True
eq180_ra160_bd120_btc60_thr05,F3,180,160,120,60,0.05,0.08332123105397882,-0.10893774875167941,0.5653986005289037,True,False,True
eq180_ra160_bd120_btc120_thr00,F1,180,160,120,120,0.0,0.12456811171501059,-0.11065974987032115,0.9250792379999625,True,True,True
eq180_ra160_bd120_btc120_thr00,F2,180,160,120,120,0.0,0.049558790184802914,-0.09631732084666918,0.5798025203555667,False,False,True
eq180_ra160_bd120_btc120_thr00,F3,180,160,120,120,0.0,0.08783385861700754,-0.11547603859047821,0.5720357479699281,True,False,True
eq180_ra160_bd120_btc120_thr05,F1,180,160,120,120,0.05,0.12456811171501059,-0.11065974987032115,0.9250792379999625,True,True,True
eq180_ra160_bd120_btc120_thr05,F2,180,160,120,120,0.05,0.049558790184802914,-0.09631732084666918,0.5798025203555667,False,False,True
eq180_ra160_bd120_btc120_thr05,F3,180,160,120,120,0.05,0.0826507996843091,-0.11547603859047795,0.5455486284343916,True,False,True
eq200_ra120_bd80_btc60_thr00,F1,200,120,80,60,0.0,0.13350238065264697,-0.11757987342927909,0.9555501140609792,True,True,True
eq200_ra120_bd80_btc60_thr00,F2,200,120,80,60,0.0,0.05798589107851826,-0.0845708020223551,0.7237317326141969,False,False,True
eq200_ra120_bd80_btc60_thr00,F3,200,120,80,60,0.0,0.10042070661742364,-0.11404775953847981,0.6645631972084359,True,True,True
eq200_ra120_bd80_btc60_thr05,F1,200,120,80,60,0.05,0.13350238065264697,-0.11757987342927909,0.9555501140609792,True,True,True
eq200_ra120_bd80_btc60_thr05,F2,200,120,80,60,0.05,0.05798589107851826,-0.0845708020223551,0.7237317326141969,False,False,True
eq200_ra120_bd80_btc60_thr05,F3,200,120,80,60,0.05,0.1079123178681447,-0.1089377487516794,0.7221447311930401,True,True,True
eq200_ra120_bd80_btc120_thr00,F1,200,120,80,120,0.0,0.13350238065264697,-0.11757987342927909,0.9555501140609792,True,True,True
eq200_ra120_bd80_btc120_thr00,F2,200,120,80,120,0.0,0.05798589107851826,-0.0845708020223551,0.7237317326141969,False,False,True
eq200_ra120_bd80_btc120_thr00,F3,200,120,80,120,0.0,0.11187278188926242,-0.11547603859047811,0.7165397059478218,True,True,True
eq200_ra120_bd80_btc120_thr05,F1,200,120,80,120,0.05,0.13350238065264697,-0.11757987342927909,0.9555501140609792,True,True,True
eq200_ra120_bd80_btc120_thr05,F2,200,120,80,120,0.05,0.05798589107851826,-0.0845708020223551,0.7237317326141969,False,False,True
eq200_ra120_bd80_btc120_thr05,F3,200,120,80,120,0.05,0.10792846510504495,-0.11547603859047804,0.6972818434738379,True,True,True
eq200_ra120_bd100_btc60_thr00,F1,200,120,100,60,0.0,0.11924105817089337,-0.11757987342927909,0.8653839616632395,True,True,True
eq200_ra120_bd100_btc60_thr00,F2,200,120,100,60,0.0,0.06148379157705475,-0.08607853245138136,0.72028830055295,False,False,True
eq200_ra120_bd100_btc60_thr00,F3,200,120,100,60,0.0,0.0866800122965401,-0.1140477595384809,0.5808474090097335,True,False,True
eq200_ra120_bd100_btc60_thr05,F1,200,120,100,60,0.05,0.11924105817089337,-0.11757987342927909,0.8653839616632395,True,True,True
eq200_ra120_bd100_btc60_thr05,F2,200,120,100,60,0.05,0.06148379157705475,-0.08607853245138136,0.72028830055295,False,False,True
eq200_ra120_bd100_btc60_thr05,F3,200,120,100,60,0.05,0.09407807756112385,-0.10893774875167944,0.6358686347105641,True,True,True
eq200_ra120_bd100_btc120_thr00,F1,200,120,100,120,0.0,0.11924105817089337,-0.11757987342927909,0.8653839616632395,True,True,True
eq200_ra120_bd100_btc120_thr00,F2,200,120,100,120,0.0,0.06148379157705475,-0.08607853245138136,0.72028830055295,False,False,True
eq200_ra120_bd100_btc120_thr00,F3,200,120,100,120,0.0,0.09807522501444255,-0.11876652745162179,0.6353235369149038,True,True,True
eq200_ra120_bd100_btc120_thr05,F1,200,120,100,120,0.05,0.11924105817089337,-0.11757987342927909,0.8653839616632395,True,True,True
eq200_ra120_bd100_btc120_thr05,F2,200,120,100,120,0.05,0.06148379157705475,-0.08607853245138136,0.72028830055295,False,False,True
eq200_ra120_bd100_btc120_thr05,F3,200,120,100,120,0.05,0.09417985441907706,-0.12121829105634185,0.6157765378785126,True,True,True
eq200_ra120_bd120_btc60_thr00,F1,200,120,120,60,0.0,0.12033375208302055,-0.11757987342927909,0.867321541092853,True,True,True
eq200_ra120_bd120_btc60_thr00,F2,200,120,120,60,0.0,0.05223628544284997,-0.094822897270663,0.6215626172610758,False,False,True
eq200_ra120_bd120_btc60_thr00,F3,200,120,120,60,0.0,0.09552846538872783,-0.1140477595384805,0.6289616068294621,True,True,True
eq200_ra120_bd120_btc60_thr05,F1,200,120,120,60,0.05,0.12033375208302055,-0.11757987342927909,0.867321541092853,True,True,True
eq200_ra120_bd120_btc60_thr05,F2,200,120,120,60,0.05,0.05223628544284997,-0.094822897270663,0.6215626172610758,False,False,True
eq200_ra120_bd120_btc60_thr05,F3,200,120,120,60,0.05,0.10298677049643556,-0.10893774875167944,0.6846696277624262,True,True,True
eq200_ra120_bd120_btc120_thr00,F1,200,120,120,120,0.0,0.12033375208302055,-0.11757987342927909,0.867321541092853,True,True,True
eq200_ra120_bd120_btc120_thr00,F2,200,120,120,120,0.0,0.05223628544284997,-0.094822897270663,0.6215626172610758,False,False,True
eq200_ra120_bd120_btc120_thr00,F3,200,120,120,120,0.0,0.10718405780962037,-0.11860917940915221,0.6832445408528792,True,True,True
eq200_ra120_bd120_btc120_thr05,F1,200,120,120,120,0.05,0.12033375208302055,-0.11757987342927909,0.867321541092853,True,True,True
eq200_ra120_bd120_btc120_thr05,F2,200,120,120,120,0.05,0.05223628544284997,-0.094822897270663,0.6215626172610758,False,False,True
eq200_ra120_bd120_btc120_thr05,F3,200,120,120,120,0.05,0.10325641652550832,-0.12106120459407736,0.6639901055541396,True,True,True
eq200_ra140_bd80_btc60_thr00,F1,200,140,80,60,0.0,0.12486618766603375,-0.11792393077997489,0.9118573061990323,True,True,True
eq200_ra140_bd80_btc60_thr00,F2,200,140,80,60,0.0,0.052726505560086956,-0.09026169504601597,0.6448768506027294,False,False,True
eq200_ra140_bd80_btc60_thr00,F3,200,140,80,60,0.0,0.08564894228128117,-0.11371030319039262,0.5752618534420733,True,False,True
eq200_ra140_bd80_btc60_thr05,F1,200,140,80,60,0.05,0.12486618766603375,-0.11792393077997489,0.9118573061990323,True,True,True
eq200_ra140_bd80_btc60_thr05,F2,200,140,80,60,0.05,0.052726505560086956,-0.09026169504601597,0.6448768506027294,False,False,True
eq200_ra140_bd80_btc60_thr05,F3,200,140,80,60,0.05,0.09314585646268969,-0.10893774875167934,0.6310240754443458,True,True,True
eq200_ra140_bd80_btc120_thr00,F1,200,140,80,120,0.0,0.12486618766603375,-0.11792393077997489,0.9118573061990323,True,True,True
eq200_ra140_bd80_btc120_thr00,F2,200,140,80,120,0.0,0.052726505560086956,-0.09026169504601597,0.6448768506027294,False,False,True
eq200_ra140_bd80_btc120_thr00,F3,200,140,80,120,0.0,0.09576392799019828,-0.1195053031726439,0.6210792813061635,True,True,True
eq200_ra140_bd80_btc120_thr05,F1,200,140,80,120,0.05,0.12486618766603375,-0.11792393077997489,0.9118573061990323,True,True,True
eq200_ra140_bd80_btc120_thr05,F2,200,140,80,120,0.05,0.052726505560086956,-0.09026169504601597,0.6448768506027294,False,False,True
eq200_ra140_bd80_btc120_thr05,F3,200,140,80,120,0.05,0.08948873347834896,-0.11950530317264389,0.5883930592750451,True,True,True
eq200_ra140_bd100_btc60_thr00,F1,200,140,100,60,0.0,0.11172934674606427,-0.11792393077997489,0.826366713082458,True,True,True
eq200_ra140_bd100_btc60_thr00,F2,200,140,100,60,0.0,0.053492447416542355,-0.09035610659825491,0.6195164127733795,False,False,True
eq200_ra140_bd100_btc60_thr00,F3,200,140,100,60,0.0,0.07258567308906505,-0.11371030319039332,0.4959494731995515,True,False,True
eq200_ra140_bd100_btc60_thr05,F1,200,140,100,60,0.05,0.11172934674606427,-0.11792393077997489,0.826366713082458,True,True,True
eq200_ra140_bd100_btc60_thr05,F2,200,140,100,60,0.05,0.053492447416542355,-0.09035610659825491,0.6195164127733795,False,False,True
eq200_ra140_bd100_btc60_thr05,F3,200,140,100,60,0.05,0.07999237928127001,-0.10893774875167933,0.5493384060565194,True,False,True
eq200_ra140_bd100_btc120_thr00,F1,200,140,100,120,0.0,0.11172934674606427,-0.11792393077997489,0.826366713082458,True,True,True
eq200_ra140_bd100_btc120_thr00,F2,200,140,100,120,0.0,0.053492447416542355,-0.09035610659825491,0.6195164127733795,False,False,True
eq200_ra140_bd100_btc120_thr00,F3,200,140,100,120,0.0,0.08279626197173418,-0.11950530317264417,0.5452294233871504,True,False,True
eq200_ra140_bd100_btc120_thr05,F1,200,140,100,120,0.05,0.11172934674606427,-0.11792393077997489,0.826366713082458,True,True,True
eq200_ra140_bd100_btc120_thr05,F2,200,140,100,120,0.05,0.053492447416542355,-0.09035610659825491,0.6195164127733795,False,False,True
eq200_ra140_bd100_btc120_thr05,F3,200,140,100,120,0.05,0.07611578266784891,-0.11950530317264428,0.5092882857884709,True,False,True
eq200_ra140_bd120_btc60_thr00,F1,200,140,120,60,0.0,0.11251335968100551,-0.11792393077997489,0.8270744672803508,True,True,True
eq200_ra140_bd120_btc60_thr00,F2,200,140,120,60,0.0,0.044476074009861755,-0.09417272899113785,0.5297392024217674,False,False,True
eq200_ra140_bd120_btc60_thr00,F3,200,140,120,60,0.0,0.08208145960860769,-0.11371030319039271,0.5487654882538062,True,False,True
eq200_ra140_bd120_btc60_thr05,F1,200,140,120,60,0.05,0.11251335968100551,-0.11792393077997489,0.8270744672803508,True,True,True
eq200_ra140_bd120_btc60_thr05,F2,200,140,120,60,0.05,0.044476074009861755,-0.09417272899113785,0.5297392024217674,False,False,True
eq200_ra140_bd120_btc60_thr05,F3,200,140,120,60,0.05,0.08955373865208172,-0.10893774875167944,0.6029885547908873,True,True,True
eq200_ra140_bd120_btc120_thr00,F1,200,140,120,120,0.0,0.11251335968100551,-0.11792393077997489,0.8270744672803508,True,True,True
eq200_ra140_bd120_btc120_thr00,F2,200,140,120,120,0.0,0.044476074009861755,-0.09417272899113785,0.5297392024217674,False,False,True
eq200_ra140_bd120_btc120_thr00,F3,200,140,120,120,0.0,0.09255706786899354,-0.11950530317264402,0.5976574531965453,True,True,True
eq200_ra140_bd120_btc120_thr05,F1,200,140,120,120,0.05,0.11251335968100551,-0.11792393077997489,0.8270744672803508,True,True,True
eq200_ra140_bd120_btc120_thr05,F2,200,140,120,120,0.05,0.044476074009861755,-0.09417272899113785,0.5297392024217674,False,False,True
eq200_ra140_bd120_btc120_thr05,F3,200,140,120,120,0.05,0.08580835733974945,-0.11950530317264423,0.5621062432649679,True,False,True
eq200_ra160_bd80_btc60_thr00,F1,200,160,80,60,0.0,0.11766815297173916,-0.11792393077997489,0.8681096269770163,True,True,True
eq200_ra160_bd80_btc60_thr00,F2,200,160,80,60,0.0,0.06093019638344588,-0.09094928438784863,0.7296593038158066,False,False,True
eq200_ra160_bd80_btc60_thr00,F3,200,160,80,60,0.0,0.08060018460647567,-0.13132907649416603,0.5452059732297668,True,False,True
eq200_ra160_bd80_btc60_thr05,F1,200,160,80,60,0.05,0.11766815297173916,-0.11792393077997489,0.8681096269770163,True,True,True
eq200_ra160_bd80_btc60_thr05,F2,200,160,80,60,0.05,0.06093019638344588,-0.09094928438784863,0.7296593038158066,False,False,True
eq200_ra160_bd80_btc60_thr05,F3,200,160,80,60,0.05,0.08795685869652825,-0.11915889175345692,0.5993620222871274,True,False,True
eq200_ra160_bd80_btc120_thr00,F1,200,160,80,120,0.0,0.11766815297173916,-0.11792393077997489,0.8681096269770163,True,True,True
eq200_ra160_bd80_btc120_thr00,F2,200,160,80,120,0.0,0.06093019638344588,-0.09094928438784863,0.7296593038158066,False,False,True
eq200_ra160_bd80_btc120_thr00,F3,200,160,80,120,0.0,0.09218001099136619,-0.11602785181626206,0.6016851113056597,True,True,True
eq200_ra160_bd80_btc120_thr05,F1,200,160,80,120,0.05,0.11766815297173916,-0.11792393077997489,0.8681096269770163,True,True,True
eq200_ra160_bd80_btc120_thr05,F2,200,160,80,120,0.05,0.06093019638344588,-0.09094928438784863,0.7296593038158066,False,False,True
eq200_ra160_bd80_btc120_thr05,F3,200,160,80,120,0.05,0.08681517187824928,-0.11547603859047775,0.574550469868236,True,False,True
eq200_ra160_bd100_btc60_thr00,F1,200,160,100,60,0.0,0.10593014979113269,-0.11792393077997489,0.7908168275970008,True,True,True
eq200_ra160_bd100_btc60_thr00,F2,200,160,100,60,0.0,0.05956541957870387,-0.09206717707199882,0.678097195162286,False,False,True
eq200_ra160_bd100_btc60_thr00,F3,200,160,100,60,0.0,0.06705465085940387,-0.13132907649416525,0.4630943936315151,False,False,True
eq200_ra160_bd100_btc60_thr05,F1,200,160,100,60,0.05,0.10593014979113269,-0.11792393077997489,0.7908168275970008,True,True,True
eq200_ra160_bd100_btc60_thr05,F2,200,160,100,60,0.05,0.05956541957870387,-0.09206717707199882,0.678097195162286,False,False,True
eq200_ra160_bd100_btc60_thr05,F3,200,160,100,60,0.05,0.07431910760711902,-0.11915889175345672,0.5148806573295394,True,False,True
eq200_ra160_bd100_btc120_thr00,F1,200,160,100,120,0.0,0.10593014979113269,-0.11792393077997489,0.7908168275970008,True,True,True
eq200_ra160_bd100_btc120_thr00,F2,200,160,100,120,0.0,0.05956541957870387,-0.09206717707199882,0.678097195162286,False,False,True
eq200_ra160_bd100_btc120_thr00,F3,200,160,100,120,0.0,0.07837199479774415,-0.11754125419076908,0.5208405135980655,True,False,True
