date,top_l1_code,top_l1_name,top_stock_count,top_above_ma_count,top_width_pct,top3_l1_codes,market_stock_count,market_above_ma_count,market_width_industry_mean_pct,market_width_stock_pct,top1_is_stirrer,top3_has_stirrer,volume_risk,official_top1_and_volume,official_top3_and_volume
2010-01-29,370000,370000,91.0,38.0,41.75824175824176,"370000,460000,110000",1146.0,188.0,16.40551319169327,16.404886561954623,False,False,False,False,False
2010-02-01,370000,370000,112.0,51.0,45.535714285714285,"370000,460000,340000",1354.0,228.0,16.56781272178916,16.838995568685377,False,False,False,False,False
2010-02-02,370000,370000,113.0,42.0,37.16814159292036,"370000,330000,340000",1380.0,209.0,15.226942818318648,15.144927536231883,False,False,False,False,False
2010-02-03,460000,460000,21.0,9.0,42.857142857142854,"460000,370000,420000",1378.0,252.0,18.731570028015486,18.287373004354137,False,False,False,False,False
2010-02-04,460000,460000,21.0,17.0,80.95238095238095,"460000,370000,420000",1399.0,310.0,23.363365230975795,22.15868477483917,False,False,False,False,False
2010-02-05,460000,460000,20.0,13.0,65.0,"460000,510000,370000",1395.0,251.0,19.01750591599555,17.99283154121864,False,False,False,False,False
2010-02-08,460000,460000,21.0,15.0,71.42857142857143,"460000,510000,420000",1401.0,243.0,19.00152479104902,17.34475374732334,False,False,False,False,False
2010-02-09,420000,420000,65.0,25.0,38.46153846153847,"420000,460000,510000",1410.0,233.0,17.15055779079505,16.52482269503546,False,False,False,False,False
2010-02-10,460000,460000,21.0,11.0,52.38095238095239,"460000,510000,420000",1416.0,298.0,22.05404565880182,21.045197740112993,False,False,False,False,False
2010-02-11,510000,510000,33.0,15.0,45.45454545454545,"510000,460000,230000",1414.0,303.0,22.68764785574582,21.428571428571427,False,True,False,False,False
2010-02-12,460000,460000,21.0,13.0,61.904761904761905,"460000,510000,330000",1425.0,487.0,36.82134942236104,34.175438596491226,False,False,False,False,False
2010-02-22,460000,460000,21.0,15.0,71.42857142857143,"460000,510000,420000",1416.0,605.0,44.103323856942225,42.72598870056497,False,False,False,False,False
2010-02-23,320000,320000,44.0,35.0,79.54545454545455,"320000,510000,460000",1419.0,761.0,53.49515985711632,53.62931642001409,False,False,False,False,False
2010-02-24,230000,steel,29.0,29.0,100.0,"230000,370000,410000",1425.0,1181.0,80.96507300667345,82.87719298245614,True,True,False,False,False
2010-02-25,420000,420000,64.0,64.0,100.0,"420000,350000,110000",1412.0,1363.0,96.13442466157834,96.52974504249292,False,False,False,False,False
2010-02-26,370000,370000,110.0,110.0,100.0,"370000,420000,470000",1399.0,1339.0,94.92862738768801,95.71122230164403,False,False,False,False,False
2010-03-01,370000,370000,114.0,114.0,100.0,"370000,420000,470000",1419.0,1393.0,98.04847103304378,98.16772374911909,False,False,False,False,False
2010-03-02,370000,370000,116.0,116.0,100.0,"370000,420000,470000",1406.0,1368.0,96.4639518155594,97.2972972972973,False,False,False,False,False
2010-03-03,370000,370000,115.0,115.0,100.0,"370000,310000,420000",1423.0,1398.0,97.83888852842959,98.2431482782853,False,False,False,False,False
2010-03-04,260000,260000,156.0,142.0,91.02564102564102,"260000,110000,410000",1433.0,1140.0,76.32744174133929,79.55338450802513,False,False,False,False,False
2010-03-05,510000,510000,34.0,31.0,91.17647058823529,"510000,310000,230000",1427.0,1122.0,76.00546394078822,78.62648913805185,False,True,False,False,False
2010-03-08,260000,260000,156.0,148.0,94.87179487179486,"260000,410000,510000",1434.0,1209.0,82.07128468081065,84.30962343096235,False,False,False,False,False
2010-03-09,210000,legacy_mining_as_coal,32.0,30.0,93.75,"210000,260000,430000",1446.0,1204.0,81.52845769375563,83.26417704011065,True,True,False,False,False
2010-03-10,440000,440000,32.0,27.0,84.375,"440000,240000,430000",1440.0,1023.0,69.67202562843129,71.04166666666667,False,True,False,False,False
2010-03-11,230000,steel,30.0,25.0,83.33333333333334,"230000,440000,510000",1452.0,895.0,60.94660557739603,61.63911845730028,True,True,False,False,False
2010-03-12,440000,440000,33.0,20.0,60.60606060606061,"440000,310000,260000",1444.0,592.0,38.626025008867046,40.99722991689751,False,False,False,False,False
2010-03-15,510000,510000,35.0,17.0,48.57142857142857,"510000,260000,360000",1445.0,424.0,26.521393280697676,29.342560553633216,False,False,False,False,False
2010-03-16,510000,510000,35.0,18.0,51.42857142857142,"510000,260000,360000",1458.0,516.0,33.035115224391646,35.390946502057616,False,False,False,False,False
2010-03-17,360000,360000,47.0,38.0,80.85106382978722,"360000,430000,510000",1455.0,883.0,58.02851514214211,60.687285223367695,False,False,False,False,False
2010-03-18,430000,430000,88.0,75.0,85.22727272727273,"430000,270000,350000",1442.0,888.0,58.86796936403084,61.58113730929264,False,False,False,False,False
2010-03-19,430000,430000,90.0,79.0,87.77777777777777,"430000,270000,240000",1444.0,1006.0,68.70340930275167,69.66759002770083,False,True,False,False,False
2010-03-22,270000,270000,60.0,55.0,91.66666666666666,"270000,510000,430000",1437.0,1030.0,71.04988502011346,71.67710508002784,False,False,False,False,False
2010-03-23,270000,270000,60.0,48.0,80.0,"270000,350000,210000",1452.0,877.0,59.332964024741024,60.399449035812665,False,True,False,False,False
2010-03-24,270000,270000,61.0,51.0,83.60655737704919,"270000,260000,430000",1456.0,920.0,61.18242716618151,63.18681318681318,False,False,False,False,False
2010-03-25,470000,470000,61.0,39.0,63.934426229508205,"470000,270000,320000",1449.0,671.0,43.502397895404854,46.30779848171153,False,False,False,False,False
2010-03-26,470000,470000,60.0,48.0,80.0,"470000,460000,320000",1443.0,867.0,58.08483803682885,60.08316008316008,False,False,False,False,False
2010-03-29,210000,legacy_mining_as_coal,32.0,32.0,100.0,"210000,240000,430000",1445.0,1063.0,73.30120208562396,73.56401384083044,True,True,False,False,False
2010-03-30,210000,legacy_mining_as_coal,31.0,31.0,100.0,"210000,270000,240000",1445.0,1112.0,76.77230667365892,76.95501730103807,True,True,False,False,False
2010-03-31,460000,460000,21.0,20.0,95.23809523809523,"460000,270000,210000",1438.0,1106.0,77.00367367660006,76.91237830319889,False,True,False,False,False
2010-04-01,460000,460000,21.0,21.0,100.0,"460000,210000,430000",1466.0,1278.0,86.6082011466146,87.17598908594816,False,True,False,False,False
2010-04-02,460000,460000,21.0,21.0,100.0,"460000,510000,210000",1453.0,1305.0,89.60522090311218,89.81417756366139,False,True,False,False,False
2010-04-06,460000,460000,21.0,21.0,100.0,"460000,210000,240000",1457.0,1324.0,90.98340353695366,90.8716540837337,False,True,False,False,False
2010-04-07,460000,460000,21.0,21.0,100.0,"460000,210000,270000",1456.0,1303.0,88.89985921787253,89.49175824175825,False,True,False,False,False
2010-04-08,460000,460000,21.0,21.0,100.0,"460000,270000,360000",1446.0,1217.0,82.51940162180341,84.16320885200554,False,False,False,False,False
2010-04-09,460000,460000,21.0,21.0,100.0,"460000,370000,360000",1437.0,1274.0,88.13290119565151,88.65692414752957,False,False,False,False,False
2010-04-12,460000,460000,21.0,21.0,100.0,"460000,270000,370000",1439.0,1185.0,81.05917256347436,82.34885337039611,False,False,False,False,False
2010-04-13,240000,nonferrous,56.0,54.0,96.42857142857143,"240000,460000,210000",1458.0,1072.0,74.05281179576869,73.52537722908093,True,True,False,False,False
2010-04-14,460000,460000,21.0,20.0,95.23809523809523,"460000,240000,210000",1468.0,1094.0,75.14752742617885,74.52316076294278,False,True,False,False,False
2010-04-15,210000,legacy_mining_as_coal,27.0,26.0,96.29629629629629,"210000,340000,240000",1440.0,899.0,63.95197265537897,62.43055555555556,True,True,False,False,False
2010-04-16,210000,legacy_mining_as_coal,31.0,26.0,83.87096774193549,"210000,340000,370000",1417.0,815.0,57.983386429116074,57.515878616796044,True,True,False,False,False
2010-04-19,340000,340000,42.0,28.0,66.66666666666666,"340000,370000,270000",1451.0,415.0,27.558643121438678,28.600964851826326,False,False,False,False,False
2010-04-20,370000,370000,119.0,82.0,68.90756302521008,"370000,340000,270000",1438.0,479.0,31.752160956200136,33.31015299026426,False,False,False,False,False
2010-04-21,370000,370000,118.0,95.0,80.50847457627118,"370000,340000,270000",1461.0,687.0,46.40912370278713,47.02258726899384,False,False,False,False,False
2010-04-22,370000,370000,117.0,96.0,82.05128205128204,"370000,270000,340000",1434.0,739.0,50.80671406618872,51.534170153417016,False,False,False,False,False
2010-04-23,370000,370000,116.0,92.0,79.3103448275862,"370000,340000,460000",1435.0,662.0,45.14597052241834,46.13240418118467,False,False,False,False,False
2010-04-26,460000,460000,21.0,18.0,85.71428571428571,"460000,370000,340000",1448.0,644.0,44.23970702505205,44.47513812154696,False,False,False,False,False
2010-04-27,370000,370000,117.0,78.0,66.66666666666666,"370000,460000,240000",1452.0,468.0,31.316360886525334,32.231404958677686,False,True,False,False,False
2010-04-28,370000,370000,114.0,80.0,70.17543859649122,"370000,460000,340000",1442.0,423.0,28.881924498869147,29.33425797503467,False,False,False,False,False
2010-04-29,370000,370000,117.0,45.0,38.46153846153847,"370000,270000,110000",1462.0,231.0,15.45035124282283,15.800273597811218,False,False,False,False,False
2010-04-30,210000,legacy_mining_as_coal,32.0,7.0,21.875,"210000,370000,240000",1467.0,128.0,9.19119408978355,8.7252897068848,True,True,False,False,False
2010-05-04,370000,370000,119.0,39.0,32.773109243697476,"370000,340000,110000",1487.0,156.0,10.47881798136616,10.490921318090114,False,False,False,False,False
2010-05-05,370000,370000,116.0,49.0,42.241379310344826,"370000,340000,270000",1481.0,266.0,17.840800316689755,17.960837272113437,False,False,False,False,False
2010-05-06,370000,370000,118.0,37.0,31.35593220338983,"370000,270000,110000",1473.0,176.0,11.596011027396992,11.948404616429057,False,False,False,False,False
2010-05-07,110000,110000,44.0,14.0,31.818181818181817,"110000,370000,270000",1465.0,163.0,10.84015837282854,11.126279863481228,False,False,False,False,False
2010-05-10,110000,110000,40.0,12.0,30.0,"110000,370000,270000",1462.0,83.0,5.421792737592946,5.677154582763338,False,False,False,False,False
2010-05-11,110000,110000,44.0,5.0,11.363636363636363,"110000,240000,260000",1471.0,40.0,2.480514098540577,2.719238613188307,False,True,False,False,False
2010-05-12,240000,nonferrous,57.0,2.0,3.508771929824561,"240000,510000,310000",1466.0,14.0,0.812968367160697,0.9549795361527967,True,True,False,False,False
2010-05-13,240000,nonferrous,57.0,5.0,8.771929824561402,"240000,370000,440000",1473.0,45.0,2.7646071232984495,3.054989816700611,True,True,False,False,False
2010-05-14,370000,370000,118.0,20.0,16.94915254237288,"370000,110000,240000",1469.0,66.0,3.822579737166106,4.4928522804629,False,True,False,False,False
2010-05-17,370000,370000,121.0,10.0,8.264462809917356,"370000,240000,210000",1472.0,32.0,1.8107247463481908,2.1739130434782608,False,True,False,False,False
2010-05-18,210000,legacy_mining_as_coal,28.0,2.0,7.142857142857142,"210000,370000,240000",1429.0,36.0,2.2372374344966195,2.5192442267319803,True,True,False,False,False
2010-05-19,110000,110000,43.0,4.0,9.30232558139535,"110000,210000,240000",1473.0,61.0,3.8275287521457777,4.141208418194162,False,True,False,False,False
2010-05-20,270000,270000,63.0,6.0,9.523809523809524,"270000,240000,250000",1457.0,44.0,2.777707081893584,3.0199039121482496,False,True,False,False,False
2010-05-21,250000,250000,75.0,10.0,13.333333333333334,"250000,270000,210000",1450.0,96.0,6.0260905716564634,6.620689655172414,False,True,False,False,False
2010-05-24,430000,430000,91.0,35.0,38.46153846153847,"430000,270000,250000",1485.0,315.0,20.25868584329352,21.21212121212121,False,False,False,False,False
2010-05-25,270000,270000,62.0,22.0,35.483870967741936,"270000,370000,430000",1486.0,281.0,16.353978814149574,18.909825033647376,False,False,False,False,False
2010-05-26,430000,430000,89.0,29.0,32.58426966292135,"430000,270000,370000",1475.0,325.0,19.624722081427418,22.033898305084744,False,False,False,False,False
2010-05-27,240000,nonferrous,56.0,34.0,60.71428571428571,"240000,320000,260000",1491.0,550.0,34.70515578725793,36.88799463447351,True,True,False,False,False
2010-05-28,370000,370000,116.0,73.0,62.93103448275862,"370000,240000,320000",1470.0,636.0,40.25866177735275,43.26530612244898,False,True,False,False,False
2010-05-31,370000,370000,121.0,66.0,54.54545454545454,"370000,240000,340000",1484.0,385.0,23.728700338508737,25.943396226415093,False,True,False,False,False
2010-06-01,240000,nonferrous,57.0,26.0,45.614035087719294,"240000,370000,330000",1510.0,293.0,18.58546618297681,19.403973509933774,True,True,False,False,False
2010-06-02,240000,nonferrous,57.0,27.0,47.368421052631575,"240000,370000,270000",1512.0,436.0,27.256891617175384,28.835978835978835,True,True,False,False,False
2010-06-03,370000,370000,120.0,54.0,45.0,"370000,470000,240000",1497.0,439.0,27.523834201667167,29.325317301269205,False,True,False,False,False
2010-06-04,470000,470000,72.0,43.0,59.72222222222222,"470000,370000,340000",1502.0,563.0,35.077701433066515,37.48335552596538,False,False,False,False,False
2010-06-07,470000,470000,71.0,49.0,69.01408450704226,"470000,270000,370000",1512.0,585.0,36.121247414419436,38.69047619047619,False,False,False,False,False
2010-06-08,270000,270000,65.0,50.0,76.92307692307693,"270000,470000,320000",1507.0,707.0,44.52194064670408,46.914399469143994,False,False,False,False,False
2010-06-09,270000,270000,63.0,57.0,90.47619047619048,"270000,460000,260000",1515.0,1072.0,68.64129389067493,70.75907590759076,False,False,False,False,False
2010-06-10,330000,330000,23.0,21.0,91.30434782608695,"330000,460000,270000",1500.0,1060.0,68.49098095865644,70.66666666666667,False,False,False,False,False
2010-06-11,330000,330000,23.0,21.0,91.30434782608695,"330000,260000,270000",1504.0,1066.0,69.04963069339716,70.87765957446808,False,False,False,False,False
2010-06-17,330000,330000,24.0,20.0,83.33333333333334,"330000,470000,460000",1477.0,941.0,62.71866985056529,63.710223425863234,False,False,False,False,False
2010-06-18,430000,430000,89.0,42.0,47.19101123595505,"430000,510000,340000",1481.0,288.0,19.740517946514682,19.446320054017555,False,False,False,False,False
2010-06-21,430000,430000,92.0,73.0,79.34782608695652,"430000,460000,440000",1509.0,705.0,48.49573511324079,46.71968190854871,False,False,True,False,False
2010-06-22,430000,430000,90.0,78.0,86.66666666666667,"430000,460000,440000",1502.0,782.0,53.6084740476495,52.06391478029294,False,False,True,False,False
2010-06-23,430000,430000,89.0,72.0,80.89887640449437,"430000,330000,340000",1506.0,666.0,45.56119483095609,44.223107569721115,False,False,True,False,False
2010-06-24,430000,430000,91.0,74.0,81.31868131868131,"430000,330000,460000",1528.0,710.0,47.88004842480364,46.46596858638743,False,False,True,False,False
2010-06-25,430000,430000,93.0,60.0,64.51612903225806,"430000,340000,330000",1510.0,483.0,33.51100845060602,31.986754966887414,False,False,True,False,False
2010-06-28,430000,430000,89.0,46.0,51.68539325842697,"430000,460000,350000",1493.0,330.0,22.84964595513036,22.103148024112524,False,False,True,False,False
2010-06-29,350000,350000,52.0,6.0,11.538461538461538,"350000,270000,110000",1504.0,80.0,4.977059827961301,5.319148936170213,False,False,True,False,False
2010-06-30,350000,350000,52.0,7.0,13.461538461538462,"350000,440000,450000",1520.0,72.0,4.69731357159171,4.736842105263158,False,False,True,False,False
2010-07-01,350000,350000,53.0,7.0,13.20754716981132,"350000,340000,440000",1547.0,70.0,4.325539737115495,4.524886877828054,False,False,True,False,False
2010-07-02,350000,350000,53.0,8.0,15.09433962264151,"350000,430000,440000",1546.0,86.0,5.076557328735769,5.5627425614489,False,False,True,False,False
2010-07-05,430000,430000,89.0,14.0,15.730337078651685,"430000,350000,440000",1530.0,98.0,6.18060981584811,6.405228758169934,False,False,True,False,False
2010-07-06,440000,440000,33.0,7.0,21.21212121212121,"440000,340000,430000",1540.0,148.0,9.799192372127381,9.61038961038961,False,False,True,False,False
2010-07-07,430000,430000,91.0,21.0,23.076923076923077,"430000,350000,460000",1540.0,176.0,11.61671480624365,11.428571428571429,False,False,True,False,False
2010-07-08,460000,460000,19.0,6.0,31.57894736842105,"460000,350000,430000",1542.0,190.0,12.651856133464019,12.321660181582361,False,False,True,False,False
2010-07-09,430000,430000,93.0,43.0,46.236559139784944,"430000,460000,340000",1535.0,364.0,24.75555978864438,23.713355048859935,False,False,False,False,False
2010-07-12,430000,430000,89.0,64.0,71.91011235955057,"430000,230000,460000",1543.0,496.0,33.5802682913746,32.145171743357096,False,True,False,False,False
2010-07-13,460000,460000,20.0,10.0,50.0,"460000,340000,450000",1554.0,427.0,28.381780714591137,27.47747747747748,False,False,False,False,False
2010-07-14,340000,340000,43.0,23.0,53.48837209302325,"340000,350000,430000",1554.0,569.0,37.73091670224992,36.615186615186616,False,False,False,False,False
2010-07-15,460000,460000,20.0,10.0,50.0,"460000,430000,310000",1543.0,373.0,25.32566536613485,24.173687621516528,False,False,False,False,False
2010-07-16,460000,460000,19.0,11.0,57.89473684210527,"460000,230000,430000",1539.0,450.0,31.5249138074553,29.239766081871345,False,True,False,False,False
2010-07-19,210000,legacy_mining_as_coal,33.0,28.0,84.84848484848484,"210000,230000,430000",1543.0,794.0,53.682017907948826,51.458198314970836,True,True,True,True,True
2010-07-20,230000,steel,30.0,30.0,100.0,"230000,210000,510000",1550.0,1328.0,86.04678727413672,85.67741935483872,True,True,False,False,False
2010-07-21,230000,steel,31.0,31.0,100.0,"230000,420000,430000",1549.0,1414.0,91.01205700896203,91.28469980632666,True,True,False,False,False
2010-07-22,420000,420000,67.0,67.0,100.0,"420000,210000,230000",1551.0,1484.0,95.8546259221304,95.68020631850419,False,True,False,False,False
2010-07-23,270000,270000,68.0,68.0,100.0,"270000,110000,210000",1545.0,1498.0,97.10666827882098,96.957928802589,False,True,False,False,False
2010-07-26,310000,310000,76.0,76.0,100.0,"310000,270000,420000",1538.0,1503.0,97.69969210757336,97.72431729518856,False,False,False,False,False
2010-07-27,310000,310000,77.0,77.0,100.0,"310000,420000,270000",1549.0,1513.0,97.7093244234902,97.67591994835378,False,False,False,False,False
2010-07-28,430000,430000,92.0,92.0,100.0,"430000,310000,420000",1536.0,1514.0,98.50587107183098,98.56770833333334,False,False,False,False,False
2010-07-29,430000,430000,92.0,92.0,100.0,"430000,250000,310000",1534.0,1512.0,98.41229114226059,98.56584093872229,False,False,False,False,False
2010-07-30,430000,430000,92.0,92.0,100.0,"430000,310000,420000",1547.0,1517.0,98.05149585282479,98.06076276664511,False,False,False,False,False
2010-08-02,430000,430000,93.0,93.0,100.0,"430000,310000,420000",1552.0,1531.0,98.440537782892,98.64690721649485,False,False,False,False,False
2010-08-03,240000,nonferrous,59.0,59.0,100.0,"240000,340000,110000",1560.0,1518.0,97.04581431105308,97.3076923076923,True,True,False,False,False
2010-08-04,250000,250000,82.0,82.0,100.0,"250000,240000,110000",1557.0,1507.0,96.41071634966447,96.78869621066153,False,True,False,False,False
2010-08-05,240000,nonferrous,57.0,57.0,100.0,"240000,340000,460000",1553.0,1478.0,94.39089290815164,95.1706374758532,True,True,False,False,False
2010-08-06,250000,250000,81.0,81.0,100.0,"250000,420000,240000",1553.0,1514.0,97.02315850363063,97.48873148744366,False,True,False,False,False
2010-08-09,260000,260000,178.0,178.0,100.0,"260000,220000,270000",1550.0,1525.0,97.8013467203814,98.38709677419355,False,False,False,False,False
2010-08-10,240000,nonferrous,56.0,56.0,100.0,"240000,110000,460000",1548.0,1332.0,85.13210712503604,86.04651162790698,True,True,False,False,False
2010-08-11,110000,110000,43.0,43.0,100.0,"110000,460000,370000",1551.0,1358.0,86.06215723251194,87.55641521598967,False,False,False,False,False
2010-08-12,370000,370000,129.0,120.0,93.02325581395348,"370000,110000,460000",1551.0,1058.0,65.44847708446181,68.214055448098,False,False,False,False,False
2010-08-13,460000,460000,19.0,19.0,100.0,"460000,110000,370000",1544.0,1272.0,79.5984490137835,82.38341968911918,False,False,True,False,False
2010-08-16,110000,110000,42.0,42.0,100.0,"110000,460000,450000",1533.0,1439.0,92.47761458212406,93.8682322243966,False,False,False,False,False
2010-08-17,320000,320000,54.0,54.0,100.0,"320000,110000,460000",1563.0,1495.0,94.78564161772097,95.64939219449776,False,False,False,False,False
2010-08-18,110000,110000,43.0,43.0,100.0,"110000,460000,240000",1551.0,1431.0,90.92816658510895,92.26305609284333,False,True,False,False,False
2010-08-19,240000,nonferrous,57.0,57.0,100.0,"240000,110000,460000",1554.0,1435.0,92.00894736563488,92.34234234234235,True,True,False,False,False
2010-08-20,240000,nonferrous,57.0,49.0,85.96491228070175,"240000,210000,350000",1557.0,1008.0,62.836193365901465,64.73988439306359,True,True,False,False,False
2010-08-23,350000,350000,55.0,43.0,78.18181818181819,"350000,240000,510000",1544.0,995.0,62.42588549220906,64.44300518134715,False,True,False,False,False
2010-08-24,350000,350000,55.0,48.0,87.27272727272727,"350000,310000,230000",1560.0,1153.0,73.40597435236955,73.91025641025641,False,True,False,False,False
2010-08-25,450000,450000,74.0,50.0,67.56756756756756,"450000,350000,270000",1553.0,753.0,46.85564219120149,48.486799742434,False,False,True,False,False
2010-08-26,450000,450000,73.0,53.0,72.6027397260274,"450000,460000,310000",1562.0,806.0,49.99533846361387,51.60051216389244,False,False,True,False,False
2010-08-27,460000,460000,18.0,16.0,88.88888888888889,"460000,450000,270000",1535.0,865.0,55.44505931785264,56.35179153094463,False,False,True,False,False
2010-08-30,240000,nonferrous,55.0,54.0,98.18181818181819,"240000,460000,310000",1552.0,1214.0,77.95651927235598,78.22164948453609,True,True,False,False,False
2010-08-31,460000,460000,18.0,18.0,100.0,"460000,240000,450000",1570.0,1210.0,75.61153063020896,77.07006369426752,False,True,False,False,False
2010-09-01,460000,460000,18.0,18.0,100.0,"460000,240000,310000",1571.0,1018.0,64.99365810567922,64.79949077021006,False,True,False,False,False
2010-09-02,460000,460000,18.0,18.0,100.0,"460000,240000,310000",1571.0,1191.0,75.69220960058603,75.8115849777212,False,True,False,False,False
2010-09-03,460000,460000,19.0,19.0,100.0,"460000,310000,240000",1564.0,1229.0,77.86317391154182,78.58056265984655,False,True,False,False,False
2010-09-06,210000,legacy_mining_as_coal,33.0,33.0,100.0,"210000,230000,460000",1567.0,1297.0,84.7803617634027,82.76962348436503,True,True,False,False,False
2010-09-07,240000,nonferrous,57.0,57.0,100.0,"240000,210000,230000",1568.0,1321.0,85.64138491461945,84.24744897959184,True,True,False,False,False
2010-09-08,240000,nonferrous,56.0,56.0,100.0,"240000,230000,460000",1568.0,1308.0,84.35992124005654,83.41836734693877,True,True,False,False,False
2010-09-09,460000,460000,19.0,19.0,100.0,"460000,240000,110000",1575.0,1108.0,70.04898321816519,70.34920634920636,False,True,False,False,False
2010-09-10,240000,nonferrous,57.0,54.0,94.73684210526315,"240000,370000,460000",1563.0,1108.0,69.97676580406278,70.8893154190659,True,True,False,False,False
2010-09-13,460000,460000,19.0,19.0,100.0,"460000,370000,240000",1559.0,1268.0,79.78356709832988,81.33418858242463,False,True,False,False,False
2010-09-14,460000,460000,19.0,19.0,100.0,"460000,340000,370000",1582.0,1270.0,77.85974814047212,80.27812895069533,False,False,True,False,False
2010-09-15,460000,460000,18.0,17.0,94.44444444444444,"460000,240000,370000",1557.0,1048.0,65.32569732225676,67.30892742453436,False,True,False,False,False
2010-09-16,370000,370000,125.0,67.0,53.6,"370000,510000,450000",1579.0,635.0,38.255785311983125,40.215326155794806,False,False,False,False,False
2010-09-17,370000,370000,129.0,72.0,55.81395348837209,"370000,340000,510000",1568.0,610.0,37.28696897192875,38.9030612244898,False,False,False,False,False
2010-09-20,340000,340000,42.0,25.0,59.523809523809526,"340000,360000,410000",1567.0,483.0,30.114495968882455,30.823229100191448,False,False,True,False,False
2010-09-21,340000,340000,42.0,22.0,52.38095238095239,"340000,510000,360000",1586.0,450.0,27.68339362419979,28.373266078184113,False,False,True,False,False
2010-09-27,340000,340000,43.0,32.0,74.4186046511628,"340000,240000,370000",1560.0,658.0,41.3138892920656,42.17948717948718,False,True,True,False,True
2010-09-28,340000,340000,41.0,32.0,78.04878048780488,"340000,240000,360000",1588.0,595.0,37.594158171378005,37.468513853904284,False,True,True,False,True
2010-09-29,240000,nonferrous,59.0,37.0,62.71186440677966,"240000,340000,510000",1589.0,487.0,30.57747770011988,30.64820641913153,True,True,True,True,True
2010-09-30,240000,nonferrous,60.0,47.0,78.33333333333333,"240000,210000,340000",1601.0,605.0,38.78489071814423,37.78888194878201,True,True,True,True,True
2010-10-08,210000,legacy_mining_as_coal,33.0,33.0,100.0,"210000,240000,340000",1600.0,924.0,60.247560434955155,57.75,True,True,True,True,True
2010-10-11,210000,legacy_mining_as_coal,33.0,33.0,100.0,"210000,440000,230000",1601.0,1015.0,66.63342244182175,63.39787632729544,True,True,False,False,False
2010-10-12,210000,legacy_mining_as_coal,33.0,33.0,100.0,"210000,440000,230000",1598.0,1014.0,66.62659309291331,63.454317897371716,True,True,False,False,False
2010-10-13,210000,legacy_mining_as_coal,30.0,30.0,100.0,"210000,230000,440000",1596.0,1054.0,69.39094336419329,66.04010025062657,True,True,False,False,False
2010-10-14,210000,legacy_mining_as_coal,30.0,30.0,100.0,"210000,440000,240000",1600.0,673.0,46.531754315244264,42.0625,True,True,False,False,False
2010-10-15,440000,440000,36.0,35.0,97.22222222222221,"440000,210000,230000",1594.0,659.0,45.85410189718822,41.34253450439147,False,True,False,False,False
2010-10-18,440000,440000,37.0,36.0,97.2972972972973,"440000,230000,210000",1596.0,605.0,41.95650098065933,37.907268170426065,False,True,False,False,False
2010-10-19,440000,440000,37.0,36.0,97.2972972972973,"440000,230000,210000",1601.0,827.0,55.19746637157735,51.655215490318554,False,True,False,False,False
2010-10-20,440000,440000,36.0,35.0,97.22222222222221,"440000,210000,230000",1604.0,863.0,56.97765722817262,53.80299251870324,False,True,False,False,False
2010-10-21,210000,legacy_mining_as_coal,33.0,33.0,100.0,"210000,440000,230000",1610.0,944.0,60.74956588958139,58.63354037267081,True,True,False,False,False
2010-10-22,210000,legacy_mining_as_coal,33.0,33.0,100.0,"210000,440000,230000",1604.0,1094.0,68.73997879783461,68.20448877805487,True,True,False,False,False
2010-10-25,240000,nonferrous,59.0,59.0,100.0,"240000,440000,210000",1605.0,1338.0,83.84992242610151,83.3644859813084,True,True,False,False,False
2010-10-26,240000,nonferrous,60.0,60.0,100.0,"240000,440000,210000",1604.0,1362.0,84.57425390195644,84.91271820448878,True,True,False,False,False
2010-10-27,440000,440000,37.0,37.0,100.0,"440000,210000,240000",1599.0,1326.0,83.58298239707901,82.92682926829268,False,True,False,False,False
2010-10-28,210000,legacy_mining_as_coal,33.0,33.0,100.0,"210000,440000,420000",1607.0,1292.0,80.93454859623395,80.39825762289982,True,True,False,False,False
2010-10-29,440000,440000,37.0,36.0,97.2972972972973,"440000,210000,240000",1616.0,1348.0,83.06826440047989,83.41584158415841,False,True,False,False,False
2010-11-01,240000,nonferrous,60.0,60.0,100.0,"240000,210000,270000",1617.0,1480.0,91.66391377779681,91.52752009894867,True,True,False,False,False
2010-11-02,240000,nonferrous,60.0,60.0,100.0,"240000,270000,420000",1621.0,1457.0,89.36818705770342,89.88278840222085,True,True,False,False,False
2010-11-03,110000,110000,45.0,42.0,93.33333333333333,"110000,240000,440000",1620.0,1314.0,80.16530884075851,81.11111111111111,False,True,False,False,False
2010-11-04,110000,110000,46.0,45.0,97.82608695652173,"110000,440000,240000",1625.0,1451.0,88.78678997754496,89.29230769230769,False,True,False,False,False
2010-11-05,320000,320000,54.0,53.0,98.14814814814815,"320000,110000,420000",1618.0,1522.0,94.2122814815858,94.06674907292954,False,False,True,False,False
2010-11-08,270000,270000,76.0,76.0,100.0,"270000,410000,420000",1605.0,1579.0,97.99209284529809,98.38006230529595,False,False,True,False,False
2010-11-09,270000,270000,78.0,78.0,100.0,"270000,320000,350000",1621.0,1565.0,96.07465331513585,96.54534238124614,False,False,False,False,False
2010-11-10,370000,370000,131.0,131.0,100.0,"370000,350000,360000",1617.0,1516.0,92.34838214737863,93.75386518243661,False,False,False,False,False
2010-11-11,470000,470000,83.0,83.0,100.0,"470000,350000,360000",1617.0,1504.0,91.76826073497878,93.0117501546073,False,False,False,False,False
