sleeve,scenario,window,start,end,days,annual,vol,sharpe,max_dd,calmar,total_return,annual_delta,sharpe_delta,max_dd_delta,avg_scale,defense_days_pct,switch_count
Sub-A-DK,official_top1_volume_cash,last_5y,2021-04-19,2026-04-17,1211,29.295101111620948,19.01766339371106,1.4987647798072647,-13.22846260194338,2.2145506997402125,260.7638281831867,-8.170715953897666,-0.16522676262529168,4.143538115600055,0.8034682080924855,19.653179190751445,153
Sub-A-DK,official_top1_volume_cash,last_3y,2023-04-17,2026-04-17,727,32.02266296962839,19.482137339324748,1.5799054325200446,-13.228462601943402,2.42073957747168,130.15904389257713,-2.7014861740823193,0.05083150395335467,4.143538115600034,0.7854195323246217,21.458046767537827,96
Sub-A-DK,official_top3_volume_half,full,2004-06-28,2026-04-17,5301,19.036543146274497,16.53862070246015,1.1747282135652037,-30.259311365048724,0.6291135616609841,4366.266557978786,-2.376682262799882,0.06213402017664116,10.703064137469568,0.7859837766459159,42.803244670816824,516
Sub-A-DK,official_top3_volume_half,last_10y,2016-04-18,2026-04-17,2430,30.455757713756082,18.08653534011816,1.6143645050130087,-15.414696236774294,1.975761133787305,1326.127433997181,-3.831720195109181,0.02251391294384142,4.59151745057709,0.8600823045267489,27.983539094650205,358
Sub-A-DK,official_top3_volume_half,last_5y,2021-04-19,2026-04-17,1211,32.20299952822279,18.93171066475538,1.6269420953901732,-15.414696236774327,2.0891102253054568,303.14351495340384,-5.262817537295824,-0.03704944704238322,1.9573044807691087,0.8579686209744013,28.406275805119733,177
Sub-A-DK,official_top3_volume_half,last_3y,2023-04-17,2026-04-17,727,32.36842141109359,19.528994516649252,1.5905231125320238,-15.414696236774262,2.099841664986785,131.97251215134412,-2.355727732617119,0.06144918396533394,1.9573044807691744,0.8493810178817056,30.12379642365887,110
Sub-A-DK,official_top3_volume_cash,full,2004-06-28,2026-04-17,5301,16.2542861075468,15.292960635458968,1.0970668480869643,-28.15172983562,0.5773814327736434,2566.945361867124,-5.158939301527578,-0.015527345301598272,12.810645666898292,0.5719675532918317,42.803244670816824,516
Sub-A-DK,official_top3_volume_cash,last_10y,2016-04-18,2026-04-17,2430,26.350776666562826,17.21511654769362,1.494453142860467,-14.72520071622041,1.789502036297296,936.0053557651698,-7.936701242302437,-0.0973974492087002,5.2810129711309735,0.720164609053498,27.983539094650205,358
Sub-A-DK,official_top3_volume_cash,last_5y,2021-04-19,2026-04-17,1211,26.767970767570137,18.119956015762533,1.4505500526909936,-13.83277801044146,1.9351117141737362,226.89865709659446,-10.697846297948477,-0.21344148974156285,3.5392227071019757,0.7159372419488026,28.406275805119733,177
Sub-A-DK,official_top3_volume_cash,last_3y,2023-04-17,2026-04-17,727,29.665474628192467,18.70943380919995,1.53705157624613,-13.832778010441427,2.1445782333671524,118.04708559286365,-5.058674515518245,0.007977647679440203,3.5392227071020095,0.6987620357634112,30.12379642365887,110
Microcap,baseline,full,2010-02-02,2026-03-18,3907,32.21686217400326,11.673518601829718,2.5471976026857783,-11.292247369176156,2.8530071225630342,8919.872736994084,0.0,0.0,0.0,1.0,0.0,0
Microcap,baseline,last_10y,2016-03-18,2026-03-18,2423,34.33396210318107,13.48528078426453,2.344769996975667,-11.292247369176145,3.040489725446565,1812.8581480816288,0.0,0.0,0.0,1.0,0.0,0
Microcap,baseline,last_5y,2021-03-18,2026-03-18,1205,35.89894396084827,16.218162577298877,2.059644248772127,-10.77628791341656,3.3312903524184625,363.43542509801,0.0,0.0,0.0,1.0,0.0,0
Microcap,baseline,last_3y,2023-03-20,2026-03-18,719,31.008130687879532,15.194206545032088,1.9431396360633082,-10.606376833068609,2.923536583312998,124.56017894553293,0.0,0.0,0.0,1.0,0.0,0
Microcap,official_top1_volume_half,full,2010-02-02,2026-03-18,3907,27.974803516152047,10.889226060139451,2.4108194957574405,-10.756452999201372,2.6007461305533597,5232.0760988729235,-4.242058657851214,-0.13637810692833785,0.5357943699747842,0.9227028410545175,15.459431789096492,407
Microcap,official_top1_volume_half,last_10y,2016-03-18,2026-03-18,2423,29.407960363543893,12.504914419625182,2.207379085733464,-10.756452999201361,2.733983067255289,1216.608504176625,-4.926001739637179,-0.13739091124220293,0.5357943699747842,0.9071399092034668,18.572018159306644,293
Microcap,official_top1_volume_half,last_5y,2021-03-18,2026-03-18,1205,30.098211348546332,14.975299109112427,1.912733738921595,-10.756452999201349,2.798153940781509,272.6305127710525,-5.800732612301939,-0.1469105098505319,0.01983491421521144,0.9037344398340249,19.253112033195023,153
Microcap,official_top1_volume_half,last_3y,2023-03-20,2026-03-18,719,27.482577636253126,13.862164928378268,1.9090589769765014,-10.418284964698564,2.6379176351362443,106.94134536961748,-3.5255530516264066,-0.0340806590868068,0.18809186837004432,0.8984700973574409,20.30598052851182,91
Microcap,official_top1_volume_cash,full,2010-02-02,2026-03-18,3907,23.794656648087063,10.643096666454545,2.1393358601416126,-10.875067511446801,2.1880008214240005,3021.7474715039784,-8.422205525916198,-0.40786174254416574,0.41717985772935506,0.8454056821090351,15.459431789096492,407
Microcap,official_top1_volume_cash,last_10y,2016-03-18,2026-03-18,2423,24.555739959584066,12.191627169465011,1.9346303004469199,-10.875067511446733,2.2579850592869897,798.4768991948148,-9.778222143597006,-0.41013969652874693,0.4171798577294119,0.8142798184069335,18.572018159306644,293
Microcap,official_top1_volume_cash,last_5y,2021-03-18,2026-03-18,1205,24.385241818001766,14.568126242709484,1.6394609737028647,-10.875067511446812,2.2423071665839776,197.7003932457827,-11.513702142846505,-0.42018327506926223,-0.09877959803025149,0.8074688796680498,19.253112033195023,153
Microcap,official_top1_volume_cash,last_3y,2023-03-20,2026-03-18,719,23.896571605835092,13.403577398370151,1.7460201199987149,-10.875067511446845,2.1973722536142524,89.99054900608357,-7.11155908204444,-0.19711951606459333,-0.26869067837823657,0.7969401947148818,20.30598052851182,91
Microcap,official_top3_volume_half,full,2010-02-02,2026-03-18,3907,25.90108576669494,10.503506183160695,2.333554576121859,-10.848091712378505,2.3876167766114857,3997.5258462089405,-6.31577640730832,-0.2136430265639193,0.44415565679765123,0.8863578192986946,22.728436140261067,513
Microcap,official_top3_volume_half,last_10y,2016-03-18,2026-03-18,2423,27.09830531954671,12.023152969943949,2.135006026748926,-10.718712886228854,2.5281305327584587,999.6514195333854,-7.2356567836343615,-0.20976397022674087,0.5735344829472915,0.8627734213784565,27.44531572430871,359
Microcap,official_top3_volume_half,last_5y,2021-03-18,2026-03-18,1205,27.87125289718344,14.402717457876948,1.8574882996308997,-10.718712886228875,2.6002425098065367,241.81531728434842,-8.027691063664832,-0.20215594914122725,0.057575027187684924,0.8601659751037345,27.966804979253112,182
Microcap,official_top3_volume_half,last_3y,2023-03-20,2026-03-18,719,25.69291282844175,13.540934382613951,1.8413795233127102,-10.328636018558123,2.4875417027260562,98.36111945056547,-5.315217859437784,-0.10176011275059804,0.2777408145104854,0.8588317107093185,28.2336578581363,109
Microcap,official_top3_volume_cash,full,2010-02-02,2026-03-18,3907,19.7822144956056,10.11979579425757,1.9057945073884937,-13.193029085286224,1.4994444693272215,1735.3587802653606,-12.43464767839766,-0.6414030952972847,-1.9007817161100675,0.7727156385973893,22.728436140261067,513
Microcap,official_top3_volume_cash,last_10y,2016-03-18,2026-03-18,2423,20.102612912919327,11.531708715973519,1.7099917110860268,-12.46615558474976,1.6125751661170895,524.332089399622,-14.231349190261746,-0.63477828588964,-1.173908215573615,0.725546842756913,27.44531572430871,359
Microcap,official_top3_volume_cash,last_5y,2021-03-18,2026-03-18,1205,20.098054489843896,13.778704782888934,1.4589261734362053,-12.466155584749739,1.6122095022165865,149.81897461386805,-15.800889471004375,-0.6007180753359216,-1.6898676713331788,0.7203319502074689,27.966804979253112,182
Microcap,official_top3_volume_cash,last_3y,2023-03-20,2026-03-18,719,20.407483141085912,12.963042568640457,1.56934867053221,-12.466155584749705,1.637030999841773,74.41105351479871,-10.60064754679362,-0.37379096553109825,-1.8597787516810964,0.717663421418637,28.2336578581363,109
