ma_window,slope_window,segment,start,end,rows,avg_weight,avg_turnover,cagr,vol,sharpe,max_dd,calmar,total_return,final_nav
40,10,last_1y,2025-05-06,2026-04-30,242,0.5353120410839932,0.252511237757064,0.5084775985233381,0.17027793333884372,2.478077680981449,-0.06526080901908216,7.791469431135309,0.49790332665789694,1.497903326657897
40,10,last_3y,2023-05-04,2026-04-30,726,0.5432123103137899,0.310928724958533,0.14857714375041486,0.16556414825756058,0.9211955927224409,-0.22430682092552034,0.6623835295661783,0.513083336117333,1.513083336117333
40,10,last_5y,2021-05-06,2026-04-30,1210,0.5934557138673001,0.3444098101419015,0.09170857605289706,0.16159228460023325,0.6251528034755214,-0.22430682092552068,0.40885326480262574,0.5483942294637048,1.5483942294637048
40,10,last_10y,2016-05-04,2026-04-30,2428,0.5773492051150976,0.3421612658745954,0.05869139711132165,0.15800726196706325,0.44054085985082614,-0.25066705277476375,0.23414085122729975,0.7676190499082021,1.767619049908202
40,10,full_common,2010-08-13,2026-04-30,3815,0.5651150502455946,0.33633508324874856,0.0739568930746266,0.17568418620876522,0.49592649264709454,-0.3582593771921766,0.20643393525176268,2.0681859240110185,3.0681859240110185
40,15,last_1y,2025-05-06,2026-04-30,242,0.6211110572082215,0.23763415457609532,0.5985882041872783,0.18016838486860623,2.6712678568873085,-0.0860331721778752,6.957644232269919,0.5858070760734175,1.5858070760734175
40,15,last_3y,2023-05-04,2026-04-30,726,0.5213077358980787,0.22670307229966358,0.19753121942945628,0.16828723648256508,1.1585267443409204,-0.20672660385458697,0.955519104683794,0.7141813521157261,1.714181352115726
40,15,last_5y,2021-05-06,2026-04-30,1210,0.5865624437985559,0.2427924223225463,0.10006187584580895,0.16025687266793745,0.6767917517614009,-0.22518836714572132,0.44434744615852223,0.6083362761904516,1.6083362761904516
40,15,last_10y,2016-05-04,2026-04-30,2428,0.6018155549115117,0.2572411800509917,0.11557186866659297,0.1669230582913321,0.7406593872484831,-0.2914265852710932,0.3965728403230088,1.9811948064608553,2.9811948064608553
40,15,full_common,2010-08-20,2026-04-30,3810,0.5867505554948048,0.2529935975468263,0.141491532219028,0.17944920825204505,0.8307299183364516,-0.351143208595207,0.4029453760050859,6.978839346074381,7.978839346074381
40,20,last_1y,2025-05-06,2026-04-30,242,0.7481343235179031,0.26993757538813035,0.7041513576632488,0.19087112697906372,2.8645082957028847,-0.10712958698442376,6.572893422669778,0.6886774240037725,1.6886774240037725
40,20,last_3y,2023-05-04,2026-04-30,726,0.6029383809842201,0.21716204053701446,0.3006068027569673,0.17838322289005354,1.567676120975916,-0.1569181162353932,1.9156921454883282,1.1941490860857344,2.1941490860857344
40,20,last_5y,2021-05-06,2026-04-30,1210,0.6586096551545991,0.21493922546915975,0.18723978136107844,0.17117565522125971,1.0916296005351267,-0.1869271853482226,1.001672287593019,1.3518885177067461,2.351888517706746
40,20,last_10y,2016-05-04,2026-04-30,2428,0.6455496421078546,0.21464710357617053,0.18630059411933653,0.17364756640824228,1.0739137647234358,-0.24581130646869154,0.7579008337562586,4.508500273973173,5.508500273973173
40,20,full_common,2010-08-27,2026-04-30,3805,0.6313539745645673,0.20713062272998803,0.2099811193119192,0.18307630787799037,1.1378957775791143,-0.2458113064686921,0.8542370256620543,18.837542962216904,19.837542962216904
40,25,last_1y,2025-05-06,2026-04-30,242,0.7710242811805903,0.19040727529946183,0.6023432792312562,0.18795838362816564,2.580806424900815,-0.08847511481266646,6.808053095004543,0.5894683133093725,1.5894683133093725
40,25,last_3y,2023-05-04,2026-04-30,726,0.6468799945230684,0.1792237820277477,0.25419415232287434,0.18128995666860942,1.344030155389883,-0.14985471170536813,1.6962706706389703,0.9682688048670696,1.9682688048670696
40,25,last_5y,2021-05-06,2026-04-30,1210,0.7115782026695521,0.18941665995886833,0.2555114023604119,0.17424349255146104,1.398188205407575,-0.17810104861168674,1.4346428858905977,2.1075085333278856,3.1075085333278856
40,25,last_10y,2016-05-04,2026-04-30,2428,0.6701540059283708,0.19108694204540258,0.2186566044354381,0.17599735418988424,1.215432512398263,-0.29949934557708513,0.7300737302584865,6.207014208115236,7.207014208115236
40,25,full_common,2010-09-03,2026-04-30,3800,0.671963319222685,0.18846750859450312,0.2327091756569748,0.18592309326730339,1.224026853053858,-0.3318513321941735,0.7012452658192481,25.450016071078455,26.450016071078455
40,30,last_1y,2025-05-06,2026-04-30,242,0.7405568828420084,0.17852454464441456,0.5623764162900151,0.1802266297075372,2.5446261761715565,-0.09329006010716334,6.0282565542782045,0.5504926010177682,1.5504926010177682
40,30,last_3y,2023-05-04,2026-04-30,726,0.6589366691153947,0.17618977059549915,0.2223284670049217,0.18030634764598505,1.2070432641367417,-0.16898846622145958,1.3156428481548557,0.82250456769806,1.82250456769806
40,30,last_5y,2021-05-06,2026-04-30,1210,0.7396527541758094,0.1902575347677512,0.21419044224342576,0.17334641418651625,1.2105248424077981,-0.2079450882339703,1.030033669284982,1.630218148778273,2.630218148778273
40,30,last_10y,2016-05-04,2026-04-30,2428,0.684114876969441,0.18357731988038292,0.1946315280733648,0.17490306818287335,1.107676911929457,-0.28306253914374413,0.6875919669982452,4.907288403947601,5.907288403947601
40,30,full_common,2010-09-10,2026-04-30,3795,0.6793330199225779,0.18318242508841118,0.2111333787327525,0.18574512633075688,1.1296037712027083,-0.28306253914374535,0.7458895103937945,18.988423192819326,19.988423192819326
50,10,last_1y,2025-05-06,2026-04-30,242,0.5216267580528121,0.22277672774006052,0.5604370376101946,0.1719078162573955,2.6517018426772063,-0.06693763247892737,8.372525541392964,0.5486008870150676,1.5486008870150676
50,10,last_3y,2023-05-04,2026-04-30,726,0.5117293106199832,0.2914190520654418,0.1782725604499631,0.1611312650097531,1.1015421425969616,-0.15890531547668074,1.12187915121143,0.633073817223784,1.633073817223784
50,10,last_5y,2021-05-06,2026-04-30,1210,0.55839981345338,0.30978412065262706,0.10046774369293954,0.15468779709247088,0.6980363001888067,-0.19083337256125688,0.526468417680402,0.6112952740417319,1.611295274041732
50,10,last_10y,2016-05-04,2026-04-30,2428,0.5491314391327231,0.3116757156321299,0.09725304484835373,0.155065432071054,0.6774439805371459,-0.2198673492163442,0.44232599881239787,1.5268028251274806,2.5268028251274806
50,10,full_common,2010-08-27,2026-04-30,3805,0.5512214898248017,0.3138875929343374,0.1117090018807323,0.17355439839628478,0.6999271083827798,-0.28836526410648466,0.3873871640777147,4.2586450064699655,5.2586450064699655
50,15,last_1y,2025-05-06,2026-04-30,242,0.6231349814072528,0.2480007203124438,0.5793106041395439,0.1825223843608471,2.573145744768476,-0.0820016839106279,7.0646183896775065,0.5670088907177968,1.5670088907177968
50,15,last_3y,2023-05-04,2026-04-30,726,0.5382207414903963,0.2265661650037548,0.2070870165006069,0.17211815694536953,1.1828057491985993,-0.19652011151477866,1.0537700945942807,0.7554017655761276,1.7554017655761276
50,15,last_5y,2021-05-06,2026-04-30,1210,0.6022819368516682,0.23654905705150392,0.16082166304599155,0.16255884724313324,1.0017793787115623,-0.20930703349217306,0.7683528850548895,1.1024190443251536,2.1024190443251536
50,15,last_10y,2016-05-04,2026-04-30,2428,0.5885213274418396,0.23975506178253045,0.14109346165582615,0.16446930470185242,0.8872148660332457,-0.20930703349217405,0.6740980429647224,2.7368524749623964,3.7368524749623964
50,15,full_common,2010-09-03,2026-04-30,3800,0.5734887556064596,0.23068494463787456,0.15990971492771044,0.1781698902879612,0.9258815448547046,-0.23649844144489418,0.676155470415523,9.199117964180136,10.199117964180136
50,20,last_1y,2025-05-06,2026-04-30,242,0.6905088717996697,0.1934865983068045,0.8288184294169825,0.1930686172166251,3.1972683721136943,-0.06798646844076983,12.190932231449166,0.8100244434739963,1.8100244434739963
50,20,last_3y,2023-05-04,2026-04-30,726,0.5767369463698221,0.1731969559551937,0.3211354380398703,0.17962353580034401,1.6461009244799252,-0.10477288406094443,3.0650625008382115,1.2993245029616851,2.299324502961685
50,20,last_5y,2021-05-06,2026-04-30,1210,0.6691345842159332,0.1960844587736495,0.2409149011888685,0.17020282321314997,1.3582703294132727,-0.15541876096676155,1.5501018003894103,1.9316081876343003,2.9316081876343003
50,20,last_10y,2016-05-04,2026-04-30,2428,0.657883984973768,0.20187421561745145,0.22020355961609672,0.17237806682277426,1.2446872156224782,-0.2154063292557009,1.0222706100464727,6.298909885865011,7.298909885865011
50,20,full_common,2010-09-10,2026-04-30,3795,0.6398235184912283,0.19826277234437695,0.22412769204965,0.18352452617711706,1.1994404707048527,-0.23854058654387422,0.9395788586628074,22.61820305927529,23.61820305927529
50,25,last_1y,2025-05-06,2026-04-30,242,0.8033860690117988,0.19428570826726418,0.6513215115528832,0.1947201249864108,2.6512373263888698,-0.08778185145094175,7.41977414223126,0.6372092801037403,1.6372092801037403
