date,Combined_NAV,Sub-A_return,Sub-A-DK_return,Sub-B_return
2015-04-03,1.0,0.02935274729980475,0.0,
2015-04-06,1.0,,,0.004555462043796865
2015-04-07,1.0038635155516282,0.025776867934028225,-0.000365867475171866,0.0012686359112614731
2015-04-08,1.0104468418480277,-0.006008855795617274,0.015873691022974867,0.006378606830929057
2015-04-09,1.0052350728733002,-0.029920388742467274,-0.011806833482302936,0.0006933553848893492
2015-04-10,1.0119805738785133,0.03113779034580144,0.003742322939512377,0.0034552988606453283
2015-04-13,1.0186145318861528,0.04899123216400314,0.010858571223830937,-0.0016445259307312776
2015-04-14,1.0216936694121217,0.015621671046460284,0.004306517853731817,0.0004755154877154055
2015-04-15,1.0240633989774701,-0.037258310607101164,0.02183677905210457,0.004474307990329329
2015-04-16,1.0286008660369577,0.032547739393691044,0.01191549842605566,-0.002324033838913886
2015-04-17,1.027892855766737,0.022647387162684218,0.011630428787481772,-0.008051326197755282
2015-04-20,1.0316850264830597,-0.007807549481382736,-0.0028538989183675145,0.0075376610901831675
2015-04-21,1.0299626546715237,0.005729822264543216,-0.020138672829318027,0.0018606298757835038
2015-04-22,1.0303766804634986,0.008429431147612076,-0.0002026667274827032,-0.0008964324468839768
2015-04-23,1.0289263402192033,-0.0112338746561087,-0.016531166654748186,0.004288338245070911
2015-04-24,1.0313158674747522,-0.021683241175824652,-0.01216474977396409,0.010301500362063232
2015-04-27,1.0368197324809763,0.03727311157447177,0.010215583024043573,-0.0014347980044779884
2015-04-28,1.0346666860917586,-0.01254868347198801,0.006527452999746108,-0.0023291632027491183
2015-04-29,1.0270073147751584,0.0001211499702025165,-0.0191844212123502,-0.005782637825094694
2015-04-30,1.016767826340705,0.0001211499702025165,-0.011856764254206675,-0.011320617148458556
2015-05-01,1.0225549671450587,,,0.008143711951873245
2015-05-04,1.0226521065537315,0.0001211499702025165,-0.0014235620931177806,0.0004644766621233476
2015-05-05,1.0129513821018412,0.0001211499702025165,-0.007850614324003136,-0.011625352204068573
2015-05-06,1.008424652744134,-0.0012589014345831817,0.00014028151705280933,-0.006194219760381259
2015-05-07,1.0123664831705363,0.0014440090172003206,0.0017785556269414027,0.004891512867082337
2015-05-08,1.0205313675114098,-0.00542838677737989,0.01200302391242225,0.009562598439974535
2015-05-11,1.0212609257958296,0.01912734830629148,0.01085628642104286,-0.005127486788270241
2015-05-12,1.0266243941857152,0.04387256133292805,0.008908681103744431,-0.0028134705565738827
2015-05-13,1.0269181552554723,0.0001211499702025165,-0.002300894536971576,0.0009784455933119496
2015-05-14,1.033319885043508,0.0001211499702025165,-0.005587859386385174,0.010424070088178805
2015-05-15,1.0365243215165014,-0.0012227780827692714,0.01089357091814791,0.0019778307229403325
2015-05-18,1.0504291233227128,0.056869787328892585,0.02967714983689751,0.0010131836676665618
2015-05-19,1.049614849110021,0.018087788884823874,-0.012204947823052703,-0.001606086851350108
2015-05-20,1.0568759706157547,0.032482176948769315,0.010886085382430855,0.0006448160782281942
2015-05-21,1.0694357307589575,0.04448903871274701,0.012600408233415461,0.004784958676088191
2015-05-22,1.0657480425036971,0.0001211499702025165,-0.01618806940262807,-0.0009003609857181072
2015-05-25,1.061606625362002,-0.0011338706030007417,-0.02131861427010251,
2015-05-26,1.0664817184718185,0.04970971655453971,0.018681004131915646,-0.008904097758448692
2015-05-27,1.0777979255192014,0.0001211499702025165,0.016854942915510485,0.01144018111752887
2015-05-28,1.0769291645024965,0.0001211499702025165,0.0051164827223681986,-0.0025637643044430503
2015-05-29,1.0750147402184496,-0.0011162397836580462,0.01115971450352049,-0.005328861113177763
2015-06-01,1.0873586819991923,0.06303829789549997,0.004478518357620809,0.0013717276883125074
2015-06-02,1.0985066496164628,0.05177683616830242,0.020923269288830815,-0.0028499268606999584
2015-06-03,1.1006530541698274,0.0001211499702025165,0.006384358339557528,0.0012159008568717322
2015-06-04,1.0947568839438675,0.0001211499702025165,-0.012007977401594871,-0.004947605582848458
2015-06-05,1.093491975150926,0.0001211499702025165,0.005159932267629008,-0.0032173720702550757
2015-06-08,1.0803922053745512,-0.0010532699808714074,-0.03927485132443631,-0.0073108109658499565
2015-06-09,1.0793341846089899,-0.006225892433723734,0.0071993821127454005,-0.0017798637557123742
2015-06-10,1.0928723221333059,0.011821019321248905,0.02113467514562961,0.01041717767272976
2015-06-11,1.0978947182845507,0.014739910006126289,0.004010936254359443,0.0020871500398393916
2015-06-12,1.0952187108143376,0.0050000402487977436,0.004108416806650084,-0.006204197129776712
2015-06-15,1.0968756399729007,-0.0012903949218855404,0.02284880369049036,-0.0036148968251228375
2015-06-16,1.0962487158540757,-0.009822263065569103,-0.007758646857452756,0.003959667721661786
2015-06-17,1.0950784921981478,0.00336806091765407,-0.014664221132570376,0.0015552003205479004
2015-06-18,1.1063065801865886,0.0001211499702025165,0.02031607985272532,0.0101860945289034
2015-06-19,1.1021703642760357,0.0001211499702025165,-0.010302715297245357,-0.002933387660222442
2015-06-22,1.1058319198473319,,,0.0051186200157646855
2015-06-23,1.1037268018083892,0.0001211499702025165,-0.012083945798015083,0.0003573641168603814
2015-06-24,1.1045017155005052,0.0001211499702025165,0.016961173188636103,-0.0035525839906230816
2015-06-25,1.1047280283555618,-0.0004811777668707329,0.006998209784665699,-0.001493220181619237
2015-06-26,1.1018147208771545,-0.0006676090636664744,0.004775924963261735,-0.0052268548825619154
2015-06-29,1.0942829059046784,0.001074509765681464,0.02096417704864506,-0.016774063129282757
2015-06-30,1.0960435083880942,-0.0010549221553601829,0.002753600450956517,0.001995069777319225
2015-07-01,1.0989663888972112,0.0005858649370675817,-0.004281200342977853,0.005263233786039656
2015-07-02,1.1013671218079983,-0.0013097359882628945,0.011575741046586652,0.00039894375603366505
2015-07-03,1.0991603188028618,0.0011397891077247202,-0.011708487517273825,
2015-07-06,1.1045451347259918,0.0039122306784831196,0.03941590832681152,-0.004842360585715189
2015-07-07,1.112207653878244,0.0026238995542422483,0.03125788602735802,0.0007415041082956542
2015-07-08,1.11060621747701,0.004422801675149968,-0.0003985372158971101,-0.0033556779663072023
2015-07-09,1.1131379030948636,-0.0009971829345958305,0.014379013652301209,-0.0006108446185925098
2015-07-10,1.1153419864833163,-0.0024091016195013637,0.0038589385976595114,0.002583121579907921
2015-07-13,1.1166942899250356,-0.0005858438300515578,-0.0003985372158971101,0.002213981877852822
2015-07-14,1.1113244250129068,0.0008271589954766956,-0.028592952839378016,0.0012073327227353214
2015-07-15,1.1152396256237318,0.0006138016008490066,0.01613041552760297,0.0004315692506013935
2015-07-16,1.1151058351480492,-0.0012366951865855347,-0.006564373096343501,0.002197443139741795
2015-07-17,1.1149676477285748,-0.004198041384065321,-0.012710402023332956,0.004877377261765847
2015-07-20,1.1136910082420628,0.0031709691603165613,-0.015783527914563944,0.002155753286211093
2015-07-21,1.1117298954300439,0.0021494751501986986,-0.010603826925305815,-0.00016525383994003828
2015-07-22,1.1038987739269939,0.0001211499702025165,-0.01131462490882762,-0.007705956991783114
2015-07-23,1.102426164585506,0.0001211499702025165,-0.0003985372158971101,-0.002003896580918152
2015-07-24,1.0977914941897913,-0.0005623662191075463,0.0,-0.006433829787774403
2015-07-27,1.0835019792674823,-0.051168723611122235,-0.003785477743898258,-0.005343762441269884
2015-07-28,1.0761285927091202,-0.05421933002488466,-0.006357068816775668,0.005410023580157519
2015-07-29,1.0908654529598394,0.06378300370812551,0.010356099519265749,0.0024049392880796105
2015-07-30,1.0869504072924605,-0.034944294215331184,-0.0003413094232019853,0.0036003576554408667
2015-07-31,1.0845879522586583,-0.011328517237988667,0.0,-0.0005265349938663455
2015-08-03,1.0785120399074855,-0.028558219745943414,0.0,-0.0015801927079103217
2015-08-04,1.0877201999362427,0.06178105154350044,0.0,-0.0017469233360516423
2015-08-05,1.0904423097178046,-0.003991550847220693,0.0,0.00490664209526348
2015-08-06,1.0831383130816468,0.0001211499702025165,0.0,-0.010404252882304066
2015-08-07,1.0818628347355792,0.0001211499702025165,0.0,-0.0018616061511260718
2015-08-10,1.0829480122468942,0.0001211499702025165,0.0,0.0015292139873959165
2015-08-11,1.0818423514946776,0.0001211499702025165,0.0,-0.0016184366321531085
2015-08-12,1.08186891131542,0.0001211499702025165,0.0,7.061573251476716e-06
2015-08-13,1.0815652173829235,0.0001211499702025165,0.0,-0.00046784156788937103
2015-08-14,1.0818414795466857,0.0001211499702025165,0.0,0.00036629309924163245
2015-08-17,1.0828758726849073,0.0001211499702025165,0.0,0.0014564456468413312
2015-08-18,1.0818309594539817,0.0001211499702025165,0.0,-0.0015316389944829423
