date,nav_1x,hold,base_weight_1x,scale_raw,weight_tv25_max15,ret_tv25_max15_borrow3,turnover_tv25_max15_borrow3,trade_cost_tv25_max15_borrow3,nav_tv25_max15_borrow3
2016-06-20,91207.24799008113,GOLD_518880,1.0,1.0,1.0,0.0007366826973529417,0.0,0.0,91206.51778658928
2016-06-21,91039.39864281907,GOLD_518880,1.0,1.0,1.0,-0.001840307113315287,0.0,0.0,91038.6697831259
2016-06-22,89797.34388636996,GOLD_518880,1.0,1.0,1.0,-0.013643046581647167,0.0,0.0,89796.62497054352
2016-06-23,89998.75990168547,GOLD_518880,1.0,1.0,1.0,0.0022430063807943323,0.0,0.0,89998.03937332625
2016-06-24,94161.3308732147,GOLD_518880,1.0,1.0,1.0,0.04625142586493869,0.0,0.0,94160.57701939148
2016-06-27,94933.42026292588,GOLD_518880,1.0,1.0,1.0,0.008199643978596516,0.0,0.0,94932.66022776971
2016-06-28,94564.15490034832,GOLD_518880,1.0,1.0,1.0,-0.003889729892327165,0.0,0.0,94563.39782152361
2016-06-29,95000.55359903279,GOLD_518880,1.0,1.0,1.0,0.004614842686897047,0.0,0.0,94999.79302640841
2016-06-30,94597.72957189917,GOLD_518880,1.0,1.0,1.0,-0.0042402282078672915,0.0,0.0,94596.97222427628
2016-07-01,95940.49233600605,GOLD_518880,1.0,1.0,1.0,0.014194450228177002,0.0,0.0,95939.72423825001
2016-07-04,97316.82176816638,GOLD_518880,1.0,1.0,1.0,0.014345657382496046,0.0,0.0,97316.0426515431
2016-07-05,97014.7057486905,GOLD_518880,1.0,1.0,1.0,-0.003104458345296046,0.0,0.0,97013.92905080234
2016-07-06,98928.14188719307,GOLD_518880,1.0,1.0,1.0,0.019723155615800847,0.0,0.0,98927.34987037157
2016-07-07,98558.88452811289,GOLD_518880,1.0,1.0,1.0,-0.003732581569168003,0.0,0.0,98558.09546755879
2016-07-08,97887.49514256205,GOLD_518880,1.0,1.0,1.0,-0.006812063557388615,0.0,0.0,97886.7114571386
2016-07-11,98760.292539931,GOLD_518880,1.0,1.0,1.0,0.00891633191857455,0.0,0.0,98759.50186690819
2016-07-12,97988.20315021981,GOLD_518880,1.0,1.0,1.0,-0.007817811894380688,0.0,0.0,97987.41865852996
2016-07-13,97081.83908479741,GOLD_518880,1.0,1.0,1.0,-0.009249726357701604,0.0,0.0,97081.06184944102
2016-07-14,96410.45770274397,GOLD_518880,1.0,1.0,1.0,-0.0069156228227919,0.0,0.0,96409.68584245414
2016-07-15,96318.33620848285,0.399606,1.0,1.0,1.0,-0.0009575135930550704,2.0,0.002,96317.37225775783
2016-07-18,95540.87245789591,1.H00016,1.0,1.0,1.0,-0.008073800422814914,2.0,0.002,95539.72501689872
2016-07-19,95004.86371052686,1.H00016,1.0,1.0,1.0,-0.005610255941563391,0.0,0.0,95003.72270696734
2016-07-20,94643.15855957668,1.H00016,1.0,1.0,1.0,-0.003807227723122253,0.0,0.0,94642.02190007755
2016-07-21,94918.61258775873,NASDAQ_159941,1.0,1.0,1.0,0.0029084405583985617,2.0,0.002,94917.28259510058
2016-07-22,93628.46227730458,NASDAQ_159941,1.0,1.0,1.0,-0.013592174129824275,0.0,0.0,93627.15036213823
2016-07-25,94457.84305036621,NASDAQ_159941,1.0,1.0,1.0,0.008858212053138192,0.0,0.0,94456.51951397711
2016-07-26,95010.77088948216,NASDAQ_159941,1.0,1.0,1.0,0.005853699610959051,0.0,0.0,95009.43960550863
2016-07-27,94734.30696992418,NASDAQ_159941,1.0,1.0,1.0,-0.002909816613103411,0.0,0.0,94732.97955974287
2016-07-28,95932.30996426722,NASDAQ_159941,1.0,1.0,1.0,0.012645925564467086,0.0,0.0,95930.96576775557
2016-07-29,95471.54042687468,NASDAQ_159941,1.0,1.0,1.0,-0.004803069347169453,0.0,0.0,95470.2026866321
2016-08-01,95932.30996426722,NASDAQ_159941,1.0,1.0,1.0,0.004826250161381385,0.0,0.0,95930.96576775557
2016-08-02,96761.69073732883,NASDAQ_159941,1.0,1.0,1.0,0.008645479019222524,0.0,0.0,96760.33491959445
2016-08-03,95195.07650731671,NASDAQ_159941,1.0,1.0,1.0,-0.01619043877876092,0.0,0.0,95193.74264086635
2016-08-04,95655.84604470924,NASDAQ_159941,1.0,1.0,1.0,0.004840266474885446,0.0,0.0,95654.5057219898
2016-08-05,95379.38212515126,NASDAQ_159941,1.0,1.0,1.0,-0.0028901936576752885,0.0,0.0,95378.04567622404
2016-08-08,96669.54342121772,NASDAQ_159941,1.0,1.0,1.0,0.013526626691433119,0.0,0.0,96668.18889464477
2016-08-09,97038.1546568868,NASDAQ_159941,1.0,1.0,1.0,0.003813106203087724,0.0,0.0,97036.7949653602
2016-08-10,96577.38511949428,NASDAQ_159941,1.0,1.0,1.0,-0.004748333673715632,0.0,0.0,96576.03188423674
2016-08-11,96577.38511949428,NASDAQ_159941,1.0,1.0,1.0,0.0,0.0,0.0,96576.03188423674
2016-08-12,97038.1546568868,NASDAQ_159941,1.0,1.0,1.0,0.004770987916295599,0.0,0.0,97036.79496536021
2016-08-15,96761.69073732883,NASDAQ_159941,1.0,1.0,1.0,-0.0028490228460703593,0.0,0.0,96760.33491959446
2016-08-16,96946.00734077569,NASDAQ_159941,1.0,1.0,1.0,0.0019048510008699004,0.0,0.0,96944.64894041055
2016-08-17,96577.38511949428,NASDAQ_159941,1.0,1.0,1.0,-0.0038023455673183992,0.0,0.0,96576.03188423674
2016-08-18,96476.3974803162,1.H00016,1.0,1.0,1.0,-0.0010476654031770227,2.0,0.002,96474.8525168555
2016-08-19,96776.18774076855,1.H00016,1.0,1.0,1.0,0.003107394847672529,0.0,0.0,96774.63797649635
2016-08-22,96250.48292761006,1.H00016,1.0,1.0,1.0,-0.005432171130430041,0.0,0.0,96248.94158192261
2016-08-23,96458.25835564637,1.H00016,1.0,1.0,1.0,0.0021586949147316403,0.0,0.0,96456.71368266382
2016-08-24,96039.07967463983,1.H00016,1.0,1.0,1.0,-0.004345700286864096,0.0,0.0,96037.5417143431
2016-08-25,95606.37910069758,1.H00016,1.0,1.4441659898353125,1.4441659898353125,-0.004947628377529489,0.4441659898353125,0.0004441659898353125,95562.38364764904
2016-08-26,95484.02245974289,1.H00016,1.0,1.4429733207306603,1.4429733207306603,-0.0019032386430894999,0.0011926691046522109,1.192669104652211e-06,95380.50562626509
2016-08-29,95266.6827659716,1.H00016,1.0,1.442946746204895,1.442946746204895,-0.0033381728743195893,2.6574525765266088e-05,2.657452576526609e-08,95062.1090096446
2016-08-30,95688.49986511192,1.H00016,1.0,1.442720151575036,1.442720151575036,0.006335117114587341,0.00022659462985896717,2.2659462985896717e-07,95664.33860338037
2016-08-31,95868.58771743748,0.399606,1.0,1.4413342816472374,1.4413342816472374,0.00265528352358535,2.8840544332222735,0.0028840544332222736,95918.35454546861
2016-09-01,95412.31025978421,0.399606,1.0,1.4417239028817461,1.4417239028817461,-0.00691374847913151,0.0003896212345086969,3.896212345086969e-07,95255.19916760908
2016-09-02,94954.34131943341,0.399606,1.0,1.441795172015796,1.441795172015796,-0.006973706989143236,7.126913404986723e-05,7.126913404986724e-08,94590.9173194217
2016-09-05,95471.93502487143,0.399606,1.0,1.4422586909734347,1.4422586909734347,0.007805198293800331,0.0004635189576387422,4.635189576387422e-07,95329.21818589226
2016-09-06,97033.43293788384,NASDAQ_159941,1.0,1.4402743837092054,1.4402743837092054,0.02351117947531267,2.88253307468264,0.0028825330746826403,97570.520543902
2016-09-07,97388.22983626407,0.399606,1.0,1.4253634258219436,1.4253634258219436,0.005218043247137594,2.865637809531149,0.0028656378095311495,98079.64773974581
2016-09-08,97695.31616167445,NASDAQ_159941,1.0,1.4261451049100393,1.4261451049100393,0.004433187023006102,2.8515085307319827,0.0028515085307319827,98514.45316132666
2016-09-09,97511.84221572398,NASDAQ_159941,1.0,1.4267696189275474,1.4267696189275474,-0.002730582054477293,0.000624514017508071,6.24514017508071e-07,98245.4513634177
2016-09-12,95126.79027225159,NASDAQ_159941,1.0,1.4265803134740949,1.4265803134740949,-0.034949387239281204,0.00018930545345252625,1.8930545345252626e-07,94811.83303921965
2016-09-13,95493.72722876415,NASDAQ_159941,1.0,1.4015316636675792,1.4015316636675792,0.0054259486686452085,0.025048649806515666,2.5048649806515665e-05,95326.27717847061
2016-09-14,95760.67715548525,GOLD_518880,1.0,1.4003440091164037,1.4003440091164037,0.0038624075928133106,2.801875672783983,0.002801875672783983,95694.46611523937
2016-09-19,95188.0680407656,GOLD_518880,1.0,1.3997467574191116,1.3997467574191116,-0.008422570006083374,0.0005972516972920783,5.972516972920783e-07,94888.47277518899
2016-09-20,95261.13025105179,CASH,0.0,1.398783375641223,0.0,0.0010250330390875195,1.3997467574191116,0.0013997467574191117,94985.73659481212
2016-09-21,95261.13025105179,CASH,0.0,1.4159875089246206,0.0,0.0,0.0,0.0,94985.73659481212
2016-09-22,95261.13025105179,CASH,0.0,1.4166030866551513,0.0,0.0,0.0,0.0,94985.73659481212
2016-09-23,95165.96428676501,NASDAQ_159941,1.0,1.4166586162169665,1.4166586162169665,-0.0014166586162169814,1.4166586162169665,0.0014166586162169667,94851.17423264736
2016-09-26,94193.9780979345,NASDAQ_159941,1.0,1.420441825868203,1.420441825868203,-0.01452337744306098,0.0037832096512364632,3.7832096512364632e-06,93473.61482834908
2016-09-27,94900.87618675841,NASDAQ_159941,1.0,1.4138788984762112,1.4138788984762112,0.010602428866202551,0.006562927391991824,6.562927391991824e-06,94464.66218043346
2016-09-28,94900.87618675841,NASDAQ_159941,1.0,1.4096431404121705,1.4096431404121705,-5.437696189503072e-05,0.00423575806404064,4.23575806404064e-06,94459.52547909765
2016-09-29,94989.2423979543,NASDAQ_159941,1.0,1.410192486455151,1.410192486455151,0.00126239992922339,0.0005493460429804031,5.493460429804032e-07,94578.77117737694
2016-09-30,94635.78808675181,NASDAQ_159941,1.0,1.4231412044064597,1.4231412044064597,-0.005309891383379672,0.012948717951308808,1.2948717951308809e-05,94076.56817525155
2016-10-10,95077.59807556914,NASDAQ_159941,1.0,1.432361399321677,1.432361399321677,0.0065834324765681185,0.009220194915217306,9.220194915217306e-06,94695.91490946058
2016-10-11,96137.95047559554,NASDAQ_159941,1.0,1.4314052734863891,1.4314052734863891,0.015921050864920572,0.0009561258352879243,9.561258352879243e-07,96203.5733874343
2016-10-12,95696.12995319719,NASDAQ_159941,1.0,1.4227958054961523,1.4227958054961523,-0.006639116557547342,0.008609467990236874,8.609467990236875e-06,95564.86665046256
2016-10-13,95607.77427558234,NASDAQ_159941,1.0,1.5,1.5,-0.001441979572766816,0.07720419450384775,7.720419450384775e-05,95427.0640648784
2016-10-14,95784.49616439307,NASDAQ_159941,1.0,1.5,1.5,0.002712032527463659,0.0,0.0,95685.86536662272
2016-10-17,95519.40806438647,NASDAQ_159941,1.0,1.5,1.5,-0.004211895563406953,0.0,0.0,95282.84649480428
2016-10-18,95696.12995319719,NASDAQ_159941,1.0,1.5,1.5,0.0027145975017028867,0.0,0.0,95541.50107185422
2016-10-19,95784.49616439307,NASDAQ_159941,1.0,1.5,1.5,0.0013245313599372643,0.0,0.0,95668.04878619938
2016-10-20,96226.30615321039,NASDAQ_159941,1.0,1.5,1.5,0.006858237659573385,0.0,0.0,96324.16300120279
2016-10-21,96403.02804202112,NASDAQ_159941,1.0,1.5,1.5,0.0026942105180856046,0.0,0.0,96583.68057430642
2016-10-24,96491.39425321699,NASDAQ_159941,1.0,1.5,1.5,0.001314374738843327,0.0,0.0,96710.6277242378
2016-10-25,97551.73611966237,NASDAQ_159941,1.0,1.5,1.5,0.016422892913540377,0.0,0.0,98298.89600695422
2016-10-26,97198.29234204092,NASDAQ_159941,1.0,1.5,1.5,-0.005495287759273104,0.0,0.0,97758.71528697715
2016-10-27,96915.9003044098,1.H00016,1.0,1.5,1.5,-0.004420002216838137,3.0,0.003,97326.62154869347
2016-10-28,97068.50352651584,1.H00016,1.0,1.5,1.5,0.002301316432509637,0.0,0.0,97550.60090218412
2016-10-31,96924.7994123944,1.H00016,1.0,1.5,1.5,-0.0022812352750095632,0.0,0.0,97328.06503030767
2016-11-01,97485.11361883118,1.H00016,1.0,1.5,1.5,0.00861080029501804,0.0,0.0,98166.13756138418
2016-11-02,96678.26116156222,1.H00016,1.0,1.5,1.5,-0.01247558524641823,0.0,0.0,96941.45754392551
2016-11-03,97922.48829644389,1.H00016,1.0,1.5,1.5,0.019244082338054413,0.0,0.0,98807.00693487182
2016-11-04,97848.98825642306,1.H00016,1.0,1.5,1.5,-0.00118646610520301,0.0,0.0,98689.77577018704
2016-11-07,98065.53321738128,1.H00016,1.0,1.5,1.5,0.003259003962267082,0.0,0.0,99011.40614045733
2016-11-08,98300.86518408473,1.H00016,1.0,1.5,1.5,0.003539037829654923,0.0,0.0,99361.81125235574
2016-11-09,97504.23022116843,1.H00016,1.0,1.5,1.5,-0.012216647489007526,0.0,0.0,98147.9430304164
2016-11-10,98406.7539337667,GOLD_518880,1.0,1.5,1.5,0.013804038556883613,3.0,0.003,99502.78102028708
2016-11-11,96867.51169873083,GOLD_518880,1.0,1.5,1.5,-0.023523023041337132,0.0,0.0,97162.17480966974
2016-11-14,93671.45741101637,1.H00016,1.0,1.5,1.5,-0.049507827776404945,3.0,0.003,92351.88659281166
2016-11-15,93393.7208253478,1.H00016,1.0,1.5,1.5,-0.0045080864258044695,0.0,0.0,91935.55630646517
2016-11-16,93355.06038747635,1.H00016,1.0,1.5,1.5,-0.00068150170581327,0.0,0.0,91872.90206801741
2016-11-17,93628.77628760628,1.H00016,1.0,1.5,1.5,0.004337406747124017,0.0,0.0,92271.3922133251
2016-11-18,93247.12044493924,1.H00016,1.0,1.5,1.5,-0.006174974710267178,0.0,0.0,91701.61869992668
2016-11-21,94354.66466908077,1.H00016,1.0,1.5,1.5,0.017755699965643856,0.0,0.0,93329.84512792646
2016-11-22,95095.08937519495,1.H00016,1.0,1.5,1.5,0.01171030102899362,0.0,0.0,94422.76570936383
2016-11-23,95391.38297104179,1.H00016,1.0,1.5,1.5,0.004613066910504449,0.0,0.0,94858.34424545601
2016-11-24,95730.97625730469,1.H00016,1.0,1.5,1.5,0.005279424431292146,0.0,0.0,95359.14170557739
2016-11-25,96749.75611609335,1.H00016,1.0,1.5,1.5,0.01590259438732433,0.0,0.0,96875.59945724458
2016-11-28,97121.2056031623,1.H00016,1.0,1.5,1.5,0.005698346308042668,0.0,0.0,97427.63017175118
2016-11-29,98675.04592209197,1.H00016,1.0,1.5,1.5,0.023937896449839347,0.0,0.0,99759.8426941558
2016-11-30,97779.05161398304,1.H00016,1.0,1.5,1.5,-0.013680953365512893,0.0,0.0,98395.03293850615
2016-12-01,98259.67817760103,1.H00016,1.0,1.5,1.5,0.007312577377565521,0.0,0.0,99114.55423043709
2016-12-02,97661.83316635678,1.H00016,1.0,1.5,1.5,-0.009187080724774921,0.0,0.0,98203.98081972198
2016-12-05,95994.48580183655,1.H00016,1.0,1.5,1.5,-0.025669566396517185,0.0,0.0,95683.12721366783
2016-12-06,95728.81127278387,1.H00016,1.0,1.5,1.5,-0.004211977956326662,0.0,0.0,95280.11199105147
2016-12-07,96061.6003219814,1.H00016,1.0,1.5,1.5,0.00515398442662951,0.0,0.0,95771.18420442086
2016-12-08,96146.03471829266,1.H00016,1.0,1.5,1.5,0.0012578664529176997,0.0,0.0,95891.6515641878
2016-12-09,97451.82966783903,1.H00016,1.0,1.5,1.5,0.02031148123186588,0.0,0.0,97839.35304522642
2016-12-12,96475.42164895749,1.H00016,1.0,1.5,1.5,-0.015089662004958981,0.0,0.0,96362.99027699011
2016-12-13,95900.46361693316,1.H00016,1.0,1.5,1.5,-0.009000023326406481,0.0,0.0,95495.72111669491
2016-12-14,95393.23867205963,1.H00016,1.0,1.5,1.5,-0.007994190617549135,0.0,0.0,94732.31011892774
2016-12-15,93163.28947588205,NASDAQ_159941,1.0,1.5,1.5,-0.03509577371554451,3.0,0.003,91407.60639944306
2016-12-16,93485.09289781393,NASDAQ_159941,1.0,1.5,1.5,0.005120705491505451,0.0,0.0,91875.67783149806
2016-12-19,93485.09289781393,NASDAQ_159941,1.0,1.5,1.5,-6.057498510125825e-05,0.0,0.0,91870.11246368225
2016-12-20,94128.70933229051,NASDAQ_159941,1.0,1.5,1.5,0.010266468843909582,0.0,0.0,92813.29411097712
2016-12-21,97668.59492660529,NASDAQ_159941,1.0,1.5,1.5,0.05634972139671346,0.0,0.0,98043.29737604191
2016-12-22,98392.66701187125,NASDAQ_159941,1.0,1.5,1.5,0.011059766499437185,0.0,0.0,99127.63335185582
2016-12-23,98231.7557102925,NASDAQ_159941,1.0,1.5,1.5,-0.0025136739781288497,0.0,0.0,98878.45879938577
2016-12-26,104185.19574093485,NASDAQ_159941,1.0,1.5,1.5,0.090848520361831,0.0,0.0,107861.42047696824
2016-12-27,103380.67759549234,NASDAQ_159941,1.0,1.391766549257988,1.391766549257988,-0.011750549131887,0.10823345074201196,0.00010823345074201196,106593.9895562185
2016-12-28,102334.8020882945,NASDAQ_159941,1.0,1.3869852089023678,1.3869852089023678,-0.014132317571821096,0.004781340355620278,4.781340355620278e-06,105087.56944456264
2016-12-29,101047.57880995414,NASDAQ_159941,1.0,1.3795948485199472,1.3795948485199472,-0.017500405140578046,0.00739036038242058,7.39036038242058e-06,103248.49440404416
2016-12-30,101449.8378826754,NASDAQ_159941,1.0,1.368843205551212,1.368843205551212,0.005435214186731541,0.010751642968735098,1.0751642968735097e-05,103809.67208558769
2017-01-03,100243.06066451162,NASDAQ_159941,1.0,1.3682662235376957,1.3682662235376957,-0.016328066462352853,0.0005769820135164139,5.769820135164139e-07,102114.66086033917
2017-01-04,98151.30965011593,NASDAQ_159941,1.0,1.3601573965045366,1.3601573965045366,-0.02860381795833067,0.008108827033159072,8.108827033159071e-06,99193.79169021334
2017-01-05,96783.6211303734,NASDAQ_159941,1.0,1.3341163557083413,1.3341163557083413,-0.01902228011011242,0.02604104079619529,2.6041040796195293e-05,97306.89959949796
2017-01-06,94933.22747773303,NASDAQ_159941,1.0,1.323762999471737,1.323762999471737,-0.025557366722798736,0.010353356236604272,1.0353356236604272e-05,94819.99148177504
2017-01-09,95335.4865504543,NASDAQ_159941,1.0,1.3180985826622562,1.3180985826622562,0.005564240307025514,0.005664416809480821,5.6644168094808214e-06,95347.59270028975
2017-01-10,96300.91599747556,NASDAQ_159941,1.0,1.3178262226521613,1.3178262226521613,0.013309114123813082,0.0002723600100948964,2.723600100948964e-07,96616.58469296875
2017-01-11,98875.37214476908,NASDAQ_159941,1.0,1.3125030446666555,1.3125030446666555,0.03518603209506499,0.005323177985505856,5.323177985505856e-06,100016.13894289112
2017-01-12,101086.55110341216,GOLD_518880,1.0,1.2747010499192117,1.2747010499192117,0.029330431495504294,2.587204094585867,0.002587204094585867,102949.65545460043
2017-01-13,100745.93510892616,GOLD_518880,1.0,1.2823957936197135,1.2823957936197135,-0.004336107940559608,0.007694743700501716,7.694743700501716e-06,102503.25463610586
2017-01-16,101502.85352566442,GOLD_518880,1.0,1.2819841283965407,1.2819841283965407,0.009600192569679589,0.00041166522317270804,4.11665223172708e-07,103487.30561963138
2017-01-17,101957.00818497909,GOLD_518880,1.0,1.2798384359090833,1.2798384359090833,0.005699666869837028,0.00214569248745744,2.14569248745744e-06,104077.1487869203
2017-01-18,101616.39219049309,GOLD_518880,1.0,1.2815992310020485,1.2815992310020485,-0.004311315036647723,0.0017607950929652283,1.7607950929652283e-06,103628.43941038383
2017-01-19,100745.93510892616,GOLD_518880,1.0,1.2806616929046133,1.2806616929046133,-0.01101336153136534,0.0009375380974352421,9.375380974352421e-07,102487.14194222608
2017-01-20,100973.0124385835,GOLD_518880,1.0,1.276139267535297,1.276139267535297,0.0028480230243539406,0.004522425369316352,4.522425369316352e-06,102779.02768217777
2017-01-23,101465.01031178128,GOLD_518880,1.0,1.2760614684151892,1.2760614684151892,0.0061845428638418465,7.779912010774659e-05,7.77991201077466e-08,103414.66898438218
2017-01-24,101313.62843306949,GOLD_518880,1.0,1.275401712964717,1.275401712964717,-0.001937937769335929,0.0006597554504721437,6.597554504721437e-07,103214.25779145397
2017-01-25,100329.63268667391,GOLD_518880,1.0,1.2815128814590115,1.2815128814590115,-0.012426577298058628,0.006111168494294494,6.111168494294494e-06,101931.65783874672
2017-01-26,99751.4708339925,1.H00016,1.0,1.2779756590098597,1.2779756590098597,-0.0074152026171556695,2.5594885404688714,0.0025594885404688714,101175.81394276982
2017-02-03,98737.51650304475,1.H00016,1.0,1.2758309003566208,1.2758309003566208,-0.013026167980189185,0.0021447586532388208,2.144758653238821e-06,99857.88079481894
2017-02-06,98905.43250689597,1.H00016,1.0,1.269896879275742,1.269896879275742,0.0021303529742122684,0.005934021080878926,5.934021080878926e-06,100070.6133281687
2017-02-07,98633.86066220583,1.H00016,1.0,1.2707786913495294,1.2707786913495294,-0.0035204249959901457,0.000881812073787458,8.81812073787458e-07,99718.32223964416
2017-02-08,99009.0883477349,1.H00016,1.0,1.271063404300838,1.271063404300838,0.004801266621313749,0.00028471295130860774,2.8471295130860774e-07,100197.09649174676
2017-02-09,99366.55568670278,1.H00016,1.0,1.27630650844717,1.27630650844717,0.004551004242710599,0.0052431041463321115,5.243104146332112e-06,100653.09390298798
2017-02-10,99727.48218825675,GOLD_518880,1.0,1.2771408018699772,1.2771408018699772,0.004595121435222227,2.5534473103171473,0.0025534473103171473,101115.60709230303
2017-02-13,99785.12850938799,NASDAQ_159941,1.0,1.2767757355505118,1.2767757355505118,0.0007007273980834672,2.553916537420489,0.002553916537420489,101186.46156856646
2017-02-14,99785.12850938799,NASDAQ_159941,1.0,1.276856360538387,1.276856360538387,-3.361199439910756e-05,8.062498787508865e-05,8.062498787508865e-08,101183.06048978695
2017-02-15,99392.27404149235,NASDAQ_159941,1.0,1.277423132724867,1.277423132724867,-0.00506109387065834,0.0005667721864801578,5.667721864801578e-07,100670.96352252764
2017-02-16,99627.9885955076,NASDAQ_159941,1.0,1.276452428754278,1.276452428754278,0.002994899779640958,0.0009707039705890708,9.707039705890708e-07,100972.4629689975
2017-02-17,101513.69566124032,NASDAQ_159941,1.0,1.27629054327264,1.27629054327264,0.02412637371831372,0.00016188548163809102,1.6188548163809104e-07,103408.56234584612
2017-02-20,102063.69004301635,NASDAQ_159941,1.0,1.2602557342152632,1.2602557342152632,0.006865238659985895,0.016034809057376753,1.6034809057376754e-05,104118.48680583638
2017-02-21,102063.69004301635,NASDAQ_159941,1.0,1.259244764210242,1.259244764210242,-3.254091257443026e-05,0.00101097000502115,1.01097000502115e-06,104115.09869525985
2017-02-22,102535.10978465753,NASDAQ_159941,1.0,1.2592150691132242,1.2592150691132242,0.005784860687993998,2.969509701777895e-05,2.969509701777895e-08,104717.39003672867
2017-02-23,102535.10978465753,NASDAQ_159941,1.0,1.2636779166771634,1.2636779166771634,-3.5866605312295796e-05,0.004462847563939221,4.462847563939221e-06,104713.63417943088
2017-02-24,101670.8355751207,NASDAQ_159941,1.0,1.2645950070404668,1.2645950070404668,-0.010684464125130355,0.0009170903633033411,9.170903633033412e-07,103594.82511162873
2017-02-27,101592.26093498584,NASDAQ_159941,1.0,1.2610880623229532,1.2610880623229532,-0.0010128806220783826,0.0035069447175135604,3.5069447175135605e-06,103489.89592072555
2017-02-28,101906.55012913595,NASDAQ_159941,1.0,1.2610271188200892,1.2610271188200892,0.0038696519429026743,6.094350286400818e-05,6.094350286400819e-08,103890.36579754598
2017-03-01,101985.11540288149,NASDAQ_159941,1.0,1.2609682736968262,1.2609682736968262,0.0009405117130207863,5.884512326304048e-05,5.884512326304048e-08,103988.07590344858
