date,nav,hold
2019-09-24,100000.0,CASH
2019-09-25,99900.09990009991,0.399606
2019-09-26,96982.04308863883,0.399606
2019-09-27,98203.10593265315,1.H00016
2019-09-30,97138.2700597767,1.H00016
2019-10-08,97866.4632467441,CASH
2019-10-09,97866.4632467441,CASH
2019-10-10,97866.4632467441,CASH
2019-10-11,97866.4632467441,CASH
2019-10-14,97866.4632467441,CASH
2019-10-15,97768.69455219191,1.H00016
2019-10-16,97421.73525949211,1.H00016
2019-10-17,97649.84156655034,1.H00016
2019-10-18,96074.58237993166,1.H00016
2019-10-21,96260.40445171358,1.H00016
2019-10-22,96400.28527327634,1.H00016
2019-10-23,95787.04958005261,1.H00016
2019-10-24,95940.41564421704,1.H00016
2019-10-25,96200.292268591,1.H00016
2019-10-28,96471.14062279875,NASDAQ_159941
2019-10-29,97385.30199374376,NASDAQ_159941
2019-10-30,97116.43062520704,NASDAQ_159941
2019-10-31,97600.40293481258,NASDAQ_159941
2019-11-01,97707.95020014745,NASDAQ_159941
2019-11-04,98514.56430575758,NASDAQ_159941
2019-11-05,98998.53020496403,NASDAQ_159941
2019-11-06,98191.9160993539,NASDAQ_159941
2019-11-07,98030.59199615206,NASDAQ_159941
2019-11-08,98030.59199615206,NASDAQ_159941
2019-11-11,98138.145671886,NASDAQ_159941
2019-11-12,98407.01704042271,NASDAQ_159941
2019-11-13,98783.43567429429,NASDAQ_159941
2019-11-14,99267.40157350074,NASDAQ_159941
2019-11-15,99536.27294203745,NASDAQ_159941
2019-11-18,100020.24525164298,NASDAQ_159941
2019-11-19,100611.76482658337,NASDAQ_159941
2019-11-20,100342.89345804666,NASDAQ_159941
2019-11-21,99805.14431057416,NASDAQ_159941
2019-11-22,100181.56935484482,NASDAQ_159941
2019-11-25,100665.53525405127,NASDAQ_159941
2019-11-26,101579.70303539536,NASDAQ_159941
2019-11-27,102171.21619993668,NASDAQ_159941
2019-11-28,104913.70672317076,NASDAQ_159941
2019-11-29,105075.0308263726,NASDAQ_159941
2019-12-02,107494.87314320302,NASDAQ_159941
2019-12-03,101956.12166926694,NASDAQ_159941
2019-12-04,100719.31209191824,NASDAQ_159941
2019-12-05,100826.85935725311,NASDAQ_159941
2019-12-06,100611.76482658337,NASDAQ_159941
2019-12-09,101364.60209432653,NASDAQ_159941
2019-12-10,100880.6361951201,NASDAQ_159941
2019-12-11,100773.08251938614,NASDAQ_159941
2019-12-12,101215.74480845287,0.399606
2019-12-13,103240.47223168502,0.399606
2019-12-16,104706.05824371072,0.399606
2019-12-17,105957.57615812599,0.399606
2019-12-18,105416.83122405793,0.399606
2019-12-19,105300.3202021814,0.399606
2019-12-20,104198.7614498943,0.399606
2019-12-23,102135.56866537276,0.399606
2019-12-24,104090.61246308069,0.399606
2019-12-25,104944.6549775057,0.399606
2019-12-26,105488.18725659474,0.399606
2019-12-27,103956.26243306996,0.399606
2019-12-30,105288.61335309333,0.399606
2019-12-31,105751.87009557844,0.399606
2020-01-02,107788.30436789867,0.399606
2020-01-03,107980.63117434556,0.399606
2020-01-06,109386.56800292252,0.399606
2020-01-07,111344.9566146556,0.399606
2020-01-08,109549.90642115133,0.399606
2020-01-09,112516.75646147113,0.399606
2020-01-10,111990.50572151212,0.399606
2020-01-13,113806.73973717577,0.399606
2020-01-14,113070.32318263565,0.399606
