date,position,return,nav,trade_count,stop_count,strategy
2020-02-12,159941.SZ,0.02039007092198597,1.0986515105686365,5,1.0,article_six
2020-02-13,159941.SZ,0.04908774978279751,1.1525818410179223,5,1.0,article_six
2020-02-14,CASH,0.0,1.1525818410179223,6,2.0,article_six
2020-02-17,159915.SZ,0.0,1.1525818410179223,7,2.0,article_six
2020-02-18,159915.SZ,0.00917431192660545,1.1631559863483618,7,2.0,article_six
2020-02-19,159941.SZ,-0.017224880382775143,1.1431207636170024,8,2.0,article_six
2020-02-20,159941.SZ,0.013140009062075464,1.1581413808099765,8,2.0,article_six
2020-02-21,159941.SZ,-0.022361359570661987,1.1322437649600217,8,2.0,article_six
2020-02-24,CASH,0.0,1.1322437649600217,9,3.0,article_six
2020-02-25,159915.SZ,0.0,1.1322437649600217,10,3.0,article_six
2020-02-26,159915.SZ,-0.04236902050113889,1.0842717056701439,10,3.0,article_six
2020-02-27,159915.SZ,0.00428163653663205,1.0889141630207775,10,3.0,article_six
2020-02-28,CASH,0.0,1.0889141630207775,11,4.0,article_six
2020-03-02,518880.SS,0.0,1.0889141630207775,12,4.0,article_six
2020-03-03,518880.SS,-0.0016939582156972888,1.0870695879281393,12,4.0,article_six
2020-03-04,159915.SZ,0.02149321266968318,1.1104342057682237,13,4.0,article_six
2020-03-05,159915.SZ,0.015804597701149392,1.1279841716639858,13,4.0,article_six
2020-03-06,159915.SZ,-0.0047147571900045815,1.1226660001804216,13,4.0,article_six
2020-03-09,CASH,0.0,1.1226660001804216,14,5.0,article_six
2020-03-10,518880.SS,0.0,1.1226660001804216,15,5.0,article_six
2020-03-11,518880.SS,0.009966777408637828,1.1338553623084657,15,5.0,article_six
2020-03-12,518880.SS,-0.010964912280701733,1.12142273772175,15,5.0,article_six
2020-03-13,518880.SS,-0.029379157427937952,1.0884762825669536,15,5.0,article_six
2020-03-16,CASH,0.0,1.0884762825669536,16,6.0,article_six
2020-03-17,159985.SZ,0.0,1.0884762825669536,17,6.0,article_six
2020-03-18,159985.SZ,-0.002083333333333326,1.086208623644939,17,6.0,article_six
2020-03-19,159985.SZ,-0.009394572025052228,1.076004158495874,17,6.0,article_six
2020-03-20,159985.SZ,0.02950474183350904,1.1077513834040769,17,6.0,article_six
2020-03-23,159985.SZ,0.05322415557830085,1.1667105153764534,17,6.0,article_six
2020-03-24,159985.SZ,-0.013605442176870763,1.150836902922352,17,6.0,article_six
2020-03-25,159985.SZ,0.016748768472906628,1.1701120037594754,17,6.0,article_six
2020-03-26,159985.SZ,-0.026162790697674576,1.1394986083122798,17,6.0,article_six
2020-03-27,159985.SZ,0.011940298507462588,1.1531045618443665,17,6.0,article_six
2020-03-30,159985.SZ,0.008849557522123908,1.1633090269934316,17,6.0,article_six
2020-03-31,159985.SZ,-0.0029239766081872176,1.1599075386104098,17,6.0,article_six
2020-04-01,159985.SZ,-0.029325513196480912,1.1258926547801926,17,6.0,article_six
2020-04-02,159985.SZ,-0.004028197381671705,1.1213573369361636,17,6.0,article_six
2020-04-03,CASH,0.0,1.1213573369361636,18,7.0,article_six
2020-04-07,CASH,0.0,1.1213573369361636,18,7.0,article_six
2020-04-08,159985.SZ,0.0,1.1213573369361636,19,7.0,article_six
2020-04-09,159985.SZ,0.0010193679918450993,1.122500412712857,19,7.0,article_six
2020-04-10,159985.SZ,0.0010183299389001643,1.1236434884895503,19,7.0,article_six
2020-04-13,159985.SZ,-0.007121057985757906,1.1156419580526968,19,7.0,article_six
2020-04-14,518880.SS,0.0,1.1156419580526968,20,7.0,article_six
2020-04-15,518880.SS,-0.0026939655172414367,1.112636457088115,20,7.0,article_six
2020-04-16,513520.SS,0.0075634792004322104,1.1210518597889436,21,7.0,article_six
2020-04-17,513520.SS,0.018143009605122717,1.141391114448935,21,7.0,article_six
2020-04-20,513520.SS,-0.0031446540880503138,1.1378018342148188,21,7.0,article_six
2020-04-21,513030.SS,-0.013669821240799185,1.122248286533649,22,7.0,article_six
2020-04-22,513030.SS,-0.009302325581395321,1.11180876758915,22,7.0,article_six
2020-04-23,513030.SS,0.005868544600938996,1.1183334669294618,22,7.0,article_six
2020-04-24,513030.SS,-0.012835472578763163,1.1039791283807756,22,7.0,article_six
2020-04-27,513030.SS,0.014184397163120588,1.1196384067975242,22,7.0,article_six
2020-04-28,159941.SZ,0.012820512820512775,1.1339927453462104,23,7.0,article_six
2020-04-29,159941.SZ,0.028949950932286583,1.166821779681552,23,7.0,article_six
2020-04-30,159941.SZ,0.03290414878397718,1.205215057124579,23,7.0,article_six
2020-05-06,159915.SZ,-0.004616805170821747,1.199650814016894,24,7.0,article_six
2020-05-07,159915.SZ,-0.0019714144898964614,1.197285805019325,24,7.0,article_six
2020-05-08,159915.SZ,0.008395061728394992,1.2073370932589933,24,7.0,article_six
2020-05-11,513520.SS,-0.008814887365327984,1.1966945527699329,25,7.0,article_six
2020-05-12,513520.SS,-0.012048192771084376,1.1822765461100542,25,7.0,article_six
2020-05-13,159941.SZ,0.0060975609756097615,1.1894855494399936,26,7.0,article_six
2020-05-14,159941.SZ,-0.018932038834951537,1.166966162824382,26,7.0,article_six
2020-05-15,159941.SZ,0.009896091044037547,1.1785145662170031,26,7.0,article_six
2020-05-18,159941.SZ,0.007349338559529794,1.1871758687614693,26,7.0,article_six
2020-05-19,159941.SZ,0.018482490272373475,1.2091178352074496,26,7.0,article_six
2020-05-20,159915.SZ,-0.00859598853868182,1.1987242721540907,27,7.0,article_six
2020-05-21,159915.SZ,-0.010289073983341446,1.1863905094322702,27,7.0,article_six
2020-05-22,513520.SS,-0.023762376237623783,1.1581990517823944,28,7.0,article_six
2020-05-25,513520.SS,0.02323232323232305,1.185106706520773,28,7.0,article_six
2020-05-26,513520.SS,0.019743336623889496,1.2085046671628417,28,7.0,article_six
2020-05-27,513520.SS,0.015488867376573179,1.2272230356764966,28,7.0,article_six
2020-05-28,513520.SS,0.018112488083889433,1.2494510982864617,28,7.0,article_six
2020-05-29,513520.SS,-0.0018726591760299671,1.2471113022222549,28,7.0,article_six
2020-06-01,513520.SS,0.004690431519699612,1.2529607923827717,28,7.0,article_six
2020-06-02,513520.SS,0.013071895424836555,1.2693393648322195,28,7.0,article_six
2020-06-03,513030.SS,0.0036866359447005337,1.2740189569606333,29,7.0,article_six
2020-06-04,513030.SS,0.02350636630754166,1.3039665132457021,29,7.0,article_six
2020-06-05,513030.SS,0.02200956937799048,1.3326662546855597,29,7.0,article_six
2020-06-08,513520.SS,0.014044943820224587,1.3513834773637274,30,7.0,article_six
2020-06-09,513520.SS,0.012773722627737127,1.3686456750672786,30,7.0,article_six
2020-06-10,513520.SS,0.008108108108108025,1.3797428021624185,30,7.0,article_six
2020-06-11,513520.SS,-0.02859696157283287,1.3402863502685871,30,7.0,article_six
2020-06-12,513520.SS,-0.013799448022078997,1.3217911384433538,30,7.0,article_six
2020-06-15,CASH,0.0,1.3217911384433538,31,8.0,article_six
2020-06-16,159941.SZ,0.0,1.3217911384433538,32,8.0,article_six
2020-06-17,159915.SZ,0.014265991716521098,1.3406477998753576,33,8.0,article_six
2020-06-18,513030.SS,0.002742230347348995,1.3443241649572826,34,8.0,article_six
2020-06-19,513030.SS,0.0009643201542912649,1.3456205238434518,34,8.0,article_six
2020-06-22,513030.SS,-0.013487475915221592,1.3274714994370853,34,8.0,article_six
2020-06-23,159915.SZ,0.005859375,1.3352496527540996,35,8.0,article_six
2020-06-24,159915.SZ,0.0,1.3352496527540996,35,8.0,article_six
2020-06-29,159915.SZ,-0.005201560468140465,1.3283042709452355,35,8.0,article_six
2020-06-30,159915.SZ,0.02788671023965139,1.3653463072591767,35,8.0,article_six
2020-07-01,159915.SZ,-0.007206443408223739,1.3555070163632863,35,8.0,article_six
2020-07-02,159915.SZ,0.0034158838599487318,1.360137270902529,35,8.0,article_six
2020-07-03,159915.SZ,0.012765957446808418,1.377500725424689,35,8.0,article_six
2020-07-06,159941.SZ,0.02941176470588247,1.4180154526430624,36,8.0,article_six
2020-07-07,159941.SZ,0.004826678367705117,1.4248597571534063,36,8.0,article_six
2020-07-08,159941.SZ,-0.0004366812227073469,1.424237547652466,36,8.0,article_six
2020-07-09,159941.SZ,0.009611183923110334,1.4379261566731534,36,8.0,article_six
2020-07-10,159941.SZ,-0.0008654262224144782,1.4366817376712728,36,8.0,article_six
2020-07-13,159941.SZ,0.019055868341273374,1.4640589557126484,36,8.0,article_six
2020-07-14,159941.SZ,-0.014449638759031158,1.4429038326806762,36,8.0,article_six
2020-07-15,159941.SZ,0.002587322121604174,1.4466370896863183,36,8.0,article_six
2020-07-16,CASH,0.0,1.4466370896863183,37,9.0,article_six
2020-07-17,513030.SS,0.0,1.4466370896863183,38,9.0,article_six
2020-07-20,513030.SS,0.0027726432532346745,1.4506480982529162,38,9.0,article_six
2020-07-21,513030.SS,0.023041474654378113,1.4840731696412326,38,9.0,article_six
2020-07-22,513030.SS,-0.0018018018018017834,1.4813991639301674,38,9.0,article_six
2020-07-23,513030.SS,0.011732851985559511,1.4987802010520916,38,9.0,article_six
2020-07-24,513030.SS,-0.02140945584299736,1.466692132519308,38,9.0,article_six
2020-07-27,159915.SZ,0.0027347310847767314,1.4707031410859062,39,9.0,article_six
2020-07-28,159915.SZ,0.012992125984252034,1.4898107015803295,39,9.0,article_six
2020-07-29,159915.SZ,0.04158569762922659,1.5517655189410349,39,9.0,article_six
2020-07-30,159915.SZ,-0.010447761194029903,1.535553043370009,39,9.0,article_six
2020-07-31,513030.SS,0.02111613876319751,1.5679779945120604,40,9.0,article_six
2020-08-03,518880.SS,-0.0018331805682859637,1.565103607721021,41,9.0,article_six
2020-08-04,518880.SS,0.0014285714285715567,1.5673394700177654,41,9.0,article_six
2020-08-05,518880.SS,0.02710413694721825,1.6098208536559073,41,9.0,article_six
2020-08-06,518880.SS,0.007638888888888751,1.6221180962880009,41,9.0,article_six
2020-08-07,518880.SS,0.005743165632897007,1.6314341891911024,41,9.0,article_six
2020-08-10,518880.SS,-0.0066240292370945975,1.6206275214235049,41,9.0,article_six
2020-08-11,518880.SS,-0.02207404000919755,1.5848537246755958,41,9.0,article_six
2020-08-12,CASH,0.0,1.5848537246755958,42,10.0,article_six
2020-08-13,513030.SS,0.0,1.5848537246755958,43,10.0,article_six
2020-08-14,159941.SZ,-0.002673796791443972,1.5806161478716503,44,10.0,article_six
2020-08-17,159941.SZ,-0.0016474464579900872,1.5780121673973972,44,10.0,article_six
2020-08-18,159941.SZ,0.0024752475247524774,1.581918138108777,44,10.0,article_six
2020-08-19,159941.SZ,0.009053497942386857,1.5962400307171694,44,10.0,article_six
2020-08-20,159941.SZ,-0.0036704730831973453,1.5903810746501,44,10.0,article_six
2020-08-21,159941.SZ,0.020466639377814122,1.622930830578264,44,10.0,article_six
2020-08-24,159941.SZ,0.026875250701965614,1.666547503522004,44,10.0,article_six
2020-08-25,159941.SZ,0.030078124999999956,1.7166741276513768,44,10.0,article_six
2020-08-26,159941.SZ,-0.017823284034888198,1.6860773570789025,44,10.0,article_six
2020-08-27,159941.SZ,0.03667953667953672,1.7479218933424143,44,10.0,article_six
2020-08-28,159941.SZ,0.010055865921787754,1.765498761543623,44,10.0,article_six
2020-08-31,159941.SZ,0.01954277286135686,1.800001502827477,44,10.0,article_six
2020-09-01,159941.SZ,0.0206148282097649,1.837108224585584,44,10.0,article_six
2020-09-02,513030.SS,0.05457122608079379,1.9373614728443298,45,10.0,article_six
2020-09-03,513030.SS,0.019572953736654686,1.975281359323489,45,10.0,article_six
2020-09-04,513030.SS,-0.02617801047120405,1.9235724232155447,45,10.0,article_six
2020-09-07,159985.SZ,-0.0116487455197134,1.9011652175687683,46,10.0,article_six
2020-09-08,159985.SZ,0.002868068833651982,1.9066178902769004,46,10.0,article_six
2020-09-09,159985.SZ,-0.008579599618684375,1.890259872152504,46,10.0,article_six
2020-09-10,159941.SZ,0.006730769230769207,1.9029827751381456,47,10.0,article_six
2020-09-11,159941.SZ,-0.02328159645232819,1.8586782981116476,47,10.0,article_six
2020-09-14,159941.SZ,0.02156640181611813,1.898763301135622,47,10.0,article_six
2020-09-15,159941.SZ,0.010740740740740717,1.9191574254811528,47,10.0,article_six
2020-09-16,159941.SZ,-0.004397215097105223,1.9107184774761055,47,10.0,article_six
2020-09-17,159985.SZ,-0.039013617960986346,1.8361744367648551,48,10.0,article_six
2020-09-18,159985.SZ,0.029850746268656803,1.8909856139817167,48,10.0,article_six
2020-09-21,159985.SZ,-0.009057971014492794,1.8738571211014474,48,10.0,article_six
2020-09-22,159985.SZ,-0.01188299817184657,1.8515900803570973,48,10.0,article_six
2020-09-23,159985.SZ,-0.0046253469010174575,1.843025833916963,48,10.0,article_six
2020-09-24,159985.SZ,0.0009293680297397522,1.84473868320499,48,10.0,article_six
2020-09-25,159985.SZ,-0.004642525533890329,1.8361744367648556,48,10.0,article_six
2020-09-28,159985.SZ,0.008395522388059629,1.8515900803570977,48,10.0,article_six
2020-09-29,159985.SZ,-0.00832562442183149,1.8361744367648558,48,10.0,article_six
2020-09-30,159985.SZ,0.005597014925373234,1.8464515324930175,48,10.0,article_six
2020-10-09,159985.SZ,0.05751391465677158,1.952648188350686,48,10.0,article_six
2020-10-12,159985.SZ,0.007894736842105399,1.9680638319429287,48,10.0,article_six
2020-10-13,159985.SZ,-0.0174064403829417,1.9338068461823903,48,10.0,article_six
2020-10-14,159985.SZ,-0.001771479185119551,1.9303811476063366,48,10.0,article_six
2020-10-15,159985.SZ,0.0,1.9303811476063366,48,10.0,article_six
2020-10-16,159985.SZ,0.015084294587400127,1.9594995855027941,48,10.0,article_six
2020-10-19,159985.SZ,-0.0008741258741258306,1.9577867362147674,48,10.0,article_six
2020-10-20,159985.SZ,0.002624671916010346,1.9629252840788478,48,10.0,article_six
2020-10-21,159915.SZ,-0.0008726003490400203,1.961212434790821,49,10.0,article_six
2020-10-22,159915.SZ,-0.011485451761102716,1.9386870239777563,49,10.0,article_six
2020-10-23,159985.SZ,-0.025561580170410436,1.8891311201890144,50,10.0,article_six
2020-10-26,159985.SZ,0.007073386383731117,1.902493674531642,50,10.0,article_six
2020-10-27,159985.SZ,-0.0035118525021948788,1.8958123973603282,50,10.0,article_six
2020-10-28,159985.SZ,-0.00440528634361248,1.8874608008961855,50,10.0,article_six
2020-10-29,159985.SZ,-0.009734513274336165,1.8690872886750725,50,10.0,article_six
2020-10-30,159985.SZ,-0.0017873100983020196,1.8657466500894155,50,10.0,article_six
2020-11-02,159985.SZ,-0.008952551477171,1.8490434571611307,50,10.0,article_six
2020-11-03,159985.SZ,0.005420054200542035,1.8590653729181017,50,10.0,article_six
2020-11-04,159915.SZ,0.008086253369272267,1.874098246553558,51,10.0,article_six
2020-11-05,159915.SZ,0.012039127163280705,1.8966607536602977,51,10.0,article_six
2020-11-06,159915.SZ,-0.019702602230483257,1.8592916012647602,51,10.0,article_six
2020-11-09,159915.SZ,0.031095942358740913,1.9171080257257802,51,10.0,article_six
2020-11-10,513520.SS,-0.01655020228025006,1.8853795001069278,52,10.0,article_six
2020-11-11,513520.SS,0.012142237640936804,1.9082722260405767,52,10.0,article_six
2020-11-12,513520.SS,0.010282776349614497,1.927894562555133,52,10.0,article_six
2020-11-13,513520.SS,-0.004240882103477617,1.919718589007401,52,10.0,article_six
2020-11-16,513520.SS,0.022998296422487297,1.9638688461651523,52,10.0,article_six
2020-11-17,513520.SS,-0.0016652789342215257,1.9605984567460595,52,10.0,article_six
2020-11-18,513520.SS,-0.012510425354462118,1.9360705361028643,52,10.0,article_six
2020-11-19,513520.SS,0.0016891891891892552,1.9393409255219571,52,10.0,article_six
2020-11-20,513520.SS,-0.002529510961214121,1.9344353413933182,52,10.0,article_six
2020-11-23,513520.SS,0.01183431952662728,1.957328067326967,52,10.0,article_six
2020-11-24,513520.SS,0.012531328320801949,1.981855987970162,52,10.0,article_six
2020-11-25,513520.SS,0.0033003300330032292,1.9883967668083473,52,10.0,article_six
2020-11-26,513520.SS,0.012335526315789602,2.0129246874515427,52,10.0,article_six
2020-11-27,513520.SS,0.004874086108854536,2.0227358557088206,52,10.0,article_six
2020-11-30,513520.SS,0.0,2.0227358557088206,52,10.0,article_six
2020-12-01,513520.SS,0.01212611156022625,2.0472637763520156,52,10.0,article_six
2020-12-02,513520.SS,-0.00559105431309892,2.0358174133851916,52,10.0,article_six
2020-12-03,513520.SS,-0.0016064257028112205,2.032547023966099,52,10.0,article_six
2020-12-04,513520.SS,-0.006436041834271933,2.0194654662897285,52,10.0,article_six
2020-12-07,513520.SS,-0.0024291497975709175,2.0145598821610893,52,10.0,article_six
2020-12-08,513520.SS,-0.010551948051947924,1.9933023509369872,52,10.0,article_six
2020-12-09,513520.SS,0.01968826907301069,2.0325470239660994,52,10.0,article_six
2020-12-10,513520.SS,-0.0032180209171359664,2.026006245127914,52,10.0,article_six
2020-12-11,513520.SS,-0.0032284100080710587,2.019465466289729,52,10.0,article_six
2020-12-14,513520.SS,0.0008097165991902688,2.021100660999275,52,10.0,article_six
2020-12-15,513520.SS,-0.0008090614886731018,2.019465466289729,52,10.0,article_six
2020-12-16,513520.SS,0.006477732793522373,2.0325470239661,52,10.0,article_six
2020-12-17,513030.SS,0.00482703137570395,2.0423581922233778,53,10.0,article_six
2020-12-18,513030.SS,0.0061619718309859906,2.0549431458726417,53,10.0,article_six
2020-12-21,159915.SZ,-0.01837270341207342,2.0171882849248504,54,10.0,article_six
2020-12-22,159915.SZ,-0.021598272138228958,1.973620503392996,54,10.0,article_six
2020-12-23,159915.SZ,0.009933774834437026,1.9932260050823303,54,10.0,article_six
2020-12-24,159915.SZ,-0.006921675774134828,1.9794295409305764,54,10.0,article_six
2020-12-25,159915.SZ,0.00843727072633893,1.9961305238511204,54,10.0,article_six
2020-12-28,159915.SZ,-0.0014550745725718794,1.99322600508233,54,10.0,article_six
2020-12-29,159915.SZ,-0.010200364298724951,1.972894373700798,54,10.0,article_six
2020-12-30,159915.SZ,0.030180345969819555,2.0324370084609984,54,10.0,article_six
2020-12-31,159915.SZ,0.023937120400143064,2.0810876978382358,54,10.0,article_six
2021-01-04,159915.SZ,0.03838101884159095,2.160961963979968,54,10.0,article_six
2021-01-05,159985.SZ,0.0040322580645162365,2.169675520286339,55,10.0,article_six
2021-01-06,159985.SZ,0.008600469116497367,2.188335747591382,55,10.0,article_six
2021-01-07,159985.SZ,-0.0031007751937984773,2.181550210389548,55,10.0,article_six
2021-01-08,159985.SZ,0.0038880248833592645,2.19003213189184,55,10.0,article_six
2021-01-11,159985.SZ,0.024012393493415995,2.242620045206052,55,10.0,article_six
2021-01-12,159985.SZ,0.00302571860816947,2.249405582407886,55,10.0,article_six
2021-01-13,159915.SZ,0.044494720965309265,2.349492256134934,56,10.0,article_six
2021-01-14,159915.SZ,-0.01256198347107429,2.31997797324795,56,10.0,article_six
2021-01-15,159915.SZ,0.001004352192835567,2.3223080482127116,56,10.0,article_six
2021-01-18,159915.SZ,0.0187290969899665,2.3658027808882673,56,10.0,article_six
2021-01-19,159915.SZ,-0.022980958634274407,2.3114343650438225,56,10.0,article_six
2021-01-20,159985.SZ,0.040322580645161255,2.4046373636342993,57,10.0,article_six
2021-01-21,159915.SZ,0.007716049382715973,2.4231916642796256,58,10.0,article_six
2021-01-22,159915.SZ,0.02046599496221657,2.4727846926732577,58,10.0,article_six
2021-01-25,159915.SZ,0.000308546744831828,2.473547662340852,58,10.0,article_six
2021-01-26,159915.SZ,-0.02776064157927205,2.404880392257361,58,10.0,article_six
2021-01-27,159915.SZ,0.004441624365482122,2.4155619676036815,58,10.0,article_six
2021-01-28,CASH,0.0,2.4155619676036815,59,11.0,article_six
2021-01-29,159941.SZ,0.0,2.4155619676036815,60,11.0,article_six
2021-02-01,159941.SZ,-0.0038211692777989636,2.4063316964244548,60,11.0,article_six
2021-02-02,159915.SZ,0.025700038358266175,2.468174513325275,61,11.0,article_six
2021-02-03,159915.SZ,-0.0038486209108402614,2.4586754452816884,61,11.0,article_six
2021-02-04,159941.SZ,-0.0025756600128783447,2.4523427332526304,62,11.0,article_six
2021-02-05,159941.SZ,0.014519731943410275,2.4879500923728286,62,11.0,article_six
2021-02-08,159941.SZ,0.004770642201834763,2.499819212079561,62,11.0,article_six
2021-02-09,159941.SZ,-0.00036523009495981196,2.4989062028713507,62,11.0,article_six
2021-02-10,159941.SZ,0.004384362440628342,2.509862313369873,62,11.0,article_six
2021-02-18,159941.SZ,-0.0065478355765733465,2.4934281476220894,62,11.0,article_six
2021-02-19,159941.SZ,-0.0010984987184180506,2.4906891199974592,62,11.0,article_six
2021-02-22,159941.SZ,-0.01026392961876832,2.465124862167573,62,11.0,article_six
2021-02-23,159941.SZ,-0.013333333333333308,2.4322565306720056,62,11.0,article_six
2021-02-24,159941.SZ,-0.01951951951951958,2.3847800518450746,62,11.0,article_six
2021-02-25,159941.SZ,0.020290964777947895,2.4331695398802156,62,11.0,article_six
2021-02-26,CASH,0.0,2.4331695398802156,63,12.0,article_six
2021-03-01,513520.SS,0.0,2.4331695398802156,64,12.0,article_six
2021-03-02,513520.SS,-0.009077155824508298,2.4110832808192755,64,12.0,article_six
2021-03-03,513520.SS,0.004580152671755711,2.4221264103497453,64,12.0,article_six
2021-03-04,513520.SS,-0.0227963525835867,2.3669107626973953,64,12.0,article_six
2021-03-05,513520.SS,-0.013996889580093375,2.3337813741059854,64,12.0,article_six
2021-03-08,513030.SS,-0.0023659305993691815,2.32825980934075,65,12.0,article_six
2021-03-09,513030.SS,0.04166666666666674,2.425270634729948,65,12.0,article_six
2021-03-10,513030.SS,0.002553191489361506,2.431462815073939,65,12.0,article_six
2021-03-11,513030.SS,0.025466893039049365,2.493384618513853,65,12.0,article_six
2021-03-12,513030.SS,-0.024834437086092787,2.4314628150739392,65,12.0,article_six
2021-03-15,513030.SS,-0.006791171477079749,2.414950334156629,65,12.0,article_six
2021-03-16,513030.SS,-0.002564102564102444,2.408758153812638,65,12.0,article_six
2021-03-17,513030.SS,0.0025706940874035134,2.414950334156629,65,12.0,article_six
2021-03-18,513030.SS,0.018803418803418737,2.4603596566792323,65,12.0,article_six
2021-03-19,513030.SS,-0.005033557046979831,2.4479752959912497,65,12.0,article_six
2021-03-22,513030.SS,-0.006745362563237767,2.4314628150739397,65,12.0,article_six
2021-03-23,513030.SS,0.0,2.4314628150739397,65,12.0,article_six
2021-03-24,513030.SS,-0.00339558573853993,2.4232065746152847,65,12.0,article_six
2021-03-25,513030.SS,-0.005110732538330498,2.410822213927302,65,12.0,article_six
2021-03-26,513030.SS,0.010273972602739656,2.435590935303267,65,12.0,article_six
2021-03-29,513030.SS,0.004237288135593209,2.445911235876586,65,12.0,article_six
2021-03-30,513030.SS,0.005907172995780474,2.4603596566792323,65,12.0,article_six
2021-03-31,513030.SS,0.008389261744966348,2.48100025782587,65,12.0,article_six
2021-04-01,513030.SS,0.004991680532445919,2.4933846185138524,65,12.0,article_six
2021-04-02,513030.SS,0.005794701986755024,2.507833039316499,65,12.0,article_six
2021-04-06,513030.SS,0.012345679012345512,2.5387939410364555,65,12.0,article_six
2021-04-07,513030.SS,-0.001626016260162566,2.534665820807128,65,12.0,article_six
2021-04-08,159941.SZ,0.005700325732899136,2.5491142416097747,66,12.0,article_six
2021-04-09,159941.SZ,0.00108147080028842,2.5518710342286752,66,12.0,article_six
2021-04-12,159941.SZ,0.009722722362261349,2.5766821677987775,66,12.0,article_six
2021-04-13,159941.SZ,-0.0032097004279599828,2.568411789942077,66,12.0,article_six
2021-04-14,159941.SZ,0.01538461538461533,2.607925817479647,66,12.0,article_six
2021-04-15,159941.SZ,-0.010218463706835768,2.5812768221636113,66,12.0,article_six
2021-04-16,159941.SZ,0.006763972944108021,2.598736508749979,66,12.0,article_six
2021-04-19,159941.SZ,0.0035360678925036026,2.607925817479647,66,12.0,article_six
2021-04-20,159941.SZ,-0.01374207188160681,2.5720875134339436,66,12.0,article_six
2021-04-21,159941.SZ,-0.0067881386209360794,2.5546278268475753,66,12.0,article_six
2021-04-22,159941.SZ,0.008633093525179936,2.5766821677987775,66,12.0,article_six
2021-04-23,159941.SZ,-0.011412268188302432,2.5472763798638414,66,12.0,article_six
2021-04-26,159941.SZ,0.008297258297258248,2.5684117899420764,66,12.0,article_six
2021-04-27,159915.SZ,0.009302325581395543,2.5923039926392124,67,12.0,article_six
2021-04-28,159915.SZ,0.022538141470180184,2.650729706759028,67,12.0,article_six
2021-04-29,159915.SZ,0.0010172939979653517,2.6534262781799423,67,12.0,article_six
2021-04-30,159915.SZ,0.012533875338753386,2.686683992371222,67,12.0,article_six
2021-05-06,159915.SZ,-0.02843760455001676,2.610281135445309,67,12.0,article_six
2021-05-07,CASH,0.0,2.610281135445309,68,13.0,article_six
2021-05-10,159985.SZ,0.0,2.610281135445309,69,13.0,article_six
2021-05-11,159985.SZ,-0.004542013626040897,2.5984252029603185,69,13.0,article_six
