date,nav,hold
2021-04-30,99900.09990009991,0.399606
2021-05-06,97425.26186889425,0.399606
2021-05-07,94051.45071141784,0.399606
2021-05-10,94416.82016138438,0.399606
2021-05-11,94404.65132041964,0.399606
2021-05-12,95673.55721201876,0.399606
2021-05-13,95133.56489420806,0.399606
2021-05-14,98057.12893598879,0.399606
2021-05-17,100621.71216930947,0.399606
2021-05-18,99893.71125859342,0.399606
2021-05-19,100691.37878383265,0.399606
2021-05-20,101625.6415489012,0.399606
2021-05-21,100647.57095635956,0.399606
2021-05-24,101503.34469720548,0.399606
2021-05-25,104339.59730506415,0.399606
2021-05-26,103356.65917613661,0.399606
2021-05-27,104319.82293849644,0.399606
2021-05-28,104560.76598959845,0.399606
2021-05-31,107044.73065152767,0.399606
2021-06-01,106773.66971903789,0.399606
2021-06-02,104933.13252311974,0.399606
2021-06-03,103604.29508976924,0.399606
2021-06-04,104944.99714306038,0.399606
2021-06-07,104480.45163923112,0.399606
2021-06-08,103643.523798191,1.H00852
2021-06-09,103870.41564055003,1.H00852
2021-06-10,105043.66693855419,1.H00852
2021-06-11,104381.68975518933,1.H00852
2021-06-15,103810.4134928167,1.H00852
2021-06-16,101662.33660396369,1.H00852
2021-06-17,103428.91146513553,1.H00852
2021-06-18,104625.18684308387,1.H00852
2021-06-21,106230.59314464642,1.H00852
2021-06-22,106729.16913034681,1.H00852
2021-06-23,107445.56686630701,1.H00852
2021-06-24,106366.78406601322,1.H00852
2021-06-25,106777.72900804727,1.H00852
2021-06-28,107746.27530436589,1.H00852
2021-06-29,106851.68514362555,1.H00852
2021-06-30,108070.9846015181,1.H00852
2021-07-01,106120.28331601985,0.399606
2021-07-02,102389.82006296294,0.399606
2021-07-05,102957.0351252607,0.399606
2021-07-06,101110.26828204205,0.399606
2021-07-07,104726.7692006088,0.399606
2021-07-08,105471.70780226332,0.399606
2021-07-09,104749.85017974605,0.399606
2021-07-12,108605.81625686171,0.399606
2021-07-13,107998.20948107379,0.399606
2021-07-14,107188.64413783498,0.399606
2021-07-15,108686.88819608127,0.399606
2021-07-16,105481.51721839666,0.399606
2021-07-19,105788.47348879291,1.H00852
2021-07-20,106499.73878225336,1.H00852
2021-07-21,108641.44804229045,1.H00852
2021-07-22,109351.3720849618,1.H00852
2021-07-23,108374.27088510145,1.H00852
2021-07-26,107010.21883258535,1.H00852
2021-07-27,104193.05567515682,1.H00852
2021-07-28,101818.13291689868,1.H11077
2021-07-29,101951.21981699269,1.H11077
2021-07-30,102303.90010224172,1.H11077
2021-08-02,102496.87610737799,1.H11077
2021-08-03,102403.71527731219,1.H11077
2021-08-04,102357.1348622793,1.H11077
2021-08-05,102543.45652241088,1.H11077
2021-08-06,102483.56741736858,1.H11077
2021-08-09,101960.0346636223,1.H00852
2021-08-10,102536.86185951374,1.H00852
2021-08-11,103302.41024890188,1.H00852
2021-08-12,104003.35696824288,1.H00852
2021-08-13,103793.55653499947,1.H00852
2021-08-16,102791.54867386477,1.H00852
2021-08-17,99964.94661936325,1.H00852
2021-08-18,100582.94033052467,1.H00852
2021-08-19,101442.97331218912,1.H00852
2021-08-20,101428.58983095021,1.H00852
2021-08-23,103944.21110142425,1.H00852
2021-08-24,104794.44843638287,1.H00852
2021-08-25,105535.81769782632,1.H00852
2021-08-26,103968.06246496653,1.H20955
2021-08-27,104092.07186348183,1.H20955
2021-08-30,103904.92396549387,1.H20955
2021-08-31,105433.92441793093,1.H20955
2021-09-01,106838.91547185267,1.H20955
2021-09-02,108218.82119601758,1.H20955
2021-09-03,108978.89251514628,1.H20955
2021-09-06,110213.31749922439,1.H20955
2021-09-07,111761.80514285668,1.H20955
2021-09-08,113331.26809046644,1.H20955
2021-09-09,115198.92049462044,1.H20955
2021-09-10,114116.77905191912,1.H20955
2021-09-13,115681.63593615545,1.H20955
2021-09-14,113155.88336970909,1.H20955
2021-09-15,113067.4469529393,1.H20955
2021-09-16,111845.98980882023,1.H20955
2021-09-17,111668.76266271349,1.H20955
2021-09-22,113499.63742239351,1.H20955
2021-09-23,115167.17408860053,1.H20955
2021-09-24,113136.25445348694,1.H20955
2021-09-27,110516.25474416892,1.H20955
2021-09-28,112701.3712085221,1.H20955
2021-09-29,110833.43535431437,1.H20955
2021-09-30,111055.87278399411,1.H20955
2021-10-08,112110.59043399518,1.H20955
2021-10-11,111492.60694931494,1.H00016
2021-10-12,110913.29417145072,1.H00016
2021-10-13,112049.22405444128,1.H00016
2021-10-14,111298.20361111594,1.H00016
2021-10-15,112119.83281407015,1.H00016
2021-10-18,109900.92961781072,1.H00016
2021-10-19,110820.9067359623,1.H00016
2021-10-20,110764.28217872744,1.H00016
2021-10-21,111565.27895191999,1.H00016
2021-10-22,112912.34736613843,1.H00016
2021-10-25,112851.82557217083,1.H00016
2021-10-26,112093.23990459954,1.H00016
2021-10-27,110409.13208180944,0.399606
2021-10-28,109387.9825364842,0.399606
2021-10-29,111800.52664632931,0.399606
2021-11-01,111174.99424080337,0.399606
2021-11-02,111431.22133530524,0.399606
2021-11-03,111013.67767152654,0.399606
2021-11-04,112187.05994048005,0.399606
2021-11-05,111870.06505094962,0.399606
2021-11-08,112789.09964174234,0.399606
2021-11-09,113778.29910926906,0.399606
2021-11-10,113435.30562702025,0.399606
2021-11-11,114555.75100236639,0.399606
2021-11-12,114452.38310360647,0.399606
2021-11-15,113509.22933643645,0.399606
2021-11-16,113237.02720303532,0.399606
2021-11-17,114158.25444622598,0.399606
2021-11-18,112909.6955236289,0.399606
2021-11-19,113851.38825268764,1.H00852
2021-11-22,115946.42210229443,1.H00852
2021-11-23,115864.26652296257,1.H00852
2021-11-24,115823.65476980826,1.H00852
2021-11-25,115638.03908489966,1.H00852
2021-11-26,115857.34255193298,1.H00852
2021-11-29,116718.71117867166,1.H00852
2021-11-30,117513.37000760603,1.H00852
2021-12-01,117535.60660687413,1.H00852
2021-12-02,116258.40025849303,1.H00852
2021-12-03,117071.56739460264,1.H00852
2021-12-06,115361.47970358319,1.H00852
2021-12-07,113533.1518919046,1.H00852
2021-12-08,115361.01506378443,1.H20955
2021-12-09,116141.04559208943,1.H20955
2021-12-10,115165.20951295481,1.H20955
2021-12-13,115209.00226314036,1.H20955
2021-12-14,114548.39976034139,1.H20955
2021-12-15,114858.21491165408,1.H20955
2021-12-16,115810.37321568838,1.H20955
2021-12-17,115725.68249032953,1.H20955
2021-12-20,116382.2026181112,1.H20955
2021-12-21,118485.07110202106,1.H20955
2021-12-22,117993.10779993661,1.H20955
2021-12-23,117487.85822279587,1.H20955
2021-12-24,117277.13344690303,1.H20955
2021-12-27,118318.95555131722,1.H20955
2021-12-28,117832.48489925606,1.H20955
2021-12-29,117548.64849805343,1.H20955
2021-12-30,118388.4301516116,1.H20955
2021-12-31,120067.9934587279,1.H20955
2022-01-04,122554.97631926523,1.H20955
2022-01-05,122038.74144207795,1.H20955
2022-01-06,123058.59294639908,1.H20955
2022-01-07,123753.11627434177,1.H20955
2022-01-10,124823.3665538764,1.H20955
2022-01-11,125182.39288039759,1.H20955
2022-01-12,124339.41955182592,1.H20955
2022-01-13,123581.2853986137,1.H20955
2022-01-14,122062.64189217922,1.H20955
2022-01-17,122646.94109465489,1.H20955
2022-01-18,123387.70659779353,1.H20955
2022-01-19,124065.38085066482,1.H20955
2022-01-20,123682.75097404364,1.H20955
2022-01-21,122275.14806807962,1.H20955
2022-01-24,121692.1849156096,1.H20955
2022-01-25,117646.9089771661,1.H11077
2022-01-26,117453.10427378862,1.H11077
2022-01-27,117318.93178683499,1.H11077
2022-01-28,117512.73649021247,1.H11077
2022-02-07,117453.10427378862,1.H11077
2022-02-08,117512.73649021247,1.H11077
2022-02-09,117438.19621968268,1.H11077
2022-02-10,117400.92608441778,1.H11077
2022-02-11,116916.41432597414,1.H11077
2022-02-14,116908.96029892117,1.H11077
2022-02-15,116931.3223800801,1.H11077
2022-02-16,116946.23043418606,1.H11077
2022-02-17,116816.71950660825,1.H20955
2022-02-18,118805.32036632556,1.H20955
2022-02-21,119179.88510845487,1.H20955
2022-02-22,117595.1497348743,1.H20955
2022-02-23,117259.86652546545,1.H20955
2022-02-24,114910.24627972933,1.H20955
2022-02-25,114835.26195449138,1.H00852
2022-02-28,115738.04415100683,1.H00852
2022-03-01,115888.08080113729,1.H00852
2022-03-02,115651.9225444329,1.H00852
2022-03-03,114533.62280683823,1.H00852
2022-03-04,112957.38388189093,1.H00852
2022-03-07,110526.61933006215,1.H00852
2022-03-08,107180.54580257989,1.H00852
2022-03-09,105901.86058708958,CASH
2022-03-10,105901.86058708958,CASH
2022-03-11,105901.86058708958,CASH
2022-03-14,105901.86058708958,CASH
2022-03-15,105901.86058708958,CASH
2022-03-16,105796.06452256703,1.H11077
2022-03-17,105829.79405917435,1.H11077
2022-03-18,105917.49085435341,1.H11077
2022-03-21,105850.03178113875,1.H11077
2022-03-22,105647.65456149475,1.H11077
2022-03-23,105688.13000542353,1.H11077
2022-03-24,105796.06452256703,1.H11077
2022-03-25,105883.76131774609,1.H11077
2022-03-28,105957.96629828222,1.H11077
2022-03-29,105726.06478295855,1.H20955
2022-03-30,107858.58704702546,1.H20955
2022-03-31,108446.90228968125,1.H20955
2022-04-01,109868.56237851511,1.H20955
2022-04-06,111879.95146591285,1.H20955
2022-04-07,109035.92441029107,1.H20955
2022-04-08,109798.00310637573,1.H20955
2022-04-11,107962.30532137242,1.H20955
2022-04-12,108963.1802426574,1.H20955
2022-04-13,107639.0693114807,1.H20955
2022-04-14,108767.88914244648,1.H20955
2022-04-15,108380.77707016264,1.H20955
2022-04-18,107454.1885956838,1.H20955
2022-04-19,108402.94733326655,1.H20955
2022-04-20,106303.39128651067,1.H20955
2022-04-21,104079.07311049408,1.H11077
2022-04-22,104026.11676724636,1.H11077
2022-04-25,104198.22488280146,1.H11077
2022-04-26,104211.4639686134,1.H11077
2022-04-27,104145.26853955376,1.H11077
2022-04-28,103968.38111402054,CASH
2022-04-29,103968.38111402054,CASH
2022-05-05,103968.38111402054,CASH
2022-05-06,103968.38111402054,CASH
2022-05-09,103864.51659742312,1.H11077
2022-05-10,103983.14358338466,1.H11077
2022-05-11,103923.83009040389,1.H11077
2022-05-12,104009.50513582054,1.H11077
