date,nav,hold
2019-09-24,100000.0,CASH
2019-09-25,100000.0,CASH
2019-09-26,100000.0,CASH
2019-09-27,100000.0,CASH
2019-09-30,100000.0,CASH
2019-10-08,100000.0,CASH
2019-10-09,100000.0,CASH
2019-10-10,100000.0,CASH
2019-10-11,100000.0,CASH
2019-10-14,100000.0,CASH
2019-10-15,100000.0,CASH
2019-10-16,100000.0,CASH
2019-10-17,100000.0,CASH
2019-10-18,100000.0,CASH
2019-10-21,100000.0,CASH
2019-10-22,100000.0,CASH
2019-10-23,100000.0,CASH
2019-10-24,100000.0,CASH
2019-10-25,100000.0,CASH
2019-10-28,100000.0,CASH
2019-10-29,100000.0,CASH
2019-10-30,100000.0,CASH
2019-10-31,100000.0,CASH
2019-11-01,100000.0,CASH
2019-11-04,100000.0,CASH
2019-11-05,99900.09990009991,NASDAQ_159941
2019-11-06,99086.140040651,NASDAQ_159941
2019-11-07,98923.34677500563,NASDAQ_159941
2019-11-08,98923.34677500563,NASDAQ_159941
2019-11-11,99031.87993128784,NASDAQ_159941
2019-11-12,99303.19988443748,NASDAQ_159941
2019-11-13,99683.04652509138,NASDAQ_159941
2019-11-14,100171.41985324956,NASDAQ_159941
2019-11-15,100442.7398063992,NASDAQ_159941
2019-11-18,100931.11960333532,NASDAQ_159941
2019-11-19,101528.0260877757,NASDAQ_159941
2019-11-20,101256.70613462606,NASDAQ_159941
2019-11-21,100714.05975954884,NASDAQ_159941
2019-11-22,101093.91286898068,NASDAQ_159941
2019-11-25,101582.28619713886,NASDAQ_159941
2019-11-26,102504.77921287,NASDAQ_159941
2019-11-27,103101.67922853243,NASDAQ_159941
2019-11-28,105869.14533816995,NASDAQ_159941
2019-11-29,106031.93860381532,NASDAQ_159941
2019-12-02,108473.81818216208,NASDAQ_159941
2019-12-03,102884.6258535239,NASDAQ_159941
2019-12-04,101636.55277527997,NASDAQ_159941
2019-12-05,101745.07946278424,NASDAQ_159941
2019-12-06,101528.0260877757,NASDAQ_159941
2019-12-09,102287.71936908351,NASDAQ_159941
2019-12-10,101799.34604092535,NASDAQ_159941
2019-12-11,101690.81288464314,NASDAQ_159941
2019-12-12,102137.5064548226,0.399606
2019-12-13,104180.67286782477,0.399606
2019-12-16,105659.6058248134,0.399606
2019-12-17,106922.52118747582,0.399606
2019-12-18,106376.85174347469,0.399606
2019-12-19,106259.2796673961,0.399606
2019-12-20,105147.68912992575,0.399606
2019-12-23,103065.70705544307,0.399606
2019-12-24,105038.55524112552,0.399606
2019-12-25,105900.37543515618,0.399606
2019-12-26,106448.8576082501,0.399606
2019-12-27,104902.98169885307,0.399606
2019-12-30,106247.46620520638,0.399606
2019-12-31,106714.94178042797,0.399606
2020-01-02,108769.92165561987,0.399606
2020-01-03,108963.99996302233,0.399606
2020-01-06,110382.74051742529,0.399606
2020-01-07,112358.96397801908,0.399606
2020-01-08,110547.56644226275,0.399606
2020-01-09,113541.43528862772,0.399606
2020-01-10,113010.3920359091,0.399606
2020-01-13,114843.16631277064,0.399606
2020-01-14,114100.0432864557,0.399606
2020-01-15,114200.17644215899,0.399606
2020-01-16,114539.95411656794,0.399606
2020-01-17,114691.27894176001,0.399606
2020-01-20,117638.45648518468,0.399606
2020-01-21,116739.5082671292,0.399606
2020-01-22,118334.32566274078,0.399606
2020-01-23,114407.75584920685,0.399606
2020-02-03,106575.99296324418,0.399606
2020-02-04,111734.53811941984,0.399606
2020-02-05,114883.1919254473,NASDAQ_159941
2020-02-06,117037.25374931062,NASDAQ_159941
2020-02-07,119743.63810479981,NASDAQ_159941
2020-02-10,121621.53207864625,NASDAQ_159941
2020-02-11,124604.08428415234,NASDAQ_159941
2020-02-12,127144.770563313,NASDAQ_159941
2020-02-13,133386.0164875263,NASDAQ_159941
2020-02-14,125322.10489210678,NASDAQ_159941
2020-02-17,125953.66408872468,0.399606
2020-02-18,127407.78862687471,0.399606
2020-02-19,125558.14666461427,0.399606
2020-02-20,128077.58872720378,NASDAQ_159941
2020-02-21,125213.60252222122,NASDAQ_159941
2020-02-24,120047.19513677654,0.399606
2020-02-25,121042.79878096294,GOLD_518880
2020-02-26,121706.40998316836,GOLD_518880
2020-02-27,121739.58817001777,GOLD_518880
2020-02-28,120213.28082277141,GOLD_518880
2020-03-02,117290.8413279453,0.399606
2020-03-03,119374.41523208644,0.399606
2020-03-04,119159.91437039076,0.399606
2020-03-05,121364.79580068504,0.399606
2020-03-06,120450.04333952164,0.399606
2020-03-09,114964.65237149788,0.399606
2020-03-10,117790.6788074663,GOLD_518880
2020-03-11,118964.6727230752,GOLD_518880
2020-03-12,117660.23676685456,GOLD_518880
2020-03-13,114203.47992785956,GOLD_518880
2020-03-16,111111.27117181226,SOYMEAL_159985
2020-03-17,111227.13127781091,SOYMEAL_159985
2020-03-18,110995.4110658136,SOYMEAL_159985
2020-03-19,109952.65630004693,SOYMEAL_159985
2020-03-20,113196.78070334558,SOYMEAL_159985
2020-03-23,119221.58908594822,SOYMEAL_159985
2020-03-24,117599.51997840952,SOYMEAL_159985
2020-03-25,119569.16249805481,SOYMEAL_159985
2020-03-26,116440.9051066442,SOYMEAL_159985
2020-03-27,117831.24019040684,SOYMEAL_159985
2020-03-30,118874.00186206287,SOYMEAL_159985
2020-03-31,118526.41463817752,SOYMEAL_159985
2020-04-01,115050.5631169922,SOYMEAL_159985
2020-04-02,114587.12269299758,SOYMEAL_159985
2020-04-03,113080.92059734692,SOYMEAL_159985
2020-04-07,113428.50091534288,SOYMEAL_159985
2020-04-08,113660.22803322958,SOYMEAL_159985
2020-04-09,113548.76328780121,GOLD_518880
2020-04-10,114202.0546771276,GOLD_518880
2020-04-13,114170.9476824996,GOLD_518880
2020-04-14,115477.53046115239,GOLD_518880
2020-04-15,115166.4382638032,GOLD_518880
2020-04-16,116037.50086659475,GOLD_518880
2020-04-17,114139.83327084855,GOLD_518880
2020-04-20,113352.93747467213,NASDAQ_159941
2020-04-21,112088.35352941812,NASDAQ_159941
2020-04-22,111973.38574615476,NASDAQ_159941
2020-04-23,112835.60985916166,NASDAQ_159941
2020-04-24,112145.83056875614,NASDAQ_159941
2020-04-27,115997.06629614982,NASDAQ_159941
2020-04-28,117261.65709369747,NASDAQ_159941
2020-04-29,120538.081313949,NASDAQ_159941
2020-04-30,124446.80778526803,NASDAQ_159941
2020-05-06,123739.23785946841,0.399606
2020-05-07,123538.68353917645,0.399606
2020-05-08,124618.12133509686,0.399606
2020-05-11,123303.68498659058,0.399606
2020-05-12,124554.23283971299,0.399606
2020-05-13,125272.87476706624,NASDAQ_159941
2020-05-14,122901.20168331543,NASDAQ_159941
2020-05-15,123995.82672138301,NASDAQ_159941
2020-05-18,124779.82014178313,0.399606
2020-05-19,126510.77794696137,0.399606
2020-05-20,124994.37398206344,0.399606
2020-05-21,123907.07769772614,0.399606
2020-05-22,120804.42802304734,0.399606
2020-05-25,120905.43774549285,GOLD_518880
2020-05-26,121469.53423354466,GOLD_518880
2020-05-27,120184.6432224539,GOLD_518880
2020-05-28,121062.12830870641,GOLD_518880
2020-05-29,121093.47239876798,GOLD_518880
2020-06-01,122064.97481165803,GOLD_518880
2020-06-02,121845.6035400949,GOLD_518880
2020-06-03,120748.73971050573,GOLD_518880
2020-06-04,119475.36666601083,SOYMEAL_159985
2020-06-05,119717.95311623001,SOYMEAL_159985
2020-06-08,118383.71318055912,SOYMEAL_159985
2020-06-09,118747.5928558879,SOYMEAL_159985
2020-06-10,118510.33492810393,NASDAQ_159941
2020-06-11,117384.73283756143,NASDAQ_159941
2020-06-12,114222.31235920076,NASDAQ_159941
2020-06-15,111435.0925776876,NASDAQ_159941
2020-06-16,116240.81497530614,0.399606
2020-06-17,116424.6597248842,0.399606
2020-06-18,116531.37699376859,0.399606
2020-06-19,119281.77206001565,0.399606
2020-06-22,120489.13243389377,0.399606
2020-06-23,122506.0888158083,0.399606
2020-06-24,122529.37258356488,0.399606
2020-06-29,122018.09984990978,0.399606
2020-06-30,125396.67156708984,0.399606
2020-07-01,124458.04467940234,0.399606
2020-07-02,124705.4347118161,0.399606
2020-07-03,126670.48769477324,0.399606
2020-07-06,129852.63945064356,1.H00016
2020-07-07,130146.14197352555,1.H00016
2020-07-08,132001.95628335414,1.H00016
2020-07-09,132201.9108562903,NASDAQ_159941
2020-07-10,132201.9108562903,NASDAQ_159941
2020-07-13,134605.5851878931,NASDAQ_159941
2020-07-14,132774.21296907586,NASDAQ_159941
2020-07-15,133003.13108523836,NASDAQ_159941
2020-07-16,131286.2247468817,NASDAQ_159941
2020-07-17,132087.4586205884,NASDAQ_159941
2020-07-20,131195.26356488315,1.H00016
2020-07-21,131151.46266554558,1.H00016
2020-07-22,131383.13912053232,1.H00016
2020-07-23,130973.82435475504,0.399606
2020-07-24,122935.57630752427,0.399606
2020-07-27,123121.7019961899,0.399606
2020-07-28,124747.43490714149,0.399606
2020-07-29,129208.50092253613,GOLD_518880
2020-07-30,128225.45751908296,GOLD_518880
2020-07-31,129515.70839481585,GOLD_518880
2020-08-03,129024.17936886,GOLD_518880
2020-08-04,129208.50092253613,GOLD_518880
2020-08-05,132710.595793924,GOLD_518880
2020-08-06,133724.35701491343,GOLD_518880
2020-08-07,134492.3463986957,GOLD_518880
2020-08-10,133601.47109630986,GOLD_518880
2020-08-11,130652.34088595035,GOLD_518880
2020-08-12,122542.25844226415,GOLD_518880
2020-08-13,124539.05574247749,GOLD_518880
2020-08-14,125332.6186275946,NASDAQ_159941
2020-08-17,125177.69465628272,NASDAQ_159941
2020-08-18,125487.54259890647,NASDAQ_159941
2020-08-19,126623.63530564029,NASDAQ_159941
2020-08-20,126158.8757038696,NASDAQ_159941
2020-08-21,128740.92137212593,NASDAQ_159941
2020-08-24,132200.8613363729,NASDAQ_159941
2020-08-25,136435.42115717923,NASDAQ_159941
2020-08-26,133750.0887373267,NASDAQ_159941
2020-08-27,138655.98166309617,NASDAQ_159941
2020-08-28,140050.28509273808,NASDAQ_159941
2020-08-31,142787.2670444712,NASDAQ_159941
2020-09-01,145679.16065535127,NASDAQ_159941
2020-09-02,153376.4484262191,SOYMEAL_159985
2020-09-03,152630.45473661844,SOYMEAL_159985
2020-09-04,155465.24142863654,SOYMEAL_159985
2020-09-07,156062.02926596007,SOYMEAL_159985
2020-09-08,156509.629036899,SOYMEAL_159985
2020-09-09,155166.82972408226,SOYMEAL_159985
2020-09-10,155899.12475836062,NASDAQ_159941
2020-09-11,152213.28650888358,NASDAQ_159941
2020-09-14,155495.98877434712,NASDAQ_159941
2020-09-15,156852.11512446962,SOYMEAL_159985
2020-09-16,153974.09749629666,SOYMEAL_159985
2020-09-17,154261.8958282463,SOYMEAL_159985
2020-09-18,158866.7206024554,SOYMEAL_159985
2020-09-21,157427.71178836894,SOYMEAL_159985
2020-09-22,155556.99689918887,SOYMEAL_159985
2020-09-23,154837.49249214563,SOYMEAL_159985
2020-09-24,154981.40023528956,SOYMEAL_159985
2020-09-25,154261.8958282463,SOYMEAL_159985
2020-09-28,155556.99689918887,SOYMEAL_159985
2020-09-29,154261.8958282463,SOYMEAL_159985
2020-09-30,155125.29082409528,SOYMEAL_159985
2020-10-09,164047.159194902,SOYMEAL_159985
2020-10-12,165342.27742018274,SOYMEAL_159985
2020-10-13,162464.2426376716,SOYMEAL_159985
2020-10-14,162176.44430572193,SOYMEAL_159985
2020-10-15,162176.44430572193,SOYMEAL_159985
2020-10-16,164622.7730131395,SOYMEAL_159985
2020-10-19,164150.23616855705,0.399606
2020-10-20,167257.17888703686,0.399606
2020-10-21,164812.9278944761,0.399606
2020-10-22,163168.85415083315,0.399606
