pool,window,start,end,total,cagr,maxdd,dd_date,sharpe,avg_weight,avg_scale_when_invested,avg_turnover,trade_actions,cash_days,top_holds,target_vol,max_lev,borrow_cost
four_asset_slope_r2_1x,10Y,2016-05-03,2026-04-30,5.201783394215355,0.20040466622980135,-0.20579009244321445,2020-04-02,0.9891616376203872,0.9485384932070811,1.0,,431,125,NASDAQ_159941:797; GOLD_518880:645; 0.399606:484; 1.H00016:378; CASH:125,,,
four_asset_slope_r2_tv25_max15_borrow3,10Y,2016-05-03,2026-04-30,6.0103695864615405,0.21522084958825527,-0.23648416290547358,2018-11-26,0.8954240780228856,1.1999137243174214,1.26501321022874,0.22379217676102675,431,125,NASDAQ_159941:797; GOLD_518880:645; 0.399606:484; 1.H00016:378; CASH:125,0.25,1.5,0.03
four_asset_slope_r2_1x,5Y,2021-04-30,2026-04-30,2.0931298874525046,0.2534097241005824,-0.1537071302585581,2024-09-04,1.1757739885160021,0.94467382328654,1.0,,203,67,GOLD_518880:402; NASDAQ_159941:386; 0.399606:231; 1.H00016:125; CASH:67,,,
four_asset_slope_r2_tv25_max15_borrow3,5Y,2021-04-30,2026-04-30,2.159254308691323,0.2587242437751387,-0.2253604714232953,2024-01-18,1.0166219358705084,1.177905566957078,1.2468912950918019,0.21194558273791622,203,67,GOLD_518880:402; NASDAQ_159941:386; 0.399606:231; 1.H00016:125; CASH:67,0.25,1.5,0.03
four_asset_slope_r2_1x,3Y,2023-05-04,2026-04-30,1.804374197777987,0.4118588710629394,-0.15370713025855798,2024-09-04,1.6039933020234312,0.9573002754820936,1.0,,131,31,GOLD_518880:256; NASDAQ_159941:249; 0.399606:135; 1.H00016:55; CASH:31,,,
four_asset_slope_r2_tv25_max15_borrow3,3Y,2023-05-04,2026-04-30,1.7866985241756206,0.4088761544389141,-0.21718579266824756,2024-09-04,1.3974187816580446,1.0867356934351822,1.1352087963078306,0.2128103887587569,131,31,GOLD_518880:256; NASDAQ_159941:249; 0.399606:135; 1.H00016:55; CASH:31,0.25,1.5,0.03
