date,position,nav,trade_count,return,strategy
2020-03-09,ETF_159915,103859.21113473139,17,-0.04737098065364864,six_etf_same_new_strategy
2020-03-10,ETF_518880,106177.27759193725,19,0.022319315079321722,six_etf_same_new_strategy
2020-03-11,ETF_518880,107235.52327937911,19,0.009966781136628189,six_etf_same_new_strategy
2020-03-12,ETF_518880,106059.6962952174,19,-0.010964901818013573,six_etf_same_new_strategy
2020-03-13,ETF_518880,102943.75338549257,19,-0.029379142299744143,six_etf_same_new_strategy
2020-03-16,ETF_159985,100156.41646896365,21,-0.02707630939092731,six_etf_same_new_strategy
2020-03-17,ETF_159985,100260.8535157741,21,0.0010427394518732758,six_etf_same_new_strategy
2020-03-18,ETF_159985,100051.97942215319,21,-0.0020833065578086396,six_etf_same_new_strategy
2020-03-19,ETF_159985,99112.03355083265,21,-0.009394575467163824,six_etf_same_new_strategy
2020-03-20,ETF_159985,102036.30821160473,21,0.02950473878908233,six_etf_same_new_strategy
2020-03-23,ETF_159985,107467.10934590707,21,0.05322420253621729,six_etf_same_new_strategy
2020-03-24,ETF_159985,106004.9657905078,21,-0.013605498131461058,six_etf_same_new_strategy
2020-03-25,ETF_159985,107780.41426132522,21,0.01674872924657267,six_etf_same_new_strategy
2020-03-26,ETF_159985,104960.5828723768,21,-0.026162744022410478,six_etf_same_new_strategy
2020-03-27,ETF_159985,106213.83988412873,21,0.011940263453717348,six_etf_same_new_strategy
2020-03-30,ETF_159985,107153.79198046248,21,0.008849619761032823,six_etf_same_new_strategy
2020-03-31,ETF_159985,106840.4746150179,21,-0.0029239969921149855,six_etf_same_new_strategy
2020-04-01,ETF_159985,103707.31963561168,21,-0.029325543439375656,six_etf_same_new_strategy
2020-04-02,ETF_159985,103289.57144836985,21,-0.004028145638221514,six_etf_same_new_strategy
2020-04-03,ETF_159985,101931.87116479427,21,-0.01314460176896215,six_etf_same_new_strategy
2020-04-07,ETF_159985,102245.18230522564,21,0.0030737308836883415,six_etf_same_new_strategy
2020-04-08,ETF_159985,102454.06262385978,21,0.0020429355586708553,six_etf_same_new_strategy
2020-04-09,ETF_518880,102353.58758341616,23,-0.0009806838096063641,six_etf_same_new_strategy
2020-04-10,ETF_518880,102942.46865529036,23,0.005753399424268224,six_etf_same_new_strategy
2020-04-13,ETF_518880,102914.4286097018,23,-0.00027238559512743343,six_etf_same_new_strategy
2020-04-14,ETF_518880,104092.19075345021,23,0.011444091558969083,six_etf_same_new_strategy
2020-04-15,ETF_513520,103604.35411595114,25,-0.0046865824800877975,six_etf_same_new_strategy
2020-04-16,ETF_513030,102413.65628203533,27,-0.011492739316565914,six_etf_same_new_strategy
2020-04-17,ETF_513030,103600.37901589021,27,0.011587543858279759,six_etf_same_new_strategy
2020-04-20,ETF_513030,103956.38947000173,27,0.0034363817728593204,six_etf_same_new_strategy
2020-04-21,ETF_513030,102057.64582792381,27,-0.018264809424011652,six_etf_same_new_strategy
2020-04-22,ETF_513030,101108.27047019322,27,-0.009302344278363073,six_etf_same_new_strategy
2020-04-23,ETF_159941,101498.42824388471,29,0.003858811666712425,six_etf_same_new_strategy
2020-04-24,ETF_159941,100877.95467265371,29,-0.006113134774265783,six_etf_same_new_strategy
2020-04-27,ETF_159941,104342.2366809227,29,0.03434131886902825,six_etf_same_new_strategy
2020-04-28,ETF_159941,105479.76745230753,29,0.010901920522016217,six_etf_same_new_strategy
2020-04-29,ETF_159941,108426.99226042269,29,0.027941138659105746,six_etf_same_new_strategy
2020-04-30,ETF_159941,111942.98861803829,29,0.03242731615362704,six_etf_same_new_strategy
2020-05-06,ETF_513520,111306.51192924345,31,-0.005685721782599185,six_etf_same_new_strategy
2020-05-07,ETF_513520,110733.94811519275,31,-0.005144028000937495,six_etf_same_new_strategy
2020-05-08,ETF_159915,112341.24356053962,33,0.01451492945663646,six_etf_same_new_strategy
2020-05-11,ETF_159915,111242.01517159032,33,-0.009784726909818575,six_etf_same_new_strategy
2020-05-12,ETF_159915,112341.24356053962,33,0.00988141384578256,six_etf_same_new_strategy
2020-05-13,ETF_159941,112939.56616659886,35,0.005325938961471488,six_etf_same_new_strategy
2020-05-14,ETF_159941,110801.38797227012,35,-0.018932056026978894,six_etf_same_new_strategy
2020-05-15,ETF_159941,111788.24547948645,35,0.00890654463158258,six_etf_same_new_strategy
2020-05-18,ETF_159915,112495.05353304232,37,0.006322740378688296,six_etf_same_new_strategy
2020-05-19,ETF_159915,113820.48320662307,37,0.0117821151415467,six_etf_same_new_strategy
2020-05-20,ETF_159915,112605.51039479696,37,-0.010674465417797596,six_etf_same_new_strategy
2020-05-21,ETF_159915,111556.21629216844,37,-0.009318319316254486,six_etf_same_new_strategy
2020-05-22,ETF_513520,108632.66545071758,39,-0.02620697383455528,six_etf_same_new_strategy
2020-05-25,ETF_518880,110934.36401419173,41,0.021187904705498806,six_etf_same_new_strategy
2020-05-26,ETF_513520,111229.2582565236,43,0.002658276765296508,six_etf_same_new_strategy
2020-05-27,ETF_513520,112952.0769901625,43,0.01548889888005589,six_etf_same_new_strategy
2020-05-28,ETF_513520,114997.91300488162,43,0.01811242492599141,six_etf_same_new_strategy
2020-05-29,ETF_513520,114782.56387217021,43,-0.0018726351381894712,six_etf_same_new_strategy
2020-06-01,ETF_513030,115090.53164716654,45,0.0026830536329480736,six_etf_same_new_strategy
2020-06-02,ETF_513030,116136.80958555292,45,0.009090912374911664,six_etf_same_new_strategy
2020-06-03,ETF_513030,118694.37864929988,45,0.02202203653496193,six_etf_same_new_strategy
2020-06-04,ETF_513030,121484.44391270033,45,0.023506296550438233,six_etf_same_new_strategy
2020-06-05,ETF_513520,123910.19608026408,47,0.019967594940031308,six_etf_same_new_strategy
2020-06-08,ETF_513520,124478.06996821615,47,0.004582947214321509,six_etf_same_new_strategy
2020-06-09,ETF_513520,126068.1249779908,47,0.012773776217615218,six_etf_same_new_strategy
2020-06-10,ETF_513520,127090.29256063192,47,0.008108057312818495,six_etf_same_new_strategy
2020-06-11,ETF_513520,123455.90238557501,47,-0.028596914066611467,six_etf_same_new_strategy
2020-06-12,ETF_513520,121752.28072171884,47,-0.013799434704510616,six_etf_same_new_strategy
2020-06-15,ETF_513520,118231.45720074346,47,-0.02891792663024273,six_etf_same_new_strategy
2020-06-16,ETF_513030,124116.02278803245,49,0.04977157286742795,six_etf_same_new_strategy
2020-06-17,ETF_513030,125080.03271241234,49,0.007767006247261454,six_etf_same_new_strategy
2020-06-18,ETF_513030,124959.52608505054,49,-0.000963436167616516,six_etf_same_new_strategy
2020-06-19,ETF_159915,124830.12255714281,51,-0.001035563529743655,six_etf_same_new_strategy
2020-06-22,ETF_159915,126223.93010181533,51,0.01116563467310927,six_etf_same_new_strategy
2020-06-23,ETF_159915,128621.29183941429,51,0.01899292579200451,six_etf_same_new_strategy
2020-06-24,ETF_159915,128565.54325951637,51,-0.0004334319699379474,six_etf_same_new_strategy
2020-06-29,ETF_159915,127729.24809874434,51,-0.006504815672764841,six_etf_same_new_strategy
2020-06-30,ETF_159915,131520.43067347648,51,0.029681397418086064,six_etf_same_new_strategy
2020-07-01,ETF_159915,130572.6383529086,51,-0.007206426527913035,six_etf_same_new_strategy
2020-07-02,ETF_159941,130645.60365714304,53,0.0005588100627731407,six_etf_same_new_strategy
2020-07-03,ETF_159941,131340.22405116132,53,0.005316829457508554,six_etf_same_new_strategy
2020-07-06,ETF_159941,131919.06977925295,53,0.004407223546886607,six_etf_same_new_strategy
2020-07-07,ETF_159941,132497.9155073446,53,0.004387885156105442,six_etf_same_new_strategy
2020-07-08,ETF_159941,132497.9155073446,53,0.0,six_etf_same_new_strategy
2020-07-09,ETF_159941,133713.4873961058,53,0.009174271792176558,six_etf_same_new_strategy
2020-07-10,ETF_159941,133713.4873961058,53,0.0,six_etf_same_new_strategy
2020-07-13,ETF_159941,136144.644974399,53,0.01818184257726574,six_etf_same_new_strategy
2020-07-14,ETF_159941,134292.33312419747,53,-0.013605469760120559,six_etf_same_new_strategy
2020-07-15,ETF_159941,134523.86865527995,53,0.001724115783053204,six_etf_same_new_strategy
2020-07-16,ETF_159941,132787.33147100505,53,-0.012908766315105069,six_etf_same_new_strategy
2020-07-17,ETF_159941,133597.72653094993,53,0.006102954634055857,six_etf_same_new_strategy
2020-07-20,ETF_159941,132960.9865695096,53,-0.004766098780077832,six_etf_same_new_strategy
2020-07-21,ETF_159941,138749.45765119678,53,0.0435351092905818,six_etf_same_new_strategy
2020-07-22,ETF_159941,136839.26536841728,53,-0.013767205401130522,six_etf_same_new_strategy
2020-07-23,ETF_159915,136912.4627401509,55,0.000534914971492606,six_etf_same_new_strategy
2020-07-24,ETF_159915,128358.6015267968,55,-0.06247686326107982,six_etf_same_new_strategy
2020-07-27,ETF_159915,128561.05728118948,55,0.0015772667509970084,six_etf_same_new_strategy
2020-07-28,ETF_513030,130021.64569972084,57,0.011361048589828782,six_etf_same_new_strategy
2020-07-29,ETF_513030,129904.18614922333,57,-0.0009033845854311551,six_etf_same_new_strategy
2020-07-30,ETF_513030,129786.74060034107,57,-0.0009040936428895696,six_etf_same_new_strategy
2020-07-31,ETF_518880,127886.34817637443,59,-0.014642423526287751,six_etf_same_new_strategy
2020-08-03,ETF_518880,127401.0027852149,59,-0.0037951305833689997,six_etf_same_new_strategy
2020-08-04,ETF_518880,127583.00549887786,59,0.0014285814843215672,six_etf_same_new_strategy
2020-08-05,ETF_518880,131041.0425942989,59,0.027104214091048684,six_etf_same_new_strategy
2020-08-06,ETF_518880,132042.05028735762,59,0.007638886819283153,six_etf_same_new_strategy
2020-08-07,ETF_518880,132800.3780527491,59,0.00574307778273031,six_etf_same_new_strategy
2020-08-10,ETF_518880,131920.710323524,59,-0.006623985128082155,six_etf_same_new_strategy
2020-08-11,ETF_518880,129008.6813690918,59,-0.02207408485969098,six_etf_same_new_strategy
2020-08-12,ETF_518880,121000.62705670949,59,-0.062073763001044835,six_etf_same_new_strategy
2020-08-13,ETF_518880,122972.3038358248,59,0.016294764970029796,six_etf_same_new_strategy
2020-08-14,ETF_159941,123755.88337751688,61,0.006372000176057435,six_etf_same_new_strategy
2020-08-17,ETF_159941,123602.90841269131,61,-0.0012361025645860613,six_etf_same_new_strategy
2020-08-18,ETF_159941,123908.85834234246,61,0.00247526481035254,six_etf_same_new_strategy
2020-08-19,ETF_159941,125030.65854136617,61,0.00905343019079674,six_etf_same_new_strategy
2020-08-20,ETF_159941,124571.74580416233,61,-0.003670401664340628,six_etf_same_new_strategy
2020-08-21,ETF_159941,127121.3082891338,61,0.02046661920416204,six_etf_same_new_strategy
2020-08-24,ETF_159941,130537.72080326828,61,0.026875215179220424,six_etf_same_new_strategy
2020-08-25,ETF_159941,134719.00814153065,61,0.032031257421476944,six_etf_same_new_strategy
2020-08-26,ETF_159941,132067.45829425118,61,-0.019682076670976212,six_etf_same_new_strategy
2020-08-27,ETF_159941,136911.6330943334,61,0.03667954894149039,six_etf_same_new_strategy
2020-08-28,ETF_159941,138288.39562049072,61,0.010055847666419426,six_etf_same_new_strategy
2020-08-31,ETF_159941,140990.94522756065,61,0.019542851697308183,six_etf_same_new_strategy
2020-09-01,ETF_159941,143846.4576421833,61,0.020253161719100632,six_etf_same_new_strategy
2020-09-02,ETF_513030,151446.9104064007,63,0.05283726056795546,six_etf_same_new_strategy
2020-09-03,ETF_513030,154411.1839233773,63,0.01957302073064482,six_etf_same_new_strategy
2020-09-04,ETF_513030,150369.0102862313,63,-0.026177984874151572,six_etf_same_new_strategy
2020-09-07,ETF_159985,148320.4606385644,65,-0.013623482948829868,six_etf_same_new_strategy
2020-09-08,ETF_159985,148745.85690259884,65,0.0028680888813517047,six_etf_same_new_strategy
2020-09-09,ETF_159985,147469.6681104955,65,-0.008579659418272212,six_etf_same_new_strategy
2020-09-10,ETF_159941,148165.63712562603,67,0.0047194044988903006,six_etf_same_new_strategy
2020-09-11,ETF_159941,144662.63751980895,67,-0.023642456333157535,six_etf_same_new_strategy
2020-09-14,ETF_159941,147782.4989905518,67,0.02156646335385415,six_etf_same_new_strategy
2020-09-15,ETF_159985,149071.35372273962,69,0.008721294747290775,six_etf_same_new_strategy
2020-09-16,ETF_159985,146336.10221829423,69,-0.01834860579271813,six_etf_same_new_strategy
2020-09-17,ETF_159985,146609.62410806175,69,0.0018691347221992949,six_etf_same_new_strategy
2020-09-18,ETF_159985,150986.0232544974,69,0.02985069481666458,six_etf_same_new_strategy
2020-09-21,ETF_159985,149618.39750227472,69,-0.009057962603051473,six_etf_same_new_strategy
2020-09-22,ETF_159985,147840.4807637082,69,-0.011883008829442043,six_etf_same_new_strategy
2020-09-23,ETF_159985,147156.66788759685,69,-0.004625342616439987,six_etf_same_new_strategy
2020-09-24,ETF_159985,147293.4369841731,69,0.0009294114805638021,six_etf_same_new_strategy
2020-09-25,ETF_159985,146609.62410806175,69,-0.004642521011882117,six_etf_same_new_strategy
2020-09-28,ETF_159985,147840.4807637082,69,0.00839546969126137,six_etf_same_new_strategy
2020-09-29,ETF_159985,146609.62410806175,69,-0.008325572598845477,six_etf_same_new_strategy
2020-09-30,ETF_159985,147430.1897773644,69,0.0055969427266100436,six_etf_same_new_strategy
2020-10-09,ETF_159985,155909.48248385315,69,0.057513950970919936,six_etf_same_new_strategy
2020-10-12,ETF_159985,157140.35544288458,69,0.007894792153895436,six_etf_same_new_strategy
2020-10-13,ETF_159985,154405.0876350542,69,-0.017406526796514554,six_etf_same_new_strategy
2020-10-14,ETF_159985,154131.56574528664,69,-0.0017714564588314774,six_etf_same_new_strategy
2020-10-15,ETF_159985,154131.56574528664,69,0.0,six_etf_same_new_strategy
2020-10-16,ETF_159985,156456.54256677322,69,0.015084365167150615,six_etf_same_new_strategy
2020-10-19,ETF_159915,156007.4462504763,71,-0.0028704220924814505,six_etf_same_new_strategy
2020-10-20,ETF_159915,158707.57980478392,71,0.017307722286360905,six_etf_same_new_strategy
2020-10-21,ETF_159915,156727.48567983782,71,-0.012476367715906767,six_etf_same_new_strategy
2020-10-22,ETF_159915,154927.4014122321,71,-0.011485440858043927,six_etf_same_new_strategy
2020-10-23,ETF_159985,150665.58036880876,73,-0.027508504012685675,six_etf_same_new_strategy
2020-10-26,ETF_159985,151731.29835368178,73,0.007073400455925416,six_etf_same_new_strategy
2020-10-27,ETF_159985,151198.43142104364,73,-0.003511911770477494,six_etf_same_new_strategy
2020-10-28,ETF_159985,150532.3596655484,73,-0.0044052821794190455,six_etf_same_new_strategy
2020-10-29,ETF_159985,149066.9954512976,73,-0.009734546229837382,six_etf_same_new_strategy
2020-10-30,ETF_159985,148800.5699251802,73,-0.0017872871544154512,six_etf_same_new_strategy
2020-11-02,ETF_159985,147468.42641418977,73,-0.008952543069292385,six_etf_same_new_strategy
2020-11-03,ETF_159985,148267.71887294535,73,0.005420092138981758,six_etf_same_new_strategy
2020-11-04,ETF_159915,149168.00703196277,75,0.006072044311876912,six_etf_same_new_strategy
2020-11-05,ETF_159915,150963.8632818678,75,0.012039151595825803,six_etf_same_new_strategy
2020-11-06,ETF_159915,147989.48389429395,75,-0.019702591884657283,six_etf_same_new_strategy
2020-11-09,ETF_159915,152591.35717208515,75,0.03109594787882508,six_etf_same_new_strategy
2020-11-10,ETF_513520,149766.10311863973,77,-0.018515164330435985,six_etf_same_new_strategy
2020-11-11,ETF_513520,151584.60629416184,77,0.012142288125648548,six_etf_same_new_strategy
2020-11-12,ETF_513520,153143.312241468,77,0.010282745625775247,six_etf_same_new_strategy
2020-11-13,ETF_513520,152493.85013972392,77,-0.004240877987019442,six_etf_same_new_strategy
2020-11-16,ETF_513520,156000.94239226225,77,0.022998253695640347,six_etf_same_new_strategy
2020-11-17,ETF_513520,155741.1606484442,77,-0.0016652575287964266,six_etf_same_new_strategy
2020-11-18,ETF_513520,153792.77434321205,77,-0.01251041341364001,six_etf_same_new_strategy
2020-11-19,ETF_513520,154052.55608703007,77,0.0016891674197792028,six_etf_same_new_strategy
2020-11-20,ETF_513520,153662.87572910407,77,-0.0025295286740055767,six_etf_same_new_strategy
2020-11-23,ETF_513520,155481.37890462615,77,0.011834369016547441,six_etf_same_new_strategy
2020-11-24,ETF_513520,157429.76520985833,77,0.012531316090445443,six_etf_same_new_strategy
2020-11-25,ETF_513520,157949.3286974944,77,0.0033002875088041783,six_etf_same_new_strategy
2020-11-26,ETF_513520,159897.71500272656,77,0.012335514948365045,six_etf_same_new_strategy
2020-11-27,ETF_513520,160677.0757185786,77,0.004874120407779126,six_etf_same_new_strategy
2020-11-30,ETF_513520,160677.0757185786,77,0.0,six_etf_same_new_strategy
2020-12-01,ETF_513520,162625.46202381075,77,0.012126100108049709,six_etf_same_new_strategy
2020-12-02,ETF_513520,161716.21817824867,77,-0.005591030053024193,six_etf_same_new_strategy
2020-12-03,ETF_513520,161456.43643443062,77,-0.0016064050145651043,six_etf_same_new_strategy
2020-12-04,ETF_513520,160417.29397476057,77,-0.006436054719268225,six_etf_same_new_strategy
2020-12-07,ETF_513520,160027.61361683454,77,-0.0024291667579640075,six_etf_same_new_strategy
2020-12-08,ETF_513520,158339.0090554204,77,-0.010551957398160505,six_etf_same_new_strategy
2020-12-09,ETF_513520,161456.43643443062,77,0.019688309265085024,six_etf_same_new_strategy
2020-12-10,ETF_513520,160936.85746239664,77,-0.003218075311881341,six_etf_same_new_strategy
2020-12-11,ETF_513520,160417.29397476057,77,-0.003228368540484694,six_etf_same_new_strategy
2020-12-14,ETF_513030,160226.4035238423,79,-0.0011899617939465923,six_etf_same_new_strategy
2020-12-15,ETF_513520,161079.89719818122,81,0.005326797928232319,six_etf_same_new_strategy
2020-12-16,ETF_513030,161799.409092204,83,0.004466801298845802,six_etf_same_new_strategy
2020-12-17,ETF_159915,164222.82576597075,85,0.014977908061368339,six_etf_same_new_strategy
2020-12-18,ETF_159915,163857.07081290206,85,-0.0022271870634470448,six_etf_same_new_strategy
2020-12-21,ETF_159915,169343.36604154317,85,0.033482200074878454,six_etf_same_new_strategy
2020-12-22,ETF_159915,165685.83104455099,85,-0.021598336459751954,six_etf_same_new_strategy
2020-12-23,ETF_159915,167331.71379966554,85,0.009933756826025819,six_etf_same_new_strategy
2020-12-24,ETF_159915,166173.509159874,85,-0.006921608662767809,six_etf_same_new_strategy
2020-12-25,ETF_159915,167575.56012417426,85,0.008437271207598851,six_etf_same_new_strategy
2020-12-28,ETF_159915,167331.71379966554,85,-0.0014551425299013099,six_etf_same_new_strategy
2020-12-29,ETF_159915,165624.876730271,85,-0.010200320253923922,six_etf_same_new_strategy
2020-12-30,ETF_159915,170623.4938435891,85,0.030180352203120986,six_etf_same_new_strategy
2020-12-31,ETF_159985,174358.65719346784,87,0.021891260492548525,six_etf_same_new_strategy
2021-01-04,ETF_159985,175181.7401608997,87,0.00472063148845292,six_etf_same_new_strategy
2021-01-05,ETF_159985,175456.11750344353,87,0.001566243960653857,six_etf_same_new_strategy
2021-01-06,ETF_159985,176965.11112043526,87,0.008600404696417208,six_etf_same_new_strategy
2021-01-07,ETF_159985,176416.38914214732,87,-0.0031007353642408253,six_etf_same_new_strategy
2021-01-08,ETF_159915,176748.4490428726,89,0.0018822508630857993,six_etf_same_new_strategy
2021-01-11,ETF_159915,174012.2287094966,89,-0.015480873230815817,six_etf_same_new_strategy
2021-01-12,ETF_159915,179077.1483802261,89,0.029106688123540447,six_etf_same_new_strategy
2021-01-13,ETF_159985,175756.19663162253,91,-0.018544810315788363,six_etf_same_new_strategy
2021-01-14,ETF_513520,173505.34367401624,93,-0.012806677663399713,six_etf_same_new_strategy
2021-01-15,ETF_159915,176579.75084097043,95,0.017719380290271758,six_etf_same_new_strategy
2021-01-18,ETF_159915,179886.92977246112,95,0.01872909501650155,six_etf_same_new_strategy
2021-01-19,ETF_159915,175752.95962815572,95,-0.022980936689143916,six_etf_same_new_strategy
2021-01-20,ETF_159985,182474.4513728595,97,0.03824397471840357,six_etf_same_new_strategy
2021-01-21,ETF_159985,183882.43190383606,97,0.007716042001406187,six_etf_same_new_strategy
2021-01-22,ETF_159915,179018.50216187804,99,-0.02645130201726764,six_etf_same_new_strategy
2021-01-25,ETF_159915,179073.7469048122,99,0.0003085979508654635,six_etf_same_new_strategy
2021-01-26,ETF_159915,174102.536530383,99,-0.02776068776330287,six_etf_same_new_strategy
2021-01-27,ETF_159915,174875.83123958297,99,0.004441605071417332,six_etf_same_new_strategy
2021-01-28,ETF_159915,168855.15511803428,99,-0.03442829165626815,six_etf_same_new_strategy
2021-01-29,ETF_159915,167308.56569963432,99,-0.009159266812546307,six_etf_same_new_strategy
2021-02-01,ETF_159915,168799.92354428794,99,0.00891381644697753,six_etf_same_new_strategy
2021-02-02,ETF_159915,172224.53133112937,99,0.02028797001168625,six_etf_same_new_strategy
2021-02-03,ETF_159941,171218.9191505021,101,-0.00583896018096175,six_etf_same_new_strategy
2021-02-04,ETF_159941,169702.59371931225,101,-0.008856062394933084,six_etf_same_new_strategy
2021-02-05,ETF_159941,172166.61689622674,101,0.014519655374212848,six_etf_same_new_strategy
2021-02-08,ETF_159941,172987.96297632623,101,0.0047706465684609345,six_etf_same_new_strategy
2021-02-09,ETF_159941,172924.7871435137,101,-0.000365203634551059,six_etf_same_new_strategy
2021-02-10,ETF_159941,173682.95739080064,101,0.004384393121488861,six_etf_same_new_strategy
2021-02-18,ETF_159941,172545.70201987022,101,-0.006547881196953043,six_etf_same_new_strategy
2021-02-19,ETF_159941,172356.15945804847,101,-0.0010985064223734131,six_etf_same_new_strategy
2021-02-22,ETF_159941,170587.11563222433,101,-0.01026388515146004,six_etf_same_new_strategy
2021-02-23,ETF_159941,168312.61995374752,101,-0.013333338042836096,six_etf_same_new_strategy
2021-02-24,ETF_513520,164697.51088682932,103,-0.021478538376454748,six_etf_same_new_strategy
2021-02-25,ETF_513520,168285.96704530038,103,0.021788162669542865,six_etf_same_new_strategy
2021-02-26,ETF_513520,161356.54565377784,103,-0.0411764659477355,six_etf_same_new_strategy
2021-03-01,ETF_513520,163583.8607261186,103,0.01380368588901204,six_etf_same_new_strategy
2021-03-02,ETF_513520,162098.97417727852,103,-0.009077219123261648,six_etf_same_new_strategy
2021-03-03,ETF_513520,162841.41745169857,103,0.0045801849036259945,six_etf_same_new_strategy
2021-03-04,ETF_513520,159129.2305814371,103,-0.022796331107610035,six_etf_same_new_strategy
2021-03-05,ETF_513030,156588.42516841882,105,-0.01596693080042244,six_etf_same_new_strategy
2021-03-08,ETF_513030,156449.73864680744,105,-0.0008856754352195573,six_etf_same_new_strategy
2021-03-09,ETF_513030,162968.46811230437,105,0.0416666050188379,six_etf_same_new_strategy
2021-03-10,ETF_513030,163384.56074497866,105,0.0025532094490055,six_etf_same_new_strategy
2021-03-11,ETF_513030,167545.45400388137,105,0.025466869329209718,six_etf_same_new_strategy
2021-03-12,ETF_513030,163384.56074497866,105,-0.02483441453927071,six_etf_same_new_strategy
2021-03-15,ETF_513030,162274.98590248724,105,-0.006791185393724697,six_etf_same_new_strategy
2021-03-16,ETF_513030,161858.90980373303,105,-0.002564018702206128,six_etf_same_new_strategy
2021-03-17,ETF_513030,162274.98590248724,105,0.0025706097937934214,six_etf_same_new_strategy
2021-03-18,ETF_513030,165326.32085281864,105,0.018803483071414107,six_etf_same_new_strategy
2021-03-19,ETF_513030,164494.13558747005,105,-0.005033592116825969,six_etf_same_new_strategy
2021-03-22,ETF_513030,163384.56074497866,105,-0.0067453762927698335,six_etf_same_new_strategy
2021-03-23,ETF_513030,163384.56074497866,105,0.0,six_etf_same_new_strategy
2021-03-24,ETF_513030,162829.781590693,105,-0.0033955420986907514,six_etf_same_new_strategy
2021-03-25,ETF_513030,161997.5963253444,105,-0.005110768172866931,six_etf_same_new_strategy
2021-03-26,ETF_513030,163661.9503221215,105,0.010273942543162828,six_etf_same_new_strategy
2021-03-29,ETF_513030,164355.4325319386,105,0.004237284282951448,six_etf_same_new_strategy
2021-03-30,ETF_513030,165326.32085281864,105,0.005907248126351794,six_etf_same_new_strategy
