asset,name,days,full_pct,invested_pct,avg_weight_on_days
159915.SZ,???100ETF,273,0.17819843342036554,0.18660287081339713,1.1032392723025288
159941.SZ,??ETF,324,0.21148825065274152,0.22146274777853725,1.0655405761033985
159985.SZ,??ETF,320,0.20887728459530025,0.21872863978127136,1.0499663621806956
513030.SH,??ETF,182,0.11879895561357702,0.12440191387559808,1.1718037925653846
513520.SH,??ETF,133,0.08681462140992167,0.09090909090909091,1.1397438097273014
518880.SH,??ETF,231,0.15078328981723238,0.15789473684210525,1.0190139553670319
CASH,??,69,0.04503916449086162,,0.0
