date,nav,hold
2021-04-30,100000.0,CASH
2021-05-06,99900.09990009991,0.399606
2021-05-07,96440.58575345561,0.399606
2021-05-10,96815.23647393529,0.399606
2021-05-11,96802.75851488518,0.399606
2021-05-12,98103.89769483589,0.399606
2021-05-13,97550.18826198706,0.399606
2021-05-14,100347.12278307028,GOLD_518880
2021-05-17,101366.9616104905,GOLD_518880
2021-05-18,102037.91309067114,GOLD_518880
2021-05-19,102306.29240300988,GOLD_518880
2021-05-20,102279.45639137627,GOLD_518880
2021-05-21,102413.64284821188,GOLD_518880
2021-05-24,102735.70058248538,GOLD_518880
2021-05-25,102306.29240300988,GOLD_518880
2021-05-26,103173.25658612639,0.399606
2021-05-27,104134.7112498173,0.399606
2021-05-28,104375.22675633756,0.399606
2021-05-31,106854.78371434018,0.399606
2021-06-01,106584.20376950486,0.399606
2021-06-02,104746.93253914164,0.399606
2021-06-03,103420.4530789389,0.399606
2021-06-04,104758.77610575058,0.399606
2021-06-07,104295.05492083081,0.399606
2021-06-08,103666.7385281661,0.399606
2021-06-09,103433.54777566633,1.H00852
2021-06-10,104601.86450412661,1.H00852
2021-06-11,103942.67152603247,1.H00852
2021-06-15,103373.7979905524,1.H00852
2021-06-16,101234.75568347373,1.H00852
2021-06-17,102993.90051961874,1.H00852
2021-06-18,104185.14449120412,1.H00852
2021-06-21,105572.4423844634,NASDAQ_159941
2021-06-22,106250.87580190289,NASDAQ_159941
2021-06-23,107946.97282484683,NASDAQ_159941
2021-06-24,107758.51360619522,NASDAQ_159941
2021-06-25,108022.34932332336,NASDAQ_159941
2021-06-28,108399.25877439645,NASDAQ_159941
2021-06-29,109266.15141048755,NASDAQ_159941
2021-06-30,110057.66754810214,NASDAQ_159941
2021-07-01,109680.75809702904,NASDAQ_159941
2021-07-02,109718.44634626732,NASDAQ_159941
2021-07-05,110886.86294872483,NASDAQ_159941
2021-07-06,110999.93668266977,NASDAQ_159941
2021-07-07,111942.21480346755,NASDAQ_159941
2021-07-08,111866.82931876088,NASDAQ_159941
2021-07-09,111753.75558481594,NASDAQ_159941
2021-07-12,112884.48393803519,NASDAQ_159941
2021-07-13,112922.1811735036,NASDAQ_159941
2021-07-14,112620.64822090704,NASDAQ_159941
