scenario,asset,name,days,full_pct,invested_pct,avg_weight_on_days
six_etf_tv25_max1p5_vol80,159915.SZ,???100ETF,273,0.17819843342036554,0.18660287081339713,1.142370318769203
six_etf_tv25_max1p5_vol80,159941.SZ,??ETF,324,0.21148825065274152,0.22146274777853725,1.0772272646493888
six_etf_tv25_max1p5_vol80,159985.SZ,??ETF,320,0.20887728459530025,0.21872863978127136,1.0509969180611627
six_etf_tv25_max1p5_vol80,513030.SH,??ETF,182,0.11879895561357702,0.12440191387559808,1.1711482359242937
six_etf_tv25_max1p5_vol80,513520.SH,??ETF,133,0.08681462140992167,0.09090909090909091,1.139195065265767
six_etf_tv25_max1p5_vol80,518880.SH,??ETF,231,0.15078328981723238,0.15789473684210525,1.0215867461039858
six_etf_tv25_max1p5_vol80,CASH,??,69,0.04503916449086162,,0.0
