date,position,nav,trade_count,return,strategy
2020-03-06,0.399606,110430.70524827509,13,-0.007537214190725283,four_new_strategy
2020-03-09,0.399606,105401.60292197793,13,-0.04554079696394686,four_new_strategy
2020-03-10,GOLD_518880,107992.55335853843,15,0.024581698614948078,four_new_strategy
2020-03-11,GOLD_518880,109068.89150224863,15,0.009966781136628411,four_new_strategy
2020-03-12,GOLD_518880,107872.9618155269,15,-0.010964901818013573,four_new_strategy
2020-03-13,GOLD_518880,104703.74672005368,15,-0.029379142299744032,four_new_strategy
2020-03-16,GOLD_518880,102072.69713228394,15,-0.025128514214533104,four_new_strategy
2020-03-17,CASH,97221.55561458503,16,-0.04752633812949936,four_new_strategy
2020-03-18,CASH,97221.55561458503,16,0.0,four_new_strategy
2020-03-19,CASH,97221.55561458503,16,0.0,four_new_strategy
2020-03-20,CASH,97221.55561458503,16,0.0,four_new_strategy
2020-03-23,CASH,97221.55561458503,16,0.0,four_new_strategy
2020-03-24,CASH,97221.55561458503,16,0.0,four_new_strategy
2020-03-25,CASH,97221.55561458503,16,0.0,four_new_strategy
2020-03-26,CASH,97221.55561458503,16,0.0,four_new_strategy
2020-03-27,CASH,97221.55561458503,16,0.0,four_new_strategy
2020-03-30,CASH,97221.55561458503,16,0.0,four_new_strategy
2020-03-31,CASH,97221.55561458503,16,0.0,four_new_strategy
2020-04-01,CASH,97221.55561458503,16,0.0,four_new_strategy
2020-04-02,GOLD_518880,97124.43118340164,17,-0.0009990009990008542,four_new_strategy
2020-04-03,GOLD_518880,98001.65052052624,17,0.009031912222663419,four_new_strategy
2020-04-07,GOLD_518880,100770.37037694943,17,0.02825176761531467,four_new_strategy
2020-04-08,GOLD_518880,99810.91131848315,17,-0.009521241758636556,four_new_strategy
2020-04-09,GOLD_518880,100057.63048250822,17,0.002471865658433048,four_new_strategy
2020-04-10,GOLD_518880,100633.30199611992,17,0.005753399424268224,four_new_strategy
2020-04-13,GOLD_518880,100605.89093426606,17,-0.00027238559512743343,four_new_strategy
2020-04-14,GOLD_518880,101757.23396148946,17,0.011444091558969083,four_new_strategy
2020-04-15,GOLD_518880,101483.10373561054,17,-0.0026939630255935487,four_new_strategy
2020-04-16,GOLD_518880,102250.6722895396,17,0.0075635108276621565,four_new_strategy
2020-04-17,GOLD_518880,100578.47333663207,17,-0.016353916462988338,four_new_strategy
2020-04-20,NASDAQ_159941,99885.07143138633,19,-0.0068941383005979295,four_new_strategy
2020-04-21,NASDAQ_159941,98770.73720664775,19,-0.011156163866830049,four_new_strategy
2020-04-22,NASDAQ_159941,98669.42915500475,19,-0.001025688928807389,four_new_strategy
2020-04-23,NASDAQ_159941,99429.20935158592,19,0.007700259372004581,four_new_strategy
2020-04-24,NASDAQ_159941,98821.38519432099,19,-0.006113134774265783,four_new_strategy
2020-04-27,NASDAQ_159941,102215.04189435823,19,0.03434131886902825,four_new_strategy
2020-04-28,NASDAQ_159941,103329.38215724508,19,0.010901920522016217,four_new_strategy
2020-04-29,NASDAQ_159941,106216.5227516604,19,0.027941138659105746,four_new_strategy
2020-04-30,NASDAQ_159941,109660.83951566742,19,0.03242731615362704,four_new_strategy
2020-05-06,0.399606,109037.33849173508,21,-0.005685721782599185,four_new_strategy
2020-05-07,0.399606,108860.61274422005,21,-0.001620781926261139,four_new_strategy
2020-05-08,0.399606,109811.79869275658,21,0.008737650143229025,four_new_strategy
2020-05-11,0.399606,108653.53520627308,21,-0.010547714364685157,four_new_strategy
2020-05-12,0.399606,109755.5010169554,21,0.010142015246814573,four_new_strategy
2020-05-13,NASDAQ_159941,110388.75853851989,23,0.005769711000332078,four_new_strategy
2020-05-14,NASDAQ_159941,108298.87237712,23,-0.018932056026978783,four_new_strategy
2020-05-15,NASDAQ_159941,109263.44111749687,23,0.008906544631582358,four_new_strategy
2020-05-18,0.399606,109954.2854885649,25,0.006322740378688296,four_new_strategy
2020-05-19,0.399606,111479.58203461673,25,0.013872097292746854,four_new_strategy
2020-05-20,0.399606,110143.3474232595,25,-0.011986361869766426,four_new_strategy
2020-05-21,0.399606,109185.2366812915,25,-0.0086987617898171,four_new_strategy
2020-05-22,0.399606,106451.22386004364,25,-0.025040132753738176,four_new_strategy
2020-05-25,GOLD_518880,106540.2322577659,27,0.0008361425495613251,four_new_strategy
2020-05-26,GOLD_518880,107037.30643386161,27,0.004665600642704382,four_new_strategy
2020-05-27,GOLD_518880,105905.07789807247,27,-0.010577887033141553,four_new_strategy
2020-05-28,GOLD_518880,106678.30585733811,27,0.00730114149965333,four_new_strategy
2020-05-29,GOLD_518880,106705.925844473,27,0.0002589091278952793,four_new_strategy
2020-06-01,GOLD_518880,107562.00059709218,27,0.008022747994960833,four_new_strategy
2020-06-02,GOLD_518880,107368.69360727577,27,-0.0017971680402311119,four_new_strategy
2020-06-03,GOLD_518880,106402.15207416816,27,-0.009002079662466023,four_new_strategy
2020-06-04,GOLD_518880,105490.84393130477,27,-0.008564752921803254,four_new_strategy
2020-06-05,GOLD_518880,105407.99713795123,27,-0.0007853458202258246,four_new_strategy
2020-06-08,NASDAQ_159941,104260.34617021632,29,-0.010887703010170502,four_new_strategy
2020-06-09,NASDAQ_159941,105030.1518355496,29,0.0073834942392814185,four_new_strategy
2020-06-10,NASDAQ_159941,106377.30314665154,29,0.012826329273628367,four_new_strategy
2020-06-11,NASDAQ_159941,105366.93966332509,29,-0.009497923461488478,four_new_strategy
2020-06-12,NASDAQ_159941,102528.28629096023,29,-0.026940645532983143,four_new_strategy
2020-06-15,NASDAQ_159941,100026.42074637084,29,-0.024401710348395556,four_new_strategy
2020-06-16,0.399606,104340.13556829133,31,0.04312575407310071,four_new_strategy
2020-06-17,0.399606,104505.15837975878,31,0.0015815851739950926,four_new_strategy
2020-06-18,0.399606,104600.94998535996,31,0.0009166208356250483,four_new_strategy
2020-06-19,0.399606,107069.76091153544,31,0.023602184554930128,four_new_strategy
2020-06-22,0.399606,108153.5123039959,31,0.010121918487852932,four_new_strategy
2020-06-23,0.399606,109963.97364985792,31,0.016739736946990824,four_new_strategy
2020-06-24,0.399606,109984.87363653454,31,0.00019006212655758858,four_new_strategy
2020-06-29,0.399606,109525.94476242714,31,-0.004172654465413261,four_new_strategy
2020-06-30,0.399606,112558.61991248223,31,0.027689102857165748,four_new_strategy
2020-07-01,0.399606,111716.08919958107,31,-0.007485261577978242,four_new_strategy
2020-07-02,0.399606,111938.15155802012,31,0.0019877383824484784,four_new_strategy
2020-07-03,0.399606,113702.02335024887,31,0.015757556897966873,four_new_strategy
2020-07-06,1.H00016,116558.387921307,33,0.025121492888999564,four_new_strategy
2020-07-07,1.H00016,116821.84179534984,33,0.002260273831349746,four_new_strategy
2020-07-08,1.H00016,118487.65871790174,33,0.014259464642494724,four_new_strategy
2020-07-09,NASDAQ_159941,118667.14203666626,35,0.0015147849211185616,four_new_strategy
2020-07-10,NASDAQ_159941,118667.14203666626,35,0.0,four_new_strategy
2020-07-13,NASDAQ_159941,120824.72933227094,35,0.018181842577265517,four_new_strategy
2020-07-14,NASDAQ_159941,119180.85213106597,35,-0.01360546976012067,four_new_strategy
2020-07-15,NASDAQ_159941,119386.3337192629,35,0.001724115783053426,four_new_strategy
2020-07-16,NASDAQ_159941,117845.20343606376,35,-0.012908766315105291,four_new_strategy
2020-07-17,NASDAQ_159941,118564.40736647516,35,0.006102954634056079,four_new_strategy
2020-07-20,1.H00016,117763.55481665935,37,-0.006754578103194353,four_new_strategy
2020-07-21,1.H00016,117724.2382325846,37,-0.0003338603707739862,four_new_strategy
2020-07-22,1.H00016,117932.19576218753,37,0.0017664801465275826,four_new_strategy
2020-07-23,0.399606,117564.7864476505,39,-0.0031154284219205852,four_new_strategy
2020-07-24,0.399606,110349.49041623689,39,-0.06137293529322618,four_new_strategy
2020-07-27,0.399606,110516.56064533189,39,0.0015140099738097934,four_new_strategy
2020-07-28,0.399606,111975.85179330394,39,0.013204275806729004,four_new_strategy
2020-07-29,GOLD_518880,115980.19598965405,41,0.03576078352805667,four_new_strategy
2020-07-30,GOLD_518880,115097.79610276743,41,-0.007608194479731156,four_new_strategy
2020-07-31,GOLD_518880,116255.951706887,41,0.010062361255688046,four_new_strategy
2020-08-03,GOLD_518880,115814.74518906554,41,-0.0037951305833688886,four_new_strategy
2020-08-04,GOLD_518880,115980.19598965405,41,0.0014285814843215672,four_new_strategy
2020-08-05,GOLD_518880,119123.74805207942,41,0.027104214091048684,four_new_strategy
2020-08-06,GOLD_518880,120033.72088093807,41,0.007638886819283153,four_new_strategy
2020-08-07,GOLD_518880,120723.08387650784,41,0.00574307778273031,four_new_strategy
2020-08-10,GOLD_518880,119923.41596429363,41,-0.006623985128082155,four_new_strategy
2020-08-11,GOLD_518880,117276.21630363379,41,-0.02207408485969098,four_new_strategy
2020-08-12,GOLD_518880,109996.44024714276,41,-0.062073763001044835,four_new_strategy
2020-08-13,GOLD_518880,111788.80638850987,41,0.016294764970029796,four_new_strategy
2020-08-14,NASDAQ_159941,112501.12468249872,43,0.006372000176057657,four_new_strategy
2020-08-17,NASDAQ_159941,112362.06175375984,43,-0.0012361025645862833,four_new_strategy
2020-08-18,NASDAQ_159941,112640.18761123758,43,0.00247526481035254,four_new_strategy
2020-08-19,NASDAQ_159941,113659.96768645415,43,0.00905343019079674,four_new_strategy
2020-08-20,NASDAQ_159941,113242.78995188889,43,-0.003670401664340628,four_new_strategy
2020-08-21,NASDAQ_159941,115560.48701145111,43,0.02046661920416204,four_new_strategy
2020-08-24,NASDAQ_159941,118666.19996609938,43,0.026875215179220424,four_new_strategy
2020-08-25,NASDAQ_159941,122467.22756444196,43,0.032031257421476944,four_new_strategy
2020-08-26,NASDAQ_159941,120056.81820183671,43,-0.019682076670976323,four_new_strategy
2020-08-27,NASDAQ_159941,124460.4481408306,43,0.03667954894149039,four_new_strategy
2020-08-28,NASDAQ_159941,125712.00344782908,43,0.010055847666419426,four_new_strategy
2020-08-31,NASDAQ_159941,128168.7744877815,43,0.019542851697308183,four_new_strategy
2020-09-01,NASDAQ_159941,130764.59740482147,43,0.020253161719100632,four_new_strategy
2020-09-02,1.H00016,137673.8405109638,45,0.05283726056795546,four_new_strategy
2020-09-03,1.H00016,137143.5973059427,45,-0.0038514448573030435,four_new_strategy
2020-09-04,1.H00016,136106.8911570973,45,-0.007559274871087873,four_new_strategy
2020-09-07,1.H00016,133812.66214829255,45,-0.016856082666355965,four_new_strategy
2020-09-08,0.399606,135043.01011222383,47,0.009194555613636801,four_new_strategy
2020-09-09,0.399606,128560.45771860449,47,-0.04800361298398326,four_new_strategy
2020-09-10,NASDAQ_159941,126251.3803009029,49,-0.017961023620153393,four_new_strategy
2020-09-11,NASDAQ_159941,123266.48755513795,49,-0.023642456333157424,four_new_strategy
2020-09-14,NASDAQ_159941,125924.90974175413,49,0.021566463353853926,four_new_strategy
2020-09-15,NASDAQ_159941,127277.43857220579,49,0.010740756798836903,four_new_strategy
2020-09-16,NASDAQ_159941,126717.7684024825,49,-0.004397245702000729,four_new_strategy
2020-09-17,NASDAQ_159941,121820.68777611204,49,-0.03864557187289075,four_new_strategy
2020-09-18,NASDAQ_159941,122846.74604741493,49,0.00842269314050026,four_new_strategy
2020-09-21,NASDAQ_159941,120701.3585562349,49,-0.017463934212404553,four_new_strategy
2020-09-22,CASH,117785.1269168106,50,-0.02416071926867036,four_new_strategy
2020-09-23,CASH,117785.1269168106,50,0.0,four_new_strategy
2020-09-24,CASH,117785.1269168106,50,0.0,four_new_strategy
2020-09-25,CASH,117785.1269168106,50,0.0,four_new_strategy
2020-09-28,CASH,117785.1269168106,50,0.0,four_new_strategy
2020-09-29,CASH,117785.1269168106,50,0.0,four_new_strategy
2020-09-30,CASH,117785.1269168106,50,0.0,four_new_strategy
2020-10-09,CASH,117785.1269168106,50,0.0,four_new_strategy
2020-10-12,CASH,117785.1269168106,50,0.0,four_new_strategy
2020-10-13,0.399606,117667.45945735327,51,-0.0009990009990007431,four_new_strategy
2020-10-14,0.399606,116802.38933431056,51,-0.007351821200458852,four_new_strategy
2020-10-15,0.399606,115691.97704009182,51,-0.009506760097522715,four_new_strategy
2020-10-16,0.399606,115122.83099689291,51,-0.00491949448665463,four_new_strategy
2020-10-19,0.399606,113651.17625258221,51,-0.012783343942874503,four_new_strategy
2020-10-20,0.399606,115802.30136057195,51,0.018927433739964084,four_new_strategy
2020-10-21,0.399606,114109.997975301,51,-0.014613728443976681,four_new_strategy
2020-10-22,0.399606,112971.70588890316,51,-0.009975393099596941,four_new_strategy
2020-10-23,0.399606,109897.75965978544,51,-0.027209877065507482,four_new_strategy
2020-10-26,0.399606,110611.88062231563,51,0.006498048411004209,four_new_strategy
2020-10-27,1.H00016,111783.27473968735,53,0.01059012929516534,four_new_strategy
2020-10-28,1.H00016,112432.92398052762,53,0.00581168553482736,four_new_strategy
2020-10-29,1.H00016,112813.24627478838,53,0.003382659463046833,four_new_strategy
2020-10-30,0.399606,111095.89263417665,55,-0.01522297866004707,four_new_strategy
2020-11-02,0.399606,113292.83661185193,55,0.019775204335497065,four_new_strategy
2020-11-03,0.399606,114795.44851043781,55,0.013263079498432084,four_new_strategy
2020-11-04,0.399606,115056.46374970935,55,0.002273742057358641,four_new_strategy
2020-11-05,0.399606,116683.66902534931,55,0.014142667196688219,four_new_strategy
2020-11-06,0.399606,114389.73146933447,55,-0.019659456847525902,four_new_strategy
2020-11-09,0.399606,117777.01533728284,55,0.029611782669989317,four_new_strategy
2020-11-10,0.399606,116070.16492820956,55,-0.014492219930903327,four_new_strategy
2020-11-11,0.399606,112232.61005837582,55,-0.03306237112876764,four_new_strategy
2020-11-12,0.399606,113027.08997851504,55,0.007078868786228654,four_new_strategy
2020-11-13,1.H00016,113064.50982263776,57,0.00033106969426377475,four_new_strategy
2020-11-16,0.399606,114150.21899408218,59,0.009602563820845011,four_new_strategy
2020-11-17,1.H00016,111640.75997117136,61,-0.021983830123365133,four_new_strategy
2020-11-18,1.H00016,111897.51446819316,61,0.002299827563768897,four_new_strategy
2020-11-19,1.H00016,112658.92435591298,61,0.0068045290490903465,four_new_strategy
2020-11-20,1.H00016,112719.53748650965,61,0.000538023338525484,four_new_strategy
2020-11-23,1.H00016,114631.46177821401,61,0.016961782618502896,four_new_strategy
2020-11-24,1.H00016,113736.7938093697,61,-0.007804733141895115,four_new_strategy
2020-11-25,1.H00016,112995.8153139858,61,-0.006514853026592493,four_new_strategy
2020-11-26,1.H00016,113836.45360087506,61,0.007439552381239389,four_new_strategy
2020-11-27,1.H00016,115630.78387891251,61,0.015762352227947973,four_new_strategy
2020-11-30,1.H00016,114664.37902142193,61,-0.00835767799085918,four_new_strategy
2020-12-01,1.H00016,117460.30155486184,61,0.024383531810847403,four_new_strategy
2020-12-02,1.H00016,117173.58101574732,61,-0.0024409995148922947,four_new_strategy
2020-12-03,1.H00016,116891.85481698156,61,-0.002404349140169182,four_new_strategy
2020-12-04,1.H00016,117047.36041420522,61,0.0013303373230506566,four_new_strategy
2020-12-07,1.H00016,116003.54328130842,61,-0.008917904079194572,four_new_strategy
2020-12-08,1.H00016,115645.31286901806,61,-0.0030880988817871824,four_new_strategy
2020-12-09,1.H00016,114636.22910309241,61,-0.008725678031314188,four_new_strategy
2020-12-10,1.H00016,114322.49372300034,61,-0.0027367908256117346,four_new_strategy
2020-12-11,NASDAQ_159941,113065.71271963466,63,-0.01099329591611975,four_new_strategy
2020-12-14,NASDAQ_159941,113336.74708441988,63,0.002397140196314984,four_new_strategy
2020-12-15,NASDAQ_159941,114059.50180055955,63,0.006377055409939603,four_new_strategy
2020-12-16,0.399606,115319.31054643211,65,0.01104518892319395,four_new_strategy
2020-12-17,0.399606,116362.52357726185,65,0.00904629958232106,four_new_strategy
2020-12-18,0.399606,116158.28835923069,65,-0.0017551631895946773,four_new_strategy
2020-12-21,0.399606,120407.08922451496,65,0.036577681414729835,four_new_strategy
2020-12-22,0.399606,117454.13917421458,65,-0.02452471917823884,four_new_strategy
2020-12-23,0.399606,118758.25384195117,65,0.011103181862345934,four_new_strategy
2020-12-24,0.399606,117830.34123286158,65,-0.007813457836155946,four_new_strategy
2020-12-25,0.399606,118667.74497846917,65,0.0071068600569752505,four_new_strategy
2020-12-28,0.399606,118751.56405638946,65,0.0007063341258863876,four_new_strategy
2020-12-29,0.399606,117506.47690831505,65,-0.01048480630944093,four_new_strategy
2020-12-30,0.399606,121163.03499298872,65,0.031117927971976433,four_new_strategy
2020-12-31,0.399606,123908.20817407819,65,0.0226568538931724,four_new_strategy
2021-01-04,0.399606,128580.82663053698,65,0.037710322224127735,four_new_strategy
2021-01-05,0.399606,129410.75355698734,65,0.006454515406368211,four_new_strategy
2021-01-06,0.399606,130125.7735784953,65,0.005525197882362054,four_new_strategy
2021-01-07,0.399606,132101.6214199876,65,0.015184139061432234,four_new_strategy
2021-01-08,0.399606,131616.41520836443,65,-0.003672976958250751,four_new_strategy
2021-01-11,0.399606,129197.07393581021,65,-0.018381759362797623,four_new_strategy
2021-01-12,0.399606,132851.66443649516,65,0.028286944815024917,four_new_strategy
2021-01-13,1.H00016,130499.64913123917,67,-0.01770407104218319,four_new_strategy
2021-01-14,1.H00016,128410.55315027181,67,-0.016008441362676984,four_new_strategy
2021-01-15,0.399606,128379.64151178917,69,-0.0002407250628884139,four_new_strategy
2021-01-18,0.399606,130841.52595560435,69,0.019176595407373043,four_new_strategy
2021-01-19,0.399606,128153.02289605483,69,-0.020547781294309786,four_new_strategy
2021-01-20,1.H00016,132890.9800729845,71,0.03697109182334812,four_new_strategy
2021-01-21,0.399606,133856.283182521,73,0.0072638723034952335,four_new_strategy
2021-01-22,0.399606,136893.81093838846,73,0.022692455547459023,four_new_strategy
2021-01-25,0.399606,136771.69541040287,73,-0.0008920456458075821,four_new_strategy
2021-01-26,0.399606,132822.1413055866,73,-0.028876984327532496,four_new_strategy
2021-01-27,0.399606,133746.45600955284,73,0.00695904082617993,four_new_strategy
2021-01-28,0.399606,128889.09967782498,73,-0.036317645167217916,four_new_strategy
2021-01-29,0.399606,127543.90881451225,73,-0.010436808594948777,four_new_strategy
2021-02-01,0.399606,128812.68147006043,73,0.00994773225425738,four_new_strategy
2021-02-02,0.399606,131613.27438074833,73,0.021741593131409553,four_new_strategy
2021-02-03,NASDAQ_159941,131149.87426758645,75,-0.0035209223031812398,four_new_strategy
2021-02-04,NASDAQ_159941,129988.40279798508,75,-0.008856062394933084,four_new_strategy
2021-02-05,NASDAQ_159941,131875.78960925617,75,0.014519655374212626,four_new_strategy
2021-02-08,NASDAQ_159941,132504.92239241867,75,0.0047706465684611565,four_new_strategy
2021-02-09,NASDAQ_159941,132456.53111316502,75,-0.000365203634551281,four_new_strategy
2021-02-10,NASDAQ_159941,133037.27261707388,75,0.004384393121489083,four_new_strategy
2021-02-18,NASDAQ_159941,132166.1603612106,75,-0.006547881196953154,four_new_strategy
2021-02-19,NASDAQ_159941,132020.9749852334,75,-0.0010985064223734131,four_new_strategy
2021-02-22,NASDAQ_159941,130665.92686040119,75,-0.010263885151459928,four_new_strategy
2021-02-23,NASDAQ_159941,128923.71388689097,75,-0.013333338042836096,four_new_strategy
2021-02-24,1.H00016,126154.6209505363,77,-0.02147853837645486,four_new_strategy
2021-02-25,1.H00016,127664.7620741369,77,0.011970557338464083,four_new_strategy
2021-02-26,1.H00016,124543.15099701975,77,-0.02445162648174115,four_new_strategy
2021-03-01,1.H00016,125571.01243126784,77,0.008253054672373583,four_new_strategy
2021-03-02,1.H00016,123280.52546469687,77,-0.018240570990256888,four_new_strategy
2021-03-03,CASH,126423.82227764744,78,0.02549710752044687,four_new_strategy
2021-03-04,CASH,126423.82227764744,78,0.0,four_new_strategy
2021-03-05,CASH,126423.82227764744,78,0.0,four_new_strategy
2021-03-08,CASH,126423.82227764744,78,0.0,four_new_strategy
2021-03-09,CASH,126423.82227764744,78,0.0,four_new_strategy
2021-03-10,CASH,126423.82227764744,78,0.0,four_new_strategy
2021-03-11,CASH,126423.82227764744,78,0.0,four_new_strategy
2021-03-12,CASH,126423.82227764744,78,0.0,four_new_strategy
2021-03-15,CASH,126423.82227764744,78,0.0,four_new_strategy
2021-03-16,CASH,126423.82227764744,78,0.0,four_new_strategy
2021-03-17,CASH,126423.82227764744,78,0.0,four_new_strategy
2021-03-18,CASH,126423.82227764744,78,0.0,four_new_strategy
2021-03-19,CASH,126423.82227764744,78,0.0,four_new_strategy
2021-03-22,CASH,126423.82227764744,78,0.0,four_new_strategy
2021-03-23,CASH,126423.82227764744,78,0.0,four_new_strategy
2021-03-24,NASDAQ_159941,126297.52475289458,79,-0.0009990009990007431,four_new_strategy
2021-03-25,NASDAQ_159941,124614.20631539111,79,-0.013328198163795602,four_new_strategy
2021-03-26,NASDAQ_159941,125383.72822971277,79,0.006175234245556549,four_new_strategy
2021-03-29,NASDAQ_159941,125335.62522667921,79,-0.0003836462969535326,four_new_strategy
2021-03-30,NASDAQ_159941,125624.19737789319,79,0.0023023952742251552,four_new_strategy
2021-03-31,NASDAQ_159941,125239.44215410578,79,-0.003062747717543668,four_new_strategy
2021-04-01,NASDAQ_159941,128221.32380532529,79,0.023809445330731593,four_new_strategy
2021-04-02,NASDAQ_159941,129712.2760976819,79,0.011627958970539698,four_new_strategy
2021-04-06,NASDAQ_159941,131732.2696894329,79,0.015572879086863,four_new_strategy
2021-04-07,NASDAQ_159941,131780.3612257196,79,0.00036507027776933043,four_new_strategy
2021-04-08,NASDAQ_159941,133415.58812693635,79,0.012408729844167521,four_new_strategy
2021-04-09,NASDAQ_159941,133559.87420254332,79,0.0010814783911883286,four_new_strategy
2021-04-12,NASDAQ_159941,134858.43741625937,79,0.0097227046781041,four_new_strategy
2021-04-13,NASDAQ_159941,134521.77372875868,79,-0.0024964228709067893,four_new_strategy
2021-04-14,NASDAQ_159941,136493.67578422299,79,0.014658608794739347,four_new_strategy
2021-04-15,NASDAQ_159941,135098.91803118665,79,-0.010218478951664056,four_new_strategy
2021-04-16,NASDAQ_159941,136012.7260211153,79,0.006763991919740642,four_new_strategy
2021-04-19,NASDAQ_159941,136493.67578422299,79,0.0035360644343900294,four_new_strategy
2021-04-20,NASDAQ_159941,134617.96826807896,79,-0.01374208369264851,four_new_strategy
2021-04-21,NASDAQ_159941,133704.16027815032,79,-0.00678815764110241,four_new_strategy
2021-04-22,NASDAQ_159941,134858.43741625937,79,0.008633068228451224,four_new_strategy
2021-04-23,NASDAQ_159941,133319.40505436293,79,-0.011412206691569504,four_new_strategy
2021-04-26,0.399606,134157.00805747163,81,0.006282678825090482,four_new_strategy
2021-04-27,0.399606,134908.178072435,81,0.005599185803559115,four_new_strategy
2021-04-28,0.399606,137824.38510674355,81,0.021616236139092804,four_new_strategy
2021-04-29,0.399606,137864.36810867253,81,0.0002901010724483122,four_new_strategy
2021-04-30,0.399606,139676.78907909096,81,0.01314640610393103,four_new_strategy
2021-05-06,0.399606,136216.5580078978,81,-0.024773128692368585,four_new_strategy
2021-05-07,0.399606,131499.41448244828,81,-0.03462973660790958,four_new_strategy
2021-05-10,0.399606,132010.2611347535,81,0.0038847827141725855,four_new_strategy
2021-05-11,0.399606,131993.24709137948,81,-0.00012888424905577178,four_new_strategy
2021-05-12,0.399606,133767.38646420636,81,0.013441137421209337,four_new_strategy
2021-05-13,0.399606,133012.38828948382,81,-0.005644112475237439,four_new_strategy
2021-05-14,GOLD_518880,136826.08611177243,83,0.028671749085420473,four_new_strategy
2021-05-17,GOLD_518880,138216.6646490603,83,0.010163109804602,four_new_strategy
2021-05-18,GOLD_518880,139131.5256082776,83,0.006619035132559237,four_new_strategy
2021-05-19,GOLD_518880,139497.46824701235,83,0.0026301920943860857,four_new_strategy
2021-05-20,GOLD_518880,139460.8766005671,83,-0.00026231046989655393,four_new_strategy
2021-05-21,GOLD_518880,139643.84355755412,83,0.0013119590342964838,four_new_strategy
2021-05-24,GOLD_518880,140082.97821394017,83,0.003144676093114418,four_new_strategy
2021-05-25,GOLD_518880,139497.46824701235,83,-0.0041797367131473084,four_new_strategy
2021-05-26,0.399606,140679.59796518437,85,0.0084742019552555,four_new_strategy
2021-05-27,0.399606,141990.56807532022,85,0.00931883605794992,four_new_strategy
2021-05-28,0.399606,142318.51764172185,85,0.0023096574008187876,four_new_strategy
2021-05-31,0.399606,145699.4623509004,85,0.023756182717486363,four_new_strategy
2021-06-01,0.399606,145330.51908869852,85,-0.002532221164367243,four_new_strategy
2021-06-02,0.399606,142825.3487897971,85,-0.017237744106401,four_new_strategy
