date,nav,hold
2023-05-04,100000.0,CASH
2023-05-05,99900.09990009991,1.H20955
2023-05-08,102004.66356561391,1.H20955
2023-05-09,101185.88267874037,1.H20955
2023-05-10,99170.71431763166,1.H20955
2023-05-11,99139.49527967736,1.H20955
2023-05-12,98493.70277909987,1.H20955
2023-05-15,98433.72936408242,1.H20955
2023-05-16,97656.84771235804,1.H20955
2023-05-17,97461.00986571715,1.H20955
2023-05-18,97857.2342659,NASDAQ_159941
2023-05-19,100541.93759351963,NASDAQ_159941
2023-05-22,100004.99692799571,NASDAQ_159941
2023-05-23,100541.93759351963,NASDAQ_159941
2023-05-24,99065.34876307304,NASDAQ_159941
2023-05-25,100541.93759351963,NASDAQ_159941
2023-05-26,100944.63709189519,NASDAQ_159941
2023-05-29,104568.98058341429,NASDAQ_159941
2023-05-30,104703.21374953947,NASDAQ_159941
2023-05-31,104300.51425116393,NASDAQ_159941
2023-06-01,104166.28108503875,NASDAQ_159941
2023-06-02,105508.62874833697,NASDAQ_159941
2023-06-05,106045.5694138609,NASDAQ_159941
2023-06-06,106179.80257998608,NASDAQ_159941
2023-06-07,106582.51007938483,NASDAQ_159941
2023-06-08,104166.28108503875,NASDAQ_159941
2023-06-09,105911.32824671251,NASDAQ_159941
2023-06-12,107119.44274388555,NASDAQ_159941
2023-06-13,109535.67173823163,NASDAQ_159941
2023-06-14,109669.90490435681,NASDAQ_159941
2023-06-15,110341.08673702911,NASDAQ_159941
2023-06-16,111414.96006705378,NASDAQ_159941
2023-06-19,110878.01940152985,NASDAQ_159941
2023-06-20,110743.78623540467,NASDAQ_159941
2023-06-21,111146.4937348034,NASDAQ_159941
2023-06-26,110341.08673702911,NASDAQ_159941
2023-06-27,108864.49790658252,NASDAQ_159941
2023-06-28,110341.08673702911,NASDAQ_159941
2023-06-29,111146.4937348034,NASDAQ_159941
2023-06-30,111146.4937348034,NASDAQ_159941
2023-07-03,113160.01522975073,NASDAQ_159941
2023-07-04,112354.60823197644,NASDAQ_159941
2023-07-05,112488.84139810162,NASDAQ_159941
2023-07-06,112623.0745642268,NASDAQ_159941
2023-07-07,112086.13389870289,NASDAQ_159941
2023-07-10,111146.4937348034,NASDAQ_159941
2023-07-11,111683.43440032733,NASDAQ_159941
2023-07-12,111817.66756645251,NASDAQ_159941
2023-07-13,113696.95589527466,NASDAQ_159941
2023-07-14,114099.66339467341,NASDAQ_159941
2023-07-17,114636.59605917413,NASDAQ_159941
2023-07-18,115844.71055634717,NASDAQ_159941
2023-07-19,117589.76571904414,NASDAQ_159941
2023-07-20,116113.18488962074,NASDAQ_159941
2023-07-21,114233.89656079859,NASDAQ_159941
2023-07-24,114502.36289304895,NASDAQ_159941
2023-07-25,114368.12972692377,NASDAQ_159941
2023-07-26,114407.55191120376,1.H20955
2023-07-27,114853.73222208273,1.H20955
2023-07-28,117235.18687657137,1.H20955
2023-07-31,118255.11266462709,1.H20955
2023-08-01,118497.97482530042,1.H20955
2023-08-02,117818.93746483029,1.H20955
2023-08-03,118427.34350539887,1.H20955
2023-08-04,118392.86160470493,1.H20955
2023-08-07,117327.01950328992,1.H20955
2023-08-08,117149.96476967497,1.H20955
2023-08-09,116854.39711312232,1.H20955
2023-08-10,117134.83799458643,1.H20955
2023-08-11,115130.77851228682,1.H20955
2023-08-14,115042.5191395262,1.H20955
2023-08-15,115813.8060063433,1.H20955
2023-08-16,115918.32368461248,1.H20955
2023-08-17,115862.22359747312,1.H20955
2023-08-18,115382.39514515705,1.H20955
2023-08-21,114185.83150311478,1.H20955
2023-08-22,114634.04886652096,CASH
2023-08-23,114519.52933718379,GOLD_518880
2023-08-24,114828.20946282156,GOLD_518880
2023-08-25,114416.63187338442,GOLD_518880
2023-08-28,114468.07447240391,GOLD_518880
2023-08-29,114776.75459804168,GOLD_518880
2023-08-30,115162.61088796906,GOLD_518880
2023-08-31,115599.89751115558,GOLD_518880
2023-09-01,115471.27874784645,GOLD_518880
2023-09-04,115908.57763679333,GOLD_518880
2023-09-05,115960.02023581283,GOLD_518880
2023-09-06,115882.85633728358,GOLD_518880
2023-09-07,115857.13503777383,GOLD_518880
2023-09-08,116447.1382811611,NASDAQ_159941
2023-09-11,115904.89208519598,NASDAQ_159941
2023-09-12,116349.76534697488,GOLD_518880
2023-09-13,116631.30199790913,GOLD_518880
2023-09-14,117527.08379072958,GOLD_518880
2023-09-15,116400.94939110415,GOLD_518880
2023-09-18,115786.70424921798,GOLD_518880
2023-09-19,116682.48604203842,GOLD_518880
2023-09-20,117578.26783485885,GOLD_518880
2023-09-21,117219.95511773069,GOLD_518880
2023-09-22,116733.6700861677,GOLD_518880
2023-09-25,117245.54713979532,GOLD_518880
2023-09-26,117168.7710736014,GOLD_518880
2023-09-27,115453.98355415445,GOLD_518880
2023-09-28,113534.43544996713,GOLD_518880
2023-10-09,112741.03394951686,GOLD_518880
2023-10-10,111170.89667597307,CASH
2023-10-11,111170.89667597307,CASH
2023-10-12,111170.89667597307,CASH
2023-10-13,111170.89667597307,CASH
2023-10-16,111170.89667597307,CASH
2023-10-17,111170.89667597307,CASH
2023-10-18,111170.89667597307,CASH
2023-10-19,111170.89667597307,CASH
2023-10-20,111170.89667597307,CASH
2023-10-23,111170.89667597307,CASH
2023-10-24,111170.89667597307,CASH
2023-10-25,111059.83683913395,GOLD_518880
2023-10-26,111864.08824126629,GOLD_518880
2023-10-27,112083.42530689422,GOLD_518880
2023-10-30,112327.14348747855,GOLD_518880
2023-10-31,112595.21954077436,GOLD_518880
2023-11-01,112180.91490335244,GOLD_518880
2023-11-02,112424.6214628143,GOLD_518880
2023-11-03,112351.5129813125,GOLD_518880
2023-11-06,111790.968138642,GOLD_518880
2023-11-07,111352.28238626367,GOLD_518880
2023-11-08,110913.60825500783,GOLD_518880
2023-11-09,110182.4653343773,GOLD_518880
2023-11-10,110764.96505471843,0.399606
2023-11-13,110984.79171254206,0.399606
2023-11-14,110741.39389793547,0.399606
2023-11-15,111102.09719906856,1.H00852
2023-11-16,109990.25222339031,1.H00852
2023-11-17,110737.04078016983,NASDAQ_159941
2023-11-20,109093.68139822387,NASDAQ_159941
2023-11-21,110357.809216087,NASDAQ_159941
2023-11-22,109472.92049705793,NASDAQ_159941
2023-11-23,110231.39115997482,NASDAQ_159941
2023-11-24,110357.809216087,NASDAQ_159941
2023-11-27,109725.74153977982,NASDAQ_159941
2023-11-28,110104.98063861388,NASDAQ_159941
2023-11-29,110231.39115997482,NASDAQ_159941
2023-11-30,110104.98063861388,NASDAQ_159941
2023-12-01,109472.92049705793,NASDAQ_159941
2023-12-04,109599.33101841887,NASDAQ_159941
2023-12-05,108335.21073530696,NASDAQ_159941
2023-12-06,109632.67476153458,1.H20955
2023-12-07,109224.41871911864,1.H20955
2023-12-08,108790.25407921616,GOLD_518880
2023-12-11,107984.57778666288,GOLD_518880
2023-12-12,107558.03929084091,GOLD_518880
2023-12-13,107106.64198170952,NASDAQ_159941
2023-12-14,108415.72762244189,NASDAQ_159941
2023-12-15,107106.64198170952,NASDAQ_159941
2023-12-18,107820.69127425183,NASDAQ_159941
2023-12-19,108415.72762244189,NASDAQ_159941
2023-12-20,108772.74517532023,NASDAQ_159941
2023-12-21,107344.66077702121,NASDAQ_159941
2023-12-22,107939.69712521129,NASDAQ_159941
2023-12-25,108058.70297617072,NASDAQ_159941
2023-12-26,108772.74517532023,NASDAQ_159941
2023-12-27,109248.77567255085,NASDAQ_159941
2023-12-28,108891.7581196725,NASDAQ_159941
2023-12-29,108772.74517532023,NASDAQ_159941
2024-01-02,108415.72762244189,NASDAQ_159941
2024-01-03,106630.6185778717,NASDAQ_159941
2024-01-04,106154.5880806411,NASDAQ_159941
2024-01-05,105111.1003038983,GOLD_518880
2024-01-08,104795.58808735674,GOLD_518880
2024-01-09,104773.05303565075,GOLD_518880
2024-01-10,104367.38986595634,GOLD_518880
2024-01-11,104367.38986595634,GOLD_518880
2024-01-12,104705.43713420391,GOLD_518880
2024-01-15,104705.43713420391,GOLD_518880
2024-01-16,105193.47991135383,1.H20955
2024-01-17,103778.87022181999,1.H20955
2024-01-18,102881.3255357377,1.H20955
2024-01-19,102331.40168666246,1.H20955
2024-01-22,98663.99327226193,NASDAQ_159941
2024-01-23,97448.42400569456,NASDAQ_159941
2024-01-24,97954.91220640023,NASDAQ_159941
2024-01-25,97144.52867014491,NASDAQ_159941
2024-01-26,96131.55226873358,NASDAQ_159941
2024-01-29,97043.2322375669,NASDAQ_159941
2024-01-30,98663.99327226193,NASDAQ_159941
2024-01-31,96435.44760428322,NASDAQ_159941
2024-02-01,95321.16873247825,NASDAQ_159941
2024-02-02,97549.72043827258,NASDAQ_159941
2024-02-05,98258.80754194988,NASDAQ_159941
2024-02-06,98562.69683968391,NASDAQ_159941
2024-02-07,97752.3133034286,NASDAQ_159941
2024-02-08,100082.16144180093,NASDAQ_159941
2024-02-19,99373.08037593923,NASDAQ_159941
2024-02-20,99271.78394336122,NASDAQ_159941
2024-02-21,98056.20863897825,NASDAQ_159941
2024-02-22,99376.72084700716,1.H00016
2024-02-23,99389.8565809321,1.H00016
2024-02-26,97762.05582788005,1.H00016
2024-02-27,98232.10905166485,1.H00016
2024-02-28,97437.7834943211,1.H00016
2024-02-29,98562.04778025024,1.H00016
2024-03-01,98434.52378734101,0.399606
2024-03-04,99017.2873822808,0.399606
2024-03-05,98953.75864703844,0.399606
2024-03-06,98895.73240067533,0.399606
2024-03-07,96594.19137035946,0.399606
2024-03-08,97531.1151586189,0.399606
2024-03-11,101812.31536229364,1.H00852
2024-03-12,102365.50206626876,1.H00852
2024-03-13,102839.13905769872,1.H00852
2024-03-14,102184.76778211804,1.H00852
2024-03-15,103469.71198831295,1.H00852
2024-03-18,105191.84676952068,1.H00852
2024-03-19,104228.29136233291,0.399606
2024-03-20,104353.93842469733,0.399606
2024-03-21,103690.2382162401,0.399606
2024-03-22,101960.11003375704,1.H00852
2024-03-25,99594.62037205788,1.H00852
2024-03-26,99261.01941419281,1.H00852
2024-03-27,95761.94906249849,GOLD_518880
2024-03-28,96510.38983854408,GOLD_518880
2024-03-29,98371.89708800674,GOLD_518880
2024-04-01,98928.4349001519,GOLD_518880
2024-04-02,99005.19242536275,GOLD_518880
2024-04-03,100386.92853876438,GOLD_518880
2024-04-08,102747.39630559075,GOLD_518880
2024-04-09,103035.25532687805,GOLD_518880
2024-04-10,103399.8810242495,GOLD_518880
2024-04-11,102632.25086690117,GOLD_518880
2024-04-12,105626.01397108358,GOLD_518880
2024-04-15,103956.40968552137,GOLD_518880
2024-04-16,104628.09293635612,GOLD_518880
2024-04-17,104800.80651895383,GOLD_518880
2024-04-18,104493.75811636382,GOLD_518880
2024-04-19,104992.71863372756,GOLD_518880
2024-04-22,102939.29926949118,GOLD_518880
2024-04-23,100406.11792006709,GOLD_518880
2024-04-24,101461.61624957599,GOLD_518880
2024-04-25,101480.8056308787,GOLD_518880
2024-04-26,102063.29425011014,1.H20955
2024-04-29,102424.39264826062,1.H20955
2024-04-30,102491.23032554722,1.H20955
2024-05-06,103999.16859208986,1.H20955
2024-05-07,103446.35488436777,1.H00016
2024-05-08,102877.20299864779,1.H00016
2024-05-09,103527.47598265325,1.H00016
2024-05-10,103603.33364641742,0.399606
2024-05-13,102621.5500802829,0.399606
2024-05-14,102358.69036837634,0.399606
2024-05-15,101452.66327627291,0.399606
2024-05-16,101750.60484528111,0.399606
2024-05-17,102688.48745624024,1.H00852
2024-05-20,103312.11642005356,1.H00852
2024-05-21,102012.95388700177,NASDAQ_159941
2024-05-22,102410.28469775015,NASDAQ_159941
2024-05-23,103304.25829986816,NASDAQ_159941
2024-05-24,101516.29925445165,NASDAQ_159941
2024-05-27,102906.93933030026,NASDAQ_159941
2024-05-28,103304.25829986816,NASDAQ_159941
2024-05-29,102807.60366731805,NASDAQ_159941
2024-05-30,101814.29440221781,NASDAQ_159941
2024-05-31,101218.31594786595,NASDAQ_159941
2024-06-03,101814.29440221781,NASDAQ_159941
2024-06-04,101416.97543264991,NASDAQ_159941
2024-06-05,102211.62521296619,NASDAQ_159941
2024-06-06,104396.9032279506,NASDAQ_159941
2024-06-07,104396.9032279506,NASDAQ_159941
2024-06-11,104595.56271273457,NASDAQ_159941
2024-06-12,105489.54815603305,NASDAQ_159941
2024-06-13,107575.49050803526,NASDAQ_159941
2024-06-14,107575.49050803526,NASDAQ_159941
2024-06-17,108072.15698176586,NASDAQ_159941
2024-06-18,109462.785216434,NASDAQ_159941
2024-06-19,109462.785216434,NASDAQ_159941
2024-06-20,110058.77551196632,NASDAQ_159941
2024-06-21,108668.13543611772,NASDAQ_159941
2024-06-24,108270.8164665498,NASDAQ_159941
2024-06-25,106979.51205368341,NASDAQ_159941
2024-06-26,108668.13543611772,NASDAQ_159941
2024-06-27,108568.81161431597,NASDAQ_159941
2024-06-28,109959.43984898411,NASDAQ_159941
2024-07-01,109760.78036420017,NASDAQ_159941
2024-07-02,109959.43984898411,NASDAQ_159941
2024-07-03,112343.38918993296,NASDAQ_159941
2024-07-04,112740.70815950086,NASDAQ_159941
2024-07-05,113634.69360279937,NASDAQ_159941
2024-07-08,114727.32668970134,NASDAQ_159941
2024-07-09,115223.98132225145,NASDAQ_159941
2024-07-10,114330.00772013344,NASDAQ_159941
2024-07-11,115720.63595480158,NASDAQ_159941
2024-07-12,111449.40374663446,NASDAQ_159941
2024-07-15,114628.00286789959,NASDAQ_159941
2024-07-16,114429.33154193517,NASDAQ_159941
2024-07-17,113237.36279205098,NASDAQ_159941
2024-07-18,111350.07992483272,NASDAQ_159941
2024-07-19,109442.34091560113,GOLD_518880
2024-07-22,109361.64233398806,GOLD_518880
2024-07-23,108599.53687168665,1.H00016
2024-07-24,108340.31750191117,1.H00016
2024-07-25,107163.3198867258,GOLD_518880
2024-07-26,107410.96940367045,1.H00016
2024-07-29,107099.29833957147,1.H00016
2024-07-30,106332.18377164149,GOLD_518880
2024-07-31,107160.12819214344,GOLD_518880
2024-08-01,108027.50525165547,GOLD_518880
2024-08-02,108520.33334001261,GOLD_518880
2024-08-05,105780.22082464017,GOLD_518880
2024-08-06,104906.3998515196,CASH
2024-08-07,104906.3998515196,CASH
2024-08-08,104906.3998515196,CASH
2024-08-09,104906.3998515196,CASH
2024-08-12,104906.3998515196,CASH
2024-08-13,104906.3998515196,CASH
2024-08-14,104906.3998515196,CASH
2024-08-15,104906.3998515196,CASH
2024-08-16,104906.3998515196,CASH
2024-08-19,104801.59825326635,GOLD_518880
