scenario,window,overlay_cost_bps,annual,vol,sharpe,max_dd,calmar,total_return,avg_scale,defense_days_pct
single_dd4_scale80_cost0bp,since_2019_05_09,0.0,28.985445157799305,7.6653281859646105,2.3300771413146975,-5.602575154854272,5.173593277492275,485.0627414670664,0.9658517350157727,17.074132492113563
single_dd4_scale80_cost0bp,full_common,0.0,27.465500416699484,7.392220565073066,2.3026600305548395,-6.604880127206004,4.158364707266525,1181.5660959134818,0.96296875,18.515625
single_dd6_scale50_cost0bp,last_1y,0.0,42.76093817915891,8.129151688800432,3.0634400053879096,-5.298436233590154,8.070482741317175,42.72615591644286,1.0,0.0
single_dd6_scale50_cost0bp,last_3y,0.0,34.39045184745111,7.945285888200644,2.607392174085216,-5.853843325880614,5.874850065666497,142.76893088745823,1.0,0.0
single_dd6_scale50_cost0bp,last_5y,0.0,28.49545790073924,7.71174257962637,2.2824252026766403,-5.853843325880614,4.867820389855167,250.23887736058458,1.0,0.0
single_dd6_scale50_cost0bp,since_2019_05_09,0.0,30.091938523381433,7.8601739689518,2.34926845214686,-5.853843325880614,5.1405438868411455,520.7965370089704,1.0,0.0
single_dd6_scale50_cost0bp,full_common,0.0,27.55667034986715,7.441883886101013,2.294424416748712,-7.195612762456538,3.8296488790566148,1191.2334027421794,0.9596354166666666,8.072916666666668
single_dd6_scale60_cost0bp,last_1y,0.0,42.76093817915907,8.129151688800441,3.0634400053879207,-5.298436233590131,8.070482741317239,42.72615591644302,1.0,0.0
single_dd6_scale60_cost0bp,last_3y,0.0,34.39045184745109,7.945285888200658,2.6073921740852097,-5.853843325880648,5.874850065666459,142.76893088745805,1.0,0.0
single_dd6_scale60_cost0bp,last_5y,0.0,28.49545790073915,7.711742579626367,2.2824252026766305,-5.853843325880637,4.867820389855133,250.23887736058333,1.0,0.0
single_dd6_scale60_cost0bp,since_2019_05_09,0.0,30.091938523381366,7.860173968951798,2.34926845214685,-5.853843325880648,5.140543886841105,520.7965370089681,1.0,0.0
single_dd6_scale60_cost0bp,full_common,0.0,27.887131435570044,7.4855269860751115,2.3053453782615336,-7.195612762456538,3.8755742361613064,1226.8298335496684,0.9720833333333334,6.979166666666667
single_dd6_scale70_cost0bp,last_1y,0.0,42.76093817915907,8.129151688800443,3.0634400053879287,-5.298436233590131,8.070482741317239,42.72615591644302,1.0,0.0
single_dd6_scale70_cost0bp,last_3y,0.0,34.39045184745115,7.945285888200648,2.607392174085212,-5.853843325880637,5.8748500656664815,142.76893088745845,1.0,0.0
single_dd6_scale70_cost0bp,last_5y,0.0,28.49545790073924,7.711742579626363,2.28242520267664,-5.853843325880659,4.86782038985513,250.23887736058472,1.0,0.0
single_dd6_scale70_cost0bp,since_2019_05_09,0.0,30.091938523381433,7.8601739689518,2.34926845214686,-5.853843325880637,5.140543886841126,520.7965370089707,1.0,0.0
single_dd6_scale70_cost0bp,full_common,0.0,27.960052372751743,7.5270563191135915,2.2982689031377808,-7.195612762456538,3.8857083191906447,1234.803285706901,0.98125,6.25
single_dd6_scale80_cost0bp,last_1y,0.0,42.760938179159204,8.129151688800446,3.063440005387929,-5.29843623359011,8.070482741317297,42.726155916443155,1.0,0.0
single_dd6_scale80_cost0bp,last_3y,0.0,34.39045184745111,7.94528588820065,2.6073921740852093,-5.853843325880648,5.874850065666463,142.76893088745823,1.0,0.0
single_dd6_scale80_cost0bp,last_5y,0.0,28.495457900739307,7.71174257962637,2.282425202676643,-5.853843325880659,4.867820389855142,250.2388773605855,1.0,0.0
single_dd6_scale80_cost0bp,since_2019_05_09,0.0,30.091938523381433,7.8601739689518,2.34926845214686,-5.853843325880659,5.140543886841106,520.7965370089704,1.0,0.0
single_dd6_scale80_cost0bp,full_common,0.0,28.32119092898806,7.579417976048511,2.308582563443039,-7.195612762456538,3.935897033919788,1274.934351974147,0.9913020833333334,4.348958333333333
single_dd8_scale50_cost0bp,last_1y,0.0,42.76093817915885,8.129151688800455,3.0634400053878896,-5.2984362335901425,8.07048274131718,42.7261559164428,1.0,0.0
single_dd8_scale50_cost0bp,last_3y,0.0,34.39045184745091,7.945285888200658,2.607392174085202,-5.853843325880637,5.874850065666441,142.76893088745712,1.0,0.0
single_dd8_scale50_cost0bp,last_5y,0.0,28.495457900738998,7.711742579626366,2.282425202676624,-5.853843325880637,4.867820389855107,250.2388773605814,1.0,0.0
single_dd8_scale50_cost0bp,since_2019_05_09,0.0,30.091938523381167,7.860173968951805,2.349268452146839,-5.853843325880637,5.140543886841081,520.7965370089614,1.0,0.0
single_dd8_scale50_cost0bp,full_common,0.0,28.590025757054384,7.624242125997482,2.3144056926274224,-7.195612762456538,3.973257969943053,1305.513668997781,1.0,0.0
single_dd8_scale60_cost0bp,last_1y,0.0,42.76093817915885,8.129151688800455,3.0634400053878896,-5.2984362335901425,8.07048274131718,42.7261559164428,1.0,0.0
single_dd8_scale60_cost0bp,last_3y,0.0,34.39045184745091,7.945285888200658,2.607392174085202,-5.853843325880637,5.874850065666441,142.76893088745712,1.0,0.0
single_dd8_scale60_cost0bp,last_5y,0.0,28.495457900738998,7.711742579626366,2.282425202676624,-5.853843325880637,4.867820389855107,250.2388773605814,1.0,0.0
single_dd8_scale60_cost0bp,since_2019_05_09,0.0,30.091938523381167,7.860173968951805,2.349268452146839,-5.853843325880637,5.140543886841081,520.7965370089614,1.0,0.0
single_dd8_scale60_cost0bp,full_common,0.0,28.590025757054384,7.624242125997482,2.3144056926274224,-7.195612762456538,3.973257969943053,1305.513668997781,1.0,0.0
single_dd8_scale70_cost0bp,last_1y,0.0,42.76093817915885,8.129151688800455,3.0634400053878896,-5.2984362335901425,8.07048274131718,42.7261559164428,1.0,0.0
single_dd8_scale70_cost0bp,last_3y,0.0,34.39045184745091,7.945285888200658,2.607392174085202,-5.853843325880637,5.874850065666441,142.76893088745712,1.0,0.0
single_dd8_scale70_cost0bp,last_5y,0.0,28.495457900738998,7.711742579626366,2.282425202676624,-5.853843325880637,4.867820389855107,250.2388773605814,1.0,0.0
single_dd8_scale70_cost0bp,since_2019_05_09,0.0,30.091938523381167,7.860173968951805,2.349268452146839,-5.853843325880637,5.140543886841081,520.7965370089614,1.0,0.0
single_dd8_scale70_cost0bp,full_common,0.0,28.590025757054384,7.624242125997482,2.3144056926274224,-7.195612762456538,3.973257969943053,1305.513668997781,1.0,0.0
single_dd8_scale80_cost0bp,last_1y,0.0,42.76093817915885,8.129151688800455,3.0634400053878896,-5.2984362335901425,8.07048274131718,42.7261559164428,1.0,0.0
single_dd8_scale80_cost0bp,last_3y,0.0,34.39045184745091,7.945285888200658,2.607392174085202,-5.853843325880637,5.874850065666441,142.76893088745712,1.0,0.0
single_dd8_scale80_cost0bp,last_5y,0.0,28.495457900738998,7.711742579626366,2.282425202676624,-5.853843325880637,4.867820389855107,250.2388773605814,1.0,0.0
single_dd8_scale80_cost0bp,since_2019_05_09,0.0,30.091938523381167,7.860173968951805,2.349268452146839,-5.853843325880637,5.140543886841081,520.7965370089614,1.0,0.0
single_dd8_scale80_cost0bp,full_common,0.0,28.590025757054384,7.624242125997482,2.3144056926274224,-7.195612762456538,3.973257969943053,1305.513668997781,1.0,0.0
single_dd10_scale50_cost0bp,last_1y,0.0,42.76093817915885,8.129151688800455,3.0634400053878896,-5.2984362335901425,8.07048274131718,42.7261559164428,1.0,0.0
single_dd10_scale50_cost0bp,last_3y,0.0,34.39045184745091,7.945285888200658,2.607392174085202,-5.853843325880637,5.874850065666441,142.76893088745712,1.0,0.0
single_dd10_scale50_cost0bp,last_5y,0.0,28.495457900738998,7.711742579626366,2.282425202676624,-5.853843325880637,4.867820389855107,250.2388773605814,1.0,0.0
single_dd10_scale50_cost0bp,since_2019_05_09,0.0,30.091938523381167,7.860173968951805,2.349268452146839,-5.853843325880637,5.140543886841081,520.7965370089614,1.0,0.0
single_dd10_scale50_cost0bp,full_common,0.0,28.590025757054384,7.624242125997482,2.3144056926274224,-7.195612762456538,3.973257969943053,1305.513668997781,1.0,0.0
single_dd10_scale60_cost0bp,last_1y,0.0,42.76093817915885,8.129151688800455,3.0634400053878896,-5.2984362335901425,8.07048274131718,42.7261559164428,1.0,0.0
single_dd10_scale60_cost0bp,last_3y,0.0,34.39045184745091,7.945285888200658,2.607392174085202,-5.853843325880637,5.874850065666441,142.76893088745712,1.0,0.0
single_dd10_scale60_cost0bp,last_5y,0.0,28.495457900738998,7.711742579626366,2.282425202676624,-5.853843325880637,4.867820389855107,250.2388773605814,1.0,0.0
single_dd10_scale60_cost0bp,since_2019_05_09,0.0,30.091938523381167,7.860173968951805,2.349268452146839,-5.853843325880637,5.140543886841081,520.7965370089614,1.0,0.0
single_dd10_scale60_cost0bp,full_common,0.0,28.590025757054384,7.624242125997482,2.3144056926274224,-7.195612762456538,3.973257969943053,1305.513668997781,1.0,0.0
single_dd10_scale70_cost0bp,last_1y,0.0,42.76093817915885,8.129151688800455,3.0634400053878896,-5.2984362335901425,8.07048274131718,42.7261559164428,1.0,0.0
single_dd10_scale70_cost0bp,last_3y,0.0,34.39045184745091,7.945285888200658,2.607392174085202,-5.853843325880637,5.874850065666441,142.76893088745712,1.0,0.0
single_dd10_scale70_cost0bp,last_5y,0.0,28.495457900738998,7.711742579626366,2.282425202676624,-5.853843325880637,4.867820389855107,250.2388773605814,1.0,0.0
single_dd10_scale70_cost0bp,since_2019_05_09,0.0,30.091938523381167,7.860173968951805,2.349268452146839,-5.853843325880637,5.140543886841081,520.7965370089614,1.0,0.0
single_dd10_scale70_cost0bp,full_common,0.0,28.590025757054384,7.624242125997482,2.3144056926274224,-7.195612762456538,3.973257969943053,1305.513668997781,1.0,0.0
single_dd10_scale80_cost0bp,last_1y,0.0,42.76093817915885,8.129151688800455,3.0634400053878896,-5.2984362335901425,8.07048274131718,42.7261559164428,1.0,0.0
single_dd10_scale80_cost0bp,last_3y,0.0,34.39045184745091,7.945285888200658,2.607392174085202,-5.853843325880637,5.874850065666441,142.76893088745712,1.0,0.0
single_dd10_scale80_cost0bp,last_5y,0.0,28.495457900738998,7.711742579626366,2.282425202676624,-5.853843325880637,4.867820389855107,250.2388773605814,1.0,0.0
single_dd10_scale80_cost0bp,since_2019_05_09,0.0,30.091938523381167,7.860173968951805,2.349268452146839,-5.853843325880637,5.140543886841081,520.7965370089614,1.0,0.0
single_dd10_scale80_cost0bp,full_common,0.0,28.590025757054384,7.624242125997482,2.3144056926274224,-7.195612762456538,3.973257969943053,1305.513668997781,1.0,0.0
tier_dd4_6_8_cost0bp,last_1y,0.0,42.39605393828629,8.07401982639923,3.061916719786258,-5.17773474062756,8.188147145820711,42.361609945592924,0.9901639344262294,4.918032786885246
tier_dd4_6_8_cost0bp,last_3y,0.0,33.09055227734348,7.8289338241739515,2.5592510920797475,-5.508087205874501,6.0076304242335965,135.79069135421244,0.9810391978122149,9.480401093892434
tier_dd4_6_8_cost0bp,last_5y,0.0,27.45876634441573,7.621497774250393,2.235166554635556,-5.508087205874501,4.985172768348752,236.33838291887716,0.9848932676518883,7.55336617405583
tier_dd4_6_8_cost0bp,since_2019_05_09,0.0,29.22815698179726,7.789906308984426,2.3107113043437573,-5.602575154854261,5.2169147532939375,492.7464069118541,0.9871451104100945,6.427444794952682
tier_dd4_6_8_cost0bp,full_common,0.0,27.582082075107728,7.477778031980617,2.2856058440013656,-6.724134068900001,4.101953023613622,1193.9396974104407,0.9781770833333333,10.234375
tier_dd6_8_10_cost0bp,last_1y,0.0,42.76093817915911,8.129151688800453,3.0634400053879194,-5.2984362335900865,8.070482741317315,42.72615591644306,1.0,0.0
tier_dd6_8_10_cost0bp,last_3y,0.0,34.39045184745104,7.945285888200651,2.6073921740852124,-5.853843325880681,5.8748500656664175,142.76893088745783,1.0,0.0
tier_dd6_8_10_cost0bp,last_5y,0.0,28.49545790073924,7.711742579626368,2.282425202676637,-5.853843325880681,4.867820389855112,250.23887736058464,1.0,0.0
tier_dd6_8_10_cost0bp,since_2019_05_09,0.0,30.091938523381433,7.860173968951805,2.349268452146859,-5.853843325880681,5.140543886841087,520.7965370089707,1.0,0.0
tier_dd6_8_10_cost0bp,full_common,0.0,28.43562763885803,7.606754258016683,2.30864946136692,-7.195612762456538,3.9518007121259098,1287.8768864525505,0.9983333333333333,0.8333333333333334
tier_dd5_8_12_cost0bp,last_1y,0.0,42.39629359715564,8.113614496682104,3.0473834918713583,-5.404912479345181,7.844029622898179,42.3618493824935,0.9991803278688525,0.546448087431694
tier_dd5_8_12_cost0bp,last_3y,0.0,34.05796913070069,7.9197854718195515,2.5939372220672046,-5.91136236730454,5.76144161269383,140.97114139381625,0.9982224247948951,1.1850501367365542
tier_dd5_8_12_cost0bp,last_5y,0.0,28.304554711183407,7.695823109835261,2.2736499411192654,-5.91136236730454,4.788160994449356,247.64523503707073,0.9989326765188834,0.7115489874110563
tier_dd5_8_12_cost0bp,since_2019_05_09,0.0,29.94822670213859,7.847425101255691,2.343233355933057,-5.911362367304552,5.066213986099165,516.052431006251,0.9987578864353311,0.8280757097791799
tier_dd5_8_12_cost0bp,full_common,0.0,28.335618957814933,7.584714616031437,2.30804610035761,-7.195612762456538,3.9379021486060806,1276.5600904599553,0.9950390625,3.3072916666666665
single_dd4_scale50_cost10bp,last_1y,10.0,40.49111429271135,7.937885544650077,2.995888195222832,-5.045181016222211,8.025700993188696,40.45842587565402,0.9494535519125683,10.10928961748634
single_dd4_scale50_cost10bp,last_3y,10.0,30.213977270383417,7.165633859738846,2.5786727073051363,-5.570448962869479,5.4239752436075515,120.82655209357989,0.8628076572470373,27.438468550592525
single_dd4_scale50_cost10bp,last_5y,10.0,24.831368607766933,7.064108867582994,2.2021795979511767,-5.570448962869468,4.457696098336698,203.07682568544035,0.8866995073891626,22.660098522167488
single_dd4_scale50_cost10bp,since_2019_05_09,10.0,26.300756628780398,7.268550626411292,2.2534126307548905,-5.570448962869479,4.721478789966727,405.5954052872156,0.8779574132492114,24.40851735015773
single_dd4_scale50_cost10bp,full_common,10.0,24.812003491362255,6.935135828471989,2.2402849432094176,-6.059417486597729,4.094783623383214,927.3369846366728,0.8576822916666667,28.463541666666664
single_dd4_scale60_cost10bp,last_1y,10.0,41.60254142375959,8.015339669829268,3.0355979402811095,-5.095541951110405,8.164497873419272,41.568830856363206,0.9726775956284152,6.830601092896176
single_dd4_scale60_cost10bp,last_3y,10.0,31.74457013045977,7.332138898205495,2.6318009428793068,-5.189777777148608,6.116749405000732,128.7073526438835,0.9026435733819508,24.339106654512307
single_dd4_scale60_cost10bp,last_5y,10.0,26.03241528682998,7.194898126559714,2.255320303880504,-5.1897777771485964,5.016094408021626,217.93805965866952,0.9170224411603722,20.74438970990695
single_dd4_scale60_cost10bp,since_2019_05_09,10.0,27.586180062000686,7.418121461143608,2.303698058513005,-5.49355667650585,5.0215519173539755,442.40667069712725,0.915930599369085,21.017350157728707
single_dd4_scale60_cost10bp,full_common,10.0,26.053270843433364,7.103232344391632,2.2851090003516337,-6.243341071329988,4.172969335773188,1039.9480193625084,0.9009375,24.765625
single_dd4_scale70_cost10bp,last_1y,10.0,41.89219818559382,8.038311391059827,3.0447078919955644,-5.146048045234131,8.140654307413845,41.8582202466451,0.9795081967213115,6.830601092896176
single_dd4_scale70_cost10bp,last_3y,10.0,32.145386352503415,7.499459408452185,2.6027048247131344,-5.355712479558317,6.002074695980399,130.80162948466327,0.9313582497721058,22.880583409298087
single_dd4_scale70_cost10bp,last_5y,10.0,26.641525006290266,7.35480199978228,2.2531225025638233,-5.355712479558328,4.974412855054409,225.69451790576687,0.9433497536945813,18.88341543513957
single_dd4_scale70_cost10bp,since_2019_05_09,10.0,28.253421025049885,7.5588559750489726,2.309841495872076,-5.55749831635538,5.083837981903077,462.40269115680104,0.9434542586750788,18.84858044164038
single_dd4_scale70_cost10bp,full_common,10.0,26.921216675969273,7.257222454617553,2.3034218515406812,-6.427809349538826,4.188241313955707,1125.2022677452999,0.937109375,20.963541666666664
single_dd4_scale80_cost10bp,last_1y,10.0,42.1818181570617,8.06496223305198,3.0523722966380182,-5.196699193679444,8.11704056458875,42.147572476247404,0.9863387978142076,6.830601092896176
single_dd4_scale80_cost10bp,last_3y,10.0,32.90072066387448,7.662035603448497,2.6004507635445986,-5.521702274863771,5.958438000840274,134.78295137377327,0.95897903372835,20.510483135824977
single_dd4_scale80_cost10bp,last_5y,10.0,27.263395532785893,7.479143379021244,2.262113841206542,-5.521702274863771,4.937498288688251,233.76889966414726,0.9650793650793652,17.46031746031746
single_dd4_scale80_cost10bp,since_2019_05_09,10.0,28.91891938915423,7.666108221382731,2.325201677359729,-5.621454639823287,5.144383659042264,482.9716447396406,0.9657728706624605,17.113564668769715
single_dd4_scale80_cost10bp,full_common,10.0,27.397838929473295,7.392584484970438,2.2975916692796154,-6.623559151180558,4.1364224737979445,1174.4339241481641,0.9629166666666668,18.541666666666668
single_dd6_scale50_cost10bp,last_1y,10.0,42.760938179158984,8.12915168880044,3.0634400053879136,-5.298436233590154,8.070482741317187,42.726155916442934,1.0,0.0
single_dd6_scale50_cost10bp,last_3y,10.0,34.39045184745109,7.94528588820064,2.6073921740852026,-5.853843325880625,5.874850065666482,142.76893088745814,1.0,0.0
single_dd6_scale50_cost10bp,last_5y,10.0,28.49545790073922,7.711742579626364,2.282425202676637,-5.853843325880625,4.867820389855154,250.23887736058427,1.0,0.0
single_dd6_scale50_cost10bp,since_2019_05_09,10.0,30.091938523381366,7.860173968951796,2.349268452146859,-5.853843325880625,5.140543886841125,520.7965370089687,1.0,0.0
single_dd6_scale50_cost10bp,full_common,10.0,27.53239460585015,7.441497532303138,2.2927738480476947,-7.195612762456538,3.8262751922257086,1188.6528721412594,0.9596354166666666,8.072916666666668
single_dd6_scale60_cost10bp,last_1y,10.0,42.76093817915907,8.129151688800452,3.0634400053879087,-5.298436233590131,8.070482741317239,42.72615591644302,1.0,0.0
single_dd6_scale60_cost10bp,last_3y,10.0,34.39045184745115,7.94528588820065,2.607392174085212,-5.853843325880648,5.87485006566647,142.76893088745845,1.0,0.0
single_dd6_scale60_cost10bp,last_5y,10.0,28.49545790073933,7.711742579626371,2.2824252026766483,-5.853843325880648,4.867820389855154,250.23887736058578,1.0,0.0
single_dd6_scale60_cost10bp,since_2019_05_09,10.0,30.091938523381458,7.860173968951802,2.349268452146857,-5.853843325880659,5.140543886841111,520.7965370089715,1.0,0.0
single_dd6_scale60_cost10bp,full_common,10.0,27.8676611306625,7.485235598611983,2.304027861994162,-7.195612762456538,3.872868378362909,1224.7081792330048,0.9720833333333334,6.979166666666667
single_dd6_scale70_cost10bp,last_1y,10.0,42.76093817915905,8.129151688800437,3.0634400053879265,-5.29843623359012,8.070482741317251,42.726155916443,1.0,0.0
single_dd6_scale70_cost10bp,last_3y,10.0,34.390451847451196,7.945285888200643,2.607392174085221,-5.853843325880625,5.8748500656665,142.76893088745868,1.0,0.0
single_dd6_scale70_cost10bp,last_5y,10.0,28.495457900739286,7.711742579626368,2.282425202676642,-5.853843325880637,4.867820389855156,250.23887736058518,1.0,0.0
single_dd6_scale70_cost10bp,since_2019_05_09,10.0,30.091938523381433,7.860173968951802,2.3492684521468594,-5.853843325880637,5.140543886841126,520.7965370089707,1.0,0.0
single_dd6_scale70_cost10bp,full_common,10.0,27.924619349121336,7.526892472218067,2.295777024718385,-7.195612762456538,3.8807840653709724,1230.9235051426258,0.9811718749999999,6.276041666666667
single_dd6_scale80_cost10bp,last_1y,10.0,42.76093817915907,8.129151688800446,3.063440005387917,-5.2984362335901425,8.070482741317221,42.72615591644302,1.0,0.0
single_dd6_scale80_cost10bp,last_3y,10.0,34.390451847451,7.945285888200661,2.6073921740852075,-5.853843325880659,5.874850065666433,142.76893088745757,1.0,0.0
single_dd6_scale80_cost10bp,last_5y,10.0,28.495457900739083,7.711742579626366,2.2824252026766216,-5.8538433258806695,4.867820389855095,250.23887736058245,1.0,0.0
single_dd6_scale80_cost10bp,since_2019_05_09,10.0,30.09193852338128,7.8601739689518,2.3492684521468465,-5.853843325880659,5.140543886841081,520.7965370089655,1.0,0.0
single_dd6_scale80_cost10bp,full_common,10.0,28.30914987848829,7.578822181556727,2.307903225558609,-7.195612762456538,3.934223646135138,1273.5789064556002,0.9910416666666666,4.479166666666667
single_dd8_scale50_cost10bp,last_1y,10.0,42.76093817915885,8.129151688800455,3.0634400053878896,-5.2984362335901425,8.07048274131718,42.7261559164428,1.0,0.0
single_dd8_scale50_cost10bp,last_3y,10.0,34.39045184745091,7.945285888200658,2.607392174085202,-5.853843325880637,5.874850065666441,142.76893088745712,1.0,0.0
single_dd8_scale50_cost10bp,last_5y,10.0,28.495457900738998,7.711742579626366,2.282425202676624,-5.853843325880637,4.867820389855107,250.2388773605814,1.0,0.0
single_dd8_scale50_cost10bp,since_2019_05_09,10.0,30.091938523381167,7.860173968951805,2.349268452146839,-5.853843325880637,5.140543886841081,520.7965370089614,1.0,0.0
single_dd8_scale50_cost10bp,full_common,10.0,28.590025757054384,7.624242125997482,2.3144056926274224,-7.195612762456538,3.973257969943053,1305.513668997781,1.0,0.0
single_dd8_scale60_cost10bp,last_1y,10.0,42.76093817915885,8.129151688800455,3.0634400053878896,-5.2984362335901425,8.07048274131718,42.7261559164428,1.0,0.0
single_dd8_scale60_cost10bp,last_3y,10.0,34.39045184745091,7.945285888200658,2.607392174085202,-5.853843325880637,5.874850065666441,142.76893088745712,1.0,0.0
single_dd8_scale60_cost10bp,last_5y,10.0,28.495457900738998,7.711742579626366,2.282425202676624,-5.853843325880637,4.867820389855107,250.2388773605814,1.0,0.0
single_dd8_scale60_cost10bp,since_2019_05_09,10.0,30.091938523381167,7.860173968951805,2.349268452146839,-5.853843325880637,5.140543886841081,520.7965370089614,1.0,0.0
single_dd8_scale60_cost10bp,full_common,10.0,28.590025757054384,7.624242125997482,2.3144056926274224,-7.195612762456538,3.973257969943053,1305.513668997781,1.0,0.0
single_dd8_scale70_cost10bp,last_1y,10.0,42.76093817915885,8.129151688800455,3.0634400053878896,-5.2984362335901425,8.07048274131718,42.7261559164428,1.0,0.0
single_dd8_scale70_cost10bp,last_3y,10.0,34.39045184745091,7.945285888200658,2.607392174085202,-5.853843325880637,5.874850065666441,142.76893088745712,1.0,0.0
single_dd8_scale70_cost10bp,last_5y,10.0,28.495457900738998,7.711742579626366,2.282425202676624,-5.853843325880637,4.867820389855107,250.2388773605814,1.0,0.0
single_dd8_scale70_cost10bp,since_2019_05_09,10.0,30.091938523381167,7.860173968951805,2.349268452146839,-5.853843325880637,5.140543886841081,520.7965370089614,1.0,0.0
single_dd8_scale70_cost10bp,full_common,10.0,28.590025757054384,7.624242125997482,2.3144056926274224,-7.195612762456538,3.973257969943053,1305.513668997781,1.0,0.0
single_dd8_scale80_cost10bp,last_1y,10.0,42.76093817915885,8.129151688800455,3.0634400053878896,-5.2984362335901425,8.07048274131718,42.7261559164428,1.0,0.0
single_dd8_scale80_cost10bp,last_3y,10.0,34.39045184745091,7.945285888200658,2.607392174085202,-5.853843325880637,5.874850065666441,142.76893088745712,1.0,0.0
single_dd8_scale80_cost10bp,last_5y,10.0,28.495457900738998,7.711742579626366,2.282425202676624,-5.853843325880637,4.867820389855107,250.2388773605814,1.0,0.0
single_dd8_scale80_cost10bp,since_2019_05_09,10.0,30.091938523381167,7.860173968951805,2.349268452146839,-5.853843325880637,5.140543886841081,520.7965370089614,1.0,0.0
single_dd8_scale80_cost10bp,full_common,10.0,28.590025757054384,7.624242125997482,2.3144056926274224,-7.195612762456538,3.973257969943053,1305.513668997781,1.0,0.0
