version,candidate,name,lbs,abs_threshold,rebalance_threshold,min_turnover,official_weight,ema_weight,ema_half_life,ema_abs_threshold,target_vol,vol_window,max_lev,volreg_enabled,volreg_enter,volreg_exit,year,return
V7.5,tv0.2_vw40_lev1.5_vr1_2_1.6,tv0.2_vw40_lev1.5_vr1_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,1.5,True,2.0,1.6,2026,0.2363786638679512
V7.5,tv0.2_vw40_lev1.5_vr1_1.8_1.4,tv0.2_vw40_lev1.5_vr1_1.8_1.4,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,1.5,True,1.8,1.4,2008,0.0247642674044135
V7.5,tv0.2_vw40_lev1.5_vr1_1.8_1.4,tv0.2_vw40_lev1.5_vr1_1.8_1.4,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,1.5,True,1.8,1.4,2009,0.1242387895010774
V7.5,tv0.2_vw40_lev1.5_vr1_1.8_1.4,tv0.2_vw40_lev1.5_vr1_1.8_1.4,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,1.5,True,1.8,1.4,2010,0.1648747662683729
V7.5,tv0.2_vw40_lev1.5_vr1_1.8_1.4,tv0.2_vw40_lev1.5_vr1_1.8_1.4,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,1.5,True,1.8,1.4,2011,-0.0194533890623851
V7.5,tv0.2_vw40_lev1.5_vr1_1.8_1.4,tv0.2_vw40_lev1.5_vr1_1.8_1.4,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,1.5,True,1.8,1.4,2012,0.0586384973799418
V7.5,tv0.2_vw40_lev1.5_vr1_1.8_1.4,tv0.2_vw40_lev1.5_vr1_1.8_1.4,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,1.5,True,1.8,1.4,2013,0.1348979185672452
V7.5,tv0.2_vw40_lev1.5_vr1_1.8_1.4,tv0.2_vw40_lev1.5_vr1_1.8_1.4,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,1.5,True,1.8,1.4,2014,0.0224673410755382
V7.5,tv0.2_vw40_lev1.5_vr1_1.8_1.4,tv0.2_vw40_lev1.5_vr1_1.8_1.4,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,1.5,True,1.8,1.4,2015,-0.0189327902751771
V7.5,tv0.2_vw40_lev1.5_vr1_1.8_1.4,tv0.2_vw40_lev1.5_vr1_1.8_1.4,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,1.5,True,1.8,1.4,2016,0.0902079923700271
V7.5,tv0.2_vw40_lev1.5_vr1_1.8_1.4,tv0.2_vw40_lev1.5_vr1_1.8_1.4,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,1.5,True,1.8,1.4,2017,0.7605094182219698
V7.5,tv0.2_vw40_lev1.5_vr1_1.8_1.4,tv0.2_vw40_lev1.5_vr1_1.8_1.4,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,1.5,True,1.8,1.4,2018,0.0005052835468202
V7.5,tv0.2_vw40_lev1.5_vr1_1.8_1.4,tv0.2_vw40_lev1.5_vr1_1.8_1.4,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,1.5,True,1.8,1.4,2019,0.1771419438015842
V7.5,tv0.2_vw40_lev1.5_vr1_1.8_1.4,tv0.2_vw40_lev1.5_vr1_1.8_1.4,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,1.5,True,1.8,1.4,2020,0.4857279131501173
V7.5,tv0.2_vw40_lev1.5_vr1_1.8_1.4,tv0.2_vw40_lev1.5_vr1_1.8_1.4,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,1.5,True,1.8,1.4,2021,0.3855583192151153
V7.5,tv0.2_vw40_lev1.5_vr1_1.8_1.4,tv0.2_vw40_lev1.5_vr1_1.8_1.4,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,1.5,True,1.8,1.4,2022,-0.0610002724511171
V7.5,tv0.2_vw40_lev1.5_vr1_1.8_1.4,tv0.2_vw40_lev1.5_vr1_1.8_1.4,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,1.5,True,1.8,1.4,2023,0.1555985216730639
V7.5,tv0.2_vw40_lev1.5_vr1_1.8_1.4,tv0.2_vw40_lev1.5_vr1_1.8_1.4,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,1.5,True,1.8,1.4,2024,0.3002248936223233
V7.5,tv0.2_vw40_lev1.5_vr1_1.8_1.4,tv0.2_vw40_lev1.5_vr1_1.8_1.4,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,1.5,True,1.8,1.4,2025,0.2930054370439638
V7.5,tv0.2_vw40_lev1.5_vr1_1.8_1.4,tv0.2_vw40_lev1.5_vr1_1.8_1.4,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,1.5,True,1.8,1.4,2026,0.2363786638679512
V7.5,tv0.2_vw40_lev1.5_vr0_2_1.6,tv0.2_vw40_lev1.5_vr0_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,1.5,False,2.0,1.6,2008,0.02401002144223
V7.5,tv0.2_vw40_lev1.5_vr0_2_1.6,tv0.2_vw40_lev1.5_vr0_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,1.5,False,2.0,1.6,2009,0.1242387895010774
V7.5,tv0.2_vw40_lev1.5_vr0_2_1.6,tv0.2_vw40_lev1.5_vr0_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,1.5,False,2.0,1.6,2010,0.1163006623608358
V7.5,tv0.2_vw40_lev1.5_vr0_2_1.6,tv0.2_vw40_lev1.5_vr0_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,1.5,False,2.0,1.6,2011,0.0383937481593112
V7.5,tv0.2_vw40_lev1.5_vr0_2_1.6,tv0.2_vw40_lev1.5_vr0_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,1.5,False,2.0,1.6,2012,0.0586384973799418
V7.5,tv0.2_vw40_lev1.5_vr0_2_1.6,tv0.2_vw40_lev1.5_vr0_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,1.5,False,2.0,1.6,2013,0.1348979185672452
V7.5,tv0.2_vw40_lev1.5_vr0_2_1.6,tv0.2_vw40_lev1.5_vr0_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,1.5,False,2.0,1.6,2014,0.020788790401145
V7.5,tv0.2_vw40_lev1.5_vr0_2_1.6,tv0.2_vw40_lev1.5_vr0_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,1.5,False,2.0,1.6,2015,-0.0105180941574372
V7.5,tv0.2_vw40_lev1.5_vr0_2_1.6,tv0.2_vw40_lev1.5_vr0_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,1.5,False,2.0,1.6,2016,0.0902079923700271
V7.5,tv0.2_vw40_lev1.5_vr0_2_1.6,tv0.2_vw40_lev1.5_vr0_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,1.5,False,2.0,1.6,2017,0.7605094182219698
V7.5,tv0.2_vw40_lev1.5_vr0_2_1.6,tv0.2_vw40_lev1.5_vr0_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,1.5,False,2.0,1.6,2018,0.0752152981591189
V7.5,tv0.2_vw40_lev1.5_vr0_2_1.6,tv0.2_vw40_lev1.5_vr0_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,1.5,False,2.0,1.6,2019,0.186270846422488
V7.5,tv0.2_vw40_lev1.5_vr0_2_1.6,tv0.2_vw40_lev1.5_vr0_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,1.5,False,2.0,1.6,2020,0.4401889217442389
V7.5,tv0.2_vw40_lev1.5_vr0_2_1.6,tv0.2_vw40_lev1.5_vr0_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,1.5,False,2.0,1.6,2021,0.3721285462714392
V7.5,tv0.2_vw40_lev1.5_vr0_2_1.6,tv0.2_vw40_lev1.5_vr0_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,1.5,False,2.0,1.6,2022,0.0789326663930196
V7.5,tv0.2_vw40_lev1.5_vr0_2_1.6,tv0.2_vw40_lev1.5_vr0_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,1.5,False,2.0,1.6,2023,0.1555985216730639
V7.5,tv0.2_vw40_lev1.5_vr0_2_1.6,tv0.2_vw40_lev1.5_vr0_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,1.5,False,2.0,1.6,2024,0.4180875779852722
V7.5,tv0.2_vw40_lev1.5_vr0_2_1.6,tv0.2_vw40_lev1.5_vr0_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,1.5,False,2.0,1.6,2025,0.3814914718085902
V7.5,tv0.2_vw40_lev1.5_vr0_2_1.6,tv0.2_vw40_lev1.5_vr0_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,1.5,False,2.0,1.6,2026,0.2363786638679512
V7.5,tv0.2_vw40_lev2_vr1_2_1.6,tv0.2_vw40_lev2_vr1_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,True,2.0,1.6,2008,0.0247642674044135
V7.5,tv0.2_vw40_lev2_vr1_2_1.6,tv0.2_vw40_lev2_vr1_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,True,2.0,1.6,2009,0.1372990890880949
V7.5,tv0.2_vw40_lev2_vr1_2_1.6,tv0.2_vw40_lev2_vr1_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,True,2.0,1.6,2010,0.1784949579865762
V7.5,tv0.2_vw40_lev2_vr1_2_1.6,tv0.2_vw40_lev2_vr1_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,True,2.0,1.6,2011,-0.0099394311858579
V7.5,tv0.2_vw40_lev2_vr1_2_1.6,tv0.2_vw40_lev2_vr1_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,True,2.0,1.6,2012,0.0675290937917649
V7.5,tv0.2_vw40_lev2_vr1_2_1.6,tv0.2_vw40_lev2_vr1_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,True,2.0,1.6,2013,0.1608631545495289
V7.5,tv0.2_vw40_lev2_vr1_2_1.6,tv0.2_vw40_lev2_vr1_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,True,2.0,1.6,2014,0.0176195199819708
V7.5,tv0.2_vw40_lev2_vr1_2_1.6,tv0.2_vw40_lev2_vr1_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,True,2.0,1.6,2015,-0.0223511233551689
V7.5,tv0.2_vw40_lev2_vr1_2_1.6,tv0.2_vw40_lev2_vr1_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,True,2.0,1.6,2016,0.073563060695265
V7.5,tv0.2_vw40_lev2_vr1_2_1.6,tv0.2_vw40_lev2_vr1_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,True,2.0,1.6,2017,0.7751335598586497
V7.5,tv0.2_vw40_lev2_vr1_2_1.6,tv0.2_vw40_lev2_vr1_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,True,2.0,1.6,2018,0.0010755517048555
V7.5,tv0.2_vw40_lev2_vr1_2_1.6,tv0.2_vw40_lev2_vr1_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,True,2.0,1.6,2019,0.1914891794884348
V7.5,tv0.2_vw40_lev2_vr1_2_1.6,tv0.2_vw40_lev2_vr1_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,True,2.0,1.6,2020,0.4925166900279438
V7.5,tv0.2_vw40_lev2_vr1_2_1.6,tv0.2_vw40_lev2_vr1_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,True,2.0,1.6,2021,0.3727294806129591
V7.5,tv0.2_vw40_lev2_vr1_2_1.6,tv0.2_vw40_lev2_vr1_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,True,2.0,1.6,2022,0.0726657012356106
V7.5,tv0.2_vw40_lev2_vr1_2_1.6,tv0.2_vw40_lev2_vr1_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,True,2.0,1.6,2023,0.1692764453652029
V7.5,tv0.2_vw40_lev2_vr1_2_1.6,tv0.2_vw40_lev2_vr1_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,True,2.0,1.6,2024,0.3404569309340235
V7.5,tv0.2_vw40_lev2_vr1_2_1.6,tv0.2_vw40_lev2_vr1_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,True,2.0,1.6,2025,0.2942063876121892
V7.5,tv0.2_vw40_lev2_vr1_2_1.6,tv0.2_vw40_lev2_vr1_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,True,2.0,1.6,2026,0.237658501784804
V7.5,tv0.2_vw40_lev2_vr1_1.8_1.4,tv0.2_vw40_lev2_vr1_1.8_1.4,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,True,1.8,1.4,2008,0.0247642674044135
V7.5,tv0.2_vw40_lev2_vr1_1.8_1.4,tv0.2_vw40_lev2_vr1_1.8_1.4,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,True,1.8,1.4,2009,0.1372990890880949
V7.5,tv0.2_vw40_lev2_vr1_1.8_1.4,tv0.2_vw40_lev2_vr1_1.8_1.4,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,True,1.8,1.4,2010,0.1718819179317035
V7.5,tv0.2_vw40_lev2_vr1_1.8_1.4,tv0.2_vw40_lev2_vr1_1.8_1.4,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,True,1.8,1.4,2011,-0.0164595927257062
V7.5,tv0.2_vw40_lev2_vr1_1.8_1.4,tv0.2_vw40_lev2_vr1_1.8_1.4,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,True,1.8,1.4,2012,0.0675290937917649
V7.5,tv0.2_vw40_lev2_vr1_1.8_1.4,tv0.2_vw40_lev2_vr1_1.8_1.4,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,True,1.8,1.4,2013,0.1608631545495289
V7.5,tv0.2_vw40_lev2_vr1_1.8_1.4,tv0.2_vw40_lev2_vr1_1.8_1.4,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,True,1.8,1.4,2014,0.0298506837569914
V7.5,tv0.2_vw40_lev2_vr1_1.8_1.4,tv0.2_vw40_lev2_vr1_1.8_1.4,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,True,1.8,1.4,2015,-0.0299780179022336
V7.5,tv0.2_vw40_lev2_vr1_1.8_1.4,tv0.2_vw40_lev2_vr1_1.8_1.4,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,True,1.8,1.4,2016,0.073563060695265
V7.5,tv0.2_vw40_lev2_vr1_1.8_1.4,tv0.2_vw40_lev2_vr1_1.8_1.4,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,True,1.8,1.4,2017,0.7751335598586497
V7.5,tv0.2_vw40_lev2_vr1_1.8_1.4,tv0.2_vw40_lev2_vr1_1.8_1.4,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,True,1.8,1.4,2018,-0.0016281071052732
V7.5,tv0.2_vw40_lev2_vr1_1.8_1.4,tv0.2_vw40_lev2_vr1_1.8_1.4,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,True,1.8,1.4,2019,0.1914891794884348
V7.5,tv0.2_vw40_lev2_vr1_1.8_1.4,tv0.2_vw40_lev2_vr1_1.8_1.4,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,True,1.8,1.4,2020,0.4925166900279438
V7.5,tv0.2_vw40_lev2_vr1_1.8_1.4,tv0.2_vw40_lev2_vr1_1.8_1.4,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,True,1.8,1.4,2021,0.3861300168801913
V7.5,tv0.2_vw40_lev2_vr1_1.8_1.4,tv0.2_vw40_lev2_vr1_1.8_1.4,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,True,1.8,1.4,2022,-0.0609347649459018
V7.5,tv0.2_vw40_lev2_vr1_1.8_1.4,tv0.2_vw40_lev2_vr1_1.8_1.4,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,True,1.8,1.4,2023,0.1692764453652029
V7.5,tv0.2_vw40_lev2_vr1_1.8_1.4,tv0.2_vw40_lev2_vr1_1.8_1.4,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,True,1.8,1.4,2024,0.2988744767097824
V7.5,tv0.2_vw40_lev2_vr1_1.8_1.4,tv0.2_vw40_lev2_vr1_1.8_1.4,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,True,1.8,1.4,2025,0.2942063876121892
V7.5,tv0.2_vw40_lev2_vr1_1.8_1.4,tv0.2_vw40_lev2_vr1_1.8_1.4,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,True,1.8,1.4,2026,0.237658501784804
V7.5,tv0.2_vw40_lev2_vr0_2_1.6,tv0.2_vw40_lev2_vr0_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,False,2.0,1.6,2008,0.02401002144223
V7.5,tv0.2_vw40_lev2_vr0_2_1.6,tv0.2_vw40_lev2_vr0_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,False,2.0,1.6,2009,0.1372990890880949
V7.5,tv0.2_vw40_lev2_vr0_2_1.6,tv0.2_vw40_lev2_vr0_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,False,2.0,1.6,2010,0.1232225766339427
V7.5,tv0.2_vw40_lev2_vr0_2_1.6,tv0.2_vw40_lev2_vr0_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,False,2.0,1.6,2011,0.0421936694336835
V7.5,tv0.2_vw40_lev2_vr0_2_1.6,tv0.2_vw40_lev2_vr0_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,False,2.0,1.6,2012,0.0675290937917649
V7.5,tv0.2_vw40_lev2_vr0_2_1.6,tv0.2_vw40_lev2_vr0_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,False,2.0,1.6,2013,0.1608631545495289
V7.5,tv0.2_vw40_lev2_vr0_2_1.6,tv0.2_vw40_lev2_vr0_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,False,2.0,1.6,2014,0.0238057681995644
V7.5,tv0.2_vw40_lev2_vr0_2_1.6,tv0.2_vw40_lev2_vr0_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,False,2.0,1.6,2015,-0.0193729374761628
V7.5,tv0.2_vw40_lev2_vr0_2_1.6,tv0.2_vw40_lev2_vr0_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,False,2.0,1.6,2016,0.073563060695265
V7.5,tv0.2_vw40_lev2_vr0_2_1.6,tv0.2_vw40_lev2_vr0_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,False,2.0,1.6,2017,0.7751335598586497
V7.5,tv0.2_vw40_lev2_vr0_2_1.6,tv0.2_vw40_lev2_vr0_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,False,2.0,1.6,2018,0.073206784860464
V7.5,tv0.2_vw40_lev2_vr0_2_1.6,tv0.2_vw40_lev2_vr0_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,False,2.0,1.6,2019,0.2010715751393068
V7.5,tv0.2_vw40_lev2_vr0_2_1.6,tv0.2_vw40_lev2_vr0_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,False,2.0,1.6,2020,0.4479524350549644
V7.5,tv0.2_vw40_lev2_vr0_2_1.6,tv0.2_vw40_lev2_vr0_2_1.6,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.2,40,2.0,False,2.0,1.6,2021,0.3727294806129591
