candidate,segment,start,end,rows,annual_return,annual_vol,sharpe,max_dd,total_return,scenario,rules_json,cost_bps,avg_suba,latest_suba,avg_subd,latest_subd,latest_subb,rebalance_count,allocation_turnover,ann_return,ann_vol,sharpe_repo
subd_dd_7_8_weekly_step5_cost10bps,last_10y,2016-05-09,2026-05-08,2597,0.3399097578315904,0.09741833125835173,3.4891765588773596,-0.06706386398198949,17.630891118418187,subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",10,0.10000000000000002,0.1,0.21051295752070534,0.25,0.35000000000000003,117,15.899999999999997,0.3399097578315904,0.09741833125835173,3.4891765588773596
subd_dd_7_8_weekly_step5_cost10bps,last_5y,2021-05-10,2026-05-08,1300,0.39446277313390365,0.10040818065137264,3.928591979009343,-0.06706386398198949,4.261929842569497,subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",10,0.10000000000000002,0.1,0.21051295752070534,0.25,0.35000000000000003,117,15.899999999999997,0.39446277313390365,0.10040818065137264,3.928591979009343
subd_dd_7_8_weekly_step5_cost10bps,last_3y,2023-05-08,2026-05-08,781,0.5438196682640226,0.10798082629356175,5.036261407979681,-0.06706386398198949,2.6806014759542105,subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",10,0.10000000000000002,0.1,0.21051295752070534,0.25,0.35000000000000003,117,15.899999999999997,0.5438196682640226,0.10798082629356175,5.036261407979681
subd_dd_7_8_weekly_step5_cost10bps,last_1y,2025-05-08,2026-05-08,260,0.6242031933276164,0.11426128892413084,5.462945492782647,-0.05351963586434738,0.6236640858751705,subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",10,0.10000000000000002,0.1,0.21051295752070534,0.25,0.35000000000000003,117,15.899999999999997,0.6242031933276164,0.11426128892413084,5.462945492782647
subd_dd_7_8_weekly_step5_cost20bps,full,2011-12-09,2026-05-08,3743,0.3030543915571484,0.09456628903032524,3.2046767898438504,-0.08067540108755311,44.378019584914526,subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",20,0.10000000000000002,0.1,0.21051295752070534,0.25,0.35000000000000003,117,15.899999999999997,0.3030543915571484,0.09456628903032524,3.2046767898438504
subd_dd_7_8_weekly_step5_cost20bps,last_10y,2016-05-09,2026-05-08,2597,0.33835639089803426,0.09742609517471162,3.4729544511793145,-0.06725039063913285,17.416112913697194,subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",20,0.10000000000000002,0.1,0.21051295752070534,0.25,0.35000000000000003,117,15.899999999999997,0.33835639089803426,0.09742609517471162,3.4729544511793145
subd_dd_7_8_weekly_step5_cost20bps,last_5y,2021-05-10,2026-05-08,1300,0.3930684432428637,0.10041245689456002,3.914538647885218,-0.06725039063913296,4.235707522945721,subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",20,0.10000000000000002,0.1,0.21051295752070534,0.25,0.35000000000000003,117,15.899999999999997,0.3930684432428637,0.10041245689456002,3.914538647885218
subd_dd_7_8_weekly_step5_cost20bps,last_3y,2023-05-08,2026-05-08,781,0.5428930575649307,0.10799450155027246,5.027043504730737,-0.06725039063913285,2.673976579652542,subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",20,0.10000000000000002,0.1,0.21051295752070534,0.25,0.35000000000000003,117,15.899999999999997,0.5428930575649307,0.10799450155027246,5.027043504730737
subd_dd_7_8_weekly_step5_cost20bps,last_1y,2025-05-08,2026-05-08,260,0.6232237668415948,0.11429456367831008,5.4527857387487035,-0.05370986513349252,0.6226856544379697,subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",20,0.10000000000000002,0.1,0.21051295752070534,0.25,0.35000000000000003,117,15.899999999999997,0.6232237668415948,0.11429456367831008,5.4527857387487035
suba_dd_5_8_plus_subd_dd_7_8_weekly_step5_cost0bps,full,2011-12-09,2026-05-08,3743,0.3188292892459017,0.09639818374633619,3.307420086719419,-0.07225468769807297,52.9713723363514,suba_dd_5_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.05, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",0,0.1060646540208389,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,164,23.099999999999994,0.3188292892459017,0.09639818374633619,3.307420086719419
suba_dd_5_8_plus_subd_dd_7_8_weekly_step5_cost0bps,last_10y,2016-05-09,2026-05-08,2597,0.3519013689680133,0.09881238360919807,3.5613083716285954,-0.06164964804081208,19.366308424741263,suba_dd_5_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.05, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",0,0.1060646540208389,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,164,23.099999999999994,0.3519013689680133,0.09881238360919807,3.5613083716285954
suba_dd_5_8_plus_subd_dd_7_8_weekly_step5_cost0bps,last_5y,2021-05-10,2026-05-08,1300,0.4071433397379727,0.10131454684213484,4.0186069269240345,-0.06164964804081208,4.505260939916277,suba_dd_5_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.05, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",0,0.1060646540208389,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,164,23.099999999999994,0.4071433397379727,0.10131454684213484,4.0186069269240345
suba_dd_5_8_plus_subd_dd_7_8_weekly_step5_cost0bps,last_3y,2023-05-08,2026-05-08,781,0.5657737651331134,0.1092798882622602,5.177290845826233,-0.06164964804081219,2.8399035946905373,suba_dd_5_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.05, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",0,0.1060646540208389,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,164,23.099999999999994,0.5657737651331134,0.1092798882622602,5.177290845826233
suba_dd_5_8_plus_subd_dd_7_8_weekly_step5_cost0bps,last_1y,2025-05-08,2026-05-08,260,0.6481203958872588,0.11380298788309905,5.6951087835498875,-0.04753514158942573,0.6475568649874661,suba_dd_5_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.05, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",0,0.1060646540208389,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,164,23.099999999999994,0.6481203958872588,0.11380298788309905,5.6951087835498875
suba_dd_5_8_plus_subd_dd_7_8_weekly_step5_cost5bps,full,2011-12-09,2026-05-08,3743,0.3177745844440778,0.09639286203831988,3.2966609531497273,-0.07253253111748992,52.35263859512967,suba_dd_5_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.05, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",5,0.1060646540208389,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,164,23.099999999999994,0.3177745844440778,0.09639286203831988,3.2966609531497273
