date,holding,holding_fraction,is_signal,target,asset_component,cash_component,trade_cost,pending_entry_target,pending_entry_since,pending_entry_days,scale_raw,base_weight,weight,realized_vol,base_trade_cost,effective_turnover,scale_tc,return,nav,effective_holding,effective_fraction,pre_suba_overheat_holding,pre_suba_overheat_fraction,suba_same_side_overheat_bias,suba_same_side_overheat_bias_mom,suba_same_side_overheat_signal,suba_same_side_overheat_on,suba_same_side_overheat_triggered,suba_same_side_overheat_recovered,suba_volume_rule_on,suba_volume_rule_scale,suba_volume_rule_name,suba_volume_unavailable,suba_volume_unresolved,suba_volume_error
2015-04-10,1.000016,1.0,True,1.000016,0.0,0.0001211499702025165,0.001,,,0,,1.0,1.0,,0.002,1.0,0.0,-0.0008789711797676514,1.3030720129724547,1.000016,1.0,1.000016,1.0,0.17241235824034806,64.2644288154393,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA20x3 or CYB<MA20x4; scale=0.00,True,True,Sub-A成交额风控不可判定，本次不应用该风控改写仓位
2015-04-13,1.000016,1.0,False,,0.01825484119928822,0.0,0.0,,,0,,1.0,1.0,,0.0,0.0,0.0,0.01825484119928822,1.3268593856405038,1.000016,1.0,1.000016,1.0,0.19013845086529524,67.10033897901158,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA20x3 or CYB<MA20x4; scale=0.00,True,True,Sub-A成交额风控不可判定，本次不应用该风控改写仓位
2015-04-14,1.000016,1.0,False,,0.0037098113362654672,0.0,0.0,,,0,,1.0,1.0,,0.0,0.0,0.0,0.0037098113362654672,1.331781783630983,1.000016,1.0,1.000016,1.0,0.1906043650933653,69.8265248446582,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA20x3 or CYB<MA20x4; scale=0.00,True,True,Sub-A成交额风控不可判定，本次不应用该风控改写仓位
2015-04-15,1.000016,1.0,False,,0.0002938664470366614,0.0,0.0,,,0,,1.0,1.0,,0.0,0.0,0.0,0.0002938664470366614,1.3321731496119669,1.000016,1.0,1.000016,1.0,0.1868997121721112,69.56930961965726,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA20x3 or CYB<MA20x4; scale=0.00,True,True,Sub-A成交额风控不可判定，本次不应用该风控改写仓位
2015-04-16,1.000016,1.0,False,,0.04257617322087803,0.0,0.0,,,0,,1.0,1.0,,0.0,0.0,0.0,0.04257617322087803,1.3888919843900487,1.000016,1.0,1.000016,1.0,0.2322515084406931,79.80621157842995,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA20x3 or CYB<MA20x4; scale=0.00,True,True,Sub-A成交额风控不可判定，本次不应用该风控改写仓位
2015-04-17,1.000016,1.0,False,,0.01634466349721131,0.0,0.0,,,0,,1.0,1.0,,0.0,0.0,0.0,0.01634466349721131,1.411592956508878,1.000016,1.0,1.000016,1.0,0.24754336778275476,86.6429607655298,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA20x3 or CYB<MA20x4; scale=0.00,True,True,Sub-A成交额风控不可判定，本次不应用该风控改写仓位
2015-04-20,1.000016,1.0,False,,-0.02190532532673617,0.0,0.0,,,0,,1.0,1.0,,0.0,0.0,0.0,-0.02190532532673617,1.3806715535676217,1.000016,1.0,1.000016,1.0,0.21621809634918154,86.48355118118255,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA20x3 or CYB<MA20x4; scale=0.00,True,True,Sub-A成交额风控不可判定，本次不应用该风控改写仓位
2015-04-21,1.000016,1.0,False,,0.015769826204209858,0.0,0.0,,,0,,1.0,1.0,,0.0,0.0,0.0,0.015769826204209858,1.4024445040124796,1.000016,1.0,1.000016,1.0,0.22906653312883596,90.08084793148008,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA20x3 or CYB<MA20x4; scale=0.00,True,True,Sub-A成交额风控不可判定，本次不应用该风控改写仓位
2015-04-22,1.000016,1.0,False,,0.02639931258563122,0.0,0.0,,,0,,1.0,1.0,,0.0,0.0,0.0,0.02639931258563122,1.4394680748579056,1.000016,1.0,1.000016,1.0,0.25435468401846273,94.41555074501257,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA20x3 or CYB<MA20x4; scale=0.00,True,True,Sub-A成交额风控不可判定，本次不应用该风控改写仓位
2015-04-23,1.000016,1.0,False,,-0.007826999161317127,0.0,0.0,,,0,,1.0,1.0,,0.0,0.0,0.0,-0.007826999161317127,1.42820135944325,1.000016,1.0,1.000016,1.0,0.23879802433026964,89.39181428092976,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA20x3 or CYB<MA20x4; scale=0.00,True,True,Sub-A成交额风控不可判定，本次不应用该风控改写仓位
2015-04-24,1.000016,1.0,False,,-0.015103571273642924,0.0,0.0,,,0,,1.0,1.0,,0.0,0.0,0.0,-0.015103571273642924,1.4066304184177854,1.000016,1.0,1.000016,1.0,0.2148797730044445,80.56807300824441,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA20x3 or CYB<MA20x4; scale=0.00,True,True,Sub-A成交额风控不可判定，本次不应用该风控改写仓位
2015-04-27,1.000016,1.0,False,,0.026208778154057866,0.0,0.0,,,0,,1.0,1.0,,0.0,0.0,0.0,0.026208778154057866,1.4434964829988466,1.000016,1.0,1.000016,1.0,0.24092232785937528,72.57021507161635,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA20x3 or CYB<MA20x4; scale=0.00,True,True,Sub-A成交额风控不可判定，本次不应用该风控改写仓位
2015-04-28,1.000016,1.0,False,,-0.007896135173709573,0.0,0.0,,,0,,1.0,1.0,,0.0,0.0,0.0,-0.007896135173709573,1.4320984396463132,1.000016,1.0,1.000016,1.0,0.22560773486594,66.60917034351088,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA20x3 or CYB<MA20x4; scale=0.00,True,True,Sub-A成交额风控不可判定，本次不应用该风控改写仓位
2015-04-29,1.000016,1.0,False,,0.0002900378694403738,0.0,0.0,,,0,,1.0,1.0,,0.0,0.0,0.0,0.0002900378694403738,1.432513802426577,1.000016,1.0,1.000016,1.0,0.220183180974874,55.82523796631079,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA20x3 or CYB<MA20x4; scale=0.00,True,True,Sub-A成交额风控不可判定，本次不应用该风控改写仓位
2015-04-30,1.000016,1.0,False,,-0.009987567318311519,0.0,0.0,,,0,,1.0,1.0,,0.0,0.0,0.0,-0.009987567318311519,1.4182064743904312,1.000016,1.0,1.000016,1.0,0.20230549677356313,43.89042408467191,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA20x3 or CYB<MA20x4; scale=0.00,True,True,Sub-A成交额风控不可判定，本次不应用该风控改写仓位
2015-05-04,1.H30269,1.0,True,1.H30269,0.0066190020581513576,0.0,0.002,,,0,,1.0,1.0,,0.002,2.0,0.0,0.004605764054035122,1.4247383987913786,1.H30269,1.0,1.H30269,1.0,0.2394830217492998,35.00671131723844,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA20x3 or CYB<MA20x4; scale=0.00,True,True,Sub-A成交额风控不可判定，本次不应用该风控改写仓位
2015-05-05,1.H30269,1.0,False,,-0.051542827051736406,0.0,0.0,,,0,,1.0,1.0,,0.0,0.0,0.0,-0.051542827051736406,1.3513033539085069,1.H30269,1.0,1.H30269,1.0,0.17005668211108804,20.762169218641194,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA20x3 or CYB<MA20x4; scale=0.00,True,True,Sub-A成交额风控不可判定，本次不应用该风控改写仓位
2015-05-06,0.399006,1.0,True,0.399006,-0.017358730371088704,0.0,0.002,,,0,,1.0,1.0,,0.002,2.0,0.0,-0.019324012910346577,1.3251907504517841,0.399006,1.0,0.399006,1.0,0.2632284221032706,9.586050222260068,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA20x3 or CYB<MA20x4; scale=0.00,True,True,Sub-A成交额风控不可判定，本次不应用该风控改写仓位
2015-05-07,cash,0.0,True,cash,-0.014231573711127599,0.0,0.001,,,0,,0.0,0.0,,0.001,1.0,0.0,-0.015217342137416434,1.3050248694048197,cash,0.0,cash,0.0,,,False,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA20x3 or CYB<MA20x4; scale=0.00,True,True,Sub-A成交额风控不可判定，本次不应用该风控改写仓位
2015-05-08,0.399006,1.0,True,0.399006,0.0,0.0001211499702025165,0.001,,,0,,1.0,1.0,,0.001,1.0,0.0,-0.0008789711797676514,1.3038777901557328,0.399006,1.0,0.399006,1.0,0.2978055624590352,13.982491515853754,True,False,True,False,False,1.0,Sub-A amount OR: ZZ2000<MA20x3 or CYB<MA20x4; scale=0.00,True,True,Sub-A成交额风控不可判定，本次不应用该风控改写仓位
2015-05-11,cash,0.0,True,cash,0.058257409547228356,0.0,0.001,,,0,,0.0,0.0,,0.0,1.0,0.0,0.05719915213768112,1.378458494243794,cash,0.0,0.399006,1.0,0.3598360652904071,30.290215932070762,True,True,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA20x3 or CYB<MA20x4; scale=0.00,True,True,Sub-A成交额风控不可判定，本次不应用该风控改写仓位
2015-05-12,cash,0.0,False,,0.0,0.0001211499702025165,0.0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0001211499702025165,1.378625494449297,cash,0.0,0.399006,1.0,0.38934389913649237,49.33787577491721,True,True,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA20x3 or CYB<MA20x4; scale=0.00,True,True,Sub-A成交额风控不可判定，本次不应用该风控改写仓位
2015-05-13,cash,0.0,False,,0.0,0.0001211499702025165,0.0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0001211499702025165,1.37879251488687,cash,0.0,0.399006,1.0,0.35021980667705366,60.57685966986478,True,True,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA20x3 or CYB<MA20x4; scale=0.00,True,True,Sub-A成交额风控不可判定，本次不应用该风控改写仓位
2015-05-14,cash,0.0,False,,0.0,0.0001211499702025165,0.0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0001211499702025165,1.378959555558964,cash,0.0,0.399006,1.0,0.31590538556645664,55.88318493734622,True,True,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA20x3 or CYB<MA20x4; scale=0.00,True,True,Sub-A成交额风控不可判定，本次不应用该风控改写仓位
2015-05-15,cash,0.0,False,,0.0,0.0001211499702025165,0.0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0001211499702025165,1.3791266164680305,cash,0.0,0.399006,1.0,0.3049692416865928,50.79068776589307,True,True,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA20x3 or CYB<MA20x4; scale=0.00,True,True,Sub-A成交额风控不可判定，本次不应用该风控改写仓位
2015-05-18,cash,0.0,False,,0.0,0.0001211499702025165,0.0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0001211499702025165,1.379293697616521,cash,0.0,0.399006,1.0,0.3463425840162577,50.6088944899237,True,True,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA20x3 or CYB<MA20x4; scale=0.00,True,True,Sub-A成交额风控不可判定，本次不应用该风控改写仓位
2015-05-19,cash,0.0,False,,0.0,0.0001211499702025165,0.0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0001211499702025165,1.379460799006888,cash,0.0,0.399006,1.0,0.3506893658978427,44.242268960279304,True,True,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA20x3 or CYB<MA20x4; scale=0.00,True,True,Sub-A成交额风控不可判定，本次不应用该风控改写仓位
2015-05-20,cash,0.0,False,,0.0,0.0001211499702025165,0.0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0001211499702025165,1.3796279206415831,cash,0.0,0.399006,1.0,0.3706173476556671,45.666740459506414,True,True,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA20x3 or CYB<MA20x4; scale=0.00,True,True,Sub-A成交额风控不可判定，本次不应用该风控改写仓位
