date,official_total_return_ret,all_price_index_ret,ret_diff_price_minus_official,official_total_return_nav,all_price_index_nav,nav_ratio_price_to_official
2015-04-08,-0.005331912046044884,-0.008024000786439833,-0.002692088740394949,1.4617179770429,1.3040603964653628,0.8921422715916216
2015-04-09,-0.028355474012506487,0.0001211499702025165,0.028476623982709004,1.4202702709312465,1.3042183833435368,0.9182888708135696
2015-04-10,0.02957591279796934,-0.0008789711797676514,-0.03045488397773699,1.4622760606138574,1.3030720129724547,0.8911258606158337
2015-04-13,0.04562877292978218,0.01825484119928822,-0.02737393173049396,1.5289979229442634,1.3268593856405038,0.8677967221076937
2015-04-14,0.011669564681439759,0.0037098113362654672,-0.007959753345174292,1.5468406631038485,1.331781783630983,0.8609689513583552
2015-04-15,0.0003567526813581523,0.0002938664470366614,-6.288623432149087e-05,1.5473925026580446,1.3321731496119669,0.8609148275719424
2015-04-16,0.057649333906974576,0.04257617322087803,-0.015073160686096543,1.6365986497289273,1.3888919843900487,0.8486454419475986
2015-04-17,0.022052757221980857,0.01634466349721131,-0.005708093724769547,1.6726901624212211,1.411592956508878,0.8439058160452115
2015-04-20,-0.028572330593984008,-0.02190532532673617,0.006667005267247839,1.6248975061192172,1.3806715535676217,0.8496976260768063
2015-04-21,0.020439329985095567,0.015769826204209858,-0.004669503780885709,1.6581093224387469,1.4024445040124796,0.8458094318833962
2015-04-22,0.0335571332778688,0.02639931258563122,-0.007157820692237582,1.7137507179611007,1.4394680748579056,0.8399518435041025
2015-04-23,-0.009974279492754978,-0.007826999161317127,0.002147280331437851,1.696657289319247,1.42820135944325,0.8417736265502916
2015-04-24,-0.019040624421361008,-0.015103571273642924,0.003937053147718084,1.664351875101555,1.4066304184177854,0.8451520615686848
2015-04-27,0.03278572168636584,0.026208778154057866,-0.006576943532307977,1.7189188524668155,1.4434964829988466,0.8397699989893583
2015-04-28,-0.009821065412141117,-0.007896135173709573,0.0019249302384315436,1.7020372379785764,1.4320984396463132,0.84140253085599
2015-04-29,0.00032219227832719355,0.0002900378694403738,-3.215440888681975e-05,1.7025856212340784,1.432513802426577,0.8413754847690149
2015-04-30,-0.011899469644835792,-0.009987567318311519,0.001911902326524273,1.6823257553164697,1.4182064743904312,0.8430034848534113
2015-05-04,0.00811150793880211,0.004605764054035122,-0.0035057438847669875,1.6959719540363705,1.4247383987913786,0.8400719100339703
2015-05-05,-0.04608627547878563,-0.051542827051736406,-0.005456551572950774,1.617810923358356,1.3513033539085069,0.835266553339487
2015-05-06,-0.006238564582941475,-0.019324012910346577,-0.013085448327405103,1.6077181054299967,1.3251907504517841,0.8242681014638145
2015-05-07,-0.01678718688341896,-0.015217342137416434,0.0015698447460025244,1.580729041138287,1.3050248694048197,0.8255841674579901
2015-05-08,0.07241187438428387,-0.0008789711797676514,-0.07329084556405152,1.6951925939007821,1.3038777901557328,0.7691620378988321
2015-05-11,0.06876844754485645,0.05719915213768112,-0.011569295407175328,1.8117683568728773,1.378458494243794,0.76083594738514
2015-05-12,0.0001211499702025165,0.0001211499702025165,0.0,1.8119878525553264,1.378625494449297,0.7608359473851399
2015-05-13,0.0001211499702025165,0.0001211499702025165,0.0,1.8122073748296708,1.37879251488687,0.76083594738514
2015-05-14,0.0001211499702025165,0.0001211499702025165,0.0,1.8124269236991322,1.378959555558964,0.7608359473851399
2015-05-15,0.0001211499702025165,0.0001211499702025165,0.0,1.8126464991669327,1.3791266164680305,0.7608359473851399
2015-05-18,0.0001211499702025165,0.0001211499702025165,0.0,1.8128661012362943,1.379293697616521,0.76083594738514
2015-05-19,0.0001211499702025165,0.0001211499702025165,0.0,1.8130857299104401,1.379460799006888,0.76083594738514
2015-05-20,0.0001211499702025165,0.0001211499702025165,0.0,1.8133053851925933,1.3796279206415831,0.76083594738514
2015-05-21,0.0001211499702025165,0.0001211499702025165,0.0,1.8135250670859775,1.3797950625230595,0.7608359473851402
2015-05-22,-0.0009415054587271765,-0.0008789711797676514,6.253427895952512e-05,1.8118176233357774,1.378582262429116,0.760883570549986
2015-05-25,0.014887856595237281,0.014006311040419162,-0.0008815455548181195,1.838791704288724,1.397891114391503,0.7602226566125558
2015-05-26,0.0001211499702025165,0.0001211499702025165,0.0,1.8390144738489074,1.3980604688583578,0.7602226566125557
2015-05-27,0.0001211499702025165,0.0001211499702025165,0.0,1.839237270397616,1.3982298438425014,0.7602226566125558
2015-05-28,0.0001211499702025165,0.0001211499702025165,0.0,1.83946009393812,1.398399239346419,0.7602226566125558
2015-05-29,0.0001211499702025165,0.0001211499702025165,0.0,1.8396829444736893,1.3985686553725971,0.7602226566125558
2015-06-01,0.0001211499702025165,0.0001211499702025165,0.0,1.8399058220075943,1.3987380919235217,0.7602226566125558
2015-06-02,0.0001211499702025165,0.0001211499702025165,0.0,1.8401287265431059,1.3989075490016794,0.760222656612556
2015-06-03,0.0001211499702025165,0.0001211499702025165,0.0,1.8403516580834953,1.399077026609557,0.7602226566125558
2015-06-04,0.0001211499702025165,0.0001211499702025165,0.0,1.8405746166320343,1.3992465247496417,0.760222656612556
2015-06-05,-0.0010062574193847595,-0.0008789711797676514,0.00012728623961710817,1.838722524768117,1.3980166273809969,0.7603195199652553
2015-06-08,0.010568147332667976,-0.011183157282682377,-0.021751304615350353,1.8581544153137617,1.38238238755319,0.7439545261472608
2015-06-09,-0.00597210249744029,0.0001211499702025165,0.006093252467642807,1.8470573266894366,1.3825498631382505,0.7485148637028264
2015-06-10,0.011370943101572717,-0.0008789711797676514,-0.012249914281340368,1.868060110456565,1.3813346416539602,0.7394487114851748
2015-06-11,0.015005348336847302,-0.006586384693825109,-0.02159173303067241,1.8960910031281353,1.3722366403131203,0.7237187656337328
2015-06-12,0.01880161540581482,0.017837952205021157,-0.000963663200793663,1.9317405769433762,1.3967145319170045,0.7230342151465535
2015-06-15,-0.006422596729429464,0.0001211499702025165,0.00654374669963198,1.9193337862317934,1.3968837438409276,0.727796151905091
2015-06-16,0.0001211499702025165,0.0001211499702025165,0.0,1.919566313462804,1.3970529762648702,0.7277961519050908
2015-06-17,-0.001022094489148806,0.0001211499702025165,0.0011432444593513225,1.917604335312258,1.3972222291913161,0.7286290521260195
2015-06-18,-0.03482181000756479,0.0001211499702025165,0.03494295997776731,1.850829881478332,1.397391502622749,0.7550080731928731
2015-06-19,0.0001211499702025165,0.0001211499702025165,0.0,1.851054109463323,1.397560796561653,0.755008073192873
2015-06-23,0.0001211499702025165,0.0001211499702025165,0.0,1.8512783646135278,1.3977301110105127,0.755008073192873
2015-06-24,0.0001211499702025165,0.0001211499702025165,0.0,1.8515026469322373,1.3978994459718128,0.755008073192873
2015-06-25,0.0001211499702025165,0.0001211499702025165,0.0,1.851726956422743,1.3980688014480385,0.7550080731928731
2015-06-26,0.0001211499702025165,0.0001211499702025165,0.0,1.8519512930883368,1.398238177441675,0.7550080731928731
2015-06-29,0.0001211499702025165,0.0001211499702025165,0.0,1.852175656932311,1.398407573955208,0.7550080731928731
2015-06-30,0.0001211499702025165,0.0001211499702025165,0.0,1.852400047957958,1.3985769909911236,0.7550080731928731
2015-07-01,0.0001211499702025165,0.0001211499702025165,0.0,1.8526244661685713,1.3987464285519082,0.7550080731928731
2015-07-02,0.0001211499702025165,0.0001211499702025165,0.0,1.852848911567444,1.3989158866400482,0.7550080731928732
2015-07-03,0.0001211499702025165,0.0001211499702025165,0.0,1.8530733841578702,1.3990853652580304,0.7550080731928732
2015-07-06,0.0001211499702025165,0.0001211499702025165,0.0,1.853297883943144,1.3992548644083422,0.7550080731928732
2015-07-07,0.0001211499702025165,0.0001211499702025165,0.0,1.85352241092656,1.399424384093471,0.7550080731928732
2015-07-08,0.0001211499702025165,0.0001211499702025165,0.0,1.8537469651114133,1.3995939243159046,0.7550080731928732
2015-07-09,0.0001211499702025165,0.0001211499702025165,0.0,1.8539715465009996,1.399763485078131,0.7550080731928732
2015-07-10,0.0001211499702025165,0.0001211499702025165,0.0,1.8541961550986146,1.3999330663826388,0.7550080731928732
2015-07-13,0.0001211499702025165,0.0001211499702025165,0.0,1.8544207909075543,1.4001026682319166,0.7550080731928732
2015-07-14,0.0001211499702025165,0.0001211499702025165,0.0,1.8546454539311157,1.4002722906284535,0.7550080731928733
2015-07-15,0.0001211499702025165,0.0001211499702025165,0.0,1.8548701441725957,1.4004419335747385,0.7550080731928732
2015-07-16,0.0001211499702025165,0.0001211499702025165,0.0,1.8550948616352918,1.4006115970732613,0.7550080731928732
2015-07-17,0.0001211499702025165,0.0001211499702025165,0.0,1.8553196063225017,1.4007812811265121,0.7550080731928732
2015-07-20,0.0001211499702025165,0.0001211499702025165,0.0,1.8555443782375238,1.4009509857369808,0.7550080731928732
2015-07-21,0.0001211499702025165,0.0001211499702025165,0.0,1.8557691773836567,1.4011207109071582,0.7550080731928733
2015-07-22,0.0001211499702025165,0.0001211499702025165,0.0,1.8559940037641995,1.4012904566395348,0.7550080731928733
2015-07-23,0.0001211499702025165,0.0001211499702025165,0.0,1.8562188573824516,1.4014602229366018,0.7550080731928733
2015-07-24,0.0001211499702025165,0.0001211499702025165,0.0,1.856443738241713,1.4016300098008505,0.7550080731928733
2015-07-27,0.0001211499702025165,0.0001211499702025165,0.0,1.8566686463452835,1.4017998172347728,0.7550080731928733
2015-07-28,0.0001211499702025165,0.0001211499702025165,0.0,1.8568935816964642,1.4019696452408605,0.7550080731928732
2015-07-29,0.0001211499702025165,0.0001211499702025165,0.0,1.857118544298556,1.4021394938216063,0.7550080731928732
2015-07-30,0.0001211499702025165,0.0001211499702025165,0.0,1.8573435341548603,1.4023093629795025,0.7550080731928731
2015-07-31,0.0001211499702025165,0.0001211499702025165,0.0,1.857568551268679,1.4024792527170422,0.7550080731928732
2015-08-03,-0.0012076378932505127,-0.0013790317547527353,-0.00017139386150222258,1.8553252810968566,1.4005451892921634,0.754878512981923
2015-08-04,0.07078002952583207,0.07988884283576692,0.009108813309934849,1.9866452592729147,1.5124331238039146,0.7613000442552309
2015-08-05,-0.018826027533747625,-0.02093878377151981,-0.0021127562377721842,1.9492446209220535,1.4807646136557002,0.75966074127487
2015-08-06,0.0001211499702025165,0.0001211499702025165,0.0,1.9494807718497957,1.4809440082445215,0.75966074127487
2015-08-07,0.0001211499702025165,0.0001211499702025165,0.0,1.9497169513872157,1.481123424566992,0.75966074127487
2015-08-10,0.0001211499702025165,0.0001211499702025165,0.0,1.9499531595377795,1.4813028626257445,0.75966074127487
2015-08-11,0.0001211499702025165,0.0001211499702025165,0.0,1.9501893963049537,1.4814823224234126,0.7596607412748702
2015-08-12,0.0001211499702025165,0.0001211499702025165,0.0,1.9504256616922053,1.4816618039626297,0.75966074127487
2015-08-13,0.0001211499702025165,0.0001211499702025165,0.0,1.9506619557030016,1.48184130724603,0.75966074127487
2015-08-14,0.0001211499702025165,0.0001211499702025165,0.0,1.9508982783408102,1.4820208322762476,0.75966074127487
2015-08-17,0.0001211499702025165,0.0001211499702025165,0.0,1.9511346296090992,1.4822003790559173,0.75966074127487
2015-08-18,0.0001211499702025165,0.0001211499702025165,0.0,1.9513710095113375,1.482379947587674,0.75966074127487
2015-08-19,0.0001211499702025165,0.0001211499702025165,0.0,1.951607418050994,1.482559537874153,0.7596607412748699
2015-08-20,0.0001211499702025165,0.0001211499702025165,0.0,1.9518438552315378,1.4827391499179898,0.7596607412748699
2015-08-21,0.0001211499702025165,0.0001211499702025165,0.0,1.952080321056439,1.4829187837218205,0.7596607412748699
2015-08-24,0.0001211499702025165,0.0001211499702025165,0.0,1.952316815529168,1.4830984392882811,0.7596607412748699
2015-08-25,0.0001211499702025165,0.0001211499702025165,0.0,1.9525533386531952,1.4832781166200082,0.7596607412748698
2015-08-26,0.0001211499702025165,0.0001211499702025165,0.0,1.9527898904319918,1.4834578157196388,0.7596607412748698
2015-08-27,0.0001211499702025165,0.0001211499702025165,0.0,1.9530264708690295,1.4836375365898098,0.7596607412748698
2015-08-28,0.0001211499702025165,0.0001211499702025165,0.0,1.95326307996778,1.483817279233159,0.7596607412748698
2015-08-31,0.0001211499702025165,0.0001211499702025165,0.0,1.9534997177317157,1.483997043652324,0.7596607412748697
2015-09-01,0.0001211499702025165,0.0001211499702025165,0.0,1.9537363841643096,1.4841768298499431,0.7596607412748697
2015-09-02,0.0001211499702025165,0.0001211499702025165,0.0,1.9539730792690346,1.4843566378286548,0.7596607412748698
2015-09-07,0.0001211499702025165,0.0001211499702025165,0.0,1.9542098030493646,1.4845364675910977,0.7596607412748698
2015-09-08,0.0001211499702025165,0.0001211499702025165,0.0,1.9544465555087736,1.4847163191399109,0.7596607412748698
2015-09-09,0.0001211499702025165,0.0001211499702025165,0.0,1.954683336650736,1.484896192477734,0.7596607412748698
2015-09-10,0.0001211499702025165,0.0001211499702025165,0.0,1.9549201464787265,1.4850760876072064,0.7596607412748698
2015-09-11,0.0001211499702025165,0.0001211499702025165,0.0,1.9551569849962207,1.4852560045309686,0.7596607412748698
2015-09-14,0.0001211499702025165,0.0001211499702025165,0.0,1.9553938522066943,1.4854359432516606,0.7596607412748698
2015-09-15,0.0001211499702025165,0.0001211499702025165,0.0,1.9556307481136233,1.4856159037719232,0.7596607412748698
2015-09-16,0.0001211499702025165,0.0001211499702025165,0.0,1.9558676727204845,1.4857958860943976,0.7596607412748698
2015-09-17,0.0001211499702025165,0.0001211499702025165,0.0,1.9561046260307546,1.485975890221725,0.7596607412748698
2015-09-18,0.0001211499702025165,0.0001211499702025165,0.0,1.9563416080479112,1.486155916156547,0.7596607412748697
2015-09-21,0.0001211499702025165,0.0001211499702025165,0.0,1.9565786187754322,1.4863359639015057,0.7596607412748698
2015-09-22,0.0001211499702025165,0.0001211499702025165,0.0,1.9568156582167957,1.4865160334592433,0.7596607412748698
2015-09-23,0.0001211499702025165,0.0001211499702025165,0.0,1.9570527263754804,1.4866961248324024,0.7596607412748698
2015-09-24,0.0001211499702025165,0.0001211499702025165,0.0,1.9572898232549656,1.486876238023626,0.7596607412748698
2015-09-25,0.0001211499702025165,0.0001211499702025165,0.0,1.9575269488587306,1.4870563730355575,0.7596607412748698
2015-09-28,-0.0013790317547527353,-0.0013790317547527353,0.0,1.9548274570354702,1.485005675076034,0.7596607412748698
2015-09-29,-0.01827973093023383,-0.01827933461999509,3.963102387372075e-07,1.9190937371058285,1.4578607594287276,0.7596610479419921
2015-09-30,-0.0013790317547527353,-0.0013790317547527353,0.0,1.9164472459020125,1.4558503231474675,0.7596610479419922
2015-10-08,0.07746315025622685,0.0774633570003811,2.0674415424082326e-07,2.064901286869452,1.56862537646856,0.7596611937061243
2015-10-09,0.017981123273839383,0.017981383439980902,2.6016614151913586e-07,2.102030531456961,1.5968314308365257,0.7596613878532623
2015-10-12,0.06769396815404316,0.0676941871430774,2.1898903423966942e-07,2.2443253193122352,1.7049276365515216,0.7596615436633715
2015-10-13,0.016292194817491223,0.016292064149698637,-1.3066779258608108e-07,2.2808903046482985,1.732704426976813,0.7596614459913658
2015-10-14,-0.023781264794523915,-0.02378093147788385,3.333166400665277e-07,2.226647848346195,1.6914991017274514,0.759661705367458
2015-10-15,0.06471009779561121,0.06470940579149609,-6.920041151214917e-07,2.3707344483690647,1.8009550034970843,0.7596612116283384
2015-10-16,0.027697121164443672,0.027697621720870647,5.005564269744411e-07,2.436396967634263,1.8508371739202558,0.7596615816335608
2015-10-19,-0.009511617944855444,-0.009511867945987906,-2.500011324624296e-07,2.413222890516122,1.833232255132401,0.7596613898935474
2015-10-20,0.04774838052434882,0.04774824643535469,-1.340889941303658e-07,2.5284503753825547,1.9207658806237038,0.7596612926734193
2015-10-21,-0.09947089562928713,-0.09947104757868763,-1.519494005064459e-07,2.2769431519890446,1.7297052863246636,0.7596611644931336
2015-10-22,0.07233643488250285,0.07233660526234198,1.7037983912615573e-07,2.441649102034061,1.854826294841717,0.7596612851930769
2015-10-23,0.04436129732806249,0.04436443210831165,3.1347802491588084e-06,2.5499638238201907,1.9371146100719334,0.7596635654108511
2015-10-26,-0.005560948819837819,-0.005561622070966665,-6.732511288465304e-07,2.5357836055034886,1.9263411107025654,0.7596630511064779
2015-10-27,0.01799459438056239,0.01799569795966849,1.1035791060987066e-06,2.581414002921404,1.9610069634980611,0.7596638746356749
2015-10-28,-0.03833351784137029,-0.03833579047576141,-2.272634391120576e-06,2.4824593231844534,1.8858302114238903,0.7596620793789208
2015-10-29,-4.465499643502291e-05,-4.45380084095337e-05,1.1698802548920639e-07,2.4823484689722264,1.885746220302075,0.7596621682542563
2015-10-30,-0.0034267325824980377,-0.0034269497270241756,-2.1714452613785795e-07,2.473842124592485,1.879283862807174,0.7596620027305694
2015-11-02,-0.022561782631186023,-0.02256271284658873,-9.302154027057696e-07,2.418027836313558,1.8368821206534276,0.7596612797699943
2015-11-03,-0.0014119804897179122,-0.0014122782465659789,-2.977568480666548e-07,2.4146136281850885,1.8342879319929228,0.7596610532558123
2015-11-04,0.07617410013838977,0.07617779217159315,3.692033203384071e-06,2.5985446484939803,1.9740199368591411,0.7596636594269064
2015-11-05,-0.00916849687006327,-0.009168949937892967,-4.530678296976731e-07,2.5747199000175436,1.955920246881677,0.7596633120629354
2015-11-06,0.041390609189291716,0.04139238047388094,1.7712845892248197e-06,2.681289125171062,2.0368804419171704,0.7596646041620821
2015-11-09,0.0259883278692028,0.025989158201140006,8.303319372071627e-07,2.7509713460681353,2.089817249958964,0.7596652189583379
2015-11-10,0.008623056069904544,0.008623351638378018,2.9556847347400605e-07,2.774693126231982,2.107838478965308,0.7596654415718185
2015-11-11,0.022455044918737066,0.022455811215631893,7.66296894827434e-07,2.836998985017232,2.1551717019219976,0.7596660109164286
2015-11-12,-0.008111661881623267,-0.008111993773579074,-3.318919558070732e-07,2.8139862084922638,2.1376889624950124,0.7596657567274958
2015-11-13,-0.02778225718693972,-0.027782939890230507,-6.827032907885666e-07,2.73580731992743,2.0782976785460043,0.7596652232808314
2015-11-16,0.03382333384198355,0.03382460024973266,1.2664077491120196e-06,2.828341444236678,2.1485952667227703,0.7596661538517462
2015-11-17,-0.031692075332883096,-0.03169333536882746,-1.260035944361526e-06,2.7387054341188137,2.0804991163626503,0.7596651653163484
2015-11-18,-0.018297336527477004,-0.018298159905101974,-8.233776249699787e-07,2.6885944191411117,2.0424298108490233,0.7596645281669112
2015-11-19,0.030993030927523257,0.030987854854485963,-5.17607303729406e-06,2.7719221091251187,2.105720329378088,0.7596607142913915
2015-11-20,0.01992864297837249,0.019929767897173267,1.1249188007766975e-06,2.8271627552017304,2.1476868467989525,0.7596615521506138
2015-11-23,-0.009320514914236577,-0.009323642436306234,-3.1275220696569406e-06,2.8008121425768984,2.1276625825742412,0.7596591539397843
2015-11-24,0.011195160372733604,0.011198556319532038,3.3959467984345793e-06,2.8321676836869463,2.15148933183416,0.7596617051407522
2015-11-25,0.022116368417625543,0.02211724212828936,8.737106638179171e-07,2.89480494759986,2.1990743423227674,0.7596623545037338
2015-11-26,-0.006893046891517263,-0.006894043705837571,-9.968143203087365e-07,2.874850921354258,2.183913827694408,0.759661592005484
2015-11-27,-0.06288439081841934,-0.06288610702296349,-1.7162045441443396e-06,2.694067672471124,2.0465759889970876,0.7596602007847386
2015-11-30,0.006546374668988664,0.0065465887943152445,2.141253265808274e-07,2.7117040488387305,2.0599740804333706,0.7596603623893031
2015-12-01,-0.004142507410076379,-0.00414244438312672,6.302694965931721e-08,2.7004707947224817,2.051440752374493,0.7596604104675431
2015-12-02,-0.012964935359735863,-0.012965388726884464,-4.533671486006696e-07,2.6654593654280503,2.024843025569785,0.7596600615386281
2015-12-03,0.0001211499702025165,0.0001211499702025165,0.0,2.665782285750748,2.0250883352419975,0.759660061538628
2015-12-04,0.0001211499702025165,0.0001211499702025165,0.0,2.666105245195233,2.0253336746334694,0.759660061538628
2015-12-07,0.0001211499702025165,0.0001211499702025165,0.0,2.666428243766245,2.0255790437478014,0.759660061538628
2015-12-08,0.0001211499702025165,0.0001211499702025165,0.0,2.6667512814685246,2.0258244425885943,0.759660061538628
2015-12-09,0.0001211499702025165,0.0001211499702025165,0.0,2.667074358306812,2.0260698711594496,0.759660061538628
2015-12-10,0.0001211499702025165,0.0001211499702025165,0.0,2.667397474285849,2.026315329463969,0.759660061538628
2015-12-11,0.0001211499702025165,0.0001211499702025165,0.0,2.6677206294103772,2.026560817505754,0.7596600615386279
2015-12-14,0.0001211499702025165,0.0001211499702025165,0.0,2.668043823685139,2.0268063352884087,0.7596600615386279
2015-12-15,0.0001211499702025165,0.0001211499702025165,0.0,2.6683670571148776,2.027051882815535,0.7596600615386278
2015-12-16,0.0001211499702025165,0.0001211499702025165,0.0,2.6686903297043365,2.027297460090737,0.7596600615386278
2015-12-17,0.0001211499702025165,0.0001211499702025165,0.0,2.66901364145826,2.0275430671176187,0.7596600615386278
2015-12-18,0.0001211499702025165,0.0001211499702025165,0.0,2.6693369923813925,2.0277887038997844,0.7596600615386279
2015-12-21,0.0001211499702025165,0.0001211499702025165,0.0,2.66966038247848,2.028034370440839,0.7596600615386279
2015-12-22,-0.0008145416377964843,0.0001211499702025165,0.0009356916079990008,2.6674858329381754,2.0282800667443874,0.7603714485374727
2015-12-23,-0.001496885283043481,-0.0008145446503934339,0.000682340632650047,2.6634929126521234,2.026627942066521,0.7608910586694764
2015-12-24,-0.004840113685966374,-0.010957294335551815,-0.006117180649585441,2.6506013041531213,2.0044215831966445,0.7562139126906775
2015-12-25,0.002956775166453207,-0.0008120141162774042,-0.0037687892827306113,2.6584385362654097,2.0027939645761177,0.7533723037996788
2015-12-28,-0.024411810829564118,-0.030288749255496628,-0.00587693842593251,2.5935412376160754,1.9421318403726497,0.7488339927680554
2015-12-29,0.007598938365035446,0.006451570775266147,-0.0011473675897692992,2.613249397627898,1.9546616413957119,0.7479812845915127
2015-12-30,-0.0016294241803211928,-0.0016163505762815111,1.3073604039681719e-05,2.6089913058701932,1.9515022229252066,0.7479910793624932
2015-12-31,0.0001211499702025165,0.0001211499702025165,0.0,2.609307385089158,1.951738647361364,0.7479910793624932
2016-01-04,0.0001211499702025165,0.0001211499702025165,0.0,2.609623502601111,1.951975100440335,0.7479910793624932
2016-01-05,0.0001211499702025165,0.0001211499702025165,0.0,2.609939658410691,1.9522115821655894,0.7479910793624931
2016-01-06,0.0001211499702025165,0.0001211499702025165,0.0,2.610255852522538,1.9524480925405978,0.7479910793624931
2016-01-07,0.0001211499702025165,0.0001211499702025165,0.0,2.610572084941292,1.952684631568831,0.7479910793624931
2016-01-08,0.0001211499702025165,0.0001211499702025165,0.0,2.610888355671594,1.9529211992537605,0.7479910793624931
2016-01-11,0.0001211499702025165,0.0001211499702025165,0.0,2.6112046647180858,1.953157795598858,0.7479910793624931
2016-01-12,0.0001211499702025165,0.0001211499702025165,0.0,2.611521012085409,1.9533944206075955,0.7479910793624931
2016-01-13,-0.0008014638996092227,-0.0007947627380995304,6.701161509692355e-06,2.6094279722711513,1.951841935509285,0.747996095792011
2016-01-14,0.0014352035638338645,0.0014256592835539816,-9.544280279882855e-06,2.6131730325965226,1.9546245970846738,0.7479889669389798
2016-01-15,-0.0029043434119904177,-0.00288238254264761,2.19608693428075e-05,2.60558348071491,1.9489906212686074,0.7480054412740792
2016-01-18,0.0001211499702025165,0.0001211499702025165,0.0,2.6058991470759585,1.9492267414242992,0.7480054412740793
