abs_mode,abs_threshold,start,end,days,total_return,cagr,max_dd,sharpe,signal_days,rebalanced_days,avg_turnover,avg_bil,end_nav,max_dd_abs,score
zero,0.0,2003-08-22,2026-03-18,6987,16.38206869558178,0.13486089690467584,-0.20681096023783535,0.7543151343166673,1178,579,0.5477463701541996,0.08670255515316197,17.38206869558178,0.20681096023783535,0.03145541678575817
cash_relative,0.0,2003-08-22,2026-03-18,6987,16.533620637428832,0.13529746500811846,-0.24803461262656187,0.7596341268385913,1178,576,0.5453153319263949,0.08810852026647244,17.533620637428832,0.24803461262656187,0.01128015869483752
cash_relative,0.01,2003-08-22,2026-03-18,6987,10.928252069554564,0.11608605187701015,-0.25674625186829997,0.6712370308674511,1178,597,0.5667927904008057,0.10122707275062388,11.928252069554564,0.25674625186829997,-0.01228707405713983
cash_relative,0.02,2003-08-22,2026-03-18,6987,9.165301456419622,0.10820578245545698,-0.28201138397372183,0.6367958126166882,1178,584,0.5544860717192303,0.11501819103116312,10.165301456419622,0.28201138397372183,-0.03279990953140394
cash_relative,0.03,2003-08-22,2026-03-18,6987,8.110657716508651,0.10284074240198393,-0.2767016113101878,0.6137227084749524,1178,569,0.5481907814502505,0.13525440117803167,9.110657716508651,0.2767016113101878,-0.03551006325310996
