date,SZ50/HS300,SZ50/ZZ500,SZ50/ZZ1000,SZ50/CYB,HS300/ZZ500,HS300/ZZ1000,HS300/CYB,ZZ500/ZZ1000,ZZ500/CYB,ZZ1000/CYB,signal
2026-04-17,3.4613295016935592,2.0750054708531076,9.729286095285456,20.009584382826702,1.134752715078641,6.465278324275837,16.56158786713768,7.326477979016235,17.02387620826033,9.862391075478262,original_bias_momentum_abs
2026-04-20,5.886722166934721,6.4658652938143515,14.390033779348713,29.57038951110793,0.8837312774378766,8.812214498601502,23.72827517867526,7.783336039793143,22.50532155537395,14.875550476796784,original_bias_momentum_abs
2026-04-21,8.18128201375143,8.461783722127233,15.933824335149863,37.6383390346318,0.5452705832712189,8.021463697343927,29.6130892548982,7.31518224649924,28.697745968430606,21.611025874935077,original_bias_momentum_abs
2026-04-22,10.924107956375032,12.653490269571108,20.468738509921046,46.03072142537936,1.9354268126958267,9.784868696716007,35.17021717193762,7.69087419059081,32.79260105718892,25.394530995784248,original_bias_momentum_abs
2026-04-23,13.397115455906693,16.370136604476368,23.318836374281528,52.723318817286206,3.217500168126985,10.200474114616727,39.456100289508846,6.883587326730245,36.02270572542732,29.36601293677122,original_bias_momentum_abs
2026-04-24,13.969946526355416,17.40721166375433,23.51428233834413,55.291844904895086,3.587354929620722,9.69398296558685,41.3370839916517,5.994493180646406,37.42160068840305,31.611743971091062,original_bias_momentum_abs
2026-04-27,14.71659071371843,20.275310049069365,25.321083969644103,56.32573097200877,5.653564138650216,10.682860875255143,41.672316248134216,4.929316948291704,35.713419236669885,30.93413625324507,original_bias_momentum_abs
2026-04-28,14.014424986576184,20.700545333050584,24.33851800218992,52.10493990261189,6.942257717524758,10.592346153896681,38.57227288373185,3.6227481285306182,31.760760165592544,28.28611591358896,original_bias_momentum_abs
2026-04-29,12.823548509897913,20.384317779846253,22.150724595230027,47.34121230534,7.824528663631846,9.556607005163677,34.92065528278893,1.7044119881702093,27.28419113086321,25.59623641729585,original_bias_momentum_abs
2026-04-30,10.080829198753497,18.434702001295037,19.0734598314406,39.64735760840476,8.699454447664225,9.276567568549718,29.978121561558368,0.5574942167780113,21.737773971778804,21.124753580668287,original_bias_momentum_abs
2026-04-17,0.1342934891004922,0.14880049372279808,0.2131258158981985,0.3359276946235834,0.017698818400321444,0.07722653740514437,0.27438540881306933,0.07531771553853256,0.22694533669770467,0.16569339535233657,weighted_log_slope_r2_abs
2026-04-20,0.17848603298698598,0.2376820548936622,0.30595514002883295,0.41795605647204,0.058919873142312784,0.14390288853716698,0.34529059229828873,0.08400420754934336,0.265696996129089,0.20013636647359218,weighted_log_slope_r2_abs
2026-04-21,0.22263313662314146,0.30743653655296677,0.3802602059860086,0.49171071192504234,0.09191628753059253,0.1951974231004084,0.40874857993320834,0.09821852678747821,0.3148734029181878,0.24347357732786912,weighted_log_slope_r2_abs
2026-04-22,0.27205252798513374,0.3784051458322221,0.45230874018360145,0.5672610054133101,0.13420625184013804,0.25101840742540593,0.4762409672720339,0.11602096481809278,0.3684483938066587,0.28878599029177443,weighted_log_slope_r2_abs
2026-04-23,0.312486055724551,0.41959563469448563,0.4875294543307894,0.6229867193291394,0.14192924537253793,0.2531174727196613,0.5229277450938421,0.10887067636328775,0.4198561785219311,0.34579641140550527,weighted_log_slope_r2_abs
2026-04-24,0.30653512992337395,0.3990165037588897,0.45688991233890036,0.625600816387012,0.12455599303407976,0.21931926943935967,0.5275330773203373,0.08974021160112257,0.4401775379829209,0.3778689390692942,weighted_log_slope_r2_abs
2026-04-27,0.30585281603634257,0.40130220317959164,0.4398103792544324,0.6077144934115458,0.12901922440571767,0.19921225721647914,0.5007548606852564,0.05463213343293607,0.40588263139711206,0.36623257773115514,weighted_log_slope_r2_abs
2026-04-28,0.2587864635117486,0.31991232952276094,0.32881313420839403,0.515547785624835,0.08480324117126462,0.11334407684902219,0.4116558854524538,0.019439132229022944,0.3466657580662358,0.3380867511501523,weighted_log_slope_r2_abs
2026-04-29,0.23842971550628173,0.29646039197990404,0.2705801143291438,0.4778748444745851,0.07807136275576115,0.06987462794217167,0.37517980946732093,0.001658425195813802,0.3121649974898889,0.337628569469851,weighted_log_slope_r2_abs
2026-04-30,0.17592788272988552,0.2451044824383785,0.208578739034545,0.4027868546082277,0.0771682417747205,0.05514272450605112,0.3228027574258843,0.00012005619787139118,0.25440614207836554,0.29232582522792727,weighted_log_slope_r2_abs
