variant,defense_asset,decay_ratio_threshold,recovery_ratio_threshold,annual,vol,sharpe,max_dd,calmar,total_return,monthly_win_rate,signal_days,overlay_days,overlay_ratio,trigger_count,recovery_count,avg_scale,annual_delta,max_dd_delta,sharpe_delta,calmar_delta
switch_cash_decay475_rec725,cash,0.475,0.725,24.662692279800513,21.009447238714817,1.0180234554813608,-31.203120738514205,0.790391848510178,2985.473670921683,60.1063829787234,487,136,0.03600741329097167,42,42,1.1304660037223053,1.880595141297924,-0.004839657928101815,0.07958921318039847,0.06015619611459422
switch_cash_decay475_rec750,cash,0.475,0.75,24.662692279800513,21.009447238714817,1.0180234554813608,-31.203120738514205,0.790391848510178,2985.473670921683,60.1063829787234,487,136,0.03600741329097167,42,42,1.1304660037223053,1.880595141297924,-0.004839657928101815,0.07958921318039847,0.06015619611459422
switch_cash_decay475_rec775,cash,0.475,0.775,24.662692279800513,21.009447238714817,1.0180234554813608,-31.203120738514205,0.790391848510178,2985.473670921683,60.1063829787234,487,136,0.03600741329097167,42,42,1.1304660037223053,1.880595141297924,-0.004839657928101815,0.07958921318039847,0.06015619611459422
switch_cash_decay475_rec800,cash,0.475,0.8,24.981548485440896,21.01198570968451,1.0301524711890535,-31.203120738514205,0.8006105765762723,3110.5554778475694,60.63829787234043,485,141,0.03733121525019857,42,42,1.1311464439999483,2.1994513469383072,-0.004839657928101815,0.09171822888809122,0.07037492418068858
switch_cash_decay475_rec825,cash,0.475,0.825,24.981548485440896,21.01198570968451,1.0301524711890535,-31.203120738514205,0.8006105765762723,3110.5554778475694,60.63829787234043,485,141,0.03733121525019857,42,42,1.1311464439999483,2.1994513469383072,-0.004839657928101815,0.09171822888809122,0.07037492418068858
switch_cash_decay475_rec850,cash,0.475,0.85,24.981548485440896,21.01198570968451,1.0301524711890535,-31.203120738514205,0.8006105765762723,3110.5554778475694,60.63829787234043,485,141,0.03733121525019857,42,42,1.1311464439999483,2.1994513469383072,-0.004839657928101815,0.09171822888809122,0.07037492418068858
switch_cash_decay475_rec875,cash,0.475,0.875,24.94189321652207,21.011743951301902,1.028642583167095,-31.203120738514222,0.7993397014849263,3094.7450528568547,60.63829787234043,485,142,0.03759597564204395,42,42,1.1310340967350057,2.1597960780194825,-0.004839657928119578,0.09020834086613261,0.06910404908934253
switch_cash_decay475_rec900,cash,0.475,0.9,24.94189321652207,21.011743951301902,1.028642583167095,-31.203120738514222,0.7993397014849263,3094.7450528568547,60.63829787234043,485,142,0.03759597564204395,42,42,1.1310340967350057,2.1597960780194825,-0.004839657928119578,0.09020834086613261,0.06910404908934253
switch_cash_decay475_rec925,cash,0.475,0.925,24.94189321652207,21.011743951301902,1.028642583167095,-31.203120738514222,0.7993397014849263,3094.7450528568547,60.63829787234043,485,142,0.03759597564204395,42,42,1.1310340967350057,2.1597960780194825,-0.004839657928119578,0.09020834086613261,0.06910404908934253
switch_cash_decay475_rec950,cash,0.475,0.95,24.94189321652207,21.011743951301902,1.028642583167095,-31.203120738514222,0.7993397014849263,3094.7450528568547,60.63829787234043,485,142,0.03759597564204395,42,42,1.1310340967350057,2.1597960780194825,-0.004839657928119578,0.09020834086613261,0.06910404908934253
switch_cash_decay500_rec650,cash,0.5,0.65,25.319071880864485,21.058388086570474,1.0412030810055635,-31.44089055334005,0.8052911808560325,3248.1197489825036,60.1063829787234,491,161,0.042626423087106166,49,49,1.135440016075984,2.5369747423618954,-0.24260947275394784,0.10276883870460118,0.07505552846044872
switch_cash_decay500_rec675,cash,0.5,0.675,25.319071880864485,21.058388086570474,1.0412030810055635,-31.44089055334005,0.8052911808560325,3248.1197489825036,60.1063829787234,491,161,0.042626423087106166,49,49,1.135440016075984,2.5369747423618954,-0.24260947275394784,0.10276883870460118,0.07505552846044872
switch_cash_decay500_rec700,cash,0.5,0.7,25.319071880864485,21.058388086570474,1.0412030810055635,-31.44089055334005,0.8052911808560325,3248.1197489825036,60.1063829787234,491,161,0.042626423087106166,49,49,1.135440016075984,2.5369747423618954,-0.24260947275394784,0.10276883870460118,0.07505552846044872
switch_cash_decay500_rec725,cash,0.5,0.725,25.35545228598992,21.05868744464576,1.042577757812216,-31.44089055334005,0.8064482856480776,3263.272106126726,60.1063829787234,491,162,0.04289118347895155,49,49,1.1355585499671703,2.57335514748733,-0.24260947275394784,0.10414351551125367,0.07621263325249383
switch_cash_decay500_rec750,cash,0.5,0.75,25.35545228598992,21.05868744464576,1.042577757812216,-31.44089055334005,0.8064482856480776,3263.272106126726,60.1063829787234,491,162,0.04289118347895155,49,49,1.1355585499671703,2.57335514748733,-0.24260947275394784,0.10414351551125367,0.07621263325249383
switch_cash_decay500_rec775,cash,0.5,0.775,25.35545228598992,21.05868744464576,1.042577757812216,-31.44089055334005,0.8064482856480776,3263.272106126726,60.1063829787234,491,162,0.04289118347895155,49,49,1.1355585499671703,2.57335514748733,-0.24260947275394784,0.10414351551125367,0.07621263325249383
switch_cash_decay500_rec800,cash,0.5,0.8,25.67755897606141,21.064061280102962,1.0546184476633467,-31.44089055334005,0.8166931191881781,3400.2561246785644,60.63829787234043,489,167,0.04421498543817845,49,49,1.1365223628306425,2.8954618375588197,-0.24260947275394784,0.11618420536238439,0.08645746679259436
switch_cash_decay500_rec825,cash,0.5,0.825,25.65024829695406,21.065609998888235,1.053518400156183,-31.45124463288803,0.8155559055406041,3388.4420738171757,60.63829787234043,489,168,0.04447974583002383,49,49,1.1366635608815776,2.8681511584514716,-0.252963552301928,0.11508415785522075,0.08532025314502034
switch_cash_decay500_rec850,cash,0.5,0.85,25.65024829695406,21.065609998888235,1.053518400156183,-31.45124463288803,0.8155559055406041,3388.4420738171757,60.63829787234043,489,168,0.04447974583002383,49,49,1.1366635608815776,2.8681511584514716,-0.252963552301928,0.11508415785522075,0.08532025314502034
switch_cash_decay500_rec875,cash,0.5,0.875,25.608594183721657,21.06534393055827,1.051945627219632,-31.451244632888077,0.814231502843075,3370.4951712693883,60.63829787234043,489,169,0.04474450622186921,49,49,1.1365346718690335,2.8264970452190674,-0.2529635523019742,0.11351138491866963,0.08399585044749125
switch_cash_decay500_rec900,cash,0.5,0.9,25.608594183721657,21.06534393055827,1.051945627219632,-31.451244632888077,0.814231502843075,3370.4951712693883,60.63829787234043,489,169,0.04474450622186921,49,49,1.1365346718690335,2.8264970452190674,-0.2529635523019742,0.11351138491866963,0.08399585044749125
switch_cash_decay500_rec925,cash,0.5,0.925,25.608594183721657,21.06534393055827,1.051945627219632,-31.451244632888077,0.814231502843075,3370.4951712693883,60.63829787234043,489,169,0.04474450622186921,49,49,1.1365346718690335,2.8264970452190674,-0.2529635523019742,0.11351138491866963,0.08399585044749125
switch_cash_decay500_rec950,cash,0.5,0.95,25.608594183721657,21.06534393055827,1.051945627219632,-31.451244632888077,0.814231502843075,3370.4951712693883,60.63829787234043,489,169,0.04474450622186921,49,49,1.1365346718690335,2.8264970452190674,-0.2529635523019742,0.11351138491866963,0.08399585044749125
switch_cash_decay525_rec650,cash,0.525,0.65,25.921170682904314,20.98496141088751,1.0670654749978243,-27.810401527014893,0.9320674733057921,3507.3066273535446,60.63829787234043,497,179,0.047392110140323004,55,55,1.1373531118547764,3.1390735444017253,3.38787955357121,0.12863123269686205,0.20183182091020835
switch_cash_decay525_rec675,cash,0.525,0.675,25.69436948970123,21.01077497215185,1.0573862671585694,-27.810401527014893,0.9239122083419702,3407.5466181245333,60.63829787234043,497,180,0.04765687053216839,55,55,1.1388423497922464,2.9122723511986415,3.38787955357121,0.11895202485760714,0.19367655594638644
switch_cash_decay525_rec700,cash,0.525,0.7,25.71639976722395,21.01061903237797,1.0582316930854656,-27.810401527014893,0.9247043679769658,3417.1223657706896,60.63829787234043,497,181,0.04792163092401377,55,55,1.1388321824555176,2.934302628721362,3.38787955357121,0.11979745078450332,0.194468715581382
switch_cash_decay525_rec725,cash,0.525,0.725,25.752895517518006,21.010917312416428,1.0596093070153343,-27.810401527014893,0.9260166737435188,3433.039566528607,60.63829787234043,497,182,0.048186391315859146,55,55,1.1389507163467039,2.9707983790154167,3.38787955357121,0.121175064714372,0.19578102134793507
switch_cash_decay525_rec750,cash,0.525,0.75,25.752895517518006,21.010917312416428,1.0596093070153343,-27.810401527014893,0.9260166737435188,3433.039566528607,60.63829787234043,497,182,0.048186391315859146,55,55,1.1389507163467039,2.9707983790154167,3.38787955357121,0.121175064714372,0.19578102134793507
switch_cash_decay525_rec775,cash,0.525,0.775,25.752895517518006,21.010917312416428,1.0596093070153343,-27.810401527014893,0.9260166737435188,3433.039566528607,60.63829787234043,497,182,0.048186391315859146,55,55,1.1389507163467039,2.9707983790154167,3.38787955357121,0.121175064714372,0.19578102134793507
switch_cash_decay525_rec800,cash,0.525,0.8,26.204184458555304,20.982298549939276,1.077937010787612,-27.810401527014893,0.9422440173364877,3635.5164090724393,61.170212765957444,495,188,0.04977495366693143,55,55,1.1389360367154289,3.4220873200527144,3.38787955357121,0.13950276848664978,0.21200836494090392
switch_cash_decay525_rec825,cash,0.525,0.825,26.17672285935546,20.98385354281337,1.0768292332552627,-27.821134717833484,0.9408934295758992,3622.8915640898563,61.170212765957444,495,189,0.05003971405877681,55,55,1.139076614273102,3.394625720852872,3.377146362752619,0.1383949909543004,0.21065777718031542
switch_cash_decay525_rec850,cash,0.525,0.85,26.17672285935546,20.98385354281337,1.0768292332552627,-27.821134717833484,0.9408934295758992,3622.8915640898563,61.170212765957444,495,189,0.05003971405877681,55,55,1.139076614273102,3.394625720852872,3.377146362752619,0.1383949909543004,0.21065777718031542
switch_cash_decay525_rec875,cash,0.525,0.875,26.298227544128384,21.0094141554267,1.0803851061647496,-27.821134717833434,0.9452607814472477,3679.0547328306056,61.702127659574465,495,191,0.050569234842467566,55,55,1.1403615213258202,3.5161304056257947,3.3771463627526686,0.1419508638637873,0.21502512905166393
switch_cash_decay525_rec900,cash,0.525,0.9,26.298227544128384,21.0094141554267,1.0803851061647496,-27.821134717833434,0.9452607814472477,3679.0547328306056,61.702127659574465,495,191,0.050569234842467566,55,55,1.1403615213258202,3.5161304056257947,3.3771463627526686,0.1419508638637873,0.21502512905166393
switch_cash_decay525_rec925,cash,0.525,0.925,26.27140524216356,21.005415226220396,1.0795346063567333,-27.821134717833434,0.9442966833888161,3666.588885162965,61.702127659574465,494,195,0.051628276409849086,55,55,1.1401888009156431,3.4893081036609708,3.3771463627526686,0.14110036405577098,0.21406103099323237
switch_cash_decay525_rec950,cash,0.525,0.95,26.27140524216356,21.005415226220396,1.0795346063567333,-27.821134717833434,0.9442966833888161,3666.588885162965,61.702127659574465,494,195,0.051628276409849086,55,55,1.1401888009156431,3.4893081036609708,3.3771463627526686,0.14110036405577098,0.21406103099323237
switch_cash_decay550_rec650,cash,0.55,0.65,26.10439571881933,20.926494287001262,1.0764442055702637,-26.799313231318898,0.9740695775857623,3589.8315932895725,61.702127659574465,501,196,0.051893036801694464,61,61,1.1387397407347846,3.3222985803167404,4.398967849267205,0.13800996326930137,0.24383392519017855
switch_cash_decay550_rec675,cash,0.55,0.675,25.877264512350393,20.952384485942797,1.0667225315252078,-26.799313231318898,0.9655943153837631,3487.789357398423,61.702127659574465,501,197,0.05215779719353985,61,61,1.1402289786722546,3.0951673738478043,4.398967849267205,0.1282882892242455,0.2353586629881793
switch_cash_decay550_rec700,cash,0.55,0.7,25.899326845629677,20.952227650632395,1.067570428634302,-26.799313231318898,0.9664175578709436,3497.5841710486557,61.702127659574465,501,198,0.05242255758538523,61,61,1.1402188113355256,3.1172297071270876,4.398967849267205,0.12913618633333968,0.2361819054753599
switch_cash_decay550_rec725,cash,0.55,0.725,26.041003690313946,20.951686040843384,1.0729925234367412,-26.799313231318898,0.9717041427718843,3561.0818672769296,61.702127659574465,501,200,0.052952078369075985,61,61,1.1403477742889532,3.258906551811357,4.398967849267205,0.13455828113577895,0.24146849037630058
switch_cash_decay550_rec750,cash,0.55,0.75,26.041003690313946,20.951686040843384,1.0729925234367412,-26.799313231318898,0.9717041427718843,3561.0818672769296,61.702127659574465,501,200,0.052952078369075985,61,61,1.1403477742889532,3.258906551811357,4.398967849267205,0.13455828113577895,0.24146849037630058
switch_cash_decay550_rec775,cash,0.55,0.775,26.38441250646919,20.93353020294576,1.0868122239220235,-26.799313231318898,0.9845182329387144,3719.3715921517546,62.23404255319149,499,203,0.05374635954461213,61,61,1.1404283042193128,3.6023153679666002,4.398967849267205,0.1483779816210612,0.2542825805431307
switch_cash_decay550_rec800,cash,0.55,0.8,26.836333036442483,20.904545821349185,1.1052001099070705,-26.799313231318898,1.0013813714106794,3937.4484046743037,62.76595744680851,497,209,0.055334921895684404,61,61,1.1404028130683783,4.054235897939893,4.398967849267205,0.16676586760610823,0.27114571901509565
switch_cash_decay550_rec825,cash,0.55,0.825,26.805499042514214,20.904434697244483,1.1040347918805347,-26.799313231318923,1.0002308197654879,3922.2066192448096,62.76595744680851,497,210,0.05559968228752978,61,61,1.140382682871151,4.0234019040116245,4.39896784926718,0.16560054957957238,0.26999516736990414
switch_cash_decay550_rec850,cash,0.55,0.85,26.805499042514214,20.904434697244483,1.1040347918805347,-26.799313231318923,1.0002308197654879,3922.2066192448096,62.76595744680851,497,210,0.05559968228752978,61,61,1.140382682871151,4.0234019040116245,4.39896784926718,0.16560054957957238,0.26999516736990414
switch_cash_decay550_rec875,cash,0.55,0.875,26.927228233383182,20.930076471397445,1.107552148958125,-26.799313231318898,1.0047730701514692,3982.69458059561,63.297872340425535,497,212,0.056129203071220546,61,61,1.1416640987404907,4.145131094880593,4.398967849267205,0.16911790665716275,0.27453741775588547
switch_cash_decay550_rec900,cash,0.55,0.9,26.927228233383182,20.930076471397445,1.107552148958125,-26.799313231318898,1.0047730701514692,3982.69458059561,63.297872340425535,497,212,0.056129203071220546,61,61,1.1416640987404907,4.145131094880593,4.398967849267205,0.16911790665716275,0.27453741775588547
switch_cash_decay550_rec925,cash,0.55,0.925,26.900272348811917,20.92606447965636,1.1067043070184663,-26.799313231318898,1.0037672277875775,3969.2271258183328,63.297872340425535,496,216,0.057188244638602066,61,61,1.141491378330314,4.118175210309328,4.398967849267205,0.16827006471750405,0.2735315753919938
switch_cash_decay550_rec950,cash,0.55,0.95,26.900272348811917,20.92606447965636,1.1067043070184663,-26.799313231318898,1.0037672277875775,3969.2271258183328,63.297872340425535,496,216,0.057188244638602066,61,61,1.141491378330314,4.118175210309328,4.398967849267205,0.16827006471750405,0.2735315753919938
switch_cash_decay575_rec650,cash,0.575,0.65,23.91362953292351,20.83374566836374,0.9957995288329354,-26.799313231318767,0.8923224758228905,2709.3378685033244,60.1063829787234,505,220,0.05824728620598359,65,65,1.1425715025207608,1.131532394420919,4.398967849267336,0.05736528653197315,0.16208682342730674
switch_cash_decay575_rec675,cash,0.575,0.675,23.372008340143637,20.808031739896666,0.9755954769447003,-26.799313231318767,0.8721122119215413,2524.2709460057945,59.57446808510638,505,223,0.05904156738151972,65,65,1.1417809454158245,0.5899112016410477,4.398967849267336,0.037161234643737995,0.14187655952595757
switch_cash_decay575_rec700,cash,0.575,0.7,23.393685706771628,20.80787861804035,0.9764504914190466,-26.799313231318767,0.8729210896133269,2531.4532708555203,59.57446808510638,505,224,0.05930632777336511,65,65,1.1417708521782621,0.6115885682690383,4.398967849267336,0.03801624911808432,0.14268543721774318
switch_cash_decay575_rec725,cash,0.575,0.725,23.47303480937559,20.80711526917324,0.9795861665541638,-26.799313231318767,0.8758819528981082,2557.9010697537433,59.04255319148937,505,227,0.06010060894890124,65,65,1.1418557209447686,0.6909376708730015,4.398967849267336,0.041151924253201466,0.14564630050252447
switch_cash_decay575_rec750,cash,0.575,0.75,23.6593698079969,20.806209581845447,0.9869084563608808,-26.799313231318767,0.882834929529,2620.9893380365493,59.04255319148937,505,228,0.06036536934074663,65,65,1.1419922220966168,0.8772726694943103,4.398967849267336,0.048474214059918475,0.15259927713341626
switch_cash_decay575_rec775,cash,0.575,0.775,23.99628967176286,20.788030293144466,1.0007508131823428,-26.799313231318767,0.8954068884018945,2738.6334304986162,59.57446808510638,503,231,0.06115965051628276,65,65,1.1420727520269767,1.2141925332602703,4.398967849267336,0.06231657088138054,0.16517123600631078
switch_cash_decay575_rec800,cash,0.575,0.8,24.47691908137908,20.81367776128316,1.0184705728922379,-26.799313231318767,0.913341281177846,2914.7157274808806,60.1063829787234,501,237,0.06274821286735505,65,65,1.1442118266356942,1.6948219428764908,4.398967849267336,0.08003633059127557,0.18310562878226222
switch_cash_decay575_rec825,cash,0.575,0.825,24.446387318342676,20.813553855609488,1.0172897596400599,-26.799313231318912,0.9122020070937303,2903.2329939995766,60.1063829787234,501,238,0.06301297325920042,65,65,1.1441892159364158,1.664290179840087,4.398967849267191,0.07885551733909757,0.1819663546981466
switch_cash_decay575_rec850,cash,0.575,0.85,24.624472804615706,20.81301284941795,1.0242200476684962,-26.799313231318912,0.918847158211443,2970.7907570670213,60.1063829787234,500,242,0.06407201482658194,65,65,1.1440358461213693,1.8423756661131172,4.398967849267191,0.08578580536753388,0.18861150581585928
switch_cash_decay575_rec875,cash,0.575,0.875,24.700409223525188,20.813296847894808,1.0271528446660012,-26.799313231318926,0.921680679289167,3000.027907548884,60.1063829787234,500,244,0.06460153561027271,65,65,1.1441309174363552,1.918312085022599,4.398967849267176,0.08871860236503892,0.19144502689358323
switch_cash_decay575_rec900,cash,0.575,0.9,24.700409223525188,20.813296847894808,1.0271528446660012,-26.799313231318926,0.921680679289167,3000.027907548884,60.1063829787234,500,244,0.06460153561027271,65,65,1.1441309174363552,1.918312085022599,4.398967849267176,0.08871860236503892,0.19144502689358323
switch_cash_decay575_rec925,cash,0.575,0.925,24.676358802448984,20.811660115573975,1.0262859680737215,-26.799313231318926,0.9207832525204803,2990.73991434009,60.1063829787234,499,248,0.06566057717765422,65,65,1.1442146718109205,1.894261663946395,4.398967849267176,0.08785172577275924,0.19054760012489658
switch_cash_decay575_rec950,cash,0.575,0.95,24.676358802448984,20.811660115573975,1.0262859680737215,-26.799313231318926,0.9207832525204803,2990.73991434009,60.1063829787234,499,248,0.06566057717765422,65,65,1.1442146718109205,1.894261663946395,4.398967849267176,0.08785172577275924,0.19054760012489658
switch_cash_decay600_rec650,cash,0.6,0.65,24.50494269465231,20.738199561361387,1.0224822445908495,-25.856366291320597,0.9477334293054964,2925.2913131744276,60.63829787234043,513,253,0.06698437913688113,72,72,1.1438490838897217,1.7228455561497213,5.3419147892655054,0.08404800228988718,0.21749777690991268
switch_cash_decay600_rec675,cash,0.6,0.675,23.982574805385216,20.73233182128506,1.0023193180732461,-25.856366291320732,0.9275307494941972,2733.7530506518333,60.1063829787234,511,266,0.07042626423087106,72,72,1.1441990878155925,1.2004776668826267,5.3419147892653704,0.06388507577228386,0.19729509709861348
switch_cash_decay600_rec700,cash,0.6,0.7,24.269064016761654,20.645853245160925,1.0169815905391562,-25.856366291320732,0.9386107755175215,2837.3481914345743,60.63829787234043,509,272,0.07201482658194334,72,72,1.141837936991523,1.4869668782590644,5.3419147892653704,0.07854734823819387,0.20837512312193773
switch_cash_decay600_rec725,cash,0.6,0.725,24.335081853433984,20.643637313673658,1.0196563736447481,-25.856366291320732,0.941164028203089,2861.7175840592195,60.1063829787234,509,275,0.07280910775747948,72,72,1.141805158211772,1.5529847149313944,5.3419147892653704,0.08122213134378586,0.21092837580750523
switch_cash_decay600_rec750,cash,0.6,0.75,24.52212976503496,20.642701567368928,1.0270168648006959,-25.856366291320732,0.9483981425984966,2931.7945543661835,60.1063829787234,509,276,0.07307386814932486,72,72,1.1419349737386677,1.740032626532372,5.3419147892653704,0.08858262249973359,0.2181624902029129
switch_cash_decay600_rec775,cash,0.6,0.775,24.881500407803657,20.62012122839912,1.0419695524883805,-25.856366291320732,0.9622968721693771,3070.8065418782166,60.63829787234043,507,279,0.07386814932486101,72,72,1.1415719967985916,2.0994032693010674,5.3419147892653704,0.10353531018741824,0.23206121977379335
switch_cash_decay600_rec800,cash,0.6,0.8,25.30802154845815,20.621140716235328,1.0585585402735076,-25.856366291320732,0.9787926603187608,3243.529973293942,61.170212765957444,505,285,0.07545671167593328,72,72,1.1426284656769083,2.525924409955561,5.3419147892653704,0.12012429797254531,0.24855700792317703
switch_cash_decay600_rec825,cash,0.6,0.825,25.276806025582044,20.621013200344983,1.0573483842880396,-25.856366291320576,0.9775853938945366,3230.596334527977,61.170212765957444,505,286,0.07572147206777866,72,72,1.1426014967750868,2.4947088870794545,5.341914789265527,0.11891414198707728,0.24734974149895284
switch_cash_decay600_rec850,cash,0.6,0.85,25.455734728005663,20.620447459474594,1.0643322725864812,-25.856366291320576,0.9845054962943731,3305.3724002629956,61.170212765957444,504,290,0.07678051363516018,72,72,1.1424442187154267,2.6736375895030733,5.341914789265527,0.12589803028551894,0.25426984389878937
switch_cash_decay600_rec875,cash,0.6,0.875,25.495417498153316,20.618731852382076,1.0659473001496869,-25.856366291320672,0.9860402351552191,3322.1676775337137,61.170212765957444,504,292,0.07731003441885094,72,72,1.1423915348454747,2.7133203596507265,5.341914789265431,0.12751305784872458,0.25580458275963536
switch_cash_decay600_rec900,cash,0.6,0.9,25.495417498153316,20.618731852382076,1.0659473001496869,-25.856366291320672,0.9860402351552191,3322.1676775337137,61.170212765957444,504,292,0.07731003441885094,72,72,1.1423915348454747,2.7133203596507265,5.341914789265431,0.12751305784872458,0.25580458275963536
switch_cash_decay600_rec925,cash,0.6,0.925,25.487719326896396,20.616048897416906,1.0657603624820042,-25.856366291320672,0.985742506883188,3318.9034674322115,61.170212765957444,503,296,0.07836907598623245,72,72,1.1424423823583116,2.705622188393807,5.341914789265431,0.12732612018104195,0.25550685448760424
switch_cash_decay600_rec950,cash,0.6,0.95,25.487719326896396,20.616048897416906,1.0657603624820042,-25.856366291320672,0.985742506883188,3318.9034674322115,61.170212765957444,503,296,0.07836907598623245,72,72,1.1424423823583116,2.705622188393807,5.341914789265431,0.12732612018104195,0.25550685448760424
switch_cash_decay625_rec650,cash,0.625,0.65,24.311260222468213,20.700806880510108,1.0164013000833787,-25.856366291320626,0.940242721987928,2852.9024899048486,59.57446808510638,515,263,0.06963198305533493,75,75,1.1429156728408847,1.5291630839656243,5.341914789265477,0.07796705778241642,0.21000706959234428
switch_cash_decay625_rec675,cash,0.625,0.675,23.75329395337735,20.689210235711894,0.9949893928656018,-25.856366291320647,0.9186632679067033,2653.318205885985,59.04255319148937,513,276,0.07307386814932486,75,75,1.1426989096761182,0.9711968148747623,5.341914789265456,0.056555150564639556,0.18842761551111953
